batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0085	0.0001	77.9498	0.0001	0.0143	0.8261	129.0136	-0.0295	-0.0435	-0.0136	-0.0253	-0.0008	0.0587	79.9867	0.0001	0.0001	0.0000	129.0000	-0.5632	-0.8150	-0.5479	0.0456	0.1537	0.1612	0.2129	0.4831	0.2019	0.4594	0.1985	0.4538	0.2172	0.4988	0.2546	0.5757	0.2222	0.5128
850	0.0088	0.0007	77.9497	0.0001	0.0156	0.8398	128.9812	-0.0083	0.0062	-0.0301	-0.0538	-0.0579	0.0061	79.9867	0.0001	0.0001	0.0000	128.9738	-0.1580	-0.2017	-0.6034	-0.3406	-0.0184	-0.0116	0.2105	0.4777	0.2120	0.4924	0.1919	0.4479	0.1927	0.4436	0.2658	0.5551	0.2250	0.5232
1275	0.0304	0.0064	77.9320	0.0004	0.0281	0.8673	111.8287	0.2848	0.2986	0.3046	0.1668	-0.0034	0.0772	79.9738	0.0002	0.0002	0.0000	113.7319	-0.0176	-0.1001	-0.1263	0.0153	-0.3270	-0.2955	0.2596	0.6005	0.2633	0.6018	0.2652	0.6069	0.2721	0.5764	0.2141	0.5084	0.2342	0.5339
1700	0.0884	0.0405	77.8637	0.0010	0.0763	0.8551	63.8099	0.2407	0.2665	0.2343	0.1732	0.0123	0.1220	79.9244	0.0005	0.0005	0.0000	72.3367	-0.0351	-0.1357	-0.1344	-0.0701	-0.2016	-0.2572	0.3207	0.6493	0.2952	0.6613	0.2833	0.6470	0.2737	0.5951	0.2449	0.5452	0.2837	0.6096
2125	0.2165	0.1459	77.7841	0.0016	0.1375	0.8548	44.6543	0.3653	0.3499	0.2641	0.3022	0.1011	0.2477	79.8696	0.0009	0.0009	0.0000	57.9153	-0.4379	-0.6432	-0.6155	-0.2128	-0.0215	-0.2166	0.3657	0.6778	0.4088	0.7175	0.3845	0.7118	0.3248	0.6530	0.3285	0.6507	0.4003	0.7237
2550	0.2909	0.2001	77.6715	0.0019	0.1794	0.8489	30.0582	0.3723	0.3851	0.3100	0.3206	0.2028	0.2987	79.7964	0.0013	0.0013	0.0000	43.3558	-0.6442	-0.7339	-0.6017	-0.4229	-0.0700	-0.3083	0.3740	0.6910	0.4159	0.7410	0.4137	0.7574	0.3358	0.6692	0.3641	0.6986	0.4651	0.7645
2975	0.3347	0.2417	77.6315	0.0019	0.1777	0.8622	26.3682	0.4169	0.4306	0.3559	0.3828	0.1409	0.2785	79.7981	0.0013	0.0013	0.0000	43.9163	-0.6569	-0.7895	-0.6549	-0.4073	0.0758	-0.3085	0.4239	0.7400	0.4893	0.7799	0.5050	0.7991	0.3615	0.7083	0.2796	0.6271	0.4191	0.7509
3400	0.3912	0.2837	77.5965	0.0020	0.1855	0.8602	23.3352	0.4840	0.4802	0.3984	0.4389	0.2023	0.3457	79.7911	0.0014	0.0014	0.0000	41.6442	-0.6314	-0.7474	-0.6644	-0.3851	0.0420	-0.3472	0.4629	0.7522	0.5072	0.7962	0.5247	0.8148	0.4118	0.7423	0.3408	0.6755	0.5241	0.8041
3825	0.4568	0.3393	77.5992	0.0020	0.1766	0.8679	25.8687	0.5506	0.5261	0.3949	0.4957	0.1261	0.3720	79.8092	0.0013	0.0013	0.0000	48.3700	-0.6125	-0.6997	-0.6078	-0.3738	0.1983	-0.1845	0.4628	0.7791	0.5256	0.8234	0.5411	0.8361	0.3992	0.7427	0.2944	0.6432	0.5060	0.8058
4250	0.4631	0.3519	77.6167	0.0020	0.1813	0.8685	26.9318	0.5647	0.5314	0.4072	0.5180	0.1604	0.3375	79.8329	0.0011	0.0011	0.0000	47.5433	-0.5534	-0.6703	-0.6280	-0.3427	0.0605	-0.3338	0.4823	0.7888	0.5355	0.8211	0.5531	0.8376	0.4292	0.7667	0.3189	0.6660	0.5585	0.8256
