batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
381	0.7811	0.6464	6.1540	0.0037	0.1695	0.9734	3.7017	0.1932	-0.2047	-0.3837	0.1932	-0.2047	-0.3837	0.1932	-0.2047	-0.3837	0.1932	-0.2047	-0.3837	6.1863	0.0042	0.1970	0.9546	3.9031	0.0971	-0.1107	-0.2947	0.0971	-0.1107	-0.2947	0.0971	-0.1107	-0.2947	0.0971	-0.1107	-0.2947	0.6435	0.5758	0.6435	0.5758	0.6435	0.5758	0.6435	0.5758
762	0.8207	0.6410	6.0803	0.0059	0.2822	0.9673	3.6514	0.2229	-0.1216	-0.3657	0.2229	-0.1216	-0.3657	0.2229	-0.1216	-0.3657	0.2229	-0.1216	-0.3657	6.0994	0.0077	0.2828	0.9475	3.7714	0.0847	-0.1791	-0.3538	0.0847	-0.1791	-0.3538	0.0847	-0.1791	-0.3538	0.0847	-0.1791	-0.3538	0.7133	0.6249	0.7133	0.6249	0.7133	0.6249	0.7133	0.6249
1143	0.8227	0.6203	6.0589	0.0042	0.2949	0.9462	3.2739	0.3080	-0.0684	-0.2001	0.3080	-0.0684	-0.2001	0.3080	-0.0684	-0.2001	0.3080	-0.0684	-0.2001	6.0708	0.0053	0.3185	0.9190	3.3357	0.1822	-0.0328	-0.1666	0.1822	-0.0328	-0.1666	0.1822	-0.0328	-0.1666	0.1822	-0.0328	-0.1666	0.6255	0.5207	0.6255	0.5207	0.6255	0.5207	0.6255	0.5207
1524	0.8197	0.6172	6.0699	0.0040	0.2993	0.9463	3.5580	0.2956	-0.0870	-0.2215	0.2956	-0.0870	-0.2215	0.2956	-0.0870	-0.2215	0.2956	-0.0870	-0.2215	6.0863	0.0053	0.3221	0.9175	3.5869	0.1832	-0.0335	-0.1340	0.1832	-0.0335	-0.1340	0.1832	-0.0335	-0.1340	0.1832	-0.0335	-0.1340	0.6217	0.5112	0.6217	0.5112	0.6217	0.5112	0.6217	0.5112
1905	0.8108	0.6605	6.0869	0.0044	0.2418	0.9516	3.4498	0.2459	-0.0425	-0.2901	0.2459	-0.0425	-0.2901	0.2459	-0.0425	-0.2901	0.2459	-0.0425	-0.2901	6.1078	0.0063	0.2980	0.9241	3.5260	0.1454	-0.0088	-0.2363	0.1454	-0.0088	-0.2363	0.1454	-0.0088	-0.2363	0.1454	-0.0088	-0.2363	0.6499	0.5498	0.6499	0.5498	0.6499	0.5498	0.6499	0.5498
2286	0.8209	0.6336	6.0879	0.0041	0.2430	0.9575	3.4913	0.2657	-0.0565	-0.2956	0.2657	-0.0565	-0.2956	0.2657	-0.0565	-0.2956	0.2657	-0.0565	-0.2956	6.1125	0.0060	0.2860	0.9309	3.5459	0.1681	-0.0658	-0.2509	0.1681	-0.0658	-0.2509	0.1681	-0.0658	-0.2509	0.1681	-0.0658	-0.2509	0.6675	0.5712	0.6675	0.5712	0.6675	0.5712	0.6675	0.5712
2667	0.8241	0.6383	6.0849	0.0048	0.2773	0.9549	3.5870	0.2253	-0.1397	-0.3313	0.2253	-0.1397	-0.3313	0.2253	-0.1397	-0.3313	0.2253	-0.1397	-0.3313	6.1058	0.0068	0.3290	0.9250	3.6575	0.0936	-0.1463	-0.3419	0.0936	-0.1463	-0.3419	0.0936	-0.1463	-0.3419	0.0936	-0.1463	-0.3419	0.7104	0.6212	0.7104	0.6212	0.7104	0.6212	0.7104	0.6212
3048	0.8268	0.6249	6.0512	0.0039	0.3146	0.9400	3.2150	0.3124	-0.0445	-0.2108	0.3124	-0.0445	-0.2108	0.3124	-0.0445	-0.2108	0.3124	-0.0445	-0.2108	6.0680	0.0056	0.3488	0.9075	3.2821	0.2067	-0.0098	-0.1547	0.2067	-0.0098	-0.1547	0.2067	-0.0098	-0.1547	0.2067	-0.0098	-0.1547	0.6529	0.5580	0.6529	0.5580	0.6529	0.5580	0.6529	0.5580
3429	0.8200	0.6438	6.0589	0.0039	0.2854	0.9500	3.1901	0.2578	-0.1669	-0.3213	0.2578	-0.1669	-0.3213	0.2578	-0.1669	-0.3213	0.2578	-0.1669	-0.3213	6.0807	0.0062	0.3352	0.9205	3.3091	0.1436	-0.1034	-0.2719	0.1436	-0.1034	-0.2719	0.1436	-0.1034	-0.2719	0.1436	-0.1034	-0.2719	0.6607	0.5791	0.6607	0.5791	0.6607	0.5791	0.6607	0.5791
3810	0.8318	0.6300	6.0437	0.0031	0.3100	0.9427	2.9785	0.3425	-0.0114	-0.0979	0.3425	-0.0114	-0.0979	0.3425	-0.0114	-0.0979	0.3425	-0.0114	-0.0979	6.0617	0.0049	0.3348	0.9136	3.0370	0.2566	0.0409	-0.0243	0.2566	0.0409	-0.0243	0.2566	0.0409	-0.0243	0.2566	0.0409	-0.0243	0.6245	0.5164	0.6245	0.5164	0.6245	0.5164	0.6245	0.5164
