batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.9088	0.1419	16.5288	0.0087	0.1529	0.9969	6.7382	0.3992	-0.3846	-0.4207	0.3950	-0.3508	-0.3889	0.3781	-0.2963	-0.3518	0.3967	-0.3758	-0.4173	0.3184	-0.2875	-0.3786	0.3173	-0.3004	-0.3878	16.6053	0.0106	0.1089	0.9927	8.2279	0.0416	-0.2219	-0.4820	0.0382	-0.2588	-0.4575	0.0589	-0.2088	-0.3917	0.0409	-0.2123	-0.4719	0.0446	0.0193	-0.2939	0.0399	0.0947	-0.3728	0.3156	0.8047	0.3019	0.7900	0.2680	0.7627	0.2951	0.7848	0.2148	0.7140	0.2153	0.7089
272	0.9323	0.2209	16.4099	0.0037	0.1231	0.9962	3.1172	0.3952	-0.3535	-0.4516	0.3904	-0.3816	-0.4560	0.3728	-0.3418	-0.4331	0.3881	-0.3591	-0.4503	0.3484	-0.3403	-0.4559	0.3366	-0.3473	-0.4497	16.4914	0.0057	0.1072	0.9854	4.5101	0.0559	-0.2917	-0.5263	0.0462	-0.2816	-0.5241	0.0417	-0.2224	-0.4864	0.0559	-0.3649	-0.5377	0.0632	0.2110	-0.3772	0.0450	-0.0346	-0.4785	0.4618	0.8596	0.4398	0.8512	0.3853	0.8253	0.4015	0.8391	0.2459	0.7551	0.2506	0.7600
408	0.9354	0.2686	16.4260	0.0043	0.1349	0.9967	3.5479	0.3848	-0.2947	-0.4355	0.3796	-0.3000	-0.4353	0.3583	-0.2957	-0.4323	0.3793	-0.3174	-0.4382	0.3460	-0.2745	-0.4421	0.3294	-0.3538	-0.4638	16.5067	0.0069	0.1254	0.9795	5.2272	0.0333	-0.2724	-0.5031	0.0211	-0.2592	-0.5167	0.0092	-0.2127	-0.4886	0.0296	-0.2732	-0.5114	0.0804	0.1175	-0.4202	0.0478	-0.0307	-0.4737	0.5143	0.8738	0.5404	0.8783	0.5270	0.8793	0.4702	0.8594	0.2149	0.7075	0.2517	0.7554
544	0.9430	0.2764	16.4080	0.0040	0.1328	0.9959	3.1609	0.3871	-0.3077	-0.4333	0.3846	-0.3077	-0.4395	0.3555	-0.3108	-0.4372	0.3828	-0.3115	-0.4378	0.3429	-0.2805	-0.4291	0.3289	-0.3295	-0.4578	16.5017	0.0072	0.1610	0.9843	4.8622	0.0589	-0.2632	-0.5386	0.0515	-0.2776	-0.5333	0.0289	-0.2083	-0.5338	0.0553	-0.2531	-0.5351	0.0874	0.0154	-0.3882	0.0573	0.0070	-0.4632	0.4993	0.8791	0.5168	0.8857	0.4910	0.8772	0.4576	0.8663	0.2444	0.7503	0.2618	0.7697
680	0.9402	0.2992	16.4141	0.0041	0.1372	0.9956	3.4813	0.3884	-0.3013	-0.4271	0.3837	-0.3107	-0.4380	0.3549	-0.3121	-0.4345	0.3859	-0.3073	-0.4292	0.3463	-0.2455	-0.4235	0.3302	-0.3085	-0.4387	16.5157	0.0077	0.1586	0.9798	5.3803	0.0637	-0.2654	-0.5390	0.0573	-0.2096	-0.5303	0.0352	-0.2202	-0.5395	0.0621	-0.2408	-0.5482	0.1056	0.1057	-0.3662	0.0713	-0.0246	-0.4689	0.5293	0.8916	0.5356	0.8928	0.5185	0.8861	0.4966	0.8796	0.2469	0.7552	0.2604	0.7705
816	0.9368	0.2928	16.4144	0.0042	0.1679	0.9954	3.4720	0.3998	-0.2883	-0.3988	0.3932	-0.2981	-0.4081	0.3567	-0.3061	-0.4116	0.3981	-0.2861	-0.3921	0.3545	-0.2383	-0.3826	0.3343	-0.2903	-0.4037	16.5168	0.0077	0.1677	0.9729	5.2049	0.0890	-0.3390	-0.5162	0.0784	-0.2368	-0.4943	0.0491	-0.2219	-0.4895	0.0867	-0.2737	-0.5057	0.1016	-0.0579	-0.3895	0.0827	0.0215	-0.4224	0.5272	0.8863	0.5084	0.8861	0.4309	0.8651	0.4710	0.8753	0.2651	0.7726	0.2666	0.7732
952	0.9406	0.2846	16.3750	0.0027	0.1760	0.9919	2.6629	0.4065	-0.3108	-0.4084	0.4026	-0.3257	-0.4202	0.3687	-0.3270	-0.4275	0.4033	-0.3034	-0.4115	0.3674	-0.3023	-0.4154	0.3489	-0.3331	-0.4124	16.4343	0.0047	0.1807	0.9725	4.1510	0.0986	-0.3377	-0.5057	0.0936	-0.2759	-0.5013	0.0761	-0.2083	-0.5096	0.0985	-0.3092	-0.5026	0.1046	0.0035	-0.4325	0.0843	0.0018	-0.4377	0.4224	0.8454	0.4375	0.8527	0.4400	0.8550	0.3789	0.8306	0.2344	0.7349	0.2500	0.7536
1088	0.9412	0.2902	16.3739	0.0026	0.1647	0.9928	2.7585	0.4008	-0.2954	-0.4065	0.3955	-0.2968	-0.4152	0.3705	-0.3041	-0.4233	0.3974	-0.2951	-0.4071	0.3574	-0.3081	-0.4220	0.3406	-0.3141	-0.4278	16.4551	0.0055	0.1997	0.9795	4.5431	0.1040	-0.1851	-0.4917	0.1013	-0.1873	-0.4947	0.0928	-0.1566	-0.4904	0.1032	-0.1925	-0.4996	0.1062	-0.0746	-0.4548	0.0899	-0.0263	-0.4342	0.4589	0.8608	0.4648	0.8650	0.4500	0.8605	0.4371	0.8512	0.2384	0.7377	0.2459	0.7495
1224	0.9359	0.2967	16.4032	0.0036	0.1463	0.9939	3.2822	0.4084	-0.2847	-0.3841	0.3998	-0.2729	-0.3926	0.3703	-0.2842	-0.3955	0.4063	-0.2735	-0.3787	0.3629	-0.3065	-0.3951	0.3427	-0.3103	-0.4131	16.5195	0.0075	0.1918	0.9763	5.4471	0.1159	-0.2206	-0.4596	0.1098	-0.0671	-0.4623	0.1047	-0.0724	-0.4443	0.1161	-0.0829	-0.4596	0.1319	0.0123	-0.4215	0.1014	-0.1202	-0.4171	0.5419	0.8800	0.5153	0.8821	0.4811	0.8757	0.5000	0.8719	0.2515	0.7591	0.2558	0.7603
1360	0.9408	0.2899	16.3642	0.0022	0.1694	0.9908	2.5178	0.4122	-0.3137	-0.3928	0.4088	-0.3029	-0.4027	0.3827	-0.3067	-0.4079	0.4101	-0.3016	-0.3899	0.3710	-0.2952	-0.3917	0.3534	-0.2972	-0.3989	16.4460	0.0050	0.1930	0.9807	4.3191	0.1262	-0.1474	-0.4890	0.1252	-0.0803	-0.4864	0.1194	-0.1443	-0.4746	0.1282	-0.0785	-0.4833	0.1253	-0.0838	-0.4390	0.1103	-0.2386	-0.4531	0.4677	0.8624	0.4778	0.8692	0.4762	0.8661	0.4294	0.8520	0.2491	0.7495	0.2625	0.7637
