batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.6531	0.3209	6.5438	0.0248	0.2936	0.9973	11.5464	0.2800	0.0259	0.2704	0.2233	0.0309	0.2564	0.1637	0.0836	0.2700	0.2720	0.1211	0.2454	0.0350	-0.0407	-0.0102	0.1052	-0.0334	0.1259	6.5675	0.0248	0.3109	0.9928	11.7333	0.1481	0.0467	0.0350	0.0859	-0.0243	0.0103	0.0255	-0.0094	0.0203	0.1401	0.0670	0.0240	-0.0044	0.0367	0.0050	0.0219	-0.0019	0.0161	0.6828	0.6116	0.7058	0.6282	0.7049	0.6362	0.6713	0.5865	0.6627	0.5964	0.7028	0.6442
762	0.9229	0.6761	6.1159	0.0069	0.1870	0.9971	4.7332	0.2949	-0.0637	-0.0190	0.2825	-0.0626	0.0151	0.2319	-0.0616	0.0666	0.2945	-0.0560	-0.0168	0.1841	-0.2196	-0.2532	0.1633	-0.1675	-0.2204	6.1588	0.0077	0.2074	0.9910	5.3769	0.1391	-0.1115	-0.1814	0.1287	-0.0993	-0.1555	0.0895	-0.1008	-0.1141	0.1402	-0.1064	-0.1829	0.0673	-0.1678	-0.3099	0.0534	-0.1748	-0.2829	0.7229	0.6487	0.7296	0.6623	0.7286	0.6617	0.7214	0.6487	0.7279	0.6563	0.7349	0.6771
1143	0.9055	0.6706	6.1185	0.0060	0.1643	0.9963	4.3266	0.2200	-0.0892	-0.2032	0.2014	-0.0820	-0.1788	0.1380	-0.0798	-0.0847	0.2183	-0.0919	-0.2022	0.1295	-0.2161	-0.3203	0.0969	-0.2050	-0.3005	6.1619	0.0067	0.2013	0.9938	5.0875	0.0898	-0.1207	-0.3023	0.0718	-0.1281	-0.2757	0.0228	-0.1320	-0.2193	0.0894	-0.1336	-0.2942	0.0401	-0.1430	-0.3299	0.0137	-0.1653	-0.3301	0.7135	0.6368	0.7363	0.6671	0.7385	0.6746	0.7206	0.6417	0.6921	0.6242	0.7206	0.6565
1524	0.8919	0.6648	6.1393	0.0068	0.1798	0.9958	4.4017	0.1689	-0.1287	-0.3178	0.1463	-0.1327	-0.3033	0.0690	-0.1245	-0.2076	0.1669	-0.1151	-0.3143	0.0919	-0.2256	-0.3653	0.0538	-0.2266	-0.3593	6.1806	0.0073	0.2154	0.9937	5.0911	0.0582	-0.1306	-0.3652	0.0351	-0.1451	-0.3506	-0.0248	-0.1531	-0.3045	0.0539	-0.1483	-0.3709	0.0140	-0.1811	-0.3827	-0.0144	-0.1610	-0.3691	0.7204	0.6446	0.7415	0.6704	0.7534	0.6905	0.7268	0.6470	0.6913	0.6158	0.7063	0.6431
1905	0.8875	0.6629	6.1630	0.0081	0.1876	0.9955	5.0700	0.1432	-0.1621	-0.3941	0.1223	-0.1819	-0.3950	0.0504	-0.1883	-0.3401	0.1427	-0.1611	-0.3950	0.0592	-0.2158	-0.3924	0.0197	-0.2380	-0.3863	6.2043	0.0084	0.2389	0.9945	5.7632	0.0362	-0.1463	-0.4124	0.0166	-0.1485	-0.4141	-0.0401	-0.1848	-0.3913	0.0362	-0.1480	-0.4107	-0.0113	-0.1873	-0.3892	-0.0432	-0.1731	-0.3980	0.7221	0.6473	0.7370	0.6651	0.7528	0.6853	0.7238	0.6479	0.6910	0.6159	0.6815	0.6109
2286	0.8804	0.6590	6.1758	0.0085	0.1848	0.9961	5.3601	0.1423	-0.1539	-0.4033	0.1210	-0.1615	-0.4003	0.0517	-0.1741	-0.3551	0.1436	-0.1445	-0.3951	0.0476	-0.2082	-0.3643	0.0008	-0.2258	-0.3523	6.2173	0.0088	0.2311	0.9938	5.9551	0.0447	-0.1535	-0.4194	0.0184	-0.1555	-0.4327	-0.0391	-0.1699	-0.4194	0.0409	-0.1689	-0.4281	-0.0154	-0.1533	-0.3614	-0.0537	-0.1632	-0.3662	0.7146	0.6380	0.7270	0.6531	0.7458	0.6765	0.7148	0.6400	0.6766	0.6003	0.6701	0.5953
2667	0.8791	0.6596	6.1878	0.0091	0.1848	0.9958	5.6712	0.1386	-0.1655	-0.4182	0.1177	-0.1678	-0.4207	0.0525	-0.1776	-0.3908	0.1351	-0.1511	-0.4135	0.0483	-0.1732	-0.3264	0.0060	-0.2079	-0.3384	6.2302	0.0091	0.2133	0.9931	6.2596	0.0379	-0.1603	-0.4235	0.0155	-0.1546	-0.4268	-0.0379	-0.1677	-0.4254	0.0369	-0.1699	-0.4174	-0.0054	-0.1262	-0.3235	-0.0419	-0.1283	-0.3467	0.7171	0.6412	0.7318	0.6568	0.7494	0.6763	0.7198	0.6430	0.6656	0.5883	0.6645	0.5883
3048	0.8712	0.6675	6.1912	0.0089	0.1828	0.9961	5.7372	0.1412	-0.1421	-0.4271	0.1220	-0.1598	-0.4292	0.0633	-0.1745	-0.4121	0.1409	-0.1475	-0.4229	0.0441	-0.1569	-0.3280	0.0060	-0.1892	-0.3124	6.2328	0.0089	0.2189	0.9921	6.2882	0.0476	-0.1619	-0.4336	0.0263	-0.1578	-0.4460	-0.0244	-0.1739	-0.4391	0.0464	-0.1670	-0.4264	-0.0122	-0.1222	-0.3313	-0.0482	-0.1172	-0.3203	0.7057	0.6325	0.7190	0.6467	0.7362	0.6619	0.7086	0.6332	0.6551	0.5773	0.6594	0.5784
3429	0.8701	0.6956	6.1931	0.0090	0.1898	0.9962	6.0270	0.1369	-0.1396	-0.4222	0.1192	-0.1440	-0.4283	0.0715	-0.1526	-0.4055	0.1360	-0.1365	-0.4190	0.0385	-0.1391	-0.2771	-0.0030	-0.1589	-0.2769	6.2336	0.0088	0.2214	0.9915	6.5221	0.0447	-0.1223	-0.4208	0.0276	-0.1316	-0.4397	-0.0148	-0.1490	-0.4386	0.0433	-0.1331	-0.4280	-0.0190	-0.1288	-0.3091	-0.0536	-0.1042	-0.2814	0.6977	0.6256	0.7077	0.6358	0.7282	0.6572	0.7011	0.6301	0.6568	0.5765	0.6500	0.5681
3810	0.8675	0.7026	6.1894	0.0084	0.1916	0.9957	6.0361	0.1341	-0.1681	-0.4385	0.1214	-0.1716	-0.4368	0.0700	-0.1844	-0.4158	0.1328	-0.1605	-0.4416	0.0543	-0.1145	-0.2617	0.0209	-0.1600	-0.2882	6.2315	0.0083	0.1972	0.9913	6.5078	0.0471	-0.1445	-0.4305	0.0333	-0.1347	-0.4396	-0.0060	-0.1577	-0.4338	0.0455	-0.1504	-0.4352	-0.0019	-0.0885	-0.2695	-0.0266	-0.1037	-0.2783	0.6951	0.6245	0.7048	0.6347	0.7244	0.6484	0.7002	0.6274	0.6271	0.5482	0.6289	0.5489
4191	0.8667	0.7244	6.1822	0.0080	0.1842	0.9956	5.9388	0.1362	-0.1467	-0.4274	0.1260	-0.1447	-0.4264	0.0829	-0.1626	-0.3953	0.1358	-0.1365	-0.4278	0.0417	-0.1480	-0.2586	0.0115	-0.1756	-0.2405	6.2262	0.0078	0.1967	0.9904	6.4498	0.0470	-0.1297	-0.4130	0.0359	-0.1216	-0.4206	0.0089	-0.1550	-0.4133	0.0477	-0.1367	-0.4146	-0.0163	-0.1161	-0.2586	-0.0299	-0.1068	-0.2545	0.7155	0.6400	0.7227	0.6490	0.7348	0.6606	0.7161	0.6412	0.6562	0.5778	0.6433	0.5616
4572	0.8657	0.7250	6.1665	0.0070	0.1734	0.9958	5.5494	0.1386	-0.1670	-0.4307	0.1349	-0.1594	-0.4252	0.0872	-0.1753	-0.3897	0.1390	-0.1685	-0.4333	0.0604	-0.1185	-0.2458	0.0419	-0.1647	-0.2294	6.2114	0.0073	0.1914	0.9900	6.0628	0.0552	-0.1365	-0.4124	0.0526	-0.1279	-0.4214	0.0238	-0.1512	-0.4086	0.0551	-0.1344	-0.4083	0.0031	-0.0955	-0.2517	-0.0063	-0.1020	-0.2290	0.7110	0.6376	0.7188	0.6459	0.7243	0.6505	0.7134	0.6401	0.6560	0.5690	0.6337	0.5468
4953	0.8661	0.7318	6.1541	0.0062	0.1590	0.9948	5.3965	0.1370	-0.1726	-0.4246	0.1325	-0.1681	-0.4155	0.0928	-0.1824	-0.3752	0.1375	-0.1726	-0.4214	0.0599	-0.1524	-0.2539	0.0439	-0.1945	-0.2215	6.1984	0.0064	0.1965	0.9893	5.9293	0.0559	-0.1340	-0.3967	0.0549	-0.1215	-0.4092	0.0345	-0.1480	-0.3783	0.0556	-0.1504	-0.4008	0.0024	-0.1205	-0.2458	-0.0037	-0.1121	-0.2196	0.7090	0.6364	0.7128	0.6410	0.7207	0.6484	0.7093	0.6355	0.6626	0.5714	0.6352	0.5551
5334	0.8651	0.7355	6.1443	0.0056	0.1650	0.9940	5.2937	0.1309	-0.1930	-0.4363	0.1304	-0.1920	-0.4268	0.0965	-0.2052	-0.3735	0.1306	-0.2081	-0.4365	0.0736	-0.1713	-0.2516	0.0551	-0.1971	-0.2285	6.1897	0.0059	0.1853	0.9885	5.8088	0.0499	-0.1535	-0.4023	0.0517	-0.1366	-0.4162	0.0363	-0.1484	-0.3827	0.0509	-0.1585	-0.4074	0.0098	-0.1331	-0.2459	0.0062	-0.1154	-0.2189	0.7135	0.6415	0.7153	0.6432	0.7202	0.6499	0.7123	0.6402	0.6613	0.5789	0.6352	0.5559
5715	0.8646	0.7356	6.1325	0.0052	0.1556	0.9936	5.0990	0.1414	-0.1815	-0.4108	0.1363	-0.1876	-0.4101	0.1123	-0.1936	-0.3491	0.1395	-0.1843	-0.4185	0.0844	-0.1759	-0.2306	0.0658	-0.1940	-0.1911	6.1777	0.0058	0.1827	0.9876	5.6339	0.0600	-0.1608	-0.3921	0.0584	-0.1322	-0.3968	0.0517	-0.1411	-0.3487	0.0605	-0.1588	-0.3878	0.0196	-0.1307	-0.2285	0.0159	-0.1135	-0.2011	0.7131	0.6414	0.7204	0.6461	0.7180	0.6466	0.7153	0.6435	0.6445	0.5579	0.6233	0.5418
