batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.4988	0.2326	6.4531	0.0206	0.2896	0.9877	7.6766	0.3175	0.1784	0.0143	0.3029	0.0906	-0.1344	0.2209	0.0375	-0.1493	0.2949	0.1108	-0.0514	0.1206	-0.0127	0.0314	0.1415	-0.0441	0.0158	6.4647	0.0208	0.2804	0.9729	7.6821	0.2494	0.1358	-0.0609	0.2286	0.0646	-0.1579	0.1709	0.0051	-0.1780	0.2286	0.1272	-0.0982	0.0619	-0.0828	-0.0832	0.0813	-0.0739	-0.0863	0.6007	0.4988	0.6174	0.5078	0.5997	0.4943	0.6350	0.5429	0.6148	0.5027	0.6163	0.5021
762	0.5896	0.3392	6.4050	0.0153	0.2672	0.9867	6.2935	0.3415	0.0401	-0.2007	0.2907	-0.0014	-0.2471	0.2039	-0.0038	-0.2351	0.3273	-0.0398	-0.2397	0.1816	0.0430	0.0109	0.2007	-0.0260	-0.0393	6.4309	0.0157	0.2491	0.9768	6.4359	0.2686	0.0497	-0.2052	0.2230	0.0019	-0.2593	0.1561	-0.0038	-0.2536	0.2485	-0.0470	-0.2498	0.1388	0.0268	-0.0555	0.1477	-0.0058	-0.1060	0.6447	0.5752	0.6373	0.5607	0.6409	0.5592	0.6499	0.5810	0.6267	0.5534	0.6570	0.5797
1143	0.6479	0.4190	6.3383	0.0152	0.2643	0.9885	5.7575	0.3288	0.0618	-0.2583	0.2815	0.0220	-0.2836	0.2122	0.0074	-0.2253	0.3203	-0.0246	-0.2868	0.1983	-0.0076	-0.0793	0.1962	-0.0741	-0.1586	6.3695	0.0162	0.2751	0.9783	5.9310	0.2379	0.0805	-0.2603	0.2063	0.0316	-0.2861	0.1530	0.0034	-0.2393	0.2264	-0.0126	-0.3070	0.1514	0.0086	-0.0838	0.1444	-0.0532	-0.1681	0.6580	0.6011	0.6348	0.5728	0.6433	0.5776	0.6641	0.6108	0.6516	0.5862	0.6686	0.6052
1524	0.6757	0.4930	6.3550	0.0118	0.2185	0.9889	5.4523	0.2863	-0.0400	-0.3509	0.2462	-0.0464	-0.3407	0.2103	-0.0505	-0.2957	0.2608	-0.0440	-0.3411	0.1885	-0.0402	-0.2166	0.1902	-0.1099	-0.2752	6.3878	0.0120	0.2318	0.9801	5.6699	0.2134	-0.0265	-0.3416	0.1740	-0.0469	-0.3489	0.1440	-0.0506	-0.3151	0.1828	-0.1231	-0.3498	0.1401	-0.0514	-0.1890	0.1365	-0.0780	-0.2621	0.6464	0.5774	0.6442	0.5791	0.6640	0.6006	0.6994	0.6324	0.6928	0.6247	0.6969	0.6311
1905	0.6921	0.4974	6.2762	0.0149	0.2427	0.9875	4.8241	0.3308	0.0819	-0.2898	0.2899	0.0598	-0.3105	0.2097	0.0473	-0.1978	0.3161	0.0787	-0.2542	0.1965	0.0036	-0.1679	0.1916	-0.0491	-0.2174	6.3068	0.0162	0.2716	0.9770	5.0492	0.2394	0.1231	-0.2994	0.2050	0.0709	-0.3277	0.1492	0.0369	-0.2328	0.2083	-0.0467	-0.3057	0.1292	-0.0133	-0.1953	0.1310	-0.0231	-0.2274	0.6657	0.6040	0.6599	0.5945	0.6738	0.6068	0.7811	0.7155	0.6875	0.6128	0.7002	0.6272
2286	0.7141	0.5350	6.3026	0.0131	0.2013	0.9877	4.9063	0.3145	0.0470	-0.3348	0.2679	0.0445	-0.3350	0.2074	0.0554	-0.2109	0.3076	0.0427	-0.3196	0.1762	-0.0892	-0.2906	0.1797	-0.0841	-0.2817	6.3380	0.0135	0.2402	0.9770	5.1621	0.2167	0.0688	-0.3419	0.1725	0.0657	-0.3218	0.1406	0.0525	-0.2267	0.1958	-0.0585	-0.3350	0.0904	-0.1018	-0.3083	0.1010	-0.0748	-0.2873	0.6705	0.6080	0.6528	0.5840	0.6673	0.5936	0.7272	0.6475	0.6779	0.6118	0.6805	0.6159
2667	0.7335	0.5454	6.2891	0.0130	0.2133	0.9902	4.8722	0.3200	0.0420	-0.3487	0.2778	0.0426	-0.3571	0.2073	0.0241	-0.2639	0.3106	0.0287	-0.3230	0.1850	-0.0792	-0.2992	0.1830	-0.1123	-0.3092	6.3269	0.0138	0.2529	0.9811	5.1699	0.2284	0.0667	-0.3575	0.1922	0.0293	-0.3626	0.1423	0.0041	-0.3000	0.2009	-0.0930	-0.3618	0.1062	-0.0737	-0.3035	0.1104	-0.0730	-0.3038	0.6847	0.6244	0.6747	0.6080	0.6995	0.6318	0.7351	0.6572	0.6819	0.6176	0.6864	0.6226
3048	0.7338	0.5383	6.2695	0.0120	0.2231	0.9873	4.3534	0.3179	0.0576	-0.3453	0.2739	0.0282	-0.3519	0.1946	0.0124	-0.2455	0.3127	0.0592	-0.3276	0.1928	-0.0794	-0.2770	0.1862	-0.1226	-0.3011	6.3031	0.0132	0.2545	0.9778	4.6107	0.2208	0.0515	-0.3407	0.1877	0.0120	-0.3640	0.1289	-0.0027	-0.2886	0.2011	-0.0823	-0.3529	0.1093	-0.1029	-0.2909	0.1098	-0.0936	-0.3214	0.6727	0.6082	0.6652	0.5976	0.6813	0.6109	0.7476	0.6697	0.6950	0.6148	0.7032	0.6300
3429	0.7530	0.5679	6.3005	0.0114	0.2124	0.9906	4.8333	0.3058	0.0063	-0.3786	0.2646	-0.0102	-0.3789	0.2041	-0.0253	-0.3187	0.3043	0.0046	-0.3787	0.1908	-0.1001	-0.3199	0.1927	-0.1381	-0.3409	6.3381	0.0114	0.2253	0.9824	5.1256	0.2176	0.0079	-0.3777	0.1803	-0.0409	-0.3887	0.1358	-0.0437	-0.3477	0.2087	-0.0541	-0.3821	0.1164	-0.1042	-0.3052	0.1181	-0.1296	-0.3306	0.6851	0.6141	0.6800	0.6054	0.7103	0.6328	0.7044	0.6241	0.6993	0.6162	0.7094	0.6312
3810	0.7336	0.5323	6.2480	0.0123	0.2295	0.9874	4.5354	0.3366	0.0327	-0.3052	0.3053	-0.0303	-0.3501	0.2108	-0.0663	-0.2993	0.3338	0.0307	-0.2994	0.2089	-0.0493	-0.2481	0.1998	-0.0868	-0.3060	6.2865	0.0138	0.2562	0.9777	4.8546	0.2515	0.0294	-0.3142	0.2204	-0.0784	-0.3679	0.1425	-0.0902	-0.3377	0.2340	-0.0835	-0.3347	0.1404	-0.0824	-0.2727	0.1323	-0.0917	-0.3203	0.7103	0.6460	0.7123	0.6400	0.7289	0.6533	0.7642	0.6917	0.7220	0.6460	0.7288	0.6551
