batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.9098	0.1379	16.6585	0.0144	0.1868	0.9955	6.4768	0.4619	-0.2975	-0.2361	0.4086	-0.3028	-0.2540	0.3294	-0.3015	-0.2906	0.4574	-0.2890	-0.2350	0.2966	-0.1100	-0.1114	0.2557	-0.1695	-0.1637	16.6310	0.0141	0.1214	0.9954	6.5618	0.4397	-0.1675	-0.1908	0.4031	-0.1882	-0.2022	0.3447	-0.1947	-0.2329	0.4365	-0.1469	-0.1899	0.2841	0.0474	-0.0811	0.2512	-0.0351	-0.1390	0.1329	0.4773	0.1420	0.5048	0.1745	0.5800	0.1337	0.4803	0.1414	0.5060	0.1555	0.5483
272	0.9358	0.1974	16.5125	0.0080	0.1555	0.9957	4.4358	0.4855	-0.2482	-0.2484	0.4692	-0.2584	-0.2569	0.3949	-0.2721	-0.2804	0.4814	-0.2211	-0.2413	0.3810	-0.2108	-0.2540	0.3363	-0.2664	-0.2794	16.4955	0.0077	0.1027	0.9961	4.5429	0.4570	-0.1776	-0.2272	0.4403	-0.2197	-0.2338	0.3746	-0.2246	-0.2627	0.4519	-0.1263	-0.2171	0.3640	-0.0399	-0.1662	0.3245	-0.1202	-0.2193	0.1402	0.5076	0.1419	0.5104	0.1545	0.5436	0.1289	0.4631	0.1616	0.5731	0.1705	0.5933
408	0.9200	0.2455	16.5575	0.0090	0.1360	0.9955	4.6168	0.5005	-0.1892	-0.1996	0.4795	-0.2444	-0.2163	0.3907	-0.2762	-0.2598	0.4960	-0.1794	-0.2020	0.3635	-0.1904	-0.2152	0.3217	-0.2433	-0.2412	16.5377	0.0088	0.0874	0.9954	4.6549	0.4594	-0.1776	-0.2022	0.4363	-0.2478	-0.2140	0.3549	-0.2671	-0.2575	0.4569	-0.1934	-0.2114	0.3454	-0.1048	-0.1864	0.3058	-0.1373	-0.2386	0.1421	0.5113	0.1443	0.5159	0.1565	0.5458	0.1401	0.5035	0.1750	0.6011	0.1807	0.6122
544	0.9323	0.2753	16.4930	0.0065	0.1407	0.9956	3.7760	0.4831	-0.2272	-0.2715	0.4739	-0.2516	-0.2910	0.3968	-0.2777	-0.3188	0.4799	-0.2108	-0.2687	0.3924	-0.2082	-0.2847	0.3529	-0.2616	-0.3073	16.4831	0.0070	0.1022	0.9938	3.9776	0.4468	-0.1899	-0.2553	0.4354	-0.2105	-0.2548	0.3705	-0.2145	-0.2715	0.4466	-0.1768	-0.2509	0.3651	-0.0504	-0.1996	0.3296	-0.1636	-0.2447	0.1648	0.5775	0.1678	0.5808	0.1822	0.6093	0.1583	0.5612	0.1820	0.6137	0.1929	0.6313
680	0.9277	0.2809	16.4922	0.0062	0.1475	0.9949	3.6985	0.4720	-0.1897	-0.2210	0.4643	-0.2249	-0.2427	0.3952	-0.2594	-0.2744	0.4696	-0.1828	-0.2237	0.3948	-0.2077	-0.2674	0.3615	-0.2738	-0.2913	16.4802	0.0066	0.0892	0.9930	3.9165	0.4322	-0.1855	-0.2500	0.4218	-0.1917	-0.2640	0.3571	-0.1877	-0.2798	0.4318	-0.1640	-0.2474	0.3653	-0.0412	-0.2228	0.3367	-0.1439	-0.2588	0.1537	0.5447	0.1582	0.5557	0.1781	0.5970	0.1501	0.5344	0.1754	0.5969	0.1868	0.6189
816	0.9443	0.3041	16.4269	0.0041	0.1492	0.9911	2.3332	0.4609	-0.2126	-0.2496	0.4584	-0.2367	-0.2770	0.3782	-0.2805	-0.3054	0.4594	-0.2091	-0.2522	0.4348	-0.2611	-0.3008	0.4097	-0.2896	-0.3249	16.4122	0.0043	0.1043	0.9869	2.4107	0.4320	-0.2561	-0.3035	0.4280	-0.2518	-0.3149	0.3522	-0.2596	-0.3360	0.4317	-0.2531	-0.3061	0.4064	-0.2167	-0.2759	0.3862	-0.2430	-0.3254	0.1538	0.5454	0.1555	0.5472	0.1692	0.5758	0.1514	0.5381	0.1706	0.5885	0.1778	0.6008
952	0.9124	0.2931	16.4845	0.0049	0.1156	0.9935	3.0817	0.4676	-0.1696	-0.2091	0.4616	-0.2014	-0.2348	0.3859	-0.2468	-0.2582	0.4676	-0.1637	-0.2127	0.4038	-0.2363	-0.2784	0.3745	-0.2718	-0.2923	16.4725	0.0055	0.0906	0.9876	3.1828	0.4393	-0.1254	-0.2482	0.4316	-0.1623	-0.2456	0.3599	-0.1412	-0.2355	0.4391	-0.1307	-0.2491	0.3844	-0.1158	-0.2303	0.3608	-0.1575	-0.2504	0.1493	0.5275	0.1507	0.5316	0.1612	0.5540	0.1473	0.5214	0.1666	0.5798	0.1766	0.5973
1088	0.9389	0.2926	16.4165	0.0034	0.1632	0.9910	2.2165	0.4632	-0.1612	-0.1704	0.4601	-0.1800	-0.2042	0.3797	-0.2225	-0.2396	0.4613	-0.1587	-0.1733	0.4414	-0.2224	-0.2768	0.4151	-0.2695	-0.3050	16.4006	0.0039	0.1102	0.9845	2.2581	0.4412	-0.2000	-0.2776	0.4361	-0.2618	-0.3167	0.3527	-0.2412	-0.3307	0.4395	-0.2035	-0.2851	0.4182	-0.1478	-0.2785	0.3949	-0.1899	-0.3088	0.1441	0.5200	0.1455	0.5223	0.1621	0.5579	0.1435	0.5167	0.1667	0.5894	0.1756	0.6034
1224	0.9384	0.2963	16.4535	0.0049	0.1448	0.9939	2.9312	0.4439	-0.1805	-0.2025	0.4417	-0.1875	-0.2121	0.3887	-0.1948	-0.2183	0.4428	-0.1777	-0.2018	0.4189	-0.2958	-0.2925	0.4039	-0.2953	-0.2933	16.4370	0.0050	0.1004	0.9876	2.8752	0.4105	-0.1759	-0.2474	0.4080	-0.1798	-0.2487	0.3581	-0.1544	-0.2583	0.4094	-0.1811	-0.2456	0.3968	-0.1307	-0.2096	0.3826	-0.1026	-0.2412	0.1469	0.5285	0.1437	0.5173	0.1443	0.5153	0.1462	0.5252	0.1787	0.6012	0.1799	0.6006
1360	0.9458	0.2865	16.4453	0.0049	0.1503	0.9914	2.7816	0.3937	-0.2031	-0.2403	0.3928	-0.2089	-0.2475	0.3481	-0.2244	-0.2465	0.3926	-0.1963	-0.2385	0.4102	-0.2505	-0.2850	0.4033	-0.2579	-0.2919	16.4290	0.0049	0.0978	0.9849	2.7380	0.3662	-0.1956	-0.2899	0.3642	-0.2259	-0.2991	0.3169	-0.2092	-0.3053	0.3656	-0.2224	-0.2934	0.3806	-0.2070	-0.2654	0.3748	-0.2395	-0.2855	0.1463	0.5252	0.1427	0.5113	0.1437	0.5097	0.1446	0.5190	0.1758	0.6007	0.1818	0.6062
1496	0.9506	0.3111	16.4127	0.0037	0.1524	0.9927	2.4782	0.4263	-0.2557	-0.2736	0.4249	-0.2526	-0.2808	0.3727	-0.2748	-0.2912	0.4239	-0.2509	-0.2701	0.4195	-0.2612	-0.3225	0.3986	-0.2835	-0.3338	16.3970	0.0040	0.0984	0.9888	2.4730	0.4107	-0.2732	-0.3162	0.4089	-0.2627	-0.3294	0.3600	-0.2588	-0.3342	0.4095	-0.2719	-0.3232	0.4097	-0.1680	-0.3189	0.3939	-0.1943	-0.3404	0.1481	0.5271	0.1434	0.5116	0.1472	0.5230	0.1467	0.5208	0.1710	0.5873	0.1768	0.5978
1632	0.9498	0.3298	16.3996	0.0032	0.1697	0.9878	2.0198	0.4150	-0.2435	-0.2586	0.4132	-0.2490	-0.2704	0.3463	-0.2593	-0.2802	0.4113	-0.2374	-0.2567	0.4283	-0.2316	-0.3056	0.4094	-0.2655	-0.3206	16.3814	0.0034	0.0979	0.9838	1.9552	0.3969	-0.2636	-0.2763	0.3950	-0.2807	-0.3114	0.3338	-0.2693	-0.3298	0.3949	-0.2509	-0.2789	0.4203	-0.0969	-0.2592	0.4047	-0.1596	-0.3136	0.1405	0.5027	0.1353	0.4836	0.1370	0.4859	0.1387	0.4953	0.1710	0.5940	0.1699	0.5905
