batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0085	0.0001	77.9498	0.0001	0.0143	0.8261	129.0136	-0.0295	-0.0435	-0.0136	-0.0253	-0.0008	0.0587	79.9867	0.0001	0.0001	0.0000	129.0000	-0.5632	-0.8150	-0.5479	0.0456	0.1537	0.1612	0.2129	0.4831	0.2019	0.4594	0.1985	0.4538	0.2172	0.4988	0.2546	0.5757	0.2222	0.5128
850	0.0088	0.0007	77.9497	0.0001	0.0156	0.8398	128.9812	-0.0083	0.0062	-0.0301	-0.0538	-0.0579	0.0061	79.9867	0.0001	0.0001	0.0000	128.9738	-0.1580	-0.2017	-0.6034	-0.3406	-0.0184	-0.0116	0.2105	0.4777	0.2120	0.4924	0.1919	0.4479	0.1927	0.4436	0.2658	0.5551	0.2250	0.5232
1275	0.0304	0.0064	77.9320	0.0004	0.0281	0.8673	111.8287	0.2848	0.2986	0.3046	0.1668	-0.0034	0.0772	79.9738	0.0002	0.0002	0.0000	113.7319	-0.0176	-0.1001	-0.1263	0.0153	-0.3270	-0.2955	0.2596	0.6005	0.2633	0.6018	0.2652	0.6069	0.2721	0.5764	0.2141	0.5084	0.2342	0.5339
1700	0.0884	0.0405	77.8637	0.0010	0.0763	0.8551	63.8099	0.2407	0.2665	0.2343	0.1732	0.0123	0.1220	79.9244	0.0005	0.0005	0.0000	72.3367	-0.0351	-0.1357	-0.1344	-0.0701	-0.2016	-0.2572	0.3207	0.6493	0.2952	0.6613	0.2833	0.6470	0.2737	0.5951	0.2449	0.5452	0.2837	0.6096
2125	0.2165	0.1459	77.7841	0.0016	0.1375	0.8548	44.6543	0.3653	0.3499	0.2641	0.3022	0.1011	0.2477	79.8696	0.0009	0.0009	0.0000	57.9153	-0.4379	-0.6432	-0.6155	-0.2128	-0.0215	-0.2166	0.3657	0.6778	0.4088	0.7175	0.3845	0.7118	0.3248	0.6530	0.3285	0.6507	0.4003	0.7237
2550	0.2909	0.2001	77.6715	0.0019	0.1794	0.8489	30.0582	0.3723	0.3851	0.3100	0.3206	0.2028	0.2987	79.7964	0.0013	0.0013	0.0000	43.3558	-0.6442	-0.7339	-0.6017	-0.4229	-0.0700	-0.3083	0.3740	0.6910	0.4159	0.7410	0.4137	0.7574	0.3358	0.6692	0.3641	0.6986	0.4651	0.7645
2975	0.3335	0.2386	77.6308	0.0019	0.1765	0.8619	26.2071	0.4233	0.4342	0.3565	0.3836	0.1402	0.2781	79.7986	0.0013	0.0013	0.0000	43.6593	-0.6527	-0.7902	-0.6569	-0.4057	0.0692	-0.3106	0.4277	0.7420	0.4903	0.7809	0.5038	0.7992	0.3748	0.7153	0.2815	0.6291	0.4231	0.7530
3400	0.3895	0.2819	77.5876	0.0019	0.1802	0.8619	22.0699	0.4721	0.4825	0.3960	0.4071	0.1879	0.3474	79.7788	0.0015	0.0015	0.0000	38.9577	-0.6227	-0.7529	-0.6628	-0.3928	0.0184	-0.3499	0.4241	0.7405	0.4827	0.7888	0.5060	0.8058	0.3796	0.7215	0.3351	0.6823	0.5115	0.8022
3825	0.4449	0.3399	77.5871	0.0019	0.1840	0.8673	23.4986	0.5338	0.5114	0.3964	0.4747	0.1505	0.3434	79.8006	0.0013	0.0013	0.0000	43.3710	-0.5786	-0.7062	-0.6230	-0.3793	0.1343	-0.3022	0.4532	0.7682	0.5207	0.8182	0.5291	0.8303	0.4053	0.7442	0.3225	0.6779	0.5424	0.8202
4250	0.4670	0.3466	77.5977	0.0020	0.1768	0.8670	23.6588	0.5792	0.5542	0.4245	0.5293	0.1988	0.3830	79.8187	0.0012	0.0012	0.0000	43.1119	-0.5264	-0.6656	-0.6229	-0.3448	0.0032	-0.3655	0.4740	0.7829	0.5221	0.8191	0.5488	0.8306	0.4079	0.7578	0.3403	0.6946	0.5836	0.8336
