batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0085	0.0001	77.9483	0.0002	0.0154	0.8250	128.0168	0.0090	0.0051	-0.0100	-0.0209	0.1159	0.0345	79.9852	0.0001	0.0001	0.0000	128.0000	-0.1776	-0.7426	-0.5933	-0.2076	0.2437	0.2661	0.2231	0.5015	0.2216	0.5163	0.2055	0.4763	0.2094	0.4744	0.2322	0.5554	0.2156	0.4837
850	0.0224	0.0019	77.9310	0.0003	0.0238	0.8554	104.5537	0.0712	0.0781	0.0900	0.0289	0.1163	0.0997	79.9683	0.0002	0.0002	0.0000	105.2722	-0.7568	-0.7764	-0.7702	-0.0606	-0.4060	-0.5723	0.2433	0.5279	0.2420	0.5250	0.2431	0.5301	0.2285	0.5287	0.2540	0.5577	0.2499	0.5349
1275	0.0605	0.0172	77.8792	0.0008	0.0569	0.8597	76.1139	0.2508	0.2195	0.1938	0.2378	0.1289	0.2309	79.9444	0.0004	0.0004	0.0000	86.1694	-0.3391	-0.1507	-0.0957	-0.2122	-0.2407	-0.2827	0.3105	0.6630	0.3152	0.6665	0.3066	0.6549	0.2760	0.6151	0.2704	0.5697	0.3009	0.6344
1700	0.1500	0.0867	77.7877	0.0015	0.1269	0.8557	50.7724	0.2383	0.2733	0.2371	0.2063	0.1493	0.2433	79.8716	0.0009	0.0008	0.0000	63.5605	-0.2365	-0.3657	-0.4305	-0.1652	-0.1313	-0.2661	0.3269	0.6472	0.3494	0.6928	0.3475	0.7037	0.2892	0.6171	0.2926	0.6320	0.3494	0.7077
2125	0.3063	0.2265	77.6536	0.0018	0.1666	0.8517	32.1153	0.3727	0.3817	0.3187	0.3336	0.0737	0.2404	79.7961	0.0014	0.0013	0.0000	47.2056	-0.6396	-0.7023	-0.5341	-0.4502	0.1921	-0.1503	0.3465	0.6765	0.3947	0.7309	0.3990	0.7418	0.3325	0.6658	0.2829	0.6181	0.3846	0.7235
2550	0.4653	0.3526	77.5260	0.0017	0.1875	0.8622	21.6594	0.5339	0.5204	0.4314	0.4864	0.2992	0.4123	79.7354	0.0017	0.0017	0.0000	37.4768	-0.6644	-0.7432	-0.6173	-0.4940	0.0370	-0.3156	0.4117	0.7419	0.4581	0.7880	0.4590	0.7948	0.3938	0.7327	0.3370	0.6874	0.4902	0.7926
2975	0.5423	0.4124	77.4536	0.0017	0.1785	0.8710	17.4730	0.6179	0.5951	0.4917	0.5917	0.4004	0.4856	79.7114	0.0019	0.0019	0.0000	32.7903	-0.6542	-0.7558	-0.6426	-0.4845	0.0003	-0.3550	0.4161	0.7678	0.4633	0.8013	0.4535	0.7977	0.4124	0.7605	0.3184	0.6943	0.4713	0.7947
3400	0.5847	0.4515	77.4260	0.0016	0.1741	0.8730	15.1500	0.6364	0.6306	0.5168	0.6106	0.4301	0.5164	79.7010	0.0020	0.0020	0.0000	30.9526	-0.6270	-0.7172	-0.6395	-0.4799	-0.0131	-0.4018	0.4369	0.7710	0.4788	0.8103	0.4962	0.8188	0.4101	0.7620	0.3872	0.7416	0.5569	0.8352
3825	0.6014	0.4716	77.4428	0.0016	0.1717	0.8733	17.0335	0.6527	0.6380	0.5415	0.6144	0.4229	0.5227	79.7328	0.0018	0.0018	0.0000	37.0010	-0.5890	-0.6722	-0.6505	-0.4484	0.0401	-0.3640	0.4781	0.7980	0.5459	0.8397	0.5683	0.8523	0.4752	0.7992	0.3626	0.7330	0.5806	0.8543
4250	0.6293	0.4875	77.4557	0.0017	0.1881	0.8781	18.6651	0.6802	0.6677	0.5631	0.6606	0.4273	0.5490	79.7513	0.0016	0.0016	0.0000	37.9375	-0.5688	-0.6638	-0.6394	-0.4329	0.0216	-0.3987	0.4926	0.8040	0.5198	0.8331	0.5374	0.8395	0.4542	0.7980	0.3791	0.7282	0.5861	0.8526
4675	0.6466	0.5033	77.4793	0.0018	0.1921	0.8784	21.0111	0.6818	0.6611	0.5594	0.6511	0.3800	0.5204	79.7778	0.0015	0.0015	0.0000	42.4617	-0.5487	-0.6233	-0.5959	-0.3651	0.0335	-0.4087	0.5216	0.8205	0.5800	0.8549	0.5789	0.8574	0.4958	0.8204	0.3650	0.7279	0.6066	0.8650
5100	0.6435	0.4971	77.5071	0.0019	0.1964	0.8821	23.0599	0.6878	0.6612	0.5549	0.6450	0.3956	0.5205	79.7936	0.0014	0.0014	0.0000	44.0877	-0.4958	-0.5842	-0.6024	-0.3362	0.0209	-0.4156	0.5235	0.8254	0.5747	0.8562	0.5588	0.8549	0.5083	0.8237	0.3656	0.7317	0.6184	0.8660
