batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.7290	0.5770	77.3829	0.0019	0.1869	0.9338	50.2480	0.7289	0.6648	0.5601	0.6996	0.4118	0.5031	79.7722	0.0015	0.0015	0.6663	89.5696	-0.5654	-0.6287	-0.6172	-0.4833	0.2790	-0.1652	0.6891	0.8863	0.7080	0.8989	0.7070	0.8989	0.6385	0.8711	0.2412	0.5687	0.5130	0.8362
850	0.7480	0.5998	77.3160	0.0015	0.1659	0.8920	30.8276	0.7386	0.7047	0.5966	0.7135	0.4872	0.5540	79.7174	0.0019	0.0019	0.0645	66.6230	-0.6536	-0.7761	-0.7479	-0.5222	0.1817	-0.3816	0.5950	0.8626	0.6145	0.8743	0.6247	0.8787	0.5607	0.8534	0.2925	0.6797	0.5409	0.8407
1275	0.7668	0.6160	77.2744	0.0013	0.1443	0.8912	26.2827	0.7605	0.7271	0.6153	0.7328	0.5419	0.5723	79.7035	0.0019	0.0020	0.1270	67.0857	-0.7128	-0.7991	-0.7782	-0.5987	0.2595	-0.2858	0.6703	0.8776	0.7030	0.8961	0.7335	0.9081	0.6059	0.8668	0.3030	0.6921	0.5439	0.8525
1700	0.7793	0.6297	77.2886	0.0014	0.1591	0.9023	33.3611	0.7727	0.7438	0.6562	0.7465	0.5407	0.5893	79.7203	0.0018	0.0018	0.4748	73.9294	-0.7022	-0.8010	-0.7747	-0.5698	0.2395	-0.4012	0.6809	0.8826	0.7093	0.8978	0.7167	0.9058	0.6193	0.8709	0.2889	0.6839	0.5581	0.8570
2125	0.7773	0.6171	77.3204	0.0017	0.1656	0.9321	46.1472	0.7639	0.7313	0.6459	0.7418	0.5443	0.6111	79.7562	0.0016	0.0016	0.6633	85.6492	-0.6701	-0.7689	-0.7564	-0.5474	0.2652	-0.4337	0.6799	0.8941	0.7009	0.9083	0.7223	0.9150	0.6525	0.8872	0.2909	0.6878	0.6229	0.8845
2550	0.7685	0.5940	77.4239	0.0021	0.2058	0.9767	71.7733	0.7720	0.7333	0.6667	0.7392	0.4463	0.5861	79.8093	0.0013	0.0013	0.9425	97.4677	-0.6680	-0.7555	-0.7330	-0.5313	0.2925	-0.4169	0.6963	0.8976	0.7357	0.9109	0.7445	0.9185	0.6612	0.8884	0.2415	0.5995	0.6485	0.8793
2975	0.7773	0.6161	77.5648	0.0028	0.2698	0.9986	98.3381	0.7687	0.7048	0.6343	0.7394	0.2946	0.5575	79.8667	0.0009	0.0009	1.0000	111.3669	-0.6329	-0.7368	-0.7134	-0.5062	0.3489	-0.3618	0.6826	0.8992	0.7213	0.9123	0.7223	0.9144	0.6201	0.8831	0.2006	0.4974	0.5971	0.8642
3400	0.7707	0.6141	77.7799	0.0041	0.3824	0.9991	121.5020	0.7147	0.6005	0.5308	0.6667	0.0875	0.4572	79.9329	0.0004	0.0004	1.0000	126.5111	-0.5399	-0.6254	-0.6002	-0.3886	0.3152	-0.2613	0.7130	0.9054	0.7295	0.9160	0.7301	0.9138	0.6430	0.8879	0.1761	0.4110	0.5774	0.8527
3825	0.7741	0.6160	77.9070	0.0048	0.4626	0.9997	133.4645	0.6946	0.5361	0.4526	0.6003	0.1010	0.4047	79.9734	0.0002	0.0002	1.0000	135.2258	-0.3720	-0.4479	-0.4852	-0.2433	0.0802	-0.1505	0.7047	0.9086	0.7070	0.9016	0.6964	0.8888	0.6328	0.8821	0.2213	0.5540	0.5072	0.8224
4250	0.0446	0.0426	77.9479	0.0004	0.0322	0.9983	138.0307	0.0688	0.2008	0.1692	-0.0185	0.0846	0.1408	79.9845	0.0001	0.0001	1.0000	137.8518	-0.0890	-0.1363	-0.1790	-0.0247	-0.0652	-0.0676	0.1810	0.4292	0.1872	0.4340	0.1799	0.4267	0.1852	0.4401	0.1667	0.3663	0.1710	0.3768
4675	0.3111	0.2389	77.9517	0.0020	0.1779	1.0000	140.4815	0.4436	0.3119	0.3014	0.2961	0.2232	0.2326	79.9898	0.0001	0.0001	1.0000	140.8448	-0.0912	-0.0453	-0.0926	-0.0368	0.0049	-0.0090	0.4522	0.7729	0.3996	0.7337	0.4297	0.7558	0.3491	0.6859	0.2931	0.6211	0.2869	0.6244
5100	0.1068	0.0657	77.9522	0.0007	0.0550	0.9994	139.8344	0.4002	0.2437	0.2107	0.1569	0.2208	0.2237	79.9895	0.0001	0.0001	1.0000	139.6593	-0.2734	-0.4673	-0.4645	-0.0202	-0.3277	-0.3466	0.2777	0.6311	0.2243	0.5060	0.2082	0.4821	0.2574	0.5777	0.2119	0.5039	0.2140	0.5044
5525	0.2011	0.1257	77.9502	0.0013	0.1121	1.0000	138.3199	0.4340	0.2535	0.2339	0.2094	0.3105	0.3191	79.9883	0.0001	0.0001	1.0000	139.0232	-0.1391	-0.2979	-0.2709	-0.0285	-0.1779	-0.1779	0.4185	0.7407	0.4034	0.7235	0.4015	0.7183	0.3048	0.6263	0.3791	0.7245	0.3934	0.7326
5950	0.2168	0.1481	77.9481	0.0014	0.1175	0.9994	136.0849	0.4571	0.2558	0.2296	0.2093	0.3352	0.3255	79.9866	0.0001	0.0001	1.0000	136.9798	-0.2036	-0.3574	-0.3486	-0.0754	-0.2625	-0.2756	0.4024	0.7341	0.3821	0.7131	0.3920	0.7027	0.2980	0.6145	0.4126	0.7525	0.4016	0.7468
6375	0.2869	0.1998	77.9458	0.0019	0.1632	0.9997	133.4045	0.4901	0.2491	0.2103	0.2124	0.3104	0.3112	79.9847	0.0001	0.0001	1.0000	134.3226	-0.2135	-0.4326	-0.4254	-0.0645	-0.2924	-0.2941	0.4252	0.7680	0.3880	0.7124	0.3668	0.7048	0.3277	0.6364	0.4192	0.7491	0.4127	0.7463
6800	0.3091	0.2225	77.9428	0.0020	0.1650	1.0000	130.3315	0.5094	0.2633	0.2226	0.2206	0.3518	0.3517	79.9825	0.0001	0.0001	1.0000	131.9113	-0.1101	-0.3221	-0.3105	-0.0166	-0.1913	-0.1740	0.4417	0.7676	0.4165	0.7276	0.4048	0.7249	0.3315	0.6548	0.4669	0.7800	0.4611	0.7798
7225	0.3486	0.2501	77.9403	0.0022	0.1826	0.9994	127.7253	0.5235	0.2821	0.2368	0.2474	0.3467	0.3474	79.9805	0.0001	0.0001	1.0000	129.3871	-0.1657	-0.3615	-0.3407	-0.0143	-0.2113	-0.2303	0.4490	0.7662	0.4186	0.7417	0.4191	0.7370	0.3242	0.6454	0.4291	0.7526	0.4323	0.7577
7650	0.3503	0.2492	77.9383	0.0023	0.1816	0.9997	126.0199	0.5385	0.2869	0.2324	0.2604	0.3533	0.3439	79.9793	0.0001	0.0001	1.0000	128.2087	-0.1414	-0.3170	-0.3248	0.0030	-0.1619	-0.1769	0.4689	0.7811	0.4366	0.7531	0.4486	0.7506	0.3377	0.6624	0.4496	0.7681	0.4598	0.7708
8075	0.3915	0.2798	77.9370	0.0025	0.2046	0.9997	124.7207	0.5384	0.2729	0.2142	0.2616	0.3341	0.3454	79.9786	0.0001	0.0001	1.0000	127.0282	-0.1318	-0.3491	-0.3726	-0.0113	-0.2131	-0.2510	0.4730	0.7878	0.4219	0.7425	0.4286	0.7359	0.3418	0.6723	0.4513	0.7743	0.4914	0.7916
