batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.8507	0.1211	16.7457	0.0158	0.1739	0.9973	7.9317	0.4488	-0.2531	-0.1975	0.3840	-0.2729	-0.2130	0.3217	-0.2889	-0.2595	0.4407	-0.2424	-0.1900	0.2095	-0.0587	-0.0669	0.1847	-0.1108	-0.1300	16.7249	0.0163	0.1218	0.9977	8.1573	0.4291	-0.1149	-0.1671	0.3830	-0.1588	-0.1798	0.3396	-0.1662	-0.2092	0.4239	-0.1294	-0.1658	0.2190	-0.0956	-0.1167	0.2050	-0.1136	-0.1737	0.1353	0.4785	0.1434	0.5011	0.1783	0.5722	0.1341	0.4743	0.1726	0.5737	0.1905	0.6068
272	0.9434	0.2126	16.4236	0.0045	0.2024	0.9906	2.8237	0.4656	-0.2481	-0.2793	0.4634	-0.2536	-0.2875	0.4206	-0.2740	-0.3060	0.4616	-0.2341	-0.2769	0.4141	-0.2232	-0.2774	0.3781	-0.2519	-0.2905	16.4132	0.0048	0.1160	0.9872	2.9780	0.4531	-0.1504	-0.2263	0.4487	-0.1820	-0.2461	0.4065	-0.1842	-0.2623	0.4491	-0.1811	-0.2425	0.4042	-0.1684	-0.2368	0.3748	-0.2623	-0.2680	0.1579	0.5559	0.1567	0.5534	0.1744	0.5935	0.1508	0.5362	0.1693	0.5899	0.1760	0.5999
408	0.9329	0.2541	16.4775	0.0060	0.1682	0.9928	3.3762	0.4818	-0.1664	-0.1753	0.4766	-0.1909	-0.1871	0.4217	-0.2176	-0.2074	0.4799	-0.1600	-0.1734	0.4137	-0.2287	-0.2430	0.3860	-0.2397	-0.2483	16.4538	0.0060	0.1063	0.9903	3.3690	0.4554	-0.1184	-0.1855	0.4497	-0.0825	-0.1934	0.3987	-0.1377	-0.2298	0.4538	-0.1127	-0.1868	0.4115	-0.1447	-0.2254	0.3871	-0.2553	-0.2531	0.1270	0.4471	0.1303	0.4627	0.1427	0.5043	0.1265	0.4440	0.1599	0.5534	0.1673	0.5692
544	0.9376	0.2660	16.4309	0.0043	0.1749	0.9892	2.4604	0.4442	-0.1858	-0.2098	0.4425	-0.1896	-0.2283	0.3881	-0.2155	-0.2410	0.4413	-0.1563	-0.2050	0.4325	-0.2203	-0.2721	0.4175	-0.2433	-0.2826	16.4199	0.0048	0.1208	0.9857	2.6117	0.4286	-0.1763	-0.2364	0.4262	-0.1618	-0.2548	0.3762	-0.1803	-0.2579	0.4272	-0.1605	-0.2338	0.4189	-0.1807	-0.2346	0.4065	-0.1702	-0.2531	0.1473	0.5231	0.1501	0.5311	0.1657	0.5645	0.1456	0.5129	0.1759	0.5966	0.1850	0.6124
680	0.9406	0.2744	16.4554	0.0054	0.1776	0.9895	3.0255	0.3964	-0.2260	-0.2561	0.3951	-0.2255	-0.2602	0.3489	-0.2430	-0.2661	0.3954	-0.2178	-0.2538	0.4009	-0.2391	-0.2570	0.3951	-0.2469	-0.2609	16.4477	0.0059	0.1138	0.9872	3.1924	0.3860	-0.1662	-0.2496	0.3841	-0.1737	-0.2575	0.3415	-0.1956	-0.2662	0.3854	-0.1535	-0.2487	0.3912	-0.0583	-0.2325	0.3917	-0.1425	-0.2539	0.1614	0.5574	0.1631	0.5640	0.1869	0.6122	0.1594	0.5531	0.1659	0.5785	0.1769	0.6006
816	0.9448	0.2813	16.3995	0.0031	0.1972	0.9858	1.9668	0.4144	-0.2333	-0.2349	0.4138	-0.2300	-0.2431	0.3600	-0.2435	-0.2459	0.4116	-0.2268	-0.2347	0.4514	-0.2150	-0.2891	0.4421	-0.2463	-0.3040	16.3886	0.0036	0.1162	0.9815	2.0514	0.4036	-0.2013	-0.2588	0.4026	-0.2000	-0.2632	0.3532	-0.2101	-0.2759	0.4027	-0.1978	-0.2583	0.4391	-0.1820	-0.2693	0.4361	-0.2640	-0.2882	0.1560	0.5433	0.1546	0.5357	0.1740	0.5713	0.1530	0.5334	0.1740	0.5886	0.1807	0.5982
952	0.9478	0.2743	16.3647	0.0022	0.1980	0.9818	1.6268	0.4044	-0.2350	-0.2310	0.4043	-0.2342	-0.2270	0.3625	-0.2185	-0.2157	0.4019	-0.2273	-0.2248	0.4652	-0.2841	-0.2977	0.4591	-0.2784	-0.3059	16.3500	0.0025	0.1386	0.9722	1.6426	0.4045	-0.1575	-0.2307	0.4044	-0.1768	-0.2456	0.3638	-0.2110	-0.2557	0.4026	-0.1654	-0.2259	0.4605	-0.1991	-0.2667	0.4591	-0.1772	-0.2925	0.1436	0.5146	0.1383	0.4927	0.1451	0.5026	0.1408	0.5054	0.1677	0.5820	0.1679	0.5798
1088	0.9474	0.2946	16.3743	0.0025	0.2037	0.9816	1.7259	0.4028	-0.2245	-0.1983	0.4031	-0.2143	-0.1996	0.3613	-0.2185	-0.2111	0.4011	-0.2174	-0.1963	0.4651	-0.2308	-0.2708	0.4599	-0.2530	-0.2876	16.3617	0.0029	0.1246	0.9733	1.7345	0.4001	-0.1649	-0.2189	0.3996	-0.1768	-0.2351	0.3550	-0.1996	-0.2561	0.3980	-0.1724	-0.2241	0.4591	-0.1013	-0.2632	0.4567	-0.1803	-0.2776	0.1441	0.5099	0.1414	0.4979	0.1552	0.5227	0.1386	0.4944	0.1636	0.5685	0.1665	0.5738
1224	0.9441	0.2884	16.3913	0.0029	0.1899	0.9859	2.0640	0.3865	-0.2102	-0.1926	0.3869	-0.2041	-0.1943	0.3613	-0.2025	-0.1985	0.3851	-0.1933	-0.1853	0.4403	-0.2494	-0.2863	0.4342	-0.2538	-0.2905	16.3807	0.0037	0.1404	0.9799	2.1723	0.3861	-0.2022	-0.2548	0.3865	-0.2096	-0.2623	0.3628	-0.2000	-0.2610	0.3861	-0.1846	-0.2513	0.4386	-0.2346	-0.2908	0.4389	-0.2329	-0.2781	0.1409	0.5067	0.1365	0.4874	0.1448	0.5030	0.1391	0.4987	0.1742	0.6010	0.1823	0.6128
1360	0.9467	0.2701	16.3785	0.0026	0.2100	0.9834	1.6897	0.3926	-0.2409	-0.2442	0.3927	-0.2481	-0.2503	0.3418	-0.2460	-0.2537	0.3903	-0.2402	-0.2437	0.4577	-0.2617	-0.3161	0.4503	-0.2789	-0.3263	16.3700	0.0033	0.1305	0.9768	1.7682	0.3938	-0.2193	-0.2355	0.3942	-0.2294	-0.2531	0.3504	-0.2452	-0.2781	0.3912	-0.2000	-0.2360	0.4520	-0.1768	-0.2610	0.4501	-0.1693	-0.2776	0.1569	0.5553	0.1541	0.5416	0.1660	0.5544	0.1560	0.5528	0.1879	0.6225	0.1922	0.6256
