batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2721	0.0267	5.9146	0.0000	0.8457	0.2721	1.0000	0.0012	-0.0017	0.0021	0.0149	0.0430	0.0336	-0.0308	-0.0601	-0.0561	-0.0024	0.0257	0.0331	-0.0239	-0.0696	-0.0669	-0.0161	-0.0533	-0.0519	5.9272	0.0000	0.9135	0.2583	1.0000	-0.0326	-0.0437	-0.0337	-0.0246	-0.0401	-0.0290	-0.0006	-0.0091	-0.0092	-0.0326	-0.0457	-0.0439	0.0001	0.0150	0.0154	-0.0156	-0.0808	-0.0674	0.6058	0.4902	0.5930	0.5505	0.6062	0.5912	0.5644	0.5201	0.5773	0.4922	0.6287	0.5532
762	0.1417	0.0608	6.8368	0.0056	0.0631	1.0000	16.0000	-0.0056	-0.0504	0.0103	0.0007	-0.0238	-0.0120	0.0029	-0.0607	0.0011	-0.0042	-0.0590	-0.0111	-0.0026	-0.0748	-0.0155	-0.0060	-0.0548	-0.0032	6.8494	0.0057	0.0661	1.0000	16.0000	-0.0032	0.0008	-0.0012	0.0028	-0.0225	0.0043	0.0017	-0.0033	0.0144	0.0042	-0.0068	0.0188	-0.0119	-0.0363	-0.0111	-0.0065	-0.0022	0.0258	0.5962	0.4980	0.6048	0.5062	0.5965	0.4951	0.6213	0.5212	0.5666	0.4634	0.5731	0.4589
1143	0.1317	0.0603	6.8384	0.0052	0.0589	1.0000	16.0000	-0.0004	-0.0446	0.0027	0.0106	-0.0136	0.0296	-0.0013	-0.0545	-0.0158	-0.0052	-0.0248	0.0075	-0.0008	-0.0574	-0.0289	-0.0049	-0.0618	-0.0345	6.8511	0.0052	0.0622	1.0000	16.0000	0.0043	-0.0366	0.0096	0.0067	-0.0344	0.0068	0.0011	-0.0342	-0.0189	-0.0000	-0.0215	0.0038	-0.0059	-0.0196	0.0033	-0.0041	-0.0172	-0.0079	0.6131	0.5161	0.6037	0.5156	0.5845	0.4855	0.6188	0.5085	0.5852	0.4729	0.5755	0.4747
1524	0.1287	0.0573	6.8387	0.0051	0.0585	1.0000	16.0000	0.0074	-0.0686	0.0135	0.0024	-0.0926	-0.0371	-0.0046	-0.0611	0.0072	-0.0055	-0.0263	0.0290	-0.0014	-0.0626	-0.0210	-0.0047	-0.0804	-0.0417	6.8513	0.0051	0.0608	1.0000	16.0000	0.0025	-0.0215	0.0295	0.0018	-0.0209	0.0075	0.0076	-0.0316	0.0086	-0.0045	-0.0161	0.0041	-0.0004	-0.0064	0.0276	-0.0005	-0.0087	0.0153	0.6076	0.5133	0.5868	0.5090	0.5975	0.4969	0.6037	0.5072	0.5881	0.4846	0.5971	0.4946
1905	0.1327	0.0569	6.8387	0.0061	0.0624	1.0000	16.0000	0.0060	-0.0255	0.0147	0.0030	-0.0372	0.0206	0.0069	-0.0313	0.0091	-0.0001	-0.0623	-0.0009	-0.0047	-0.0660	-0.0266	-0.0011	-0.0534	-0.0093	6.8513	0.0055	0.0621	1.0000	16.0000	0.0007	-0.0204	0.0232	-0.0063	-0.0507	-0.0505	0.0109	-0.0247	0.0098	-0.0045	-0.0127	-0.0021	0.0001	-0.0303	0.0006	0.0018	-0.0234	0.0153	0.5952	0.4882	0.5790	0.4909	0.5864	0.5000	0.6190	0.5262	0.5957	0.4829	0.6006	0.4912
2286	0.2588	0.0342	6.8387	0.0165	0.1083	1.0000	16.0000	0.0043	-0.0714	-0.0305	0.0034	-0.0494	-0.0268	0.0053	-0.0248	0.0301	-0.0015	-0.0562	-0.0158	0.0035	-0.0406	0.0022	-0.0003	-0.0596	-0.0081	6.8513	0.0156	0.1090	1.0000	16.0000	-0.0001	-0.0189	-0.0149	-0.0060	-0.0019	-0.0477	-0.0051	-0.0416	-0.0128	-0.0011	-0.0131	0.0325	-0.0092	-0.0274	-0.0166	0.0055	-0.0020	-0.0032	0.6021	0.5082	0.5830	0.4978	0.6003	0.5300	0.6097	0.5195	0.5699	0.4618	0.5987	0.4855
2667	0.2721	0.0267	6.8387	0.0188	0.1145	1.0000	16.0000	0.0022	-0.0705	-0.0413	0.0061	-0.0113	-0.0033	-0.0075	-0.0525	-0.0088	0.0038	-0.0370	0.0271	-0.0001	-0.0481	0.0072	0.0014	-0.0716	-0.0313	6.8513	0.0180	0.1160	1.0000	16.0000	0.0022	-0.0057	0.0067	0.0040	-0.0322	-0.0565	0.0003	-0.0260	0.0386	0.0123	-0.0160	0.0083	-0.0026	-0.0237	-0.0209	-0.0005	-0.0365	0.0078	0.5861	0.4816	0.5771	0.4878	0.5785	0.4991	0.5997	0.5081	0.5734	0.4606	0.5921	0.4882
3048	0.2721	0.0267	6.8387	0.0188	0.1145	1.0000	16.0000	0.0000	-0.0465	0.0206	0.0069	-0.0306	-0.0029	-0.0016	-0.0198	-0.0088	0.0015	-0.0616	-0.0046	-0.0072	-0.0399	-0.0186	0.0013	-0.0532	-0.0047	6.8513	0.0180	0.1168	1.0000	16.0000	-0.0051	-0.0336	-0.0175	-0.0012	-0.0539	-0.0773	0.0011	-0.0237	0.0389	-0.0040	-0.0023	0.0207	0.0027	-0.0345	-0.0359	-0.0021	-0.0453	-0.0291	0.5915	0.4939	0.5781	0.4915	0.5784	0.4989	0.5996	0.5149	0.5813	0.4760	0.6083	0.5023
3429	0.2721	0.0267	6.8387	0.0188	0.1152	1.0000	16.0000	0.0002	-0.0606	-0.0066	0.0108	-0.0569	-0.0025	0.0003	0.0078	-0.0088	-0.0003	-0.0632	-0.0090	-0.0050	-0.0642	-0.0089	0.0002	-0.0554	-0.0193	6.8513	0.0180	0.1160	1.0000	16.0000	0.0033	-0.0028	0.0411	0.0024	-0.0335	-0.0699	0.0029	0.0076	0.0389	-0.0025	-0.0139	-0.0091	0.0051	-0.0068	0.0113	-0.0014	0.0205	0.0234	0.5968	0.5044	0.5850	0.5024	0.5784	0.4989	0.5950	0.4906	0.5713	0.4638	0.6089	0.5092
3810	0.2721	0.0267	6.8387	0.0188	0.1152	1.0000	16.0000	0.0099	-0.0195	0.0241	0.0150	-0.0068	-0.0208	0.0038	0.0032	-0.0088	-0.0027	-0.0439	0.0013	-0.0109	-0.0397	-0.0321	0.0003	-0.0566	0.0055	6.8513	0.0180	0.1168	1.0000	16.0000	-0.0056	-0.0349	-0.0023	-0.0059	-0.0485	-0.0610	-0.0015	0.0100	0.0389	0.0074	-0.0211	-0.0049	-0.0109	-0.0467	-0.0274	0.0034	0.0016	0.0299	0.5965	0.5068	0.5760	0.4883	0.5784	0.4989	0.5858	0.4885	0.5854	0.4742	0.6224	0.5149
