batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0153	0.0012	77.9564	0.0001	0.0030	0.9511	144.0000	0.0240	0.0034	0.0109	-0.0729	-0.0353	-0.0125	79.9933	0.0000	0.0000	1.0000	144.0000	-0.1587	-0.0575	-0.0341	0.0695	-0.1802	0.0623	0.2467	0.5688	0.2200	0.5008	0.2320	0.4995	0.2057	0.5143	0.2432	0.5035	0.2178	0.4940
850	0.0074	0.0006	77.9564	0.0001	0.0083	0.9398	144.0000	0.0127	0.0423	-0.0774	-0.0697	-0.0455	-0.0281	79.9933	0.0000	0.0000	1.0000	144.0000	-0.2503	0.0761	0.0085	-0.0100	0.0702	-0.0344	0.2316	0.5009	0.2226	0.5060	0.2106	0.5199	0.2270	0.5218	0.1960	0.4373	0.2099	0.4736
1275	0.0043	0.0004	77.9564	0.0001	0.0098	0.9784	144.0000	-0.0183	0.0176	0.0360	-0.0358	0.0382	0.0137	79.9933	0.0000	0.0000	1.0000	144.0000	0.0089	-0.1826	0.2416	0.0149	0.0486	0.0473	0.2178	0.4757	0.1985	0.4366	0.2194	0.5230	0.2227	0.5113	0.2209	0.5161	0.2299	0.5261
1700	0.0193	0.0039	77.9564	0.0001	0.0100	0.9835	144.0000	0.0673	-0.0178	0.0283	0.0044	0.0724	0.0592	79.9933	0.0000	0.0000	1.0000	144.0000	-0.0246	-0.1399	0.2167	0.1056	0.0320	0.0583	0.2175	0.5062	0.2162	0.4936	0.2051	0.4676	0.1961	0.4212	0.3317	0.6724	0.2281	0.5273
2125	0.0131	0.0029	77.9564	0.0002	0.0169	0.9847	144.0000	0.0184	-0.1129	0.0428	0.0589	0.0966	0.0699	79.9933	0.0000	0.0000	0.9980	144.0000	-0.0250	-0.0043	0.0479	-0.0243	-0.0271	0.0083	0.1956	0.4430	0.1838	0.3759	0.1900	0.4361	0.1889	0.4194	0.2855	0.5853	0.2676	0.5908
2550	0.0156	0.0041	77.9564	0.0002	0.0143	0.9912	144.0000	-0.0343	-0.0354	0.0288	0.0300	0.0950	0.1167	79.9933	0.0000	0.0000	0.9990	144.0000	-0.0300	0.0298	0.0380	-0.0015	-0.0444	-0.0120	0.2119	0.4815	0.1945	0.4245	0.2071	0.5019	0.2040	0.4634	0.2548	0.5636	0.2786	0.5831
2975	0.0051	0.0016	77.9564	0.0001	0.0068	0.9906	144.0000	0.0031	-0.0322	0.0051	0.0039	0.0063	0.0975	79.9933	0.0000	0.0000	0.9990	144.0000	0.0273	0.0397	0.0204	0.0327	-0.0486	-0.0729	0.1969	0.4461	0.2194	0.5047	0.1827	0.4314	0.1930	0.4435	0.2368	0.5499	0.2629	0.5914
3400	0.0153	0.0049	77.9564	0.0001	0.0081	0.9818	144.0000	-0.0216	0.0169	0.0215	-0.0204	0.0196	0.0910	79.9933	0.0000	0.0000	0.9950	144.0000	0.0458	-0.0288	-0.0047	0.0071	-0.0189	0.0298	0.2065	0.4734	0.2027	0.4602	0.1914	0.4492	0.1923	0.4342	0.3467	0.6254	0.2633	0.5597
3825	0.0236	0.0085	77.9564	0.0001	0.0106	0.9861	144.0000	0.0293	-0.0317	-0.0424	-0.0406	0.0400	0.0288	79.9933	0.0000	0.0000	0.9788	144.0000	0.0076	-0.0182	-0.0360	0.0321	-0.0170	-0.0155	0.2146	0.4512	0.2023	0.4338	0.2251	0.5427	0.1891	0.4215	0.3106	0.6232	0.2278	0.5234
4250	0.0185	0.0136	77.9564	0.0001	0.0074	0.9875	144.0000	-0.0042	-0.0446	-0.0281	0.0138	0.1022	0.0863	79.9933	0.0000	0.0000	0.9798	144.0000	0.0270	0.0153	0.0100	0.0132	-0.0101	-0.0426	0.1889	0.4453	0.1942	0.4322	0.2261	0.5310	0.2094	0.4655	0.2945	0.5899	0.2235	0.5310
4675	0.0028	0.0007	77.9563	0.0002	0.0133	0.9824	144.0000	0.0465	-0.0590	0.0307	0.0408	0.1036	0.0826	79.9933	0.0000	0.0000	0.9819	144.0000	-0.0643	0.0343	-0.0698	-0.0228	-0.0424	-0.0107	0.2519	0.5841	0.2049	0.4818	0.2042	0.4540	0.2175	0.4881	0.2212	0.5163	0.2245	0.5154
5100	0.0023	0.0024	77.9563	0.0001	0.0076	0.9915	144.0000	-0.1185	0.0169	0.0507	-0.0226	0.0758	0.0928	79.9933	0.0001	0.0001	0.9415	144.0000	-0.0456	0.0369	-0.0142	-0.0409	0.0152	-0.0079	0.2325	0.4890	0.2211	0.4563	0.2066	0.4525	0.1968	0.4414	0.2824	0.6103	0.2329	0.5098
5525	0.0034	0.0028	77.9563	0.0001	0.0071	0.9739	144.0000	0.0668	0.0160	0.0597	-0.0586	0.0090	0.0398	79.9932	0.0000	0.0001	0.9466	144.0000	0.0112	0.0155	0.0253	0.0006	-0.0423	-0.0350	0.2553	0.5317	0.1877	0.4261	0.2092	0.4890	0.2206	0.4891	0.2271	0.5171	0.3372	0.6268
5950	0.0097	0.0071	77.9563	0.0001	0.0082	0.9605	144.0000	-0.0482	0.0292	-0.0375	0.0066	0.0336	0.0788	79.9932	0.0000	0.0000	0.9688	144.0000	0.0507	-0.0290	-0.0390	0.0113	-0.0140	-0.0319	0.1978	0.4421	0.2284	0.5366	0.2265	0.4843	0.1907	0.4232	0.2705	0.5836	0.2680	0.5804
6375	0.0060	0.0037	77.9562	0.0001	0.0076	0.9739	144.0000	0.0247	-0.0076	0.1432	0.0062	-0.0071	-0.0392	79.9932	0.0000	0.0000	0.9909	144.0000	-0.0557	0.0712	-0.0469	0.0339	-0.0371	0.0696	0.2049	0.4504	0.1804	0.4209	0.2653	0.5323	0.1848	0.4140	0.2715	0.5802	0.2952	0.6008
6800	0.0108	0.0084	77.9562	0.0001	0.0083	0.9807	144.0000	-0.0245	-0.0678	-0.0257	0.0290	-0.0051	0.0355	79.9931	0.0000	0.0000	0.9657	144.0000	-0.0884	0.0488	0.0316	-0.0304	-0.0396	0.0198	0.2085	0.4925	0.2071	0.4674	0.1940	0.4568	0.2029	0.4644	0.2697	0.5599	0.2354	0.5357
7225	0.0091	0.0076	77.9561	0.0001	0.0081	0.9563	144.0000	0.0515	0.0301	0.0658	0.0473	-0.0024	0.0671	79.9931	0.0000	0.0000	0.9667	144.0000	-0.0026	-0.0291	-0.0027	0.0551	-0.0227	-0.0295	0.1940	0.4578	0.1876	0.4482	0.1620	0.3444	0.2183	0.4857	0.2696	0.5944	0.2902	0.5801
7650	0.0040	0.0029	77.9560	0.0001	0.0088	0.9614	143.9991	-0.0584	0.0024	0.0493	0.0783	0.0558	-0.0091	79.9930	0.0000	0.0000	0.9688	144.0000	0.0004	0.0109	-0.0047	-0.0557	-0.0183	0.0224	0.2154	0.4966	0.1995	0.4735	0.2307	0.5556	0.2003	0.4395	0.2580	0.5720	0.3429	0.6794
8075	0.0122	0.0099	77.9559	0.0001	0.0058	0.9670	143.7469	-0.0009	0.0096	-0.0623	-0.0107	0.0270	0.0881	79.9929	0.0000	0.0000	0.9919	143.9405	0.0057	0.0326	0.0129	0.0124	-0.0516	-0.0185	0.2377	0.5194	0.1846	0.4431	0.1826	0.4265	0.1841	0.4207	0.2829	0.5836	0.2549	0.5833
