batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
136	0.9067	0.0709	16.7926	0.0236	0.1953	0.9969	15.1206	0.4961	-0.2119	-0.3063	0.4961	-0.2119	-0.3063	0.4961	-0.2119	-0.3063	0.4961	-0.2119	-0.3063	16.8529	0.0261	0.1693	0.9961	15.7162	0.1610	-0.0474	-0.3268	0.1610	-0.0474	-0.3268	0.1610	-0.0474	-0.3268	0.1610	-0.0474	-0.3268	0.4639	0.8974	0.4639	0.8974	0.4639	0.8974	0.4639	0.8974
272	0.8941	0.1063	16.6302	0.0138	0.1709	0.9975	9.2562	0.5086	-0.2283	-0.3722	0.5086	-0.2283	-0.3722	0.5086	-0.2283	-0.3722	0.5086	-0.2283	-0.3722	16.7065	0.0158	0.1336	0.9957	11.0685	0.1337	-0.2026	-0.4373	0.1337	-0.2026	-0.4373	0.1337	-0.2026	-0.4373	0.1337	-0.2026	-0.4373	0.6955	0.9424	0.6955	0.9424	0.6955	0.9424	0.6955	0.9424
408	0.8820	0.1488	16.6044	0.0112	0.1559	0.9974	7.8118	0.5045	-0.2672	-0.3999	0.5045	-0.2672	-0.3999	0.5045	-0.2672	-0.3999	0.5045	-0.2672	-0.3999	16.7031	0.0136	0.1220	0.9957	10.0434	0.1125	-0.2268	-0.4991	0.1125	-0.2268	-0.4991	0.1125	-0.2268	-0.4991	0.1125	-0.2268	-0.4991	0.6840	0.9275	0.6840	0.9275	0.6840	0.9275	0.6840	0.9275
544	0.9274	0.1804	16.4851	0.0075	0.1963	0.9959	5.2374	0.5268	-0.2933	-0.3986	0.5268	-0.2933	-0.3986	0.5268	-0.2933	-0.3986	0.5268	-0.2933	-0.3986	16.5678	0.0107	0.1305	0.9943	7.4221	0.1584	-0.2346	-0.4996	0.1584	-0.2346	-0.4996	0.1584	-0.2346	-0.4996	0.1584	-0.2346	-0.4996	0.6056	0.9095	0.6056	0.9095	0.6056	0.9095	0.6056	0.9095
680	0.9169	0.2048	16.5259	0.0088	0.1760	0.9972	6.0952	0.5240	-0.2436	-0.3827	0.5240	-0.2436	-0.3827	0.5240	-0.2436	-0.3827	0.5240	-0.2436	-0.3827	16.5961	0.0109	0.1242	0.9948	7.8376	0.1569	-0.1456	-0.4917	0.1569	-0.1456	-0.4917	0.1569	-0.1456	-0.4917	0.1569	-0.1456	-0.4917	0.6370	0.9181	0.6370	0.9181	0.6370	0.9181	0.6370	0.9181
816	0.9170	0.2080	16.5153	0.0083	0.1627	0.9965	5.6846	0.5254	-0.2133	-0.3570	0.5254	-0.2133	-0.3570	0.5254	-0.2133	-0.3570	0.5254	-0.2133	-0.3570	16.5714	0.0096	0.1435	0.9934	7.0384	0.1647	-0.1114	-0.4627	0.1647	-0.1114	-0.4627	0.1647	-0.1114	-0.4627	0.1647	-0.1114	-0.4627	0.6138	0.9147	0.6138	0.9147	0.6138	0.9147	0.6138	0.9147
952	0.9297	0.2226	16.4528	0.0060	0.1830	0.9944	4.2561	0.5387	-0.2193	-0.3416	0.5387	-0.2193	-0.3416	0.5387	-0.2193	-0.3416	0.5387	-0.2193	-0.3416	16.4928	0.0071	0.1603	0.9911	5.2622	0.1928	-0.1671	-0.4500	0.1928	-0.1671	-0.4500	0.1928	-0.1671	-0.4500	0.1928	-0.1671	-0.4500	0.4834	0.8872	0.4834	0.8872	0.4834	0.8872	0.4834	0.8872
1088	0.9264	0.2350	16.4837	0.0072	0.2019	0.9957	4.8921	0.5339	-0.1903	-0.3240	0.5339	-0.1903	-0.3240	0.5339	-0.1903	-0.3240	0.5339	-0.1903	-0.3240	16.5243	0.0080	0.1394	0.9911	5.8015	0.1940	-0.1039	-0.4346	0.1940	-0.1039	-0.4346	0.1940	-0.1039	-0.4346	0.1940	-0.1039	-0.4346	0.4831	0.8897	0.4831	0.8897	0.4831	0.8897	0.4831	0.8897
1224	0.9238	0.2389	16.4870	0.0073	0.1858	0.9962	4.9704	0.5326	-0.1765	-0.3088	0.5326	-0.1765	-0.3088	0.5326	-0.1765	-0.3088	0.5326	-0.1765	-0.3088	16.5266	0.0083	0.1538	0.9911	5.7783	0.1969	-0.0794	-0.4219	0.1969	-0.0794	-0.4219	0.1969	-0.0794	-0.4219	0.1969	-0.0794	-0.4219	0.4755	0.8896	0.4755	0.8896	0.4755	0.8896	0.4755	0.8896
1360	0.9319	0.2473	16.4417	0.0056	0.1881	0.9951	4.1326	0.5447	-0.1913	-0.3003	0.5447	-0.1913	-0.3003	0.5447	-0.1913	-0.3003	0.5447	-0.1913	-0.3003	16.4736	0.0065	0.1657	0.9900	4.8251	0.2165	-0.0461	-0.4254	0.2165	-0.0461	-0.4254	0.2165	-0.0461	-0.4254	0.2165	-0.0461	-0.4254	0.4065	0.8671	0.4065	0.8671	0.4065	0.8671	0.4065	0.8671
