batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.5033	0.2343	6.4420	0.0190	0.3138	0.9810	7.1385	0.2700	0.1380	-0.0412	0.2494	0.0847	-0.1329	0.1983	0.0634	-0.0578	0.2599	0.1662	-0.0514	0.1639	-0.0382	0.0066	0.1856	-0.0172	0.0834	6.4610	0.0193	0.3495	0.9683	7.1908	0.2163	0.1749	-0.0464	0.1966	0.0968	-0.1218	0.1527	0.0250	-0.1375	0.2038	0.1630	-0.0660	0.1116	-0.1070	-0.0961	0.1307	-0.0916	-0.0631	0.6358	0.5369	0.6356	0.5332	0.6500	0.5680	0.6441	0.5462	0.6397	0.5187	0.6440	0.5421
762	0.5855	0.3348	6.3813	0.0157	0.2614	0.9802	5.8159	0.2958	0.0600	-0.1782	0.2684	0.0109	-0.2438	0.2137	-0.0013	-0.1387	0.2751	-0.0209	-0.2289	0.2007	0.0387	0.1263	0.2194	0.0311	0.1295	6.4097	0.0155	0.2701	0.9691	5.9915	0.2409	0.1357	-0.0849	0.2168	0.0398	-0.1784	0.1659	0.0078	-0.1569	0.2243	0.0936	-0.1300	0.1610	-0.0166	-0.0015	0.1702	-0.0170	-0.0022	0.6365	0.5487	0.6381	0.5538	0.6570	0.5917	0.6420	0.5617	0.6022	0.5076	0.6308	0.5493
1143	0.6263	0.4005	6.3380	0.0134	0.2563	0.9808	5.2299	0.3085	0.0018	-0.2413	0.2808	0.0041	-0.2650	0.2334	0.0033	-0.1453	0.2827	0.0571	-0.1914	0.2188	0.0544	0.1031	0.2333	0.0429	0.1099	6.3701	0.0137	0.2646	0.9714	5.4617	0.2362	0.0332	-0.1803	0.2176	0.0167	-0.2197	0.1819	-0.0035	-0.1559	0.2023	-0.0846	-0.2253	0.1743	0.0258	0.0335	0.1893	0.0364	0.0167	0.6490	0.5751	0.6439	0.5715	0.6663	0.5994	0.6993	0.6277	0.6351	0.5543	0.6410	0.5620
1524	0.6647	0.4580	6.2964	0.0126	0.2346	0.9804	4.8172	0.3119	0.0258	-0.2748	0.2809	0.0072	-0.2924	0.2332	0.0218	-0.1400	0.2903	0.0588	-0.2295	0.2326	0.0784	0.0794	0.2333	0.0721	0.0679	6.3247	0.0136	0.2712	0.9723	5.0640	0.2251	0.0549	-0.1949	0.2061	0.0091	-0.2270	0.1777	-0.0111	-0.1381	0.1984	-0.0528	-0.2380	0.1766	0.0808	0.0563	0.1812	0.0963	0.0475	0.6388	0.5590	0.6441	0.5653	0.6641	0.5891	0.6909	0.6211	0.6234	0.5411	0.6255	0.5451
1905	0.6913	0.4967	6.2783	0.0108	0.2214	0.9789	4.3091	0.3190	0.0341	-0.2644	0.2913	0.0431	-0.2814	0.2379	0.0544	-0.0940	0.3131	0.0329	-0.2604	0.2381	0.0840	0.0894	0.2431	0.0855	0.0850	6.3086	0.0118	0.2330	0.9691	4.5207	0.2259	0.0618	-0.2168	0.2117	0.0619	-0.2359	0.1824	0.0358	-0.0888	0.2026	-0.0625	-0.2567	0.1802	0.1006	0.0771	0.1868	0.1015	0.0722	0.6488	0.5703	0.6494	0.5725	0.6672	0.5899	0.7217	0.6340	0.6061	0.5290	0.6229	0.5553
2286	0.7007	0.5123	6.2622	0.0092	0.2207	0.9806	4.1706	0.3003	-0.0216	-0.3183	0.2791	-0.0239	-0.3304	0.2267	-0.0222	-0.1752	0.2944	-0.0254	-0.3178	0.2379	0.0593	-0.0289	0.2363	0.0429	-0.0503	6.2948	0.0097	0.2484	0.9715	4.3960	0.2108	-0.0121	-0.2690	0.1980	-0.0108	-0.2969	0.1660	-0.0110	-0.1750	0.1978	-0.0620	-0.2845	0.1785	0.0760	-0.0062	0.1863	0.0624	-0.0234	0.6613	0.5811	0.6620	0.5864	0.6760	0.6057	0.7019	0.6143	0.6362	0.5462	0.6564	0.5793
2667	0.6716	0.5111	6.2802	0.0058	0.1984	0.9841	4.5841	0.2480	-0.0947	-0.3552	0.2445	-0.0804	-0.3628	0.2212	-0.0706	-0.2726	0.2421	-0.1013	-0.3570	0.2397	-0.0213	-0.0958	0.2347	-0.0345	-0.1713	6.3086	0.0056	0.2273	0.9779	4.8755	0.1496	-0.0837	-0.3225	0.1570	-0.0758	-0.3349	0.1525	-0.0920	-0.2588	0.1455	-0.0988	-0.3288	0.1809	0.0114	-0.0542	0.1719	-0.0242	-0.1309	0.6419	0.5684	0.6541	0.5807	0.6822	0.6070	0.6461	0.5714	0.6458	0.5603	0.6660	0.5864
3048	0.7145	0.5171	6.2057	0.0109	0.2513	0.9698	3.4444	0.3229	0.0410	-0.2346	0.2997	0.0446	-0.2638	0.2191	0.0378	-0.0612	0.3135	0.0425	-0.2274	0.2464	0.0936	0.0292	0.2418	0.1104	0.0624	6.2347	0.0121	0.2763	0.9547	3.6233	0.2281	0.0465	-0.1834	0.2151	0.0555	-0.2384	0.1633	0.0329	-0.0913	0.2077	-0.0594	-0.2408	0.1763	0.1202	0.0779	0.1841	0.1419	0.0792	0.6554	0.5751	0.6644	0.5857	0.6729	0.5958	0.7283	0.6427	0.5977	0.5123	0.6134	0.5234
3429	0.7204	0.5339	6.2071	0.0118	0.2101	0.9728	3.6963	0.3297	0.0672	-0.2084	0.3013	0.0674	-0.2423	0.2359	0.1049	-0.0038	0.3243	0.0671	-0.1991	0.2544	0.1096	0.0777	0.2506	0.1096	0.0863	6.2365	0.0133	0.2662	0.9593	3.8773	0.2364	0.0518	-0.1669	0.2185	0.0890	-0.2148	0.1837	0.0960	-0.0275	0.2230	0.0041	-0.2003	0.1883	0.1419	0.1034	0.1858	0.1522	0.0900	0.6570	0.5763	0.6623	0.5847	0.6590	0.5901	0.6951	0.6089	0.6022	0.5167	0.6148	0.5322
3810	0.7290	0.5403	6.2321	0.0088	0.2170	0.9799	3.7552	0.3142	0.0079	-0.3185	0.2928	0.0090	-0.3331	0.2283	-0.0003	-0.1658	0.3086	0.0053	-0.3187	0.2476	0.0255	-0.0761	0.2446	0.0325	-0.0778	6.2652	0.0093	0.2284	0.9694	4.0196	0.2175	-0.0381	-0.2983	0.2116	-0.0443	-0.3299	0.1663	-0.0422	-0.2106	0.2121	-0.0538	-0.3036	0.1774	0.0561	-0.0427	0.1859	0.0436	-0.0717	0.6751	0.5936	0.6915	0.6090	0.7111	0.6319	0.6886	0.6027	0.6454	0.5588	0.6678	0.5949
