batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.4974	0.2317	6.4638	0.0202	0.2840	0.9888	7.7686	0.3187	0.1666	-0.0136	0.2991	0.0823	-0.1546	0.2062	0.0226	-0.1786	0.3007	0.1393	-0.0404	0.1371	-0.0220	0.0398	0.1546	-0.0469	0.0245	6.4769	0.0206	0.2671	0.9735	7.7665	0.2523	0.1740	-0.0679	0.2260	0.0821	-0.1643	0.1585	0.0101	-0.1796	0.2314	0.0951	-0.1120	0.0683	-0.0925	-0.0936	0.0868	-0.0695	-0.0929	0.6111	0.5115	0.6199	0.5126	0.5944	0.4921	0.6266	0.5322	0.6258	0.5198	0.6204	0.5176
762	0.5962	0.3379	6.3891	0.0176	0.2636	0.9855	6.1771	0.3476	0.1135	-0.1527	0.3086	0.0134	-0.2422	0.2068	-0.0289	-0.2499	0.3379	0.0299	-0.2015	0.1900	0.0297	0.0133	0.1987	-0.0111	-0.0345	6.4145	0.0178	0.2752	0.9762	6.3036	0.2738	0.1548	-0.1360	0.2315	0.0244	-0.2412	0.1545	-0.0017	-0.2406	0.2623	0.0878	-0.1730	0.1427	-0.0543	-0.0706	0.1417	-0.0870	-0.1194	0.6413	0.5660	0.6336	0.5542	0.6255	0.5447	0.6353	0.5569	0.6727	0.5951	0.6825	0.6044
1143	0.6398	0.3948	6.3188	0.0164	0.2831	0.9867	5.4810	0.3435	0.0863	-0.2111	0.3002	0.0480	-0.2575	0.2113	0.0285	-0.1884	0.3381	0.0455	-0.2361	0.1894	0.0259	-0.0345	0.1933	-0.0464	-0.1021	6.3476	0.0175	0.2896	0.9762	5.7016	0.2520	0.1459	-0.2389	0.2230	0.0556	-0.2806	0.1573	0.0386	-0.2216	0.2446	0.0785	-0.2734	0.1371	-0.0142	-0.1028	0.1357	-0.0658	-0.1653	0.6657	0.6003	0.6645	0.5901	0.6658	0.5876	0.6721	0.6005	0.6587	0.5873	0.6815	0.6103
1524	0.6915	0.4936	6.3387	0.0126	0.2316	0.9875	5.3086	0.3027	0.0411	-0.3388	0.2538	-0.0154	-0.3413	0.2051	-0.0379	-0.2920	0.2794	0.0092	-0.3248	0.1964	-0.0216	-0.1807	0.1947	-0.0776	-0.2408	6.3712	0.0130	0.2325	0.9787	5.5248	0.2185	0.0350	-0.3267	0.1795	-0.0348	-0.3387	0.1440	-0.0459	-0.2893	0.1983	-0.0520	-0.3142	0.1315	-0.0212	-0.1732	0.1279	-0.0921	-0.2454	0.6524	0.5902	0.6458	0.5799	0.6612	0.5948	0.7101	0.6485	0.6728	0.6000	0.6838	0.6131
1905	0.7036	0.5095	6.2882	0.0139	0.2173	0.9883	4.9125	0.3322	0.0659	-0.3060	0.2856	0.0346	-0.3314	0.2039	0.0091	-0.2560	0.3196	0.0719	-0.2721	0.2007	-0.0192	-0.1925	0.1971	-0.0734	-0.2299	6.3206	0.0156	0.2694	0.9784	5.1584	0.2400	0.1079	-0.3106	0.2006	0.0570	-0.3353	0.1453	0.0122	-0.2504	0.2083	-0.0833	-0.3007	0.1327	0.0109	-0.1952	0.1291	-0.0400	-0.2275	0.6710	0.6059	0.6639	0.5965	0.6781	0.6051	0.7541	0.6814	0.6807	0.6141	0.6927	0.6259
2286	0.7211	0.5192	6.2644	0.0127	0.2407	0.9879	4.6475	0.3240	0.0493	-0.3087	0.2877	0.0114	-0.3454	0.2006	-0.0213	-0.2813	0.3148	0.0557	-0.2747	0.2110	-0.0186	-0.2254	0.1964	-0.0723	-0.2770	6.2992	0.0143	0.2537	0.9798	4.9194	0.2249	0.0793	-0.3110	0.1980	-0.0061	-0.3542	0.1333	-0.0372	-0.2943	0.2070	-0.0615	-0.3197	0.1244	-0.0245	-0.2472	0.1132	-0.1031	-0.3041	0.6891	0.6290	0.6840	0.6149	0.6980	0.6222	0.7476	0.6871	0.6939	0.6329	0.7067	0.6401
2667	0.7333	0.5458	6.2846	0.0130	0.2042	0.9901	5.0258	0.3216	0.0535	-0.3279	0.2780	0.0368	-0.3497	0.2092	0.0292	-0.2555	0.3175	0.0610	-0.3170	0.1976	-0.0475	-0.2608	0.1961	-0.0850	-0.2805	6.3212	0.0140	0.2469	0.9811	5.3169	0.2257	0.0750	-0.3293	0.1897	0.0640	-0.3415	0.1493	0.0405	-0.2289	0.2113	-0.0211	-0.3143	0.1135	-0.0570	-0.2721	0.1175	-0.0522	-0.2700	0.6854	0.6215	0.6700	0.6048	0.6873	0.6162	0.7272	0.6474	0.6745	0.6119	0.6822	0.6199
3048	0.7357	0.5431	6.2562	0.0125	0.2151	0.9890	4.5968	0.3080	0.0418	-0.3364	0.2708	0.0087	-0.3630	0.1894	-0.0100	-0.2835	0.3030	0.0625	-0.3002	0.1878	-0.1065	-0.3117	0.1789	-0.1588	-0.3340	6.2921	0.0143	0.2392	0.9804	4.8699	0.2068	0.0575	-0.3387	0.1758	0.0218	-0.3669	0.1181	-0.0089	-0.2931	0.1905	-0.0878	-0.3321	0.0971	-0.0795	-0.3247	0.0927	-0.1225	-0.3404	0.6913	0.6285	0.6871	0.6165	0.7010	0.6226	0.7459	0.6724	0.6766	0.6062	0.6870	0.6137
3429	0.7285	0.5405	6.2505	0.0128	0.1962	0.9870	4.4196	0.3299	0.0653	-0.2915	0.2972	0.0538	-0.3250	0.2015	0.0589	-0.1821	0.3250	0.0837	-0.2567	0.2041	-0.0992	-0.2844	0.1965	-0.1215	-0.2986	6.2852	0.0146	0.2490	0.9756	4.6499	0.2358	0.0795	-0.3045	0.2085	0.0758	-0.3360	0.1410	0.0535	-0.1876	0.2163	-0.0669	-0.3143	0.1096	-0.0824	-0.2909	0.1036	-0.0968	-0.2977	0.6835	0.6171	0.6754	0.6074	0.6648	0.5841	0.7490	0.6740	0.6777	0.6130	0.6811	0.6148
3810	0.7424	0.5396	6.2470	0.0113	0.1918	0.9866	4.4243	0.3294	0.0385	-0.3070	0.3000	-0.0396	-0.3541	0.2056	-0.0786	-0.3148	0.3268	0.0282	-0.3021	0.2058	-0.0887	-0.2771	0.1963	-0.1299	-0.3231	6.2861	0.0128	0.2505	0.9784	4.7589	0.2390	0.0297	-0.3063	0.2128	-0.0894	-0.3574	0.1391	-0.1125	-0.3182	0.2331	-0.0464	-0.3174	0.1319	-0.0309	-0.2553	0.1223	-0.0940	-0.3139	0.7108	0.6484	0.7133	0.6407	0.7269	0.6495	0.7334	0.6714	0.6930	0.6250	0.7069	0.6379
