batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
381	0.7931	0.6631	6.1462	0.0045	0.1482	0.9731	3.5932	0.1879	-0.2091	-0.3965	0.1879	-0.2091	-0.3965	0.1879	-0.2091	-0.3965	0.1879	-0.2091	-0.3965	6.1803	0.0049	0.1987	0.9590	3.8197	0.0813	-0.1316	-0.3376	0.0813	-0.1316	-0.3376	0.0813	-0.1316	-0.3376	0.0813	-0.1316	-0.3376	0.6678	0.6016	0.6678	0.6016	0.6678	0.6016	0.6678	0.6016
762	0.8248	0.6729	6.0650	0.0048	0.2867	0.9552	3.5844	0.2230	-0.1066	-0.3457	0.2230	-0.1066	-0.3457	0.2230	-0.1066	-0.3457	0.2230	-0.1066	-0.3457	6.0836	0.0066	0.2945	0.9339	3.6655	0.1046	-0.0974	-0.3170	0.1046	-0.0974	-0.3170	0.1046	-0.0974	-0.3170	0.1046	-0.0974	-0.3170	0.6736	0.5809	0.6736	0.5809	0.6736	0.5809	0.6736	0.5809
1143	0.8232	0.6202	6.0726	0.0041	0.3011	0.9532	3.9060	0.2567	-0.1409	-0.3167	0.2567	-0.1409	-0.3167	0.2567	-0.1409	-0.3167	0.2567	-0.1409	-0.3167	6.0972	0.0056	0.3003	0.9326	4.0591	0.1449	-0.1637	-0.3015	0.1449	-0.1637	-0.3015	0.1449	-0.1637	-0.3015	0.1449	-0.1637	-0.3015	0.6882	0.6074	0.6882	0.6074	0.6882	0.6074	0.6882	0.6074
1524	0.8188	0.6319	6.0803	0.0047	0.2740	0.9570	3.6760	0.2685	-0.0959	-0.2995	0.2685	-0.0959	-0.2995	0.2685	-0.0959	-0.2995	0.2685	-0.0959	-0.2995	6.1073	0.0061	0.2933	0.9279	3.7684	0.1486	-0.1649	-0.2944	0.1486	-0.1649	-0.2944	0.1486	-0.1649	-0.2944	0.1486	-0.1649	-0.2944	0.7100	0.6319	0.7100	0.6319	0.7100	0.6319	0.7100	0.6319
1905	0.7983	0.6144	6.1094	0.0041	0.2154	0.9646	4.0036	0.2356	-0.0343	-0.3251	0.2356	-0.0343	-0.3251	0.2356	-0.0343	-0.3251	0.2356	-0.0343	-0.3251	6.1337	0.0066	0.3015	0.9392	4.0677	0.1215	-0.0331	-0.3251	0.1215	-0.0331	-0.3251	0.1215	-0.0331	-0.3251	0.1215	-0.0331	-0.3251	0.6891	0.5985	0.6891	0.5985	0.6891	0.5985	0.6891	0.5985
2286	0.8177	0.6224	6.0931	0.0040	0.2435	0.9553	3.5114	0.2292	-0.0848	-0.3432	0.2292	-0.0848	-0.3432	0.2292	-0.0848	-0.3432	0.2292	-0.0848	-0.3432	6.1132	0.0059	0.3100	0.9308	3.5948	0.1091	-0.0613	-0.3153	0.1091	-0.0613	-0.3153	0.1091	-0.0613	-0.3153	0.1091	-0.0613	-0.3153	0.6934	0.6001	0.6934	0.6001	0.6934	0.6001	0.6934	0.6001
2667	0.8209	0.6570	6.0726	0.0039	0.3107	0.9545	3.3947	0.2633	-0.0939	-0.2767	0.2633	-0.0939	-0.2767	0.2633	-0.0939	-0.2767	0.2633	-0.0939	-0.2767	6.0910	0.0053	0.3227	0.9275	3.4224	0.1439	-0.1011	-0.2758	0.1439	-0.1011	-0.2758	0.1439	-0.1011	-0.2758	0.1439	-0.1011	-0.2758	0.6878	0.5959	0.6878	0.5959	0.6878	0.5959	0.6878	0.5959
3048	0.8326	0.6320	6.0474	0.0036	0.2921	0.9394	3.2446	0.3503	-0.0095	-0.1056	0.3503	-0.0095	-0.1056	0.3503	-0.0095	-0.1056	0.3503	-0.0095	-0.1056	6.0659	0.0052	0.3210	0.9057	3.2955	0.2289	-0.0029	-0.1666	0.2289	-0.0029	-0.1666	0.2289	-0.0029	-0.1666	0.2289	-0.0029	-0.1666	0.6982	0.6086	0.6982	0.6086	0.6982	0.6086	0.6982	0.6086
3429	0.8255	0.6255	6.0482	0.0040	0.2688	0.9426	3.0626	0.2831	-0.0922	-0.2350	0.2831	-0.0922	-0.2350	0.2831	-0.0922	-0.2350	0.2831	-0.0922	-0.2350	6.0688	0.0055	0.3010	0.9132	3.1987	0.1716	-0.0501	-0.2153	0.1716	-0.0501	-0.2153	0.1716	-0.0501	-0.2153	0.1716	-0.0501	-0.2153	0.6804	0.5873	0.6804	0.5873	0.6804	0.5873	0.6804	0.5873
3810	0.8263	0.6271	6.0634	0.0040	0.3092	0.9436	3.4831	0.3059	-0.0986	-0.2310	0.3059	-0.0986	-0.2310	0.3059	-0.0986	-0.2310	0.3059	-0.0986	-0.2310	6.0833	0.0056	0.3228	0.9192	3.5345	0.1975	-0.0645	-0.2049	0.1975	-0.0645	-0.2049	0.1975	-0.0645	-0.2049	0.1975	-0.0645	-0.2049	0.6583	0.5579	0.6583	0.5579	0.6583	0.5579	0.6583	0.5579
4191	0.8236	0.6263	6.0666	0.0036	0.2769	0.9427	3.1873	0.2857	-0.0677	-0.2381	0.2857	-0.0677	-0.2381	0.2857	-0.0677	-0.2381	0.2857	-0.0677	-0.2381	6.0912	0.0052	0.3035	0.9107	3.2644	0.1549	-0.0450	-0.2775	0.1549	-0.0450	-0.2775	0.1549	-0.0450	-0.2775	0.1549	-0.0450	-0.2775	0.7194	0.6339	0.7194	0.6339	0.7194	0.6339	0.7194	0.6339
4572	0.8261	0.6238	6.0347	0.0025	0.3609	0.9244	2.9001	0.3672	-0.0712	-0.1047	0.3672	-0.0712	-0.1047	0.3672	-0.0712	-0.1047	0.3672	-0.0712	-0.1047	6.0512	0.0036	0.4026	0.8847	2.9517	0.2398	-0.0351	-0.1462	0.2398	-0.0351	-0.1462	0.2398	-0.0351	-0.1462	0.2398	-0.0351	-0.1462	0.6695	0.5911	0.6695	0.5911	0.6695	0.5911	0.6695	0.5911
4953	0.8186	0.6366	6.0619	0.0041	0.2896	0.9471	3.1438	0.2589	-0.0837	-0.2967	0.2589	-0.0837	-0.2967	0.2589	-0.0837	-0.2967	0.2589	-0.0837	-0.2967	6.0824	0.0059	0.3244	0.9156	3.2014	0.1387	-0.0358	-0.2955	0.1387	-0.0358	-0.2955	0.1387	-0.0358	-0.2955	0.1387	-0.0358	-0.2955	0.6771	0.5880	0.6771	0.5880	0.6771	0.5880	0.6771	0.5880
5334	0.8339	0.6324	6.0389	0.0030	0.3260	0.9270	2.9406	0.3447	-0.0881	-0.1410	0.3447	-0.0881	-0.1410	0.3447	-0.0881	-0.1410	0.3447	-0.0881	-0.1410	6.0583	0.0042	0.4097	0.8887	3.0229	0.2148	-0.0855	-0.1892	0.2148	-0.0855	-0.1892	0.2148	-0.0855	-0.1892	0.2148	-0.0855	-0.1892	0.6893	0.5890	0.6893	0.5890	0.6893	0.5890	0.6893	0.5890
5715	0.8201	0.6274	6.0461	0.0039	0.3153	0.9291	2.7680	0.2783	-0.0891	-0.2223	0.2783	-0.0891	-0.2223	0.2783	-0.0891	-0.2223	0.2783	-0.0891	-0.2223	6.0665	0.0056	0.3935	0.8922	2.8384	0.1796	-0.0752	-0.2101	0.1796	-0.0752	-0.2101	0.1796	-0.0752	-0.2101	0.1796	-0.0752	-0.2101	0.6546	0.5669	0.6546	0.5669	0.6546	0.5669	0.6546	0.5669
6096	0.8381	0.6437	6.0167	0.0024	0.3805	0.9148	2.5572	0.3753	-0.0575	-0.0627	0.3753	-0.0575	-0.0627	0.3753	-0.0575	-0.0627	0.3753	-0.0575	-0.0627	6.0345	0.0036	0.4684	0.8724	2.6419	0.2508	-0.0124	-0.1318	0.2508	-0.0124	-0.1318	0.2508	-0.0124	-0.1318	0.2508	-0.0124	-0.1318	0.6854	0.5926	0.6854	0.5926	0.6854	0.5926	0.6854	0.5926
6477	0.8384	0.6636	6.0079	0.0018	0.3982	0.9181	2.3817	0.4125	-0.0507	0.0108	0.4125	-0.0507	0.0108	0.4125	-0.0507	0.0108	0.4125	-0.0507	0.0108	6.0250	0.0026	0.4520	0.8748	2.4681	0.3087	-0.0019	-0.0142	0.3087	-0.0019	-0.0142	0.3087	-0.0019	-0.0142	0.3087	-0.0019	-0.0142	0.6446	0.5387	0.6446	0.5387	0.6446	0.5387	0.6446	0.5387
6858	0.8405	0.6449	6.0225	0.0043	0.3150	0.9294	2.3174	0.3155	-0.0599	-0.1443	0.3155	-0.0599	-0.1443	0.3155	-0.0599	-0.1443	0.3155	-0.0599	-0.1443	6.0426	0.0058	0.3992	0.8927	2.4000	0.2168	-0.0032	-0.1090	0.2168	-0.0032	-0.1090	0.2168	-0.0032	-0.1090	0.2168	-0.0032	-0.1090	0.6628	0.5722	0.6628	0.5722	0.6628	0.5722	0.6628	0.5722
