batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
381	0.7966	0.6662	6.1449	0.0055	0.1463	0.9742	3.8391	0.1894	-0.2368	-0.4311	0.1894	-0.2368	-0.4311	0.1894	-0.2368	-0.4311	0.1894	-0.2368	-0.4311	6.1789	0.0070	0.2204	0.9640	4.0951	0.0900	-0.1457	-0.4078	0.0900	-0.1457	-0.4078	0.0900	-0.1457	-0.4078	0.0900	-0.1457	-0.4078	0.6695	0.5927	0.6695	0.5927	0.6695	0.5927	0.6695	0.5927
762	0.8262	0.6680	6.1058	0.0045	0.2524	0.9723	3.8327	0.1995	-0.1271	-0.4179	0.1995	-0.1271	-0.4179	0.1995	-0.1271	-0.4179	0.1995	-0.1271	-0.4179	6.1278	0.0058	0.2395	0.9504	3.9573	0.0659	-0.1604	-0.3686	0.0659	-0.1604	-0.3686	0.0659	-0.1604	-0.3686	0.0659	-0.1604	-0.3686	0.7101	0.6174	0.7101	0.6174	0.7101	0.6174	0.7101	0.6174
1143	0.8289	0.6275	6.0978	0.0041	0.2967	0.9669	3.6015	0.2207	-0.1063	-0.3966	0.2207	-0.1063	-0.3966	0.2207	-0.1063	-0.3966	0.2207	-0.1063	-0.3966	6.1186	0.0051	0.3011	0.9470	3.6875	0.0941	-0.0873	-0.3463	0.0941	-0.0873	-0.3463	0.0941	-0.0873	-0.3463	0.0941	-0.0873	-0.3463	0.6684	0.5787	0.6684	0.5787	0.6684	0.5787	0.6684	0.5787
1524	0.8276	0.6190	6.0968	0.0043	0.2715	0.9636	3.4535	0.2213	-0.0570	-0.4162	0.2213	-0.0570	-0.4162	0.2213	-0.0570	-0.4162	0.2213	-0.0570	-0.4162	6.1213	0.0059	0.2830	0.9394	3.5212	0.1124	-0.0786	-0.3833	0.1124	-0.0786	-0.3833	0.1124	-0.0786	-0.3833	0.1124	-0.0786	-0.3833	0.6660	0.5821	0.6660	0.5821	0.6660	0.5821	0.6660	0.5821
1905	0.8262	0.6231	6.1120	0.0038	0.2487	0.9681	3.8197	0.2284	-0.0785	-0.3561	0.2284	-0.0785	-0.3561	0.2284	-0.0785	-0.3561	0.2284	-0.0785	-0.3561	6.1378	0.0054	0.2597	0.9498	3.9205	0.1317	-0.1199	-0.2997	0.1317	-0.1199	-0.2997	0.1317	-0.1199	-0.2997	0.1317	-0.1199	-0.2997	0.6915	0.5912	0.6915	0.5912	0.6915	0.5912	0.6915	0.5912
2286	0.8339	0.6300	6.0837	0.0037	0.2872	0.9675	3.8464	0.2499	-0.0663	-0.3385	0.2499	-0.0663	-0.3385	0.2499	-0.0663	-0.3385	0.2499	-0.0663	-0.3385	6.1065	0.0054	0.2553	0.9503	3.9546	0.1497	-0.0596	-0.2720	0.1497	-0.0596	-0.2720	0.1497	-0.0596	-0.2720	0.1497	-0.0596	-0.2720	0.6753	0.5829	0.6753	0.5829	0.6753	0.5829	0.6753	0.5829
2667	0.8393	0.6345	6.0713	0.0044	0.2875	0.9680	3.6877	0.2778	-0.1097	-0.2693	0.2778	-0.1097	-0.2693	0.2778	-0.1097	-0.2693	0.2778	-0.1097	-0.2693	6.0911	0.0058	0.2846	0.9470	3.8081	0.1656	-0.0864	-0.2752	0.1656	-0.0864	-0.2752	0.1656	-0.0864	-0.2752	0.1656	-0.0864	-0.2752	0.6858	0.5959	0.6858	0.5959	0.6858	0.5959	0.6858	0.5959
3048	0.8411	0.6324	6.0755	0.0042	0.2937	0.9662	3.8812	0.2650	-0.0780	-0.2447	0.2650	-0.0780	-0.2447	0.2650	-0.0780	-0.2447	0.2650	-0.0780	-0.2447	6.0947	0.0053	0.3017	0.9429	3.9357	0.1407	-0.1209	-0.2561	0.1407	-0.1209	-0.2561	0.1407	-0.1209	-0.2561	0.1407	-0.1209	-0.2561	0.6586	0.5796	0.6586	0.5796	0.6586	0.5796	0.6586	0.5796
3429	0.8355	0.6306	6.0711	0.0034	0.2947	0.9607	3.6924	0.2582	-0.0842	-0.2933	0.2582	-0.0842	-0.2933	0.2582	-0.0842	-0.2933	0.2582	-0.0842	-0.2933	6.0880	0.0054	0.3352	0.9369	3.7281	0.1269	-0.0623	-0.2913	0.1269	-0.0623	-0.2913	0.1269	-0.0623	-0.2913	0.1269	-0.0623	-0.2913	0.6545	0.5632	0.6545	0.5632	0.6545	0.5632	0.6545	0.5632
3810	0.8380	0.6309	6.0811	0.0041	0.3221	0.9655	3.7980	0.2547	-0.0747	-0.3368	0.2547	-0.0747	-0.3368	0.2547	-0.0747	-0.3368	0.2547	-0.0747	-0.3368	6.1004	0.0059	0.2890	0.9454	3.8311	0.1438	-0.0023	-0.2325	0.1438	-0.0023	-0.2325	0.1438	-0.0023	-0.2325	0.1438	-0.0023	-0.2325	0.6303	0.5424	0.6303	0.5424	0.6303	0.5424	0.6303	0.5424
