batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0080	0.0005	77.9517	0.0001	0.0126	0.8384	129.0145	0.0193	0.0121	-0.0010	0.0098	-0.0120	-0.0021	79.9886	0.0001	0.0001	0.0000	129.0000	-0.3228	-0.3344	-0.5377	-0.3921	-0.0140	0.0148	0.2076	0.4890	0.2172	0.4934	0.2113	0.4868	0.2033	0.4702	0.2391	0.5179	0.2259	0.5038
850	0.0142	0.0013	77.9445	0.0002	0.0196	0.8491	122.8080	0.2786	0.2816	0.1597	0.0409	0.1341	0.1525	79.9819	0.0001	0.0001	0.0000	122.6835	-0.2415	-0.2844	-0.4992	-0.2760	-0.4266	-0.3755	0.2462	0.5723	0.2472	0.5748	0.2336	0.5302	0.2030	0.4750	0.2371	0.5242	0.2405	0.5250
1275	0.0315	0.0094	77.9026	0.0005	0.0429	0.8489	81.0344	0.1430	0.2549	0.2502	-0.0617	0.1664	0.2139	79.9433	0.0004	0.0004	0.0000	89.9284	-0.3101	-0.5496	-0.4125	-0.2032	-0.3302	-0.3536	0.2668	0.5708	0.2998	0.6483	0.2992	0.6453	0.2067	0.4608	0.2750	0.6059	0.2816	0.6257
1700	0.0815	0.0455	77.8308	0.0011	0.0804	0.8594	57.4585	0.2718	0.3277	0.2907	0.2330	0.0643	0.1769	79.8991	0.0007	0.0007	0.0000	70.0585	-0.4309	-0.3892	-0.2981	-0.3467	0.1247	-0.0895	0.3136	0.6224	0.3488	0.6939	0.3571	0.7090	0.2921	0.5948	0.2766	0.6026	0.3332	0.6762
2125	0.2230	0.1446	77.7500	0.0016	0.1296	0.8543	38.0517	0.3790	0.3885	0.3253	0.3392	0.0014	0.2111	79.8573	0.0009	0.0009	0.0000	52.5151	-0.6003	-0.6745	-0.5942	-0.3287	0.1826	-0.0802	0.3109	0.6664	0.3926	0.7235	0.4058	0.7401	0.3324	0.6769	0.2774	0.5912	0.3606	0.6979
2550	0.3355	0.2480	77.6341	0.0019	0.1760	0.8548	25.3730	0.4262	0.4394	0.3777	0.3816	0.1465	0.2684	79.7705	0.0015	0.0015	0.0000	38.3690	-0.6735	-0.7841	-0.6012	-0.4314	0.1127	-0.1343	0.3378	0.6748	0.3963	0.7263	0.4066	0.7507	0.3167	0.6565	0.3126	0.6368	0.4103	0.7312
2975	0.4335	0.3237	77.5588	0.0018	0.1816	0.8509	18.4568	0.5267	0.5187	0.4197	0.4804	0.2290	0.3603	79.7350	0.0018	0.0018	0.0000	32.2440	-0.6607	-0.7517	-0.6051	-0.4802	0.0846	-0.2358	0.3630	0.7072	0.4344	0.7626	0.4591	0.7992	0.3542	0.6972	0.3399	0.6697	0.4700	0.7730
3400	0.5338	0.4125	77.5153	0.0018	0.1758	0.8659	19.2494	0.6062	0.5846	0.4562	0.5730	0.3310	0.4362	79.7434	0.0017	0.0017	0.0000	35.9002	-0.5967	-0.6899	-0.5974	-0.4286	0.0577	-0.2705	0.4064	0.7543	0.4542	0.8045	0.4681	0.8194	0.3966	0.7504	0.3629	0.7142	0.5326	0.8186
3825	0.5384	0.4239	77.5041	0.0018	0.1847	0.8699	19.1673	0.5983	0.5849	0.4932	0.5639	0.3130	0.4534	79.7498	0.0017	0.0017	0.0000	34.6190	-0.5738	-0.6767	-0.6242	-0.3945	0.0441	-0.3336	0.4193	0.7696	0.4583	0.8101	0.4517	0.8130	0.3940	0.7546	0.3393	0.6981	0.5094	0.8130
4250	0.5455	0.4221	77.5289	0.0018	0.1860	0.8690	20.6881	0.6270	0.5983	0.4741	0.5910	0.2631	0.4363	79.7626	0.0016	0.0016	0.0000	37.5726	-0.5338	-0.6493	-0.6138	-0.4036	0.0533	-0.3790	0.4189	0.7647	0.4688	0.8034	0.4847	0.8186	0.3973	0.7519	0.3359	0.7041	0.5081	0.8183
