batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0085	0.0001	77.9501	0.0001	0.0141	0.8341	129.0145	0.0295	-0.0425	-0.0766	0.0129	0.0111	-0.0175	79.9871	0.0001	0.0001	0.0000	129.0000	-0.3896	-0.3340	-0.0826	0.6344	-0.0405	-0.0470	0.2230	0.5076	0.2153	0.4995	0.1941	0.4460	0.2059	0.4887	0.1851	0.4318	0.1979	0.4337
850	0.0128	0.0017	77.9491	0.0002	0.0152	0.8531	127.5767	0.1260	0.1242	0.1019	0.0442	0.1000	0.1012	79.9863	0.0001	0.0001	0.0000	127.6381	0.2239	0.2451	0.1828	0.0376	0.1001	0.1039	0.2396	0.5541	0.2442	0.5580	0.2449	0.5587	0.2351	0.5279	0.2706	0.5803	0.2532	0.5683
1275	0.0384	0.0123	77.9084	0.0005	0.0444	0.8460	81.5861	0.1995	0.2411	0.2340	0.1067	0.1194	0.1498	79.9516	0.0003	0.0003	0.0000	89.8478	-0.6097	-0.5910	-0.5444	-0.2451	-0.1527	-0.2383	0.2976	0.6223	0.3025	0.6453	0.2996	0.6406	0.2625	0.5787	0.2909	0.6032	0.2951	0.6124
1700	0.1023	0.0550	77.8372	0.0011	0.0840	0.8591	57.2091	0.2768	0.2980	0.2465	0.2187	0.0869	0.1966	79.8975	0.0007	0.0007	0.0000	70.6099	-0.4220	-0.4394	-0.4072	-0.2545	0.0262	-0.0969	0.2911	0.6094	0.3561	0.6890	0.3555	0.6896	0.2636	0.5747	0.3154	0.6427	0.3488	0.6957
2125	0.1901	0.1307	77.7441	0.0015	0.1345	0.8457	36.3884	0.3565	0.3344	0.2563	0.3102	0.0673	0.1862	79.8410	0.0011	0.0011	0.0000	50.7016	-0.5192	-0.5658	-0.4506	-0.3082	-0.0202	-0.2277	0.3702	0.6815	0.4072	0.7328	0.3996	0.7384	0.3356	0.6506	0.3169	0.6569	0.3890	0.7193
2550	0.3551	0.2540	77.6144	0.0019	0.1830	0.8483	24.2009	0.4323	0.4458	0.3648	0.3979	0.2015	0.2957	79.7536	0.0016	0.0016	0.0000	37.2681	-0.6731	-0.7472	-0.6003	-0.4536	-0.0511	-0.2819	0.3344	0.6660	0.4101	0.7367	0.4231	0.7632	0.3190	0.6474	0.3383	0.6818	0.4201	0.7449
2975	0.4358	0.3364	77.5693	0.0018	0.1624	0.8554	20.1011	0.5346	0.5185	0.4178	0.4780	0.2521	0.3336	79.7521	0.0016	0.0016	0.0000	32.2308	-0.6138	-0.7073	-0.5657	-0.4049	-0.1676	-0.3834	0.3857	0.7247	0.4450	0.7769	0.4512	0.7851	0.3633	0.7099	0.3357	0.7006	0.4567	0.7778
3400	0.4727	0.3509	77.5479	0.0018	0.1673	0.8659	20.9443	0.5781	0.5745	0.4565	0.5512	0.2265	0.3789	79.7630	0.0016	0.0016	0.0000	39.0665	-0.5937	-0.6904	-0.6142	-0.3933	0.1361	-0.2237	0.4118	0.7473	0.4968	0.8072	0.5301	0.8343	0.3948	0.7363	0.3414	0.6966	0.5006	0.8103
3825	0.5000	0.3789	77.5370	0.0018	0.1790	0.8616	19.6088	0.5953	0.5782	0.4495	0.5477	0.2678	0.4044	79.7759	0.0015	0.0015	0.0000	36.9677	-0.5665	-0.6552	-0.5958	-0.3605	0.0622	-0.2449	0.4755	0.7920	0.5135	0.8268	0.5359	0.8391	0.4286	0.7719	0.3341	0.6741	0.5005	0.8081
4250	0.5276	0.3998	77.5474	0.0019	0.1812	0.8730	21.4506	0.6301	0.6031	0.4843	0.5784	0.2843	0.4186	79.7891	0.0014	0.0014	0.0000	40.7964	-0.4986	-0.6342	-0.5986	-0.3473	0.0472	-0.2842	0.4464	0.7814	0.5450	0.8367	0.5748	0.8525	0.4030	0.7569	0.3065	0.6742	0.5064	0.8150
