batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2843	0.0839	6.8276	0.0192	0.1569	0.9971	15.1875	-0.1249	-0.2443	-0.2519	-0.2755	-0.2593	-0.4317	0.0241	0.1341	-0.0983	-0.0597	-0.0018	-0.0482	0.2022	0.0761	0.3149	0.1975	0.0722	0.3026	6.8372	0.0197	0.1583	0.9955	15.2446	-0.1692	-0.2051	-0.3325	-0.3180	-0.1701	-0.4838	-0.0441	0.0619	-0.1206	-0.1008	-0.0664	-0.2174	0.2397	0.1213	0.3220	0.2199	0.0835	0.2991	0.6531	0.5548	0.6576	0.5737	0.5725	0.4411	0.6467	0.5487	0.5274	0.4214	0.5425	0.4617
762	0.2807	0.0774	6.8256	0.0191	0.1556	0.9950	15.0749	-0.0916	-0.2325	-0.0250	-0.2037	-0.2549	-0.2788	0.0494	0.1470	-0.0929	-0.0190	-0.0537	0.0721	0.1804	0.0219	0.2435	0.1620	-0.0424	0.1428	6.8350	0.0200	0.1606	0.9956	15.0985	-0.1228	-0.1946	-0.1439	-0.2425	-0.2298	-0.3493	0.0086	0.1142	-0.0423	-0.0601	-0.0566	-0.0363	0.2127	0.0241	0.2439	0.2090	0.0365	0.2306	0.6462	0.5625	0.6745	0.5861	0.5155	0.3732	0.6080	0.5176	0.5674	0.4575	0.5415	0.4507
1143	0.2567	0.0707	6.8245	0.0176	0.1493	0.9925	15.0246	-0.0199	-0.1447	0.1167	-0.0682	-0.2234	-0.1610	0.0470	0.1568	-0.0783	0.0284	-0.0357	0.1599	0.1520	0.0778	0.2035	0.1485	0.0594	0.1841	6.8336	0.0180	0.1571	0.9909	15.0451	-0.0657	-0.1352	-0.0101	-0.1220	-0.1825	-0.2036	0.0032	0.1034	-0.0754	-0.0188	-0.0006	0.0352	0.1844	0.0743	0.1951	0.1780	0.0747	0.1823	0.5966	0.5159	0.6473	0.5673	0.5441	0.4071	0.5735	0.4816	0.5439	0.4197	0.5627	0.4635
1524	0.2307	0.0778	6.8237	0.0162	0.1497	0.9938	15.0406	-0.0658	-0.1060	0.1142	-0.0750	-0.2037	-0.1296	0.0468	0.1731	-0.0116	0.0081	0.0662	0.2178	0.1576	0.0178	0.1974	0.1510	0.0236	0.1707	6.8329	0.0174	0.1570	0.9921	15.0479	-0.0510	-0.0084	0.1026	-0.1184	-0.1662	-0.1968	0.0230	0.1719	0.0356	0.0022	0.0885	0.1465	0.1726	0.0506	0.1767	0.1525	0.0180	0.1768	0.5806	0.4919	0.6630	0.5823	0.5069	0.3641	0.5503	0.4752	0.5784	0.4960	0.5706	0.5073
1905	0.2269	0.0648	6.8228	0.0164	0.1553	0.9929	15.0272	-0.0755	-0.1528	0.1251	-0.0885	-0.2334	-0.1476	0.0262	0.1674	0.0097	-0.0250	-0.0112	0.1833	0.1504	0.0436	0.1605	0.1265	-0.0170	0.1059	6.8324	0.0170	0.1579	0.9906	15.0391	-0.0615	-0.0643	0.0795	-0.1297	-0.2198	-0.1869	0.0185	0.1701	0.0496	-0.0246	0.0543	0.1158	0.1802	0.0978	0.2160	0.1704	0.0838	0.1921	0.5583	0.4673	0.6893	0.6050	0.5185	0.3825	0.5777	0.4937	0.5134	0.3977	0.6236	0.5153
2286	0.2391	0.0827	6.8225	0.0152	0.1424	0.9917	15.0260	-0.0047	-0.1514	0.1415	-0.0474	-0.2100	-0.0610	0.0300	0.1826	-0.0214	0.0160	0.0164	0.1327	0.1069	0.0614	0.1615	0.1584	0.0845	0.1944	6.8317	0.0163	0.1528	0.9891	15.0380	-0.0438	-0.0318	0.1280	-0.0982	-0.1898	-0.1528	0.0147	0.1570	-0.0034	0.0143	0.0815	0.1578	0.1585	0.0934	0.2010	0.1421	0.0016	0.1112	0.5751	0.4735	0.5796	0.4651	0.5154	0.3736	0.5455	0.4594	0.4831	0.3735	0.5352	0.4292
2667	0.2431	0.0789	6.8226	0.0157	0.1441	0.9920	15.0288	-0.0156	-0.1406	0.1668	-0.0373	-0.2305	-0.0465	-0.0005	0.1399	-0.0718	0.0516	0.0448	0.2054	0.1295	0.1059	0.2077	0.1382	0.0493	0.1680	6.8313	0.0150	0.1490	0.9895	15.0405	-0.0266	-0.0310	0.0941	-0.1211	-0.1733	-0.1349	-0.0011	0.1692	-0.0048	0.0314	0.0646	0.1107	0.1525	0.0479	0.1668	0.1687	0.0529	0.2031	0.5753	0.4853	0.6584	0.5396	0.5118	0.3722	0.5469	0.4514	0.5523	0.4709	0.5513	0.4622
3048	0.2098	0.0689	6.8221	0.0149	0.1497	0.9930	15.0223	-0.0345	-0.1214	0.1436	-0.0788	-0.2466	-0.0954	-0.0219	0.0834	-0.0902	-0.0061	0.0050	0.1773	0.1197	-0.0213	0.1045	0.1365	0.1009	0.2109	6.8309	0.0165	0.1531	0.9911	15.0323	-0.0618	-0.0599	0.0533	-0.0990	-0.1739	-0.1362	-0.0339	0.1284	0.0117	-0.0049	0.0792	0.1481	0.1645	0.0648	0.1930	0.1448	0.0349	0.1468	0.5805	0.5069	0.6231	0.5206	0.5104	0.3653	0.5468	0.4530	0.5018	0.3996	0.5880	0.4725
3429	0.2491	0.0887	6.8215	0.0150	0.1411	0.9926	15.0162	0.0021	-0.0958	0.1709	-0.0377	-0.2155	-0.0351	0.0314	0.1267	-0.0615	0.0416	0.0488	0.2017	0.1280	0.0046	0.0856	0.0987	0.0098	0.1226	6.8301	0.0150	0.1631	0.9909	15.0210	-0.0092	0.0068	0.0985	-0.0728	-0.1284	-0.0727	0.0146	0.1625	0.0002	0.0348	0.1084	0.1296	0.1214	0.0527	0.1399	0.1141	-0.0056	0.1002	0.6163	0.5310	0.6320	0.5344	0.5243	0.3942	0.5591	0.4553	0.5538	0.4926	0.5883	0.4431
3810	0.2220	0.0852	6.8210	0.0140	0.1429	0.9939	15.0137	-0.0173	-0.1229	0.1104	-0.0867	-0.2632	-0.1802	0.0150	0.1496	-0.0537	0.0490	0.0660	0.2206	0.1399	-0.0072	0.1095	0.1243	0.0554	0.1548	6.8303	0.0152	0.1541	0.9919	15.0238	0.0072	-0.0014	0.1108	-0.0917	-0.1752	-0.1102	0.0056	0.1741	0.0320	0.0302	0.0845	0.1109	0.1564	0.0689	0.1917	0.1733	0.1181	0.2343	0.6352	0.5562	0.6772	0.5927	0.4911	0.3343	0.5191	0.4309	0.5990	0.4982	0.5938	0.5471
