batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
136	0.9066	0.0684	16.8189	0.0252	0.2268	0.9980	15.8530	0.5030	-0.2017	-0.2971	0.5030	-0.2017	-0.2971	0.5030	-0.2017	-0.2971	0.5030	-0.2017	-0.2971	16.8910	0.0279	0.1572	0.9957	16.4362	0.1829	-0.0136	-0.4408	0.1829	-0.0136	-0.4408	0.1829	-0.0136	-0.4408	0.1829	-0.0136	-0.4408	0.6567	0.9472	0.6567	0.9472	0.6567	0.9472	0.6567	0.9472
272	0.8936	0.1010	16.6175	0.0138	0.1971	0.9978	10.0055	0.5202	-0.2308	-0.3748	0.5202	-0.2308	-0.3748	0.5202	-0.2308	-0.3748	0.5202	-0.2308	-0.3748	16.7146	0.0163	0.1447	0.9977	12.4126	0.1098	-0.1781	-0.5114	0.1098	-0.1781	-0.5114	0.1098	-0.1781	-0.5114	0.1098	-0.1781	-0.5114	0.8277	0.9671	0.8277	0.9671	0.8277	0.9671	0.8277	0.9671
408	0.8938	0.1408	16.5619	0.0101	0.1696	0.9975	7.5451	0.5226	-0.2693	-0.3951	0.5226	-0.2693	-0.3951	0.5226	-0.2693	-0.3951	0.5226	-0.2693	-0.3951	16.6683	0.0131	0.1481	0.9968	10.5511	0.0996	-0.3044	-0.5263	0.0996	-0.3044	-0.5263	0.0996	-0.3044	-0.5263	0.0996	-0.3044	-0.5263	0.7536	0.9457	0.7536	0.9457	0.7536	0.9457	0.7536	0.9457
544	0.8954	0.1603	16.5367	0.0088	0.1780	0.9965	6.8119	0.5264	-0.2485	-0.3873	0.5264	-0.2485	-0.3873	0.5264	-0.2485	-0.3873	0.5264	-0.2485	-0.3873	16.6204	0.0110	0.1354	0.9961	9.2986	0.1118	-0.2268	-0.5167	0.1118	-0.2268	-0.5167	0.1118	-0.2268	-0.5167	0.1118	-0.2268	-0.5167	0.7080	0.9366	0.7080	0.9366	0.7080	0.9366	0.7080	0.9366
680	0.9276	0.1821	16.4367	0.0057	0.2316	0.9931	4.2884	0.5511	-0.2390	-0.3620	0.5511	-0.2390	-0.3620	0.5511	-0.2390	-0.3620	0.5511	-0.2390	-0.3620	16.4886	0.0072	0.1675	0.9916	5.9388	0.1767	-0.1412	-0.5035	0.1767	-0.1412	-0.5035	0.1767	-0.1412	-0.5035	0.1767	-0.1412	-0.5035	0.5489	0.9039	0.5489	0.9039	0.5489	0.9039	0.5489	0.9039
816	0.9131	0.1870	16.4758	0.0068	0.2202	0.9940	5.0608	0.5463	-0.2034	-0.3339	0.5463	-0.2034	-0.3339	0.5463	-0.2034	-0.3339	0.5463	-0.2034	-0.3339	16.5169	0.0074	0.1699	0.9925	6.3298	0.1690	-0.0671	-0.4439	0.1690	-0.0671	-0.4439	0.1690	-0.0671	-0.4439	0.1690	-0.0671	-0.4439	0.5250	0.9027	0.5250	0.9027	0.5250	0.9027	0.5250	0.9027
952	0.9060	0.1832	16.4743	0.0066	0.2329	0.9928	4.8991	0.5477	-0.1895	-0.3037	0.5477	-0.1895	-0.3037	0.5477	-0.1895	-0.3037	0.5477	-0.1895	-0.3037	16.5038	0.0067	0.1679	0.9898	5.7780	0.1828	-0.0899	-0.3965	0.1828	-0.0899	-0.3965	0.1828	-0.0899	-0.3965	0.1828	-0.0899	-0.3965	0.4403	0.8782	0.4403	0.8782	0.4403	0.8782	0.4403	0.8782
1088	0.9261	0.2054	16.3954	0.0040	0.2787	0.9863	3.1915	0.5704	-0.2037	-0.2985	0.5704	-0.2037	-0.2985	0.5704	-0.2037	-0.2985	0.5704	-0.2037	-0.2985	16.4139	0.0041	0.2137	0.9823	3.7598	0.2280	-0.1250	-0.4057	0.2280	-0.1250	-0.4057	0.2280	-0.1250	-0.4057	0.2280	-0.1250	-0.4057	0.3400	0.8364	0.3400	0.8364	0.3400	0.8364	0.3400	0.8364
1224	0.9157	0.1973	16.4181	0.0046	0.2631	0.9874	3.5877	0.5649	-0.1868	-0.2681	0.5649	-0.1868	-0.2681	0.5649	-0.1868	-0.2681	0.5649	-0.1868	-0.2681	16.4357	0.0047	0.2083	0.9802	4.0985	0.2291	-0.1781	-0.3482	0.2291	-0.1781	-0.3482	0.2291	-0.1781	-0.3482	0.2291	-0.1781	-0.3482	0.3311	0.8317	0.3311	0.8317	0.3311	0.8317	0.3311	0.8317
1360	0.9112	0.1940	16.4133	0.0043	0.2747	0.9856	3.4253	0.5684	-0.1893	-0.2448	0.5684	-0.1893	-0.2448	0.5684	-0.1893	-0.2448	0.5684	-0.1893	-0.2448	16.4292	0.0046	0.2323	0.9768	3.8551	0.2433	-0.1855	-0.2978	0.2433	-0.1855	-0.2978	0.2433	-0.1855	-0.2978	0.2433	-0.1855	-0.2978	0.3085	0.8158	0.3085	0.8158	0.3085	0.8158	0.3085	0.8158
