batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.0734	0.0085	6.2639	0.0386	0.5803	0.2449	4.0000	-0.0181	-0.1215	-0.1086	-0.0174	0.0420	0.0412	0.0091	0.0190	0.0248	-0.0357	-0.0254	-0.0184	-0.0138	-0.0398	-0.0437	0.0308	0.0274	0.0282	6.2766	0.0389	0.6081	0.2473	4.0000	-0.0218	-0.0468	-0.0461	0.0039	-0.0017	-0.0016	-0.0056	-0.0103	-0.0179	-0.0307	-0.0211	-0.0142	0.0133	-0.0551	-0.0632	0.0064	0.0031	-0.0009	0.6151	0.5594	0.5680	0.5303	0.5481	0.4581	0.6090	0.4491	0.6271	0.5260	0.5823	0.4592
762	0.1386	0.0603	6.8367	0.0056	0.0628	1.0000	16.0000	-0.0055	-0.0399	-0.0113	0.0064	-0.0516	0.0363	0.0043	-0.0320	0.0017	0.0051	-0.0330	0.0503	-0.0071	-0.0372	-0.0099	0.0001	-0.0529	-0.0178	6.8493	0.0054	0.0615	1.0000	16.0000	-0.0065	-0.0595	-0.0151	-0.0007	-0.0134	0.0007	0.0010	-0.0080	0.0149	0.0034	-0.0437	-0.0214	-0.0087	-0.0432	-0.0155	-0.0026	-0.0685	-0.0619	0.6036	0.5062	0.6105	0.5176	0.6104	0.5181	0.6048	0.4983	0.5865	0.4721	0.5888	0.4898
1143	0.1385	0.0637	6.8384	0.0052	0.0579	1.0000	16.0000	0.0004	-0.0368	-0.0177	-0.0093	-0.0395	-0.0123	0.0016	-0.0554	-0.0228	-0.0049	-0.0640	0.0031	-0.0094	-0.0566	0.0029	-0.0012	-0.0720	-0.0357	6.8511	0.0053	0.0620	1.0000	16.0000	-0.0026	-0.0336	-0.0139	0.0044	-0.0387	0.0049	-0.0013	-0.0447	-0.0027	0.0010	-0.0290	0.0264	-0.0057	-0.0427	-0.0209	-0.0086	-0.0259	-0.0081	0.6025	0.5033	0.6123	0.5193	0.5953	0.4933	0.6005	0.5052	0.5731	0.4672	0.5735	0.4666
1524	0.1378	0.0629	6.8387	0.0050	0.0563	1.0000	16.0000	-0.0059	-0.0587	-0.0006	-0.0060	-0.0465	-0.0164	0.0027	-0.0267	0.0199	0.0027	-0.0573	-0.0023	0.0059	-0.0419	-0.0092	0.0007	-0.1022	-0.0261	6.8513	0.0050	0.0590	1.0000	16.0000	0.0075	-0.0186	-0.0070	0.0017	-0.0202	0.0109	-0.0021	-0.0254	0.0064	-0.0029	-0.0432	-0.0003	-0.0058	-0.0168	0.0116	-0.0000	-0.0168	-0.0115	0.6025	0.5032	0.5779	0.4959	0.5926	0.4958	0.6031	0.4983	0.5953	0.4903	0.5828	0.4736
1905	0.1394	0.0610	6.8387	0.0056	0.0597	1.0000	16.0000	-0.0063	-0.0474	-0.0019	-0.0042	-0.0611	-0.0027	0.0040	-0.0696	-0.0053	0.0063	-0.0602	0.0148	-0.0083	-0.0646	-0.0364	-0.0047	-0.0369	0.0151	6.8513	0.0053	0.0618	1.0000	16.0000	-0.0016	-0.0080	0.0198	0.0001	-0.0827	-0.0720	-0.0086	-0.0542	-0.0214	0.0015	-0.0005	0.0261	-0.0076	-0.0326	-0.0054	-0.0024	-0.0609	-0.0287	0.6022	0.5025	0.5892	0.5066	0.5976	0.5040	0.5938	0.4867	0.5842	0.4776	0.5936	0.4842
2286	0.2610	0.0352	6.8387	0.0163	0.1084	1.0000	16.0000	-0.0051	-0.0594	-0.0344	0.0071	-0.0315	-0.0158	-0.0148	-0.0557	-0.0002	0.0043	-0.0486	-0.0027	0.0038	-0.0390	0.0003	0.0039	-0.0696	0.0094	6.8513	0.0158	0.1097	1.0000	16.0000	-0.0048	-0.0244	-0.0048	0.0064	-0.0079	-0.0790	0.0042	-0.0154	0.0049	0.0008	-0.0248	0.0074	-0.0007	-0.0207	0.0020	-0.0051	-0.0076	-0.0066	0.6076	0.5234	0.5877	0.5052	0.5898	0.5103	0.5863	0.4898	0.5799	0.4716	0.6068	0.5052
2667	0.2721	0.0267	6.8387	0.0188	0.1152	1.0000	16.0000	0.0040	-0.0356	-0.0062	-0.0024	-0.0039	-0.0014	-0.0033	-0.0270	-0.0087	-0.0042	-0.0510	0.0078	0.0048	-0.0408	0.0237	0.0012	-0.0432	-0.0222	6.8513	0.0180	0.1172	1.0000	16.0000	0.0074	-0.0241	0.0022	-0.0028	-0.0328	-0.0332	0.0006	-0.0468	0.0379	-0.0026	-0.0385	-0.0186	-0.0013	-0.0082	0.0037	0.0071	-0.0206	-0.0140	0.5882	0.4942	0.5840	0.5000	0.5785	0.4991	0.5910	0.4942	0.5758	0.4704	0.6070	0.5048
3048	0.2721	0.0267	6.8387	0.0188	0.1137	1.0000	16.0000	-0.0064	-0.0482	0.0002	-0.0030	-0.0209	-0.0227	-0.0037	-0.0041	-0.0087	0.0053	-0.0433	0.0445	-0.0031	-0.0442	0.0221	0.0035	-0.0448	0.0125	6.8513	0.0180	0.1160	1.0000	16.0000	0.0014	-0.0082	0.0242	-0.0078	-0.0353	-0.0537	0.0054	-0.0036	0.0390	0.0060	-0.0045	0.0396	-0.0057	-0.0312	-0.0052	-0.0023	-0.0351	-0.0232	0.5965	0.5050	0.5868	0.5033	0.5784	0.4989	0.5854	0.4893	0.5543	0.4490	0.6132	0.5046
3429	0.2721	0.0267	6.8387	0.0188	0.1145	1.0000	16.0000	-0.0032	-0.0365	0.0035	-0.0005	-0.0358	0.0026	-0.0017	-0.0254	-0.0088	-0.0038	-0.0528	0.0081	-0.0104	-0.0626	-0.0313	-0.0087	-0.0699	-0.0304	6.8513	0.0180	0.1160	1.0000	16.0000	0.0025	-0.0197	-0.0188	-0.0070	-0.0128	-0.0570	-0.0083	-0.0103	0.0390	-0.0036	-0.0165	0.0002	0.0029	-0.0206	-0.0073	0.0090	0.0129	0.0204	0.6034	0.5116	0.5758	0.4842	0.5784	0.4989	0.5994	0.5125	0.5846	0.4699	0.6074	0.4953
3810	0.2721	0.0267	6.8387	0.0188	0.1152	1.0000	16.0000	0.0036	-0.0242	0.0267	-0.0043	-0.0790	-0.0166	0.0072	0.0250	-0.0087	-0.0030	-0.0617	-0.0169	-0.0101	-0.0647	-0.0184	0.0003	-0.0960	-0.0367	6.8513	0.0180	0.1168	1.0000	16.0000	0.0002	-0.0149	0.0079	-0.0018	-0.0446	-0.0689	0.0050	-0.0038	0.0390	0.0109	-0.0061	0.0237	0.0009	-0.0255	0.0199	-0.0063	-0.0363	-0.0243	0.5893	0.4992	0.5832	0.5016	0.5784	0.4989	0.5766	0.4748	0.5798	0.4795	0.5957	0.4872
