batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.1005	0.0122	17.1919	0.0016	0.0775	0.9950	18.9641	-0.0331	-0.2280	-0.1041	-0.0012	-0.3122	-0.3010	-0.1290	-0.3148	-0.2110	-0.0521	-0.2276	-0.0950	0.0459	0.1090	0.2023	0.0022	0.0624	0.2040	17.1831	0.0020	0.0767	0.9980	18.9834	-0.0092	-0.1057	0.0096	-0.0475	-0.2373	-0.3211	-0.2589	-0.3031	-0.4136	-0.0851	-0.1816	-0.2789	0.1787	0.1044	0.2215	0.1955	0.1972	0.4860	0.3843	0.6698	0.3594	0.8206	0.2125	0.6858	0.0843	0.0704	0.1526	0.5650	0.0849	0.0930
272	0.1220	0.0179	17.1900	0.0012	0.0805	0.9961	18.8204	0.0484	-0.2513	0.0102	-0.0335	-0.3448	-0.2941	-0.1843	-0.2971	-0.3333	0.0496	-0.2233	0.0231	0.1494	0.0803	0.2663	0.1820	0.0962	0.3353	17.1817	0.0013	0.0830	0.9984	18.9340	-0.0396	-0.3311	0.1531	-0.2217	-0.1882	-0.0899	-0.2358	-0.2289	-0.4833	-0.0141	-0.0711	0.1899	0.1962	0.1180	0.1561	0.2140	0.3496	0.4610	0.1331	0.4872	0.2183	0.6760	0.1635	0.5880	0.1056	0.3301	0.0998	0.2719	0.1073	0.3435
408	0.0721	0.0246	17.1888	0.0013	0.0838	0.9967	18.8743	-0.0765	-0.3113	-0.0986	-0.0739	-0.3779	-0.3756	-0.0480	-0.2996	-0.2979	-0.1142	-0.2740	-0.1405	0.0218	-0.0471	0.1924	0.0687	0.0001	0.2637	17.1811	0.0007	0.0754	0.9982	18.8681	-0.1186	-0.1535	0.1057	-0.1989	-0.1671	-0.4840	-0.2019	-0.2325	-0.4662	-0.1009	-0.1018	-0.0588	0.1940	0.1987	0.3596	0.2563	0.2593	0.3838	0.2505	0.6487	0.3034	0.7664	0.1268	0.4565	0.0936	0.2212	0.0845	0.0873	0.0912	0.1871
544	0.0688	0.0289	17.1899	0.0020	0.0758	0.9958	18.8220	-0.0256	-0.2870	0.0124	-0.0816	-0.3771	-0.2843	-0.1561	-0.3486	-0.4607	0.0564	-0.2441	-0.0249	0.1539	-0.0135	0.3552	0.1231	0.0298	0.2762	17.1810	0.0007	0.0744	0.9970	18.8165	-0.0274	-0.1623	-0.0057	-0.1396	-0.3175	-0.4360	-0.2035	-0.2333	-0.5715	0.0264	-0.2675	-0.2842	0.3103	0.0570	0.2417	0.2648	0.1757	0.3943	0.1462	0.4756	0.4962	0.8309	0.2010	0.6607	0.0833	0.0841	0.1273	0.4089	0.0962	0.2448
680	0.0639	0.0373	17.1905	0.0014	0.0925	0.9956	18.7203	-0.1236	-0.2602	0.1577	-0.1378	-0.3410	-0.3110	-0.1065	-0.3630	-0.4634	-0.0724	-0.2553	0.0737	0.1829	-0.0116	0.1933	0.1384	0.0733	0.3040	17.1833	0.0015	0.0621	0.9961	18.7712	-0.0535	-0.2375	-0.0737	-0.2237	-0.1544	-0.3491	-0.2428	-0.2386	-0.4917	-0.0086	-0.1482	0.0443	0.2173	-0.0263	0.1272	0.3084	0.1779	0.4610	0.1099	0.3571	0.4003	0.8467	0.2776	0.7623	0.0882	0.1686	0.1099	0.2740	0.0978	0.2619
816	0.0359	0.0387	17.1903	0.0017	0.0910	0.9953	18.6496	-0.0292	-0.2927	0.0473	-0.1403	-0.3769	-0.3689	-0.0676	-0.3699	-0.4624	-0.0428	-0.2328	0.0510	0.1979	0.0658	0.3467	-0.0821	0.0002	0.3017	17.1817	0.0015	0.0685	0.9973	18.6291	0.0820	-0.1728	0.0425	-0.2032	-0.2623	-0.4289	-0.3113	-0.2088	-0.5961	-0.0402	-0.1796	-0.3430	0.1740	-0.0377	0.2509	0.3337	0.1088	0.4838	0.1083	0.3207	0.6275	0.9174	0.2465	0.7337	0.0898	0.1603	0.0929	0.2262	0.0863	0.1226
952	0.0937	0.0360	17.1901	0.0013	0.0774	0.9939	18.6217	0.1040	-0.2674	0.0818	-0.1572	-0.3748	-0.3173	-0.1457	-0.3936	-0.5237	0.0130	-0.2644	-0.0158	0.1692	-0.0245	0.2359	0.1621	0.0060	0.3428	17.1836	0.0009	0.0520	0.9945	18.9149	0.1040	-0.2333	0.0890	-0.2066	-0.2149	-0.3526	-0.2272	-0.1965	-0.5877	-0.0787	-0.2487	-0.1158	0.1095	-0.0136	0.3329	0.2912	-0.0081	0.3158	0.1500	0.4084	0.4433	0.8667	0.3695	0.8526	0.1619	0.5948	0.1034	0.3118	0.1086	0.3497
1088	0.1009	0.0418	17.1917	0.0024	0.0719	0.9947	18.4869	0.0814	-0.2791	0.1171	-0.1364	-0.3616	-0.2561	-0.0768	-0.3557	-0.4631	-0.0672	-0.2881	0.0370	0.0372	-0.0300	0.2320	0.0727	-0.0594	0.1975	17.1832	0.0043	0.0600	0.9948	18.4296	0.0595	-0.0904	-0.0259	-0.2271	-0.0904	-0.5246	-0.2717	-0.2386	-0.5496	-0.0687	-0.2807	-0.2583	0.2486	0.1785	0.3430	0.3131	0.1295	0.5851	0.3125	0.8214	0.2661	0.7341	0.3376	0.8220	0.1163	0.4012	0.0999	0.2753	0.0960	0.2344
1224	0.2991	0.0547	17.1917	0.0065	0.0798	0.9929	18.2801	0.0238	-0.3053	0.0646	-0.2947	-0.3861	-0.3460	-0.0708	-0.3696	-0.4892	-0.1180	-0.2776	0.0172	0.0378	0.0008	0.2836	0.0936	-0.0085	0.2880	17.1824	0.0129	0.0638	0.9950	18.7191	0.1722	-0.1268	0.2346	-0.2278	-0.1579	-0.3794	-0.1763	-0.2526	-0.5636	0.0638	-0.1882	0.0478	0.1530	0.0713	0.3570	0.3856	0.2383	0.4211	0.1048	0.3160	0.5430	0.8920	0.3601	0.8374	0.1328	0.4838	0.0831	0.0802	0.0994	0.2803
1360	0.2364	0.0541	17.1924	0.0024	0.0896	0.9945	18.3105	0.1740	-0.2924	0.0682	-0.1298	-0.3866	-0.2715	-0.2019	-0.3852	-0.4478	-0.1039	-0.2607	0.0514	0.2973	0.0087	0.2863	0.0973	-0.0249	0.2350	17.1826	0.0127	0.0646	0.9948	18.2916	-0.0527	-0.1662	0.0882	-0.1427	-0.2053	-0.3526	-0.3614	-0.2680	-0.5675	0.0434	-0.1781	-0.0342	0.3930	0.1230	0.3373	0.2019	-0.0617	0.2132	0.4092	0.6524	0.3386	0.7797	0.3420	0.8265	0.0906	0.1844	0.1032	0.2985	0.1188	0.4126
