batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2029	0.0755	6.8240	0.0145	0.1346	0.9910	15.0393	-0.2078	-0.1846	-0.2784	-0.2386	-0.1791	-0.4234	-0.2033	-0.0130	-0.3294	-0.1761	0.0080	-0.2666	0.2618	0.0404	0.2414	0.2808	0.0506	0.2605	6.8334	0.0139	0.1291	0.9871	15.0550	-0.2092	-0.0794	-0.2409	-0.2308	-0.1348	-0.3272	-0.1802	0.0211	-0.2968	-0.1666	-0.0483	-0.2540	0.2653	0.0435	0.2196	0.2636	0.0545	0.2299	0.6733	0.5929	0.6527	0.5907	0.6830	0.5893	0.6892	0.6054	0.5461	0.4527	0.5715	0.4699
762	0.2281	0.0836	6.8225	0.0144	0.1184	0.9922	15.0191	-0.1034	-0.1355	-0.2212	-0.1979	-0.1975	-0.3644	-0.1669	0.0438	-0.2121	-0.0707	-0.0142	-0.1291	0.2349	0.0248	0.2736	0.2149	-0.0225	0.1882	6.8318	0.0148	0.1261	0.9899	15.0351	-0.1052	-0.0906	-0.2216	-0.1995	-0.1381	-0.3432	-0.1375	-0.0195	-0.2268	-0.0472	-0.0022	-0.1420	0.2202	0.0315	0.2432	0.2277	0.0295	0.2659	0.6741	0.5784	0.6940	0.6179	0.7011	0.6006	0.6622	0.5581	0.5227	0.4096	0.5450	0.4590
1143	0.2156	0.0803	6.8223	0.0133	0.1204	0.9899	15.0106	-0.1701	-0.1555	-0.3143	-0.2618	-0.1712	-0.3113	-0.1988	-0.0410	-0.3314	-0.1285	-0.0542	-0.2922	0.2242	0.0899	0.2737	0.1933	-0.0025	0.1600	6.8319	0.0134	0.1246	0.9864	15.0175	-0.1830	-0.1488	-0.3282	-0.2493	-0.1153	-0.3208	-0.1920	-0.0317	-0.3351	-0.1511	-0.0054	-0.2968	0.2093	0.0873	0.2042	0.1897	0.0327	0.1484	0.7173	0.6207	0.7090	0.6522	0.7185	0.6211	0.7159	0.6243	0.5242	0.4159	0.6171	0.5041
1524	0.1924	0.0749	6.8209	0.0144	0.1252	0.9909	15.0094	-0.1128	-0.1426	-0.2541	-0.2090	-0.2269	-0.2771	-0.1716	-0.0423	-0.2792	-0.1127	-0.1178	-0.2404	0.1589	0.0493	0.1671	0.1626	0.0383	0.1809	6.8300	0.0136	0.1298	0.9868	15.0189	-0.1301	-0.1413	-0.2714	-0.2244	-0.2175	-0.3180	-0.1641	-0.0135	-0.3133	-0.1186	-0.0911	-0.2470	0.1471	0.0244	0.1634	0.1740	0.0820	0.2200	0.6766	0.5800	0.6978	0.6166	0.7093	0.6125	0.6905	0.5996	0.5794	0.5335	0.5319	0.4425
1905	0.1875	0.0722	6.8196	0.0131	0.1152	0.9881	15.0059	-0.1287	-0.1344	-0.2663	-0.1987	-0.2116	-0.2334	-0.1744	-0.0643	-0.2717	-0.1205	-0.0253	-0.2335	0.1165	0.0665	0.2100	0.1127	-0.0229	0.1066	6.8290	0.0136	0.1244	0.9855	15.0131	-0.1449	-0.1534	-0.2557	-0.2158	-0.2158	-0.2508	-0.1562	-0.0475	-0.2791	-0.1368	-0.0865	-0.2652	0.1654	0.1079	0.2274	0.1600	0.0241	0.1520	0.7025	0.6039	0.7183	0.6421	0.6894	0.5902	0.6834	0.5771	0.5028	0.3617	0.6029	0.4620
2286	0.1968	0.0772	6.8190	0.0139	0.1263	0.9902	15.0048	-0.1280	-0.1658	-0.2018	-0.2104	-0.2239	-0.2499	-0.2170	-0.0687	-0.3047	-0.1454	-0.0535	-0.2281	0.1223	0.0368	0.1592	0.1089	-0.0298	0.1274	6.8288	0.0138	0.1304	0.9865	15.0076	-0.1259	-0.1563	-0.2457	-0.1772	-0.1546	-0.2162	-0.1760	0.0453	-0.2910	-0.1249	-0.0448	-0.2343	0.1275	0.0261	0.1802	0.1372	0.0357	0.1663	0.7240	0.6400	0.6923	0.6119	0.7068	0.6023	0.6631	0.5494	0.5050	0.4059	0.5466	0.4346
2667	0.2210	0.0828	6.8188	0.0132	0.1142	0.9883	15.0036	-0.1275	-0.1756	-0.2632	-0.2307	-0.2325	-0.2742	-0.1857	-0.0638	-0.2937	-0.1357	-0.0922	-0.2480	0.1329	0.0141	0.1461	0.1240	-0.0462	0.0939	6.8278	0.0144	0.1275	0.9847	15.0059	-0.1504	-0.1897	-0.2746	-0.2317	-0.2328	-0.2902	-0.1695	-0.0046	-0.2922	-0.1468	-0.1048	-0.2820	0.1556	0.0559	0.1960	0.1720	0.0236	0.1723	0.7017	0.5958	0.6716	0.5886	0.7019	0.6064	0.6675	0.5607	0.5556	0.4770	0.5865	0.4896
3048	0.2194	0.0850	6.8184	0.0136	0.1305	0.9883	15.0032	-0.1093	-0.1764	-0.2151	-0.2167	-0.2388	-0.2491	-0.1798	-0.0148	-0.2790	-0.1324	-0.1293	-0.2120	0.1077	-0.0444	0.1063	0.1306	0.0090	0.1554	6.8273	0.0131	0.1303	0.9843	15.0061	-0.1275	-0.1283	-0.2218	-0.2394	-0.1861	-0.2773	-0.1474	-0.0652	-0.2876	-0.1250	-0.0879	-0.2545	0.1192	-0.0161	0.1195	0.1363	0.0140	0.1551	0.6857	0.6042	0.6752	0.5893	0.6869	0.5869	0.6636	0.5746	0.5269	0.4540	0.5584	0.4612
3429	0.2189	0.0811	6.8173	0.0132	0.1258	0.9880	15.0024	-0.1378	-0.1825	-0.2363	-0.2127	-0.2361	-0.2272	-0.1776	0.0076	-0.2649	-0.1276	-0.0971	-0.2506	0.0960	0.0464	0.1588	0.1077	-0.0587	0.0813	6.8273	0.0142	0.1378	0.9851	15.0051	-0.1389	-0.1647	-0.2647	-0.2096	-0.2077	-0.1995	-0.1527	-0.0480	-0.2646	-0.1288	-0.0718	-0.2426	0.1069	-0.0162	0.1403	0.1512	0.0516	0.1793	0.6706	0.5820	0.6849	0.6218	0.6843	0.5830	0.6611	0.5730	0.5454	0.4523	0.5564	0.4536
3810	0.2279	0.0972	6.8174	0.0134	0.1271	0.9886	15.0018	-0.0891	-0.1265	-0.1607	-0.1727	-0.2199	-0.2029	-0.1437	0.0022	-0.2635	-0.0844	-0.1097	-0.1885	0.0930	-0.0020	0.0997	0.0917	0.0159	0.1267	6.8264	0.0143	0.1288	0.9827	15.0037	-0.0828	-0.1340	-0.1098	-0.1729	-0.1493	-0.1622	-0.1394	-0.0036	-0.2361	-0.0859	-0.0588	-0.1527	0.0790	-0.0550	0.0655	0.1380	0.0420	0.1470	0.6728	0.5822	0.6182	0.5212	0.6987	0.6087	0.6526	0.5457	0.5858	0.5220	0.6336	0.5662
4191	0.2339	0.0890	6.8171	0.0123	0.1320	0.9850	15.0029	-0.0986	-0.1542	-0.2149	-0.2126	-0.1984	-0.2432	-0.1913	-0.0884	-0.3386	-0.1343	-0.1052	-0.2090	0.0963	0.0121	0.1413	0.1346	0.0264	0.1715	6.8262	0.0135	0.1321	0.9816	15.0031	-0.1196	-0.1134	-0.2033	-0.2182	-0.1403	-0.2219	-0.1781	-0.0546	-0.2888	-0.1232	-0.0868	-0.1893	0.1019	-0.0379	0.0762	0.1469	0.0291	0.1462	0.6747	0.5860	0.6436	0.5653	0.6935	0.6075	0.6665	0.5679	0.5332	0.4204	0.5566	0.4183
