batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
381	0.7715	0.6522	6.1542	0.0036	0.1675	0.9725	3.4933	0.1851	-0.2143	-0.4100	0.1851	-0.2143	-0.4100	0.1851	-0.2143	-0.4100	0.1851	-0.2143	-0.4100	6.1818	0.0041	0.2160	0.9550	3.6595	0.0769	-0.1332	-0.3116	0.0769	-0.1332	-0.3116	0.0769	-0.1332	-0.3116	0.0769	-0.1332	-0.3116	0.6526	0.5802	0.6526	0.5802	0.6526	0.5802	0.6526	0.5802
762	0.8328	0.6785	6.1045	0.0049	0.2651	0.9787	3.8763	0.2106	-0.1354	-0.4502	0.2106	-0.1354	-0.4502	0.2106	-0.1354	-0.4502	0.2106	-0.1354	-0.4502	6.1293	0.0062	0.2716	0.9627	3.9974	0.0910	-0.0995	-0.3985	0.0910	-0.0995	-0.3985	0.0910	-0.0995	-0.3985	0.0910	-0.0995	-0.3985	0.6789	0.6071	0.6789	0.6071	0.6789	0.6071	0.6789	0.6071
1143	0.8335	0.6263	6.1009	0.0045	0.2552	0.9754	4.1108	0.2462	-0.0822	-0.3614	0.2462	-0.0822	-0.3614	0.2462	-0.0822	-0.3614	0.2462	-0.0822	-0.3614	6.1173	0.0058	0.2809	0.9603	4.2251	0.1151	-0.0640	-0.3474	0.1151	-0.0640	-0.3474	0.1151	-0.0640	-0.3474	0.1151	-0.0640	-0.3474	0.6784	0.5785	0.6784	0.5785	0.6784	0.5785	0.6784	0.5785
1524	0.8396	0.6494	6.1028	0.0040	0.2529	0.9791	4.1641	0.2570	-0.0339	-0.3451	0.2570	-0.0339	-0.3451	0.2570	-0.0339	-0.3451	0.2570	-0.0339	-0.3451	6.1228	0.0052	0.2631	0.9641	4.2121	0.1328	-0.0994	-0.2893	0.1328	-0.0994	-0.2893	0.1328	-0.0994	-0.2893	0.1328	-0.0994	-0.2893	0.6774	0.5807	0.6774	0.5807	0.6774	0.5807	0.6774	0.5807
1905	0.8406	0.6742	6.0981	0.0035	0.2515	0.9767	3.8713	0.2258	-0.0612	-0.3862	0.2258	-0.0612	-0.3862	0.2258	-0.0612	-0.3862	0.2258	-0.0612	-0.3862	6.1212	0.0046	0.2747	0.9564	3.9675	0.1135	-0.0603	-0.3403	0.1135	-0.0603	-0.3403	0.1135	-0.0603	-0.3403	0.1135	-0.0603	-0.3403	0.6922	0.6007	0.6922	0.6007	0.6922	0.6007	0.6922	0.6007
2286	0.8461	0.6386	6.0968	0.0039	0.2687	0.9763	4.3589	0.2516	-0.0812	-0.3285	0.2516	-0.0812	-0.3285	0.2516	-0.0812	-0.3285	0.2516	-0.0812	-0.3285	6.1142	0.0048	0.2858	0.9573	4.4320	0.1216	-0.0743	-0.3238	0.1216	-0.0743	-0.3238	0.1216	-0.0743	-0.3238	0.1216	-0.0743	-0.3238	0.6680	0.5833	0.6680	0.5833	0.6680	0.5833	0.6680	0.5833
2667	0.8446	0.6328	6.0879	0.0036	0.2690	0.9721	3.7214	0.2440	-0.0128	-0.3361	0.2440	-0.0128	-0.3361	0.2440	-0.0128	-0.3361	0.2440	-0.0128	-0.3361	6.1074	0.0053	0.2765	0.9481	3.7560	0.1288	-0.0109	-0.2536	0.1288	-0.0109	-0.2536	0.1288	-0.0109	-0.2536	0.1288	-0.0109	-0.2536	0.6509	0.5630	0.6509	0.5630	0.6509	0.5630	0.6509	0.5630
3048	0.8405	0.6341	6.0909	0.0030	0.2660	0.9748	4.0759	0.2352	-0.0782	-0.3667	0.2352	-0.0782	-0.3667	0.2352	-0.0782	-0.3667	0.2352	-0.0782	-0.3667	6.1132	0.0048	0.2747	0.9518	4.1435	0.1162	-0.1500	-0.3194	0.1162	-0.1500	-0.3194	0.1162	-0.1500	-0.3194	0.1162	-0.1500	-0.3194	0.7017	0.6095	0.7017	0.6095	0.7017	0.6095	0.7017	0.6095
3429	0.8512	0.6408	6.0987	0.0037	0.2642	0.9740	4.0834	0.2303	-0.1189	-0.3791	0.2303	-0.1189	-0.3791	0.2303	-0.1189	-0.3791	0.2303	-0.1189	-0.3791	6.1191	0.0044	0.2743	0.9547	4.1395	0.1181	-0.1283	-0.2906	0.1181	-0.1283	-0.2906	0.1181	-0.1283	-0.2906	0.1181	-0.1283	-0.2906	0.6409	0.5659	0.6409	0.5659	0.6409	0.5659	0.6409	0.5659
3810	0.8481	0.6387	6.0834	0.0031	0.3090	0.9719	4.1574	0.2666	-0.0588	-0.3094	0.2666	-0.0588	-0.3094	0.2666	-0.0588	-0.3094	0.2666	-0.0588	-0.3094	6.1057	0.0048	0.2719	0.9497	4.2108	0.1608	-0.0387	-0.2510	0.1608	-0.0387	-0.2510	0.1608	-0.0387	-0.2510	0.1608	-0.0387	-0.2510	0.6595	0.5681	0.6595	0.5681	0.6595	0.5681	0.6595	0.5681
4191	0.8535	0.6432	6.0891	0.0036	0.2380	0.9744	3.9486	0.2591	-0.0278	-0.3300	0.2591	-0.0278	-0.3300	0.2591	-0.0278	-0.3300	0.2591	-0.0278	-0.3300	6.1074	0.0050	0.2672	0.9535	3.9597	0.1456	-0.0635	-0.2886	0.1456	-0.0635	-0.2886	0.1456	-0.0635	-0.2886	0.1456	-0.0635	-0.2886	0.6571	0.5645	0.6571	0.5645	0.6571	0.5645	0.6571	0.5645
4572	0.8494	0.6365	6.0824	0.0029	0.2981	0.9701	3.8732	0.2565	-0.1076	-0.3352	0.2565	-0.1076	-0.3352	0.2565	-0.1076	-0.3352	0.2565	-0.1076	-0.3352	6.1029	0.0044	0.2808	0.9443	3.8927	0.1438	-0.1282	-0.2962	0.1438	-0.1282	-0.2962	0.1438	-0.1282	-0.2962	0.1438	-0.1282	-0.2962	0.6777	0.5957	0.6777	0.5957	0.6777	0.5957	0.6777	0.5957
4953	0.8518	0.6381	6.0896	0.0037	0.2605	0.9741	3.5526	0.2206	-0.0958	-0.4029	0.2206	-0.0958	-0.4029	0.2206	-0.0958	-0.4029	0.2206	-0.0958	-0.4029	6.1118	0.0048	0.2642	0.9524	3.5809	0.0990	-0.0790	-0.3567	0.0990	-0.0790	-0.3567	0.0990	-0.0790	-0.3567	0.0990	-0.0790	-0.3567	0.6762	0.5875	0.6762	0.5875	0.6762	0.5875	0.6762	0.5875
5334	0.8527	0.6394	6.0623	0.0024	0.2459	0.9642	3.2917	0.2731	-0.0601	-0.2849	0.2731	-0.0601	-0.2849	0.2731	-0.0601	-0.2849	0.2731	-0.0601	-0.2849	6.0819	0.0045	0.3195	0.9368	3.3703	0.1569	-0.1170	-0.3018	0.1569	-0.1170	-0.3018	0.1569	-0.1170	-0.3018	0.1569	-0.1170	-0.3018	0.6822	0.5892	0.6822	0.5892	0.6822	0.5892	0.6822	0.5892
5715	0.8557	0.6449	6.0640	0.0030	0.2552	0.9690	3.5305	0.2530	-0.0585	-0.3215	0.2530	-0.0585	-0.3215	0.2530	-0.0585	-0.3215	0.2530	-0.0585	-0.3215	6.0850	0.0052	0.3098	0.9459	3.6511	0.1425	-0.0305	-0.2520	0.1425	-0.0305	-0.2520	0.1425	-0.0305	-0.2520	0.1425	-0.0305	-0.2520	0.6627	0.5678	0.6627	0.5678	0.6627	0.5678	0.6627	0.5678
