batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.5065	0.2385	6.4379	0.0189	0.3217	0.9798	7.1410	0.2792	0.1535	-0.0053	0.2626	0.0785	-0.0967	0.2148	0.0634	0.0003	0.2665	0.1309	-0.0366	0.1890	-0.0122	0.0630	0.1940	-0.0109	0.1056	6.4540	0.0192	0.3267	0.9678	7.1759	0.2223	0.1321	-0.0363	0.2013	0.0810	-0.1255	0.1568	0.0351	-0.1083	0.2106	0.1432	-0.0564	0.1349	-0.1251	-0.1006	0.1426	-0.1157	-0.0652	0.6162	0.5167	0.6256	0.5203	0.6421	0.5549	0.6339	0.5372	0.6462	0.5277	0.6524	0.5501
762	0.5795	0.3297	6.3856	0.0158	0.2767	0.9797	5.9173	0.2980	0.0520	-0.1958	0.2723	0.0277	-0.2320	0.2214	0.0047	-0.1064	0.2740	-0.0057	-0.2309	0.2278	0.0597	0.1737	0.2305	0.0272	0.1329	6.4129	0.0156	0.2742	0.9687	6.1029	0.2339	0.0739	-0.1452	0.2082	0.0237	-0.2162	0.1598	-0.0062	-0.1527	0.2109	0.0030	-0.1943	0.1709	-0.0245	0.0064	0.1701	-0.0432	-0.0239	0.6365	0.5625	0.6474	0.5714	0.6886	0.6158	0.6492	0.5788	0.6236	0.5248	0.6582	0.5654
1143	0.6219	0.4119	6.3457	0.0120	0.2428	0.9801	5.2372	0.2905	-0.0038	-0.2903	0.2651	-0.0083	-0.2902	0.2219	-0.0027	-0.1499	0.2571	-0.0041	-0.2584	0.2376	0.0689	0.1267	0.2373	0.0439	0.0837	6.3770	0.0122	0.2501	0.9700	5.4463	0.2098	-0.0343	-0.2691	0.1949	-0.0491	-0.2915	0.1607	-0.0493	-0.2022	0.1802	-0.0694	-0.2771	0.1866	0.0423	0.0423	0.1875	0.0056	-0.0156	0.6510	0.5840	0.6534	0.5858	0.6904	0.6220	0.6945	0.6381	0.6232	0.5576	0.6711	0.6030
1524	0.6648	0.4634	6.2926	0.0115	0.2346	0.9772	4.5937	0.2968	0.0020	-0.2702	0.2734	-0.0065	-0.2807	0.2276	-0.0036	-0.1295	0.2720	0.0075	-0.2325	0.2340	0.0904	0.0736	0.2361	0.0802	0.0646	6.3246	0.0124	0.2650	0.9673	4.8198	0.2082	-0.0045	-0.2465	0.1940	-0.0328	-0.2752	0.1638	-0.0364	-0.1743	0.1799	-0.1010	-0.2782	0.1740	0.0976	0.0711	0.1809	0.0405	-0.0053	0.6420	0.5790	0.6531	0.5871	0.6761	0.6061	0.6808	0.6194	0.6256	0.5557	0.6570	0.5849
1905	0.6936	0.5022	6.2635	0.0113	0.2259	0.9756	4.1799	0.3123	0.0427	-0.2669	0.2864	0.0269	-0.2847	0.2381	0.0190	-0.1032	0.3064	0.0506	-0.2556	0.2383	0.0753	0.0435	0.2417	0.0822	0.0400	6.2949	0.0124	0.2506	0.9645	4.4152	0.2152	0.0114	-0.2724	0.2022	0.0021	-0.2812	0.1749	0.0032	-0.1285	0.1918	-0.1133	-0.3031	0.1745	0.0820	0.0368	0.1759	0.0740	0.0016	0.6546	0.5896	0.6620	0.5958	0.6880	0.6163	0.7317	0.6438	0.6230	0.5585	0.6490	0.5785
2286	0.7024	0.5186	6.2450	0.0103	0.2137	0.9749	3.9942	0.3098	0.0288	-0.2684	0.2878	0.0311	-0.2754	0.2498	0.0184	-0.0662	0.3053	0.0304	-0.2617	0.2435	0.0741	0.0280	0.2443	0.0814	0.0360	6.2772	0.0110	0.2404	0.9612	4.2307	0.2076	-0.0051	-0.2519	0.1982	0.0005	-0.2588	0.1832	-0.0052	-0.0952	0.1889	-0.1131	-0.2954	0.1753	0.0904	0.0155	0.1811	0.0610	-0.0097	0.6522	0.5841	0.6500	0.5867	0.6513	0.5809	0.7406	0.6556	0.6315	0.5585	0.6345	0.5693
2667	0.7178	0.5339	6.2439	0.0092	0.2130	0.9783	3.9543	0.3012	-0.0074	-0.3108	0.2761	-0.0177	-0.3205	0.2326	-0.0139	-0.1461	0.2955	-0.0072	-0.3079	0.2395	0.0475	-0.0466	0.2368	0.0317	-0.0555	6.2774	0.0101	0.2339	0.9667	4.2393	0.1958	-0.0607	-0.3002	0.1861	-0.0461	-0.3128	0.1649	-0.0350	-0.1731	0.1880	-0.0943	-0.3063	0.1669	0.0711	-0.0294	0.1685	0.0476	-0.0579	0.6638	0.5971	0.6742	0.6105	0.6908	0.6240	0.6866	0.6121	0.6342	0.5682	0.6543	0.5952
3048	0.7135	0.5271	6.2337	0.0084	0.2173	0.9719	3.4889	0.2910	-0.0141	-0.3455	0.2698	-0.0464	-0.3472	0.2127	-0.0611	-0.1992	0.2855	-0.0148	-0.3443	0.2319	0.0294	-0.0938	0.2277	0.0433	-0.0836	6.2638	0.0087	0.2468	0.9603	3.6787	0.1922	-0.0624	-0.3245	0.1831	-0.0897	-0.3424	0.1493	-0.0788	-0.2100	0.1821	-0.1267	-0.3342	0.1621	0.0699	-0.0144	0.1663	0.0219	-0.0761	0.6471	0.5838	0.6506	0.5865	0.6707	0.5982	0.6824	0.6027	0.6208	0.5518	0.6377	0.5639
3429	0.7324	0.5484	6.2310	0.0084	0.1793	0.9795	3.7974	0.3014	-0.0379	-0.3342	0.2792	-0.0371	-0.3434	0.2339	-0.0338	-0.1793	0.2950	-0.0305	-0.3323	0.2434	0.0280	-0.0813	0.2372	0.0359	-0.0785	6.2643	0.0094	0.2349	0.9670	4.0569	0.2020	-0.0405	-0.2976	0.1917	-0.0346	-0.3261	0.1657	-0.0464	-0.1886	0.1968	-0.0558	-0.3018	0.1688	0.0533	-0.0519	0.1712	0.0475	-0.0736	0.6565	0.5847	0.6650	0.5976	0.6748	0.6018	0.6607	0.5865	0.6215	0.5502	0.6374	0.5737
3810	0.7184	0.5196	6.1710	0.0122	0.2521	0.9688	3.2747	0.3210	0.0317	-0.2079	0.2990	0.0264	-0.2597	0.2298	-0.0051	-0.0871	0.3147	0.0300	-0.2065	0.2583	0.0732	0.0332	0.2453	0.0793	0.0162	6.1981	0.0140	0.2927	0.9519	3.5090	0.2160	0.0799	-0.2174	0.1996	0.0245	-0.2912	0.1539	-0.0292	-0.1618	0.2008	-0.0157	-0.2612	0.1738	0.0899	0.0115	0.1701	0.0835	-0.0234	0.6475	0.5881	0.6791	0.6160	0.6880	0.6140	0.7049	0.6259	0.6028	0.5356	0.6364	0.5762
