batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.8746	0.1342	16.6817	0.0137	0.1844	0.9969	7.4065	0.4724	-0.2232	-0.1517	0.4263	-0.2245	-0.1614	0.3736	-0.2368	-0.1832	0.4672	-0.1998	-0.1450	0.2424	-0.1738	-0.1813	0.2096	-0.2146	-0.2179	16.6441	0.0136	0.1308	0.9965	7.2257	0.4519	-0.1425	-0.1360	0.4207	-0.1491	-0.1425	0.3777	-0.1307	-0.1781	0.4483	-0.1298	-0.1373	0.2756	-0.0228	-0.1596	0.2472	-0.0776	-0.1921	0.1229	0.4325	0.1243	0.4381	0.1309	0.4670	0.1222	0.4296	0.1771	0.5688	0.1910	0.5900
272	0.9384	0.1998	16.4254	0.0046	0.2269	0.9883	2.6129	0.4233	-0.2254	-0.2217	0.4208	-0.2365	-0.2313	0.3689	-0.2476	-0.2542	0.4202	-0.2231	-0.2202	0.4327	-0.1720	-0.2169	0.4178	-0.2276	-0.2383	16.4056	0.0047	0.1408	0.9845	2.5769	0.4074	-0.0996	-0.1882	0.4045	-0.1364	-0.2053	0.3569	-0.1618	-0.2289	0.4064	-0.1004	-0.1921	0.4311	-0.0965	-0.1614	0.4146	-0.0930	-0.1943	0.1450	0.5168	0.1427	0.5080	0.1569	0.5476	0.1407	0.5020	0.1403	0.4929	0.1465	0.5078
408	0.9416	0.2147	16.3646	0.0023	0.2441	0.9790	1.6545	0.4223	-0.2385	-0.2405	0.4222	-0.2392	-0.2427	0.3711	-0.2618	-0.2610	0.4202	-0.2318	-0.2382	0.4591	-0.2477	-0.2818	0.4504	-0.2791	-0.2982	16.3454	0.0022	0.1482	0.9722	1.6352	0.4095	-0.1066	-0.1811	0.4100	-0.1057	-0.2079	0.3611	-0.1395	-0.2132	0.4094	-0.1053	-0.1842	0.4575	-0.1469	-0.2557	0.4524	-0.1917	-0.2671	0.1483	0.5241	0.1430	0.5056	0.1569	0.5380	0.1451	0.5149	0.1513	0.5316	0.1537	0.5373
544	0.9377	0.2247	16.3847	0.0029	0.2455	0.9783	1.7536	0.4198	-0.1985	-0.1692	0.4191	-0.1960	-0.1725	0.3508	-0.2169	-0.2079	0.4175	-0.1963	-0.1709	0.4818	-0.1714	-0.2250	0.4762	-0.2396	-0.2518	16.3653	0.0031	0.1448	0.9718	1.7701	0.4118	-0.0776	-0.1447	0.4109	-0.1048	-0.1807	0.3461	-0.1627	-0.2009	0.4109	-0.0969	-0.1461	0.4726	-0.1408	-0.2219	0.4709	-0.2013	-0.2368	0.1369	0.4900	0.1353	0.4808	0.1595	0.5426	0.1369	0.4891	0.1425	0.5105	0.1504	0.5336
680	0.9401	0.2342	16.4080	0.0039	0.2269	0.9828	2.1905	0.3591	-0.2269	-0.2195	0.3591	-0.2320	-0.2215	0.3087	-0.2494	-0.2396	0.3581	-0.2237	-0.2170	0.4639	-0.1894	-0.2214	0.4722	-0.2312	-0.2325	16.3846	0.0038	0.1631	0.9760	2.1128	0.3383	-0.0596	-0.1741	0.3385	-0.0890	-0.1925	0.2958	-0.1351	-0.2048	0.3374	-0.0715	-0.1763	0.4576	-0.1601	-0.2342	0.4639	-0.1386	-0.2408	0.1440	0.5118	0.1401	0.4973	0.1554	0.5380	0.1421	0.5055	0.1291	0.4616	0.1314	0.4697
816	0.9420	0.2367	16.3723	0.0026	0.2407	0.9775	1.6396	0.4056	-0.2418	-0.2314	0.4057	-0.2388	-0.2327	0.3437	-0.2714	-0.2691	0.4036	-0.2337	-0.2284	0.4806	-0.2513	-0.2630	0.4773	-0.2745	-0.2781	16.3558	0.0029	0.1584	0.9710	1.6480	0.3919	-0.0864	-0.1430	0.3923	-0.1118	-0.1746	0.3321	-0.1268	-0.1833	0.3914	-0.1009	-0.1434	0.4737	-0.1215	-0.2197	0.4709	-0.1390	-0.2482	0.1559	0.5456	0.1518	0.5319	0.1780	0.5826	0.1545	0.5419	0.1470	0.5244	0.1524	0.5384
952	0.9406	0.2167	16.3477	0.0018	0.2704	0.9722	1.3835	0.4051	-0.2303	-0.2266	0.4051	-0.2321	-0.2253	0.3498	-0.2491	-0.2433	0.4025	-0.2274	-0.2252	0.4811	-0.2756	-0.2861	0.4788	-0.2901	-0.2952	16.3290	0.0017	0.1678	0.9637	1.3682	0.3990	-0.1675	-0.1904	0.3992	-0.1697	-0.2096	0.3430	-0.1697	-0.2206	0.3980	-0.1662	-0.1943	0.4746	-0.1066	-0.2623	0.4733	-0.1232	-0.2719	0.1493	0.5235	0.1441	0.5085	0.1609	0.5423	0.1479	0.5187	0.1488	0.5279	0.1498	0.5290
1088	0.9429	0.2368	16.3659	0.0024	0.2492	0.9787	1.6480	0.3961	-0.2422	-0.2356	0.3963	-0.2449	-0.2405	0.3381	-0.2683	-0.2622	0.3931	-0.2311	-0.2305	0.4715	-0.2526	-0.2844	0.4685	-0.2784	-0.2971	16.3489	0.0026	0.1494	0.9706	1.6665	0.3800	-0.0934	-0.1575	0.3814	-0.0956	-0.1860	0.3355	-0.1202	-0.2018	0.3801	-0.0947	-0.1557	0.4668	-0.1636	-0.2232	0.4665	-0.1268	-0.2500	0.1504	0.5322	0.1463	0.5177	0.1566	0.5442	0.1456	0.5173	0.1527	0.5418	0.1572	0.5559
1224	0.9406	0.2337	16.3802	0.0029	0.2383	0.9803	1.7816	0.3874	-0.2310	-0.2139	0.3876	-0.2350	-0.2137	0.3429	-0.2515	-0.2363	0.3855	-0.2276	-0.2131	0.4716	-0.2304	-0.2666	0.4705	-0.2572	-0.2798	16.3619	0.0031	0.1723	0.9710	1.7859	0.3855	-0.0939	-0.1610	0.3859	-0.1013	-0.1855	0.3497	-0.1399	-0.2000	0.3857	-0.0982	-0.1596	0.4701	-0.1088	-0.2180	0.4708	-0.1461	-0.2307	0.1434	0.5087	0.1384	0.4911	0.1502	0.5198	0.1410	0.5006	0.1463	0.5262	0.1490	0.5340
1360	0.9423	0.2305	16.3576	0.0022	0.2545	0.9748	1.4895	0.3922	-0.2478	-0.2371	0.3924	-0.2446	-0.2363	0.3421	-0.2711	-0.2594	0.3891	-0.2402	-0.2335	0.4751	-0.2664	-0.2908	0.4731	-0.2803	-0.3010	16.3395	0.0023	0.1586	0.9660	1.4838	0.3894	-0.1053	-0.1522	0.3897	-0.1123	-0.1851	0.3371	-0.1430	-0.1956	0.3877	-0.0930	-0.1430	0.4707	-0.1307	-0.2522	0.4704	-0.0807	-0.2623	0.1480	0.5260	0.1442	0.5138	0.1579	0.5463	0.1466	0.5213	0.1421	0.5159	0.1461	0.5279
