batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
381	0.4546	0.2095	6.8140	0.0261	0.1557	1.0000	16.0000	0.2050	0.0616	-0.1058	0.1668	-0.0198	-0.1648	0.1173	-0.0821	-0.1299	0.2045	0.0413	-0.1170	6.8267	0.0250	0.1536	1.0000	16.0000	0.1569	0.0888	-0.0619	0.1282	-0.0027	-0.1093	0.0796	-0.0393	-0.0901	0.1637	0.0712	-0.0598	0.6417	0.5330	0.6210	0.5091	0.5508	0.4496	0.6486	0.5353
762	0.4936	0.2597	6.8097	0.0269	0.1791	1.0000	16.0000	0.2311	0.0701	-0.1911	0.2071	-0.0398	-0.2377	0.1578	-0.0851	-0.1981	0.2300	0.0153	-0.2146	6.8229	0.0252	0.1628	1.0000	16.0000	0.1782	0.0659	-0.1572	0.1500	-0.0074	-0.1923	0.1127	-0.0105	-0.1429	0.1776	0.0004	-0.1730	0.6509	0.5574	0.6426	0.5466	0.6079	0.5211	0.6540	0.5555
1143	0.5251	0.2888	6.8065	0.0286	0.1918	1.0000	16.0000	0.2545	0.0403	-0.2076	0.2250	-0.0463	-0.2633	0.1835	-0.0752	-0.2238	0.2441	0.0038	-0.2406	6.8200	0.0268	0.1894	1.0000	16.0000	0.1908	0.0372	-0.1723	0.1657	-0.0139	-0.2188	0.1342	-0.0538	-0.1898	0.1847	0.0066	-0.1820	0.6364	0.5547	0.6428	0.5558	0.6410	0.5641	0.6319	0.5433
1524	0.5492	0.3093	6.8025	0.0299	0.2079	1.0000	16.0000	0.2631	0.0663	-0.2043	0.2302	-0.0398	-0.2777	0.1884	-0.0790	-0.2340	0.2643	-0.0051	-0.2485	6.8159	0.0280	0.1966	1.0000	16.0000	0.1946	0.0479	-0.1720	0.1670	-0.0133	-0.2342	0.1365	-0.0442	-0.1884	0.1963	-0.0039	-0.2118	0.6273	0.5483	0.6378	0.5577	0.6492	0.5829	0.6354	0.5547
1905	0.5704	0.3419	6.8007	0.0307	0.2169	1.0000	16.0000	0.2796	0.0759	-0.2268	0.2466	-0.0062	-0.2894	0.1986	-0.0603	-0.2457	0.2564	0.0407	-0.2064	6.8145	0.0291	0.2095	1.0000	16.0000	0.2056	0.0588	-0.1788	0.1769	-0.0079	-0.2427	0.1431	-0.0451	-0.1886	0.1847	-0.0111	-0.2004	0.6318	0.5623	0.6387	0.5653	0.6599	0.5906	0.6544	0.5944
2286	0.5962	0.3892	6.7993	0.0320	0.2254	1.0000	16.0000	0.2863	0.0418	-0.2875	0.2506	-0.0219	-0.3304	0.2024	-0.0595	-0.2829	0.2620	-0.0257	-0.2940	6.8134	0.0304	0.2129	1.0000	16.0000	0.2004	0.0153	-0.2525	0.1770	-0.0577	-0.2870	0.1457	-0.0711	-0.2328	0.1840	-0.0211	-0.2621	0.6375	0.5766	0.6399	0.5733	0.6621	0.5968	0.6489	0.5913
2667	0.6160	0.4140	6.7972	0.0327	0.2360	1.0000	16.0000	0.2909	0.0507	-0.3237	0.2558	-0.0411	-0.3644	0.2033	-0.0777	-0.3132	0.2762	0.0250	-0.2974	6.8114	0.0311	0.2202	1.0000	16.0000	0.2047	-0.0359	-0.2914	0.1771	-0.0726	-0.3305	0.1421	-0.0979	-0.2815	0.1727	-0.1330	-0.3182	0.6455	0.5847	0.6463	0.5839	0.6746	0.6178	0.7037	0.6388
3048	0.6289	0.4346	6.7945	0.0334	0.2516	1.0000	16.0000	0.2962	-0.0049	-0.3535	0.2650	-0.0386	-0.3806	0.2088	-0.0781	-0.3182	0.2818	0.0186	-0.3080	6.8089	0.0319	0.2311	1.0000	16.0000	0.2058	-0.0382	-0.3280	0.1859	-0.0626	-0.3465	0.1463	-0.0864	-0.2722	0.1919	-0.0620	-0.3266	0.6473	0.5880	0.6425	0.5805	0.6664	0.6032	0.6836	0.6386
3429	0.6516	0.4548	6.7925	0.0346	0.2618	1.0000	16.0000	0.3036	0.0316	-0.3566	0.2644	-0.0445	-0.3909	0.2079	-0.0734	-0.3193	0.2899	0.0274	-0.3263	6.8067	0.0328	0.2429	1.0000	16.0000	0.2033	0.0058	-0.3253	0.1769	-0.0688	-0.3535	0.1395	-0.0868	-0.2686	0.1738	-0.1219	-0.3571	0.6414	0.5815	0.6383	0.5768	0.6648	0.6001	0.7117	0.6537
3810	0.6599	0.4557	6.7889	0.0352	0.2854	1.0000	16.0000	0.3124	0.0278	-0.3274	0.2798	-0.0579	-0.3923	0.2054	-0.1109	-0.3399	0.2990	0.0146	-0.3033	6.8034	0.0334	0.2781	1.0000	16.0000	0.2118	-0.0048	-0.3144	0.1872	-0.0793	-0.3742	0.1321	-0.1182	-0.3068	0.1977	-0.0378	-0.3333	0.6673	0.6097	0.6647	0.6036	0.6819	0.6105	0.6968	0.6465
