batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2721	0.0267	6.3419	0.0329	0.4995	0.4155	2.0000	0.0052	0.0171	0.0150	0.0165	0.0374	0.0486	-0.0002	-0.0052	-0.0039	-0.0132	-0.0332	-0.0295	0.0038	0.0182	0.0162	-0.0021	-0.0306	-0.0273	6.3546	0.0330	0.5449	0.4228	2.0000	0.0288	0.0755	0.0858	0.0028	-0.0334	-0.0280	0.0013	0.0143	0.0190	-0.0181	-0.0496	-0.0498	0.0237	0.0477	0.0504	-0.0541	-0.0854	-0.0771	0.5930	0.4989	0.5394	0.4357	0.5988	0.5404	0.6982	0.6165	0.5751	0.4945	0.6028	0.4989
762	0.1393	0.0625	6.8367	0.0055	0.0647	1.0000	16.0000	0.0007	-0.0650	0.0018	0.0004	-0.0406	0.0109	-0.0042	-0.0463	-0.0031	0.0098	-0.0241	0.0368	0.0036	-0.0300	0.0199	-0.0013	-0.0569	0.0077	6.8493	0.0051	0.0643	1.0000	16.0000	0.0012	-0.0144	0.0014	-0.0025	-0.0331	-0.0083	0.0091	-0.0330	0.0125	-0.0096	-0.0500	-0.0322	0.0008	-0.0024	0.0078	-0.0036	-0.0243	-0.0085	0.6119	0.5141	0.6091	0.5119	0.5979	0.5041	0.6049	0.5015	0.5792	0.4719	0.5733	0.4684
1143	0.1359	0.0602	6.8384	0.0051	0.0607	1.0000	16.0000	0.0008	-0.0610	0.0186	-0.0044	-0.0663	-0.0072	0.0008	-0.0295	0.0265	-0.0013	-0.0326	-0.0009	-0.0003	-0.0574	-0.0183	-0.0085	-0.0650	-0.0337	6.8511	0.0054	0.0643	1.0000	16.0000	0.0056	-0.0053	0.0154	-0.0012	-0.0298	0.0033	-0.0033	-0.0185	-0.0197	0.0055	-0.0059	0.0328	-0.0059	-0.0512	-0.0383	0.0031	-0.0433	0.0067	0.6110	0.5176	0.5979	0.5008	0.5957	0.5035	0.6003	0.5050	0.5849	0.4842	0.5768	0.4708
1524	0.1383	0.0623	6.8387	0.0054	0.0618	1.0000	16.0000	-0.0075	-0.0196	0.0025	0.0066	-0.0614	0.0195	0.0054	-0.0493	-0.0152	-0.0001	-0.0279	0.0156	-0.0054	-0.0524	-0.0124	-0.0029	-0.0569	0.0035	6.8513	0.0052	0.0637	1.0000	16.0000	-0.0064	-0.0267	-0.0103	-0.0064	-0.0034	0.0311	0.0035	-0.0230	-0.0166	0.0004	-0.0294	-0.0256	-0.0042	-0.0138	-0.0001	-0.0027	-0.0336	-0.0143	0.6038	0.5098	0.5745	0.4903	0.6015	0.5018	0.6077	0.5057	0.5852	0.4840	0.5790	0.4744
1905	0.1393	0.0605	6.8387	0.0055	0.0639	1.0000	16.0000	-0.0008	-0.0654	0.0187	0.0014	-0.0536	0.0146	-0.0139	-0.0529	-0.0090	-0.0055	-0.0726	-0.0105	-0.0105	-0.0766	-0.0578	-0.0062	-0.0511	-0.0177	6.8513	0.0058	0.0672	1.0000	16.0000	-0.0004	-0.0082	-0.0106	0.0010	-0.0375	-0.0678	0.0094	-0.0265	-0.0060	0.0025	-0.0101	-0.0135	-0.0044	-0.0191	-0.0136	-0.0068	0.0004	0.0215	0.6100	0.5082	0.5807	0.4941	0.5960	0.5054	0.6226	0.5246	0.5767	0.4754	0.5933	0.4757
2286	0.2607	0.0361	6.8387	0.0162	0.1068	1.0000	16.0000	-0.0046	-0.0628	-0.0191	0.0028	-0.0208	-0.0254	-0.0029	-0.0909	-0.0815	-0.0054	-0.0439	0.0045	-0.0141	-0.0216	-0.0100	-0.0048	-0.0354	0.0117	6.8513	0.0155	0.1099	1.0000	16.0000	-0.0029	-0.0367	-0.0182	-0.0020	0.0092	-0.0804	0.0045	-0.0283	0.0275	-0.0012	-0.0116	-0.0008	-0.0079	-0.0250	-0.0209	0.0040	-0.0432	-0.0078	0.6068	0.5120	0.5795	0.4922	0.5853	0.5066	0.5931	0.4950	0.5805	0.4716	0.6142	0.5129
2667	0.2721	0.0267	6.8387	0.0188	0.1149	1.0000	16.0000	0.0014	-0.0480	0.0098	-0.0064	-0.0053	-0.0054	0.0037	-0.0382	-0.0087	0.0008	-0.0411	-0.0090	-0.0084	-0.0553	-0.0209	-0.0050	-0.0807	-0.0353	6.8513	0.0180	0.1164	1.0000	16.0000	-0.0011	-0.0336	-0.0151	-0.0067	-0.0017	-0.0606	0.0002	-0.0179	0.0363	-0.0045	-0.0091	-0.0031	-0.0029	-0.0129	0.0113	-0.0004	-0.0061	0.0052	0.5956	0.5061	0.5784	0.4902	0.5787	0.4992	0.5908	0.4914	0.5767	0.4768	0.5973	0.4837
3048	0.2721	0.0267	6.8387	0.0188	0.1145	1.0000	16.0000	-0.0058	-0.0638	-0.0234	-0.0021	-0.0159	-0.0100	0.0078	0.0194	-0.0089	-0.0113	-0.0464	-0.0262	-0.0054	-0.0421	-0.0203	0.0062	-0.0320	0.0183	6.8513	0.0180	0.1160	1.0000	16.0000	-0.0017	-0.0319	0.0146	0.0027	-0.0390	-0.0569	-0.0019	-0.0247	0.0389	0.0122	-0.0163	0.0089	-0.0048	-0.0211	-0.0134	0.0063	-0.0172	-0.0120	0.5938	0.5002	0.5815	0.4997	0.5784	0.4989	0.5983	0.5064	0.5667	0.4609	0.6018	0.5040
3429	0.2721	0.0267	6.8387	0.0188	0.1145	1.0000	16.0000	0.0121	-0.0249	0.0303	-0.0051	-0.0611	-0.0321	-0.0099	-0.0271	-0.0087	-0.0005	-0.0484	0.0032	-0.0013	-0.0668	-0.0183	-0.0054	-0.0607	-0.0138	6.8513	0.0180	0.1164	1.0000	16.0000	0.0074	-0.0130	0.0025	0.0061	-0.0202	-0.0803	0.0001	-0.0168	0.0390	-0.0041	-0.0345	-0.0247	-0.0011	0.0003	-0.0021	0.0063	0.0017	0.0188	0.5826	0.4905	0.5857	0.5020	0.5784	0.4989	0.5914	0.4950	0.5862	0.4808	0.5913	0.4851
3810	0.2721	0.0267	6.8387	0.0188	0.1149	1.0000	16.0000	0.0041	-0.0314	0.0142	0.0006	-0.0142	-0.0005	0.0012	0.0211	-0.0087	0.0019	-0.0607	-0.0141	-0.0116	-0.0518	-0.0091	-0.0031	-0.0717	-0.0298	6.8513	0.0180	0.1164	1.0000	16.0000	-0.0074	-0.0182	-0.0183	0.0013	-0.0116	-0.0703	-0.0104	-0.0209	0.0391	-0.0015	-0.0011	0.0191	-0.0010	-0.0102	-0.0097	0.0050	-0.0036	-0.0042	0.5932	0.5036	0.5853	0.5047	0.5784	0.4989	0.6020	0.5170	0.5730	0.4701	0.6159	0.5039
