batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.5053	0.2353	6.4445	0.0189	0.3265	0.9826	7.1744	0.2691	0.1342	-0.0381	0.2475	0.1024	-0.1239	0.1972	0.0879	-0.0241	0.2577	0.1672	-0.0559	0.2039	-0.0070	0.0791	0.1970	-0.0384	0.0932	6.4627	0.0195	0.3315	0.9695	7.2075	0.2227	0.1319	-0.0537	0.2053	0.1117	-0.1237	0.1584	0.0699	-0.0866	0.2096	0.1069	-0.0804	0.1473	-0.1039	-0.0603	0.1510	-0.0753	-0.0196	0.6259	0.5352	0.6290	0.5318	0.6262	0.5479	0.6359	0.5475	0.6490	0.5326	0.6444	0.5439
762	0.5809	0.3304	6.3828	0.0155	0.2667	0.9791	5.8004	0.2932	0.0646	-0.1886	0.2678	0.0206	-0.2355	0.2236	0.0204	-0.0901	0.2723	-0.0250	-0.2384	0.2350	0.0542	0.1778	0.2361	0.0310	0.1413	6.4115	0.0157	0.2721	0.9676	5.9883	0.2427	0.0835	-0.1339	0.2120	0.0141	-0.2245	0.1696	0.0070	-0.1388	0.2177	-0.0196	-0.1947	0.1842	0.0278	0.0550	0.1827	-0.0121	0.0243	0.6345	0.5617	0.6452	0.5736	0.6792	0.6203	0.6386	0.5700	0.5944	0.4951	0.6224	0.5369
1143	0.6255	0.4058	6.3392	0.0134	0.2471	0.9800	5.2542	0.3065	0.0159	-0.2612	0.2783	0.0008	-0.2724	0.2373	0.0064	-0.1286	0.2800	0.0270	-0.2190	0.2347	0.0585	0.1225	0.2400	0.0282	0.0907	6.3716	0.0140	0.2652	0.9709	5.4864	0.2360	0.0321	-0.2050	0.2105	-0.0048	-0.2708	0.1687	-0.0190	-0.2071	0.1993	-0.0605	-0.2372	0.1762	0.0464	0.0488	0.1854	0.0059	-0.0037	0.6474	0.5839	0.6523	0.5913	0.6862	0.6285	0.7085	0.6441	0.5789	0.4972	0.6138	0.5432
1524	0.6626	0.4646	6.3008	0.0119	0.2334	0.9803	4.8247	0.3138	0.0351	-0.2828	0.2823	0.0151	-0.2925	0.2427	0.0197	-0.1245	0.2896	0.0268	-0.2533	0.2411	0.0804	0.0975	0.2441	0.0524	0.0623	6.3311	0.0130	0.2640	0.9721	5.0581	0.2289	0.0706	-0.2157	0.2029	0.0145	-0.2821	0.1697	-0.0084	-0.2019	0.1979	-0.0247	-0.2692	0.1825	0.0797	0.0655	0.1914	0.0535	0.0358	0.6381	0.5708	0.6481	0.5858	0.6799	0.6197	0.6994	0.6365	0.6028	0.5291	0.6230	0.5531
1905	0.6918	0.5018	6.2743	0.0110	0.2206	0.9785	4.3057	0.3205	0.0699	-0.2819	0.2931	0.0407	-0.2907	0.2421	0.0248	-0.1093	0.3150	0.0553	-0.2833	0.2514	0.0767	0.0645	0.2489	0.0718	0.0697	6.3075	0.0123	0.2468	0.9701	4.5381	0.2383	0.0266	-0.2324	0.2173	0.0063	-0.2756	0.1764	-0.0154	-0.1907	0.2108	-0.0866	-0.2705	0.1886	0.0528	0.0392	0.1969	0.0638	0.0294	0.6522	0.5833	0.6574	0.5920	0.6821	0.6214	0.7426	0.6557	0.6207	0.5454	0.6330	0.5583
2286	0.7020	0.5145	6.2558	0.0092	0.2136	0.9791	4.1178	0.3053	0.0070	-0.3119	0.2805	-0.0256	-0.3258	0.2247	-0.0196	-0.1822	0.2966	0.0088	-0.3040	0.2465	0.0703	-0.0165	0.2450	0.0519	-0.0304	6.2895	0.0101	0.2269	0.9701	4.3536	0.2112	-0.0308	-0.2847	0.1944	-0.0462	-0.3247	0.1531	-0.0526	-0.2229	0.1893	-0.1461	-0.3110	0.1818	0.1066	0.0300	0.1888	0.0568	0.0073	0.6630	0.5942	0.6694	0.6016	0.6950	0.6240	0.7269	0.6434	0.6437	0.5674	0.6524	0.5833
2667	0.6717	0.5126	6.2737	0.0060	0.1995	0.9834	4.4398	0.2524	-0.0945	-0.3698	0.2432	-0.0734	-0.3741	0.2116	-0.0700	-0.2897	0.2467	-0.0931	-0.3711	0.2388	-0.0288	-0.1089	0.2360	-0.0525	-0.1898	6.3053	0.0064	0.2356	0.9765	4.6934	0.1603	-0.1159	-0.3531	0.1549	-0.1465	-0.3763	0.1344	-0.1316	-0.3263	0.1539	-0.1520	-0.3617	0.1680	0.0243	-0.0797	0.1647	-0.0460	-0.1770	0.6579	0.5830	0.6654	0.5912	0.6932	0.6153	0.6666	0.5873	0.6307	0.5564	0.6580	0.5844
3048	0.7204	0.5251	6.2066	0.0106	0.2250	0.9718	3.4896	0.3284	0.0628	-0.2438	0.2998	0.0260	-0.2827	0.2270	0.0056	-0.0846	0.3200	0.0612	-0.2213	0.2554	0.0802	0.0332	0.2454	0.0793	0.0306	6.2379	0.0120	0.2633	0.9601	3.7410	0.2288	0.0393	-0.2531	0.2082	0.0063	-0.3161	0.1515	-0.0275	-0.1921	0.2095	-0.0724	-0.2978	0.1791	0.0864	0.0137	0.1820	0.0633	-0.0198	0.6700	0.5962	0.6906	0.6164	0.7093	0.6334	0.7164	0.6388	0.6175	0.5405	0.6523	0.5848
3429	0.7332	0.5435	6.2258	0.0105	0.2080	0.9818	3.9951	0.3163	0.0524	-0.2993	0.2856	0.0287	-0.3211	0.2395	0.0274	-0.1395	0.3114	0.0484	-0.2966	0.2502	0.0051	-0.0789	0.2420	0.0401	-0.0717	6.2583	0.0118	0.2428	0.9722	4.2216	0.2185	0.0036	-0.2542	0.2016	0.0227	-0.2945	0.1757	0.0025	-0.1687	0.2058	-0.0754	-0.2864	0.1776	0.0469	-0.0348	0.1838	0.0550	-0.0401	0.6586	0.5880	0.6605	0.5938	0.6684	0.6016	0.7033	0.6241	0.6449	0.5661	0.6552	0.5851
3810	0.7310	0.5327	6.2127	0.0099	0.2226	0.9756	3.6249	0.3272	0.0402	-0.2924	0.2982	0.0206	-0.3171	0.2303	-0.0161	-0.1655	0.3179	0.0375	-0.2825	0.2577	0.0425	-0.0285	0.2477	0.0691	-0.0419	6.2447	0.0111	0.2498	0.9659	3.8936	0.2325	0.0007	-0.2512	0.2148	-0.0150	-0.3132	0.1633	-0.0574	-0.2196	0.2155	-0.0600	-0.2622	0.1911	0.0643	-0.0011	0.1916	0.0642	-0.0412	0.6676	0.5952	0.6879	0.6167	0.7061	0.6365	0.7204	0.6362	0.6447	0.5660	0.6637	0.5995
