batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
136	0.9151	0.0747	17.2209	0.0421	0.0863	1.0000	19.0000	0.2300	-0.1956	-0.1649	0.2135	-0.1703	-0.1765	0.1497	-0.1661	-0.1823	0.2288	-0.1892	-0.1869	17.2062	0.0425	0.0727	1.0000	19.0000	0.2315	0.0250	-0.0360	0.2037	0.0250	-0.0219	0.1831	-0.0211	-0.0325	0.2264	0.0184	-0.0474	0.1783	0.5780	0.2040	0.6312	0.3082	0.7123	0.1903	0.6216
272	0.9218	0.0889	17.2027	0.0414	0.0899	1.0000	19.0000	0.3091	-0.2227	-0.2200	0.2959	-0.2179	-0.2269	0.2320	-0.2306	-0.2403	0.3034	-0.2206	-0.2205	17.1874	0.0415	0.0740	1.0000	19.0000	0.3123	-0.0838	-0.1268	0.2927	-0.1386	-0.1640	0.2488	-0.0614	-0.1136	0.3047	-0.0842	-0.1351	0.1637	0.5577	0.1648	0.5644	0.2053	0.6278	0.1451	0.5145
408	0.8834	0.1221	17.2083	0.0394	0.1047	1.0000	19.0000	0.3475	-0.2587	-0.1967	0.3208	-0.2718	-0.2111	0.2349	-0.2737	-0.2778	0.3425	-0.2535	-0.1947	17.1912	0.0402	0.0889	0.9996	19.0000	0.3396	-0.0289	-0.1947	0.3260	-0.1009	-0.2105	0.2588	-0.0921	-0.1860	0.3399	-0.0461	-0.1785	0.1100	0.3627	0.1152	0.3914	0.1634	0.5543	0.1082	0.3512
544	0.9116	0.1543	17.1965	0.0403	0.1025	1.0000	19.0000	0.3900	-0.2744	-0.2653	0.3791	-0.2640	-0.2598	0.3220	-0.2756	-0.2808	0.3866	-0.2585	-0.2560	17.1797	0.0408	0.0915	0.9992	19.0000	0.3905	-0.1070	-0.2101	0.3806	-0.1276	-0.2303	0.3258	-0.1864	-0.2408	0.3888	-0.1294	-0.2224	0.1194	0.4186	0.1187	0.4147	0.1375	0.4932	0.1157	0.3988
680	0.8867	0.1713	17.1964	0.0390	0.1429	1.0000	19.0000	0.4123	-0.2464	-0.2441	0.3992	-0.2742	-0.2491	0.3321	-0.2838	-0.2720	0.4102	-0.2474	-0.2386	17.1795	0.0393	0.0940	0.9996	19.0000	0.4111	-0.1496	-0.2289	0.3986	-0.1737	-0.2355	0.3342	-0.1548	-0.2294	0.4090	-0.1382	-0.2417	0.1209	0.4233	0.1196	0.4166	0.1346	0.4790	0.1198	0.4176
816	0.9032	0.1864	17.1893	0.0396	0.1394	1.0000	19.0000	0.4333	-0.2650	-0.2425	0.4251	-0.2689	-0.2544	0.3531	-0.2699	-0.2653	0.4313	-0.2658	-0.2439	17.1729	0.0394	0.0905	0.9992	19.0000	0.4339	-0.1325	-0.2329	0.4245	-0.1592	-0.2408	0.3534	-0.1632	-0.2224	0.4322	-0.1522	-0.2307	0.1262	0.4472	0.1249	0.4400	0.1358	0.4842	0.1252	0.4416
952	0.9267	0.1927	17.1848	0.0406	0.1268	0.9999	19.0000	0.4557	-0.2450	-0.2369	0.4512	-0.2506	-0.2509	0.3808	-0.2555	-0.2524	0.4532	-0.2265	-0.2368	17.1687	0.0403	0.0847	0.9992	19.0000	0.4547	-0.0478	-0.1908	0.4493	-0.1132	-0.2158	0.3745	-0.1601	-0.2250	0.4523	-0.0592	-0.1930	0.1240	0.4399	0.1207	0.4229	0.1227	0.4338	0.1220	0.4296
1088	0.9218	0.2051	17.1858	0.0403	0.1376	0.9999	19.0000	0.4629	-0.2264	-0.2347	0.4578	-0.2382	-0.2401	0.3850	-0.2467	-0.2325	0.4607	-0.2241	-0.2363	17.1690	0.0401	0.0934	0.9992	19.0000	0.4608	-0.1561	-0.1851	0.4556	-0.1193	-0.1855	0.3757	-0.1482	-0.1930	0.4594	-0.1561	-0.1851	0.1127	0.3801	0.1113	0.3714	0.1120	0.3752	0.1116	0.3738
1224	0.9327	0.1972	17.1832	0.0408	0.1252	0.9997	19.0000	0.4641	-0.2273	-0.2557	0.4615	-0.2363	-0.2671	0.3981	-0.2588	-0.2670	0.4614	-0.2287	-0.2593	17.1671	0.0406	0.0869	0.9988	19.0000	0.4644	-0.1254	-0.1829	0.4614	-0.1289	-0.1890	0.3938	-0.1614	-0.1921	0.4623	-0.1382	-0.1864	0.1269	0.4408	0.1222	0.4239	0.1251	0.4359	0.1247	0.4323
1360	0.8624	0.1942	17.1921	0.0376	0.1737	0.9999	19.0000	0.4508	-0.2193	-0.2855	0.4411	-0.2347	-0.2917	0.3672	-0.2447	-0.2889	0.4503	-0.2115	-0.2818	17.1772	0.0368	0.1144	1.0000	19.0000	0.4414	-0.1447	-0.1680	0.4332	-0.1627	-0.1934	0.3671	-0.1724	-0.2136	0.4415	-0.1430	-0.1684	0.1658	0.5724	0.1648	0.5665	0.1767	0.5903	0.1659	0.5713
