batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0088	0.0007	77.9489	0.0001	0.0144	0.8210	128.0597	-0.0304	-0.0377	-0.0119	-0.0202	-0.0764	-0.0423	79.9858	0.0001	0.0001	0.0000	128.0454	0.3512	-0.1111	-0.0280	0.3605	-0.0261	0.0289	0.2077	0.4731	0.2036	0.4674	0.2052	0.4594	0.2088	0.4680	0.2101	0.4772	0.2082	0.4687
850	0.0091	0.0012	77.9505	0.0001	0.0134	0.8295	129.0145	-0.0349	0.0299	0.0430	-0.0269	0.0505	0.1100	79.9874	0.0001	0.0001	0.0000	129.0000	0.7269	-0.2071	-0.5443	0.7433	-0.0729	-0.0649	0.1981	0.4597	0.2019	0.4741	0.2213	0.5033	0.2024	0.4674	0.2442	0.5639	0.2403	0.5430
1275	0.0091	0.0012	77.9495	0.0001	0.0149	0.8435	129.0148	0.0056	0.0815	-0.0052	0.0227	0.0261	0.0476	79.9862	0.0001	0.0001	0.0000	129.0000	0.6509	0.2828	-0.5712	0.5892	0.3578	0.4044	0.1846	0.4335	0.1920	0.4357	0.2291	0.5320	0.1799	0.4158	0.2279	0.5241	0.2028	0.4736
1700	0.0284	0.0024	77.9081	0.0005	0.0387	0.8713	104.5818	0.2117	0.2084	0.1980	0.1644	0.1410	0.1865	79.9549	0.0003	0.0003	0.0000	108.9506	-0.0157	-0.2468	-0.3550	0.1704	0.1873	0.1347	0.2955	0.6292	0.3063	0.6486	0.2971	0.6467	0.2624	0.5796	0.2655	0.5588	0.2740	0.5799
2125	0.0872	0.0465	77.8530	0.0010	0.0849	0.8460	61.1270	0.2232	0.2315	0.1991	0.1941	0.1205	0.2092	79.9192	0.0005	0.0005	0.0000	70.4183	-0.3352	-0.4383	-0.4022	-0.2259	-0.0425	-0.1662	0.3248	0.6732	0.3382	0.6911	0.3201	0.6711	0.2933	0.6365	0.2328	0.5424	0.2784	0.6185
2550	0.2568	0.1748	77.7143	0.0018	0.1676	0.8548	35.8102	0.3068	0.3321	0.2931	0.2737	0.1554	0.2753	79.8302	0.0011	0.0011	0.0000	50.4274	-0.5282	-0.6218	-0.5429	-0.3144	-0.0664	-0.3133	0.3651	0.6959	0.4022	0.7403	0.3966	0.7356	0.3421	0.6757	0.2831	0.6259	0.3959	0.7179
2975	0.4054	0.2957	77.6067	0.0019	0.1855	0.8648	25.1648	0.4998	0.4916	0.4172	0.4608	0.1973	0.3435	79.7783	0.0015	0.0015	0.0000	40.1230	-0.6337	-0.7336	-0.6089	-0.4097	0.0983	-0.2125	0.3860	0.7299	0.4229	0.7718	0.4360	0.7871	0.3782	0.7182	0.3191	0.6609	0.4261	0.7630
3400	0.4884	0.3684	77.5464	0.0018	0.1847	0.8665	21.2580	0.5698	0.5480	0.4335	0.5373	0.2536	0.3966	79.7653	0.0016	0.0016	0.0000	38.7591	-0.6203	-0.7111	-0.6195	-0.4361	0.0918	-0.3107	0.4509	0.7652	0.4916	0.8032	0.4887	0.8088	0.4097	0.7504	0.3800	0.7365	0.5332	0.8289
3825	0.5205	0.3938	77.5197	0.0018	0.1775	0.8656	19.1321	0.5950	0.5783	0.4367	0.5529	0.3150	0.4276	79.7577	0.0016	0.0016	0.0000	35.5877	-0.5806	-0.6772	-0.6081	-0.4126	0.0684	-0.3167	0.4509	0.7738	0.4961	0.8153	0.4981	0.8208	0.4381	0.7751	0.3884	0.7437	0.5483	0.8335
4250	0.5634	0.4370	77.5315	0.0019	0.1885	0.8727	20.3074	0.6337	0.6020	0.4570	0.6022	0.2929	0.4437	79.7730	0.0015	0.0015	0.0000	37.8871	-0.5432	-0.6583	-0.6167	-0.3689	-0.0229	-0.3783	0.4736	0.7886	0.5210	0.8188	0.5253	0.8280	0.4313	0.7757	0.3548	0.7163	0.5395	0.8338
4675	0.5807	0.4464	77.5380	0.0019	0.1904	0.8790	22.1517	0.6573	0.6233	0.4837	0.5960	0.3401	0.4657	79.7848	0.0014	0.0014	0.0000	40.1079	-0.5213	-0.6290	-0.6063	-0.3535	0.0071	-0.3682	0.4580	0.7882	0.5036	0.8212	0.5035	0.8290	0.4188	0.7767	0.3776	0.7288	0.5543	0.8393
5100	0.5997	0.4599	77.5552	0.0020	0.1979	0.8801	24.8889	0.6622	0.6250	0.5086	0.6027	0.3092	0.4600	79.7997	0.0013	0.0013	0.0000	43.6179	-0.5121	-0.5930	-0.5947	-0.3468	0.0771	-0.3295	0.4536	0.7921	0.5156	0.8285	0.5154	0.8334	0.4314	0.7845	0.3811	0.7392	0.5584	0.8403
5525	0.6003	0.4733	77.5778	0.0021	0.2050	0.8787	26.8830	0.6561	0.6249	0.4855	0.6002	0.2335	0.4378	79.8132	0.0012	0.0012	0.0000	46.2752	-0.4673	-0.5682	-0.5493	-0.3403	0.0223	-0.3194	0.4720	0.8012	0.5388	0.8419	0.5418	0.8480	0.4349	0.7903	0.3616	0.7038	0.5725	0.8430
5950	0.6108	0.4736	77.5894	0.0022	0.2046	0.8807	29.4287	0.6528	0.6162	0.4834	0.6148	0.2429	0.4414	79.8244	0.0012	0.0012	0.0000	49.4688	-0.4523	-0.5635	-0.5673	-0.3315	0.0714	-0.3118	0.4781	0.8044	0.5350	0.8455	0.5313	0.8393	0.4515	0.7947	0.3523	0.7053	0.5765	0.8543
6375	0.6000	0.4626	77.6024	0.0023	0.2045	0.8810	30.9369	0.6663	0.6271	0.4682	0.6026	0.1949	0.4167	79.8392	0.0011	0.0011	0.0000	52.6381	-0.4668	-0.5401	-0.5282	-0.2989	0.0549	-0.3074	0.5169	0.8221	0.5484	0.8470	0.5736	0.8566	0.4574	0.7982	0.3491	0.7083	0.5938	0.8558
6800	0.6139	0.4714	77.6275	0.0024	0.2204	0.8827	35.3190	0.6557	0.6100	0.4562	0.6112	0.1411	0.4133	79.8496	0.0010	0.0010	0.0000	57.0806	-0.4161	-0.5049	-0.5354	-0.2599	0.0755	-0.2910	0.4903	0.8129	0.5437	0.8478	0.5533	0.8468	0.4858	0.8071	0.2973	0.6559	0.5837	0.8497
