batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
381	0.7899	0.6441	6.1329	0.0061	0.1660	0.9724	3.7619	0.1924	-0.1993	-0.4058	0.1924	-0.1993	-0.4058	0.1924	-0.1993	-0.4058	0.1924	-0.1993	-0.4058	6.1627	0.0076	0.2224	0.9601	3.9816	0.0901	-0.1244	-0.3708	0.0901	-0.1244	-0.3708	0.0901	-0.1244	-0.3708	0.0901	-0.1244	-0.3708	0.6614	0.5907	0.6614	0.5907	0.6614	0.5907	0.6614	0.5907
762	0.8198	0.6685	6.1198	0.0048	0.2304	0.9748	3.9725	0.1908	-0.0743	-0.4375	0.1908	-0.0743	-0.4375	0.1908	-0.0743	-0.4375	0.1908	-0.0743	-0.4375	6.1407	0.0058	0.2480	0.9573	4.0725	0.0508	-0.1401	-0.4047	0.0508	-0.1401	-0.4047	0.0508	-0.1401	-0.4047	0.0508	-0.1401	-0.4047	0.6985	0.6066	0.6985	0.6066	0.6985	0.6066	0.6985	0.6066
1143	0.8291	0.6273	6.0979	0.0044	0.2805	0.9642	4.0144	0.2584	-0.0884	-0.3369	0.2584	-0.0884	-0.3369	0.2584	-0.0884	-0.3369	0.2584	-0.0884	-0.3369	6.1192	0.0063	0.3002	0.9490	4.1484	0.1399	-0.1093	-0.3366	0.1399	-0.1093	-0.3366	0.1399	-0.1093	-0.3366	0.1399	-0.1093	-0.3366	0.6882	0.6066	0.6882	0.6066	0.6882	0.6066	0.6882	0.6066
1524	0.8357	0.6330	6.0975	0.0044	0.2812	0.9683	3.9212	0.2495	-0.0673	-0.3692	0.2495	-0.0673	-0.3692	0.2495	-0.0673	-0.3692	0.2495	-0.0673	-0.3692	6.1201	0.0053	0.2850	0.9486	4.1076	0.1447	-0.0703	-0.3343	0.1447	-0.0703	-0.3343	0.1447	-0.0703	-0.3343	0.1447	-0.0703	-0.3343	0.6882	0.6111	0.6882	0.6111	0.6882	0.6111	0.6882	0.6111
1905	0.8354	0.6283	6.0970	0.0040	0.2865	0.9685	3.8780	0.2302	-0.0739	-0.3529	0.2302	-0.0739	-0.3529	0.2302	-0.0739	-0.3529	0.2302	-0.0739	-0.3529	6.1141	0.0055	0.3101	0.9480	3.9584	0.0998	-0.0947	-0.3504	0.0998	-0.0947	-0.3504	0.0998	-0.0947	-0.3504	0.0998	-0.0947	-0.3504	0.6651	0.5869	0.6651	0.5869	0.6651	0.5869	0.6651	0.5869
2286	0.8309	0.6245	6.0796	0.0038	0.2863	0.9628	3.8313	0.2672	-0.0224	-0.2430	0.2672	-0.0224	-0.2430	0.2672	-0.0224	-0.2430	0.2672	-0.0224	-0.2430	6.1002	0.0053	0.3142	0.9425	3.8911	0.1520	-0.0373	-0.2074	0.1520	-0.0373	-0.2074	0.1520	-0.0373	-0.2074	0.1520	-0.0373	-0.2074	0.6808	0.5894	0.6808	0.5894	0.6808	0.5894	0.6808	0.5894
2667	0.8372	0.6312	6.0783	0.0044	0.2925	0.9632	3.8261	0.2820	-0.0167	-0.2574	0.2820	-0.0167	-0.2574	0.2820	-0.0167	-0.2574	0.2820	-0.0167	-0.2574	6.0979	0.0058	0.2885	0.9405	3.9380	0.1717	-0.0176	-0.2229	0.1717	-0.0176	-0.2229	0.1717	-0.0176	-0.2229	0.1717	-0.0176	-0.2229	0.6640	0.5810	0.6640	0.5810	0.6640	0.5810	0.6640	0.5810
3048	0.8398	0.6329	6.0771	0.0034	0.2588	0.9647	3.5443	0.2359	-0.0805	-0.3610	0.2359	-0.0805	-0.3610	0.2359	-0.0805	-0.3610	0.2359	-0.0805	-0.3610	6.0972	0.0056	0.2800	0.9407	3.6320	0.1200	-0.0830	-0.3194	0.1200	-0.0830	-0.3194	0.1200	-0.0830	-0.3194	0.1200	-0.0830	-0.3194	0.6441	0.5587	0.6441	0.5587	0.6441	0.5587	0.6441	0.5587
3429	0.8345	0.6448	6.0928	0.0034	0.2983	0.9672	3.8872	0.2087	-0.1509	-0.4095	0.2087	-0.1509	-0.4095	0.2087	-0.1509	-0.4095	0.2087	-0.1509	-0.4095	6.1171	0.0053	0.3035	0.9510	3.9834	0.0830	-0.1344	-0.3796	0.0830	-0.1344	-0.3796	0.0830	-0.1344	-0.3796	0.0830	-0.1344	-0.3796	0.6707	0.5949	0.6707	0.5949	0.6707	0.5949	0.6707	0.5949
3810	0.8345	0.6318	6.0734	0.0035	0.3099	0.9590	3.6824	0.3184	-0.0391	-0.2007	0.3184	-0.0391	-0.2007	0.3184	-0.0391	-0.2007	0.3184	-0.0391	-0.2007	6.0958	0.0051	0.3099	0.9361	3.7724	0.1925	0.0041	-0.2150	0.1925	0.0041	-0.2150	0.1925	0.0041	-0.2150	0.1925	0.0041	-0.2150	0.6919	0.6095	0.6919	0.6095	0.6919	0.6095	0.6919	0.6095
4191	0.8450	0.6389	6.0714	0.0038	0.2958	0.9612	3.8168	0.2748	-0.0755	-0.3170	0.2748	-0.0755	-0.3170	0.2748	-0.0755	-0.3170	0.2748	-0.0755	-0.3170	6.0917	0.0059	0.3105	0.9384	3.9120	0.1546	-0.0644	-0.2967	0.1546	-0.0644	-0.2967	0.1546	-0.0644	-0.2967	0.1546	-0.0644	-0.2967	0.6896	0.6055	0.6896	0.6055	0.6896	0.6055	0.6896	0.6055
4572	0.8390	0.6352	6.0608	0.0032	0.3231	0.9578	3.4048	0.2618	-0.0814	-0.3056	0.2618	-0.0814	-0.3056	0.2618	-0.0814	-0.3056	0.2618	-0.0814	-0.3056	6.0823	0.0051	0.3087	0.9337	3.5135	0.1478	-0.1114	-0.3139	0.1478	-0.1114	-0.3139	0.1478	-0.1114	-0.3139	0.1478	-0.1114	-0.3139	0.6906	0.6041	0.6906	0.6041	0.6906	0.6041	0.6906	0.6041
4953	0.8331	0.6490	6.0792	0.0033	0.2871	0.9659	3.4908	0.2177	-0.2056	-0.4052	0.2177	-0.2056	-0.4052	0.2177	-0.2056	-0.4052	0.2177	-0.2056	-0.4052	6.1031	0.0052	0.3099	0.9459	3.6138	0.1108	-0.1535	-0.3473	0.1108	-0.1535	-0.3473	0.1108	-0.1535	-0.3473	0.1108	-0.1535	-0.3473	0.6533	0.5728	0.6533	0.5728	0.6533	0.5728	0.6533	0.5728
5334	0.8404	0.6442	6.0511	0.0028	0.2907	0.9540	3.3091	0.3061	-0.1273	-0.2265	0.3061	-0.1273	-0.2265	0.3061	-0.1273	-0.2265	0.3061	-0.1273	-0.2265	6.0725	0.0049	0.3663	0.9294	3.4132	0.1974	-0.0844	-0.2120	0.1974	-0.0844	-0.2120	0.1974	-0.0844	-0.2120	0.1974	-0.0844	-0.2120	0.6904	0.5978	0.6904	0.5978	0.6904	0.5978	0.6904	0.5978
5715	0.8483	0.6640	6.0426	0.0035	0.3584	0.9512	3.1783	0.3186	-0.0749	-0.2139	0.3186	-0.0749	-0.2139	0.3186	-0.0749	-0.2139	0.3186	-0.0749	-0.2139	6.0632	0.0053	0.3732	0.9244	3.2743	0.1962	-0.0824	-0.2319	0.1962	-0.0824	-0.2319	0.1962	-0.0824	-0.2319	0.1962	-0.0824	-0.2319	0.7113	0.6175	0.7113	0.6175	0.7113	0.6175	0.7113	0.6175
6096	0.8502	0.6704	6.0335	0.0034	0.3617	0.9500	2.9623	0.3367	-0.0722	-0.1722	0.3367	-0.0722	-0.1722	0.3367	-0.0722	-0.1722	0.3367	-0.0722	-0.1722	6.0513	0.0054	0.3901	0.9199	3.0559	0.2297	-0.0374	-0.1441	0.2297	-0.0374	-0.1441	0.2297	-0.0374	-0.1441	0.2297	-0.0374	-0.1441	0.6565	0.5627	0.6565	0.5627	0.6565	0.5627	0.6565	0.5627
6477	0.8510	0.6541	6.0424	0.0037	0.3296	0.9575	3.0469	0.2750	-0.1189	-0.2921	0.2750	-0.1189	-0.2921	0.2750	-0.1189	-0.2921	0.2750	-0.1189	-0.2921	6.0623	0.0056	0.3680	0.9306	3.1158	0.1666	-0.0749	-0.2558	0.1666	-0.0749	-0.2558	0.1666	-0.0749	-0.2558	0.1666	-0.0749	-0.2558	0.6531	0.5731	0.6531	0.5731	0.6531	0.5731	0.6531	0.5731
6858	0.8519	0.6467	6.0291	0.0032	0.3387	0.9428	2.8389	0.3482	-0.1059	-0.1711	0.3482	-0.1059	-0.1711	0.3482	-0.1059	-0.1711	0.3482	-0.1059	-0.1711	6.0513	0.0049	0.4085	0.9121	2.9732	0.2187	-0.1601	-0.2307	0.2187	-0.1601	-0.2307	0.2187	-0.1601	-0.2307	0.2187	-0.1601	-0.2307	0.7045	0.6142	0.7045	0.6142	0.7045	0.6142	0.7045	0.6142
7239	0.8562	0.6607	6.0176	0.0032	0.3385	0.9388	2.5514	0.3514	-0.0793	-0.1629	0.3514	-0.0793	-0.1629	0.3514	-0.0793	-0.1629	0.3514	-0.0793	-0.1629	6.0404	0.0046	0.3920	0.9061	2.6846	0.2106	-0.1116	-0.2423	0.2106	-0.1116	-0.2423	0.2106	-0.1116	-0.2423	0.2106	-0.1116	-0.2423	0.7262	0.6397	0.7262	0.6397	0.7262	0.6397	0.7262	0.6397
