batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.8953	0.1316	16.5820	0.0107	0.1323	0.9983	8.5147	0.4026	-0.2882	-0.3502	0.3964	-0.2447	-0.2994	0.3807	-0.1197	-0.2144	0.4021	-0.2766	-0.3383	0.2936	-0.2590	-0.2911	0.3046	-0.2280	-0.2387	16.6604	0.0112	0.0956	0.9904	9.2140	0.0802	-0.0807	-0.4303	0.0723	-0.0105	-0.3825	0.0768	0.0807	-0.2838	0.0803	-0.0759	-0.4294	0.0576	0.0088	-0.1662	0.0621	0.1833	-0.2224	0.2948	0.7914	0.2654	0.7604	0.2243	0.7118	0.2967	0.7827	0.1807	0.6453	0.1635	0.5988
272	0.9428	0.2426	16.3682	0.0024	0.1680	0.9935	2.5344	0.3879	-0.3729	-0.4134	0.3893	-0.3571	-0.3990	0.3794	-0.3597	-0.3921	0.3811	-0.3584	-0.4033	0.3458	-0.3437	-0.4343	0.3400	-0.3531	-0.4183	16.4136	0.0037	0.1452	0.9795	3.3787	0.0623	-0.3145	-0.4706	0.0597	-0.2237	-0.4667	0.0575	-0.2719	-0.4329	0.0596	-0.3355	-0.4610	0.0525	-0.0246	-0.4776	0.0502	-0.0237	-0.4412	0.3552	0.8185	0.3435	0.8162	0.3291	0.8023	0.3386	0.8101	0.2343	0.7333	0.2288	0.7243
408	0.9423	0.2523	16.3427	0.0019	0.1674	0.9880	1.9557	0.3738	-0.3408	-0.4120	0.3726	-0.3333	-0.4127	0.3559	-0.3280	-0.3986	0.3711	-0.3328	-0.4031	0.3354	-0.3135	-0.4224	0.3278	-0.3478	-0.4351	16.3735	0.0026	0.2154	0.9647	2.5606	0.0564	-0.2561	-0.5092	0.0490	-0.2430	-0.5044	0.0325	-0.2404	-0.4583	0.0513	-0.2592	-0.5132	0.0438	-0.1623	-0.4982	0.0379	-0.1136	-0.4987	0.3782	0.8342	0.3889	0.8387	0.3857	0.8391	0.3566	0.8259	0.2336	0.7316	0.2562	0.7584
544	0.9011	0.2183	16.4803	0.0060	0.1711	0.9920	4.6962	0.3667	-0.2454	-0.3577	0.3592	-0.2543	-0.3666	0.3232	-0.2538	-0.3538	0.3683	-0.2422	-0.3584	0.3198	-0.2210	-0.3664	0.2993	-0.2501	-0.3905	16.5963	0.0086	0.1619	0.9675	7.1003	0.0615	-0.1382	-0.4798	0.0394	-0.0368	-0.4412	0.0103	0.0184	-0.3803	0.0648	-0.0895	-0.4575	0.1009	0.1101	-0.3140	0.0503	-0.0013	-0.3763	0.5918	0.9146	0.5818	0.9157	0.5727	0.9157	0.5202	0.9002	0.2176	0.7109	0.2485	0.7595
680	0.9382	0.2319	16.3175	0.0011	0.2626	0.9732	1.5740	0.3868	-0.3157	-0.3798	0.3841	-0.3228	-0.3935	0.3632	-0.3357	-0.4079	0.3832	-0.3062	-0.3779	0.3444	-0.3206	-0.3881	0.3317	-0.3551	-0.4206	16.3425	0.0015	0.2846	0.9597	2.0987	0.0926	-0.1548	-0.5263	0.0895	-0.0930	-0.5412	0.0722	-0.0557	-0.5162	0.0955	-0.1031	-0.5202	0.0770	-0.1553	-0.4846	0.0629	-0.0544	-0.4982	0.3614	0.8446	0.3761	0.8513	0.3821	0.8560	0.3440	0.8360	0.2774	0.7891	0.2915	0.8015
816	0.9332	0.2235	16.3499	0.0021	0.2315	0.9783	2.1287	0.3887	-0.2883	-0.3572	0.3866	-0.2964	-0.3806	0.3559	-0.3046	-0.3920	0.3866	-0.2769	-0.3579	0.3475	-0.2611	-0.3485	0.3332	-0.2907	-0.3739	16.4067	0.0042	0.2969	0.9643	3.3950	0.1197	-0.1868	-0.4689	0.1093	-0.1206	-0.4952	0.0784	-0.0526	-0.4803	0.1187	-0.1307	-0.4561	0.1065	-0.1018	-0.4421	0.0840	-0.1342	-0.4504	0.3977	0.8594	0.4282	0.8710	0.4388	0.8722	0.3806	0.8507	0.2704	0.7815	0.2914	0.7994
952	0.9333	0.2382	16.3366	0.0017	0.2907	0.9753	1.9137	0.4057	-0.3007	-0.3626	0.4017	-0.3003	-0.3708	0.3708	-0.3233	-0.3857	0.4029	-0.2932	-0.3539	0.3655	-0.2875	-0.3582	0.3469	-0.3131	-0.3725	16.3739	0.0028	0.2940	0.9622	2.7912	0.1680	-0.2518	-0.4614	0.1628	-0.3039	-0.4579	0.1344	-0.2237	-0.4618	0.1686	-0.2741	-0.4548	0.1528	-0.0811	-0.4250	0.1317	-0.1965	-0.4469	0.3256	0.8200	0.3430	0.8290	0.3396	0.8289	0.3198	0.8152	0.2410	0.7480	0.2545	0.7612
1088	0.9339	0.2169	16.3224	0.0012	0.2785	0.9711	1.6734	0.4066	-0.2950	-0.3495	0.4035	-0.2973	-0.3627	0.3727	-0.3172	-0.3798	0.4045	-0.2864	-0.3453	0.3676	-0.2835	-0.3207	0.3509	-0.3062	-0.3604	16.3501	0.0015	0.2982	0.9616	2.3025	0.1977	-0.2759	-0.4487	0.1902	-0.2382	-0.4548	0.1641	-0.1329	-0.4803	0.1970	-0.2513	-0.4474	0.1754	-0.1447	-0.4000	0.1602	-0.1592	-0.4452	0.3248	0.8222	0.3313	0.8278	0.3357	0.8297	0.3029	0.8093	0.2459	0.7552	0.2526	0.7630
1224	0.9233	0.2167	16.3653	0.0025	0.2500	0.9772	2.4078	0.4099	-0.2884	-0.3277	0.4013	-0.2859	-0.3454	0.3626	-0.2972	-0.3687	0.4043	-0.2715	-0.3289	0.3670	-0.2207	-0.2998	0.3470	-0.2758	-0.3426	16.4225	0.0044	0.2948	0.9595	3.6761	0.1916	-0.2364	-0.4000	0.1829	-0.2496	-0.4096	0.1529	-0.1110	-0.4000	0.1907	-0.1509	-0.4031	0.1757	-0.0539	-0.3684	0.1545	-0.1408	-0.3947	0.3453	0.8283	0.3606	0.8377	0.3398	0.8316	0.3153	0.8142	0.2533	0.7576	0.2458	0.7538
1360	0.9337	0.2289	16.3156	0.0010	0.3205	0.9675	1.5254	0.4156	-0.2812	-0.3372	0.4115	-0.2808	-0.3482	0.3760	-0.3012	-0.3658	0.4124	-0.2720	-0.3361	0.3775	-0.2890	-0.3200	0.3611	-0.2880	-0.3416	16.3309	0.0011	0.3344	0.9516	1.8556	0.2268	-0.1781	-0.3961	0.2228	-0.2241	-0.4175	0.1992	-0.2048	-0.4399	0.2276	-0.2167	-0.3908	0.2030	-0.2763	-0.3921	0.1922	-0.0592	-0.3939	0.2830	0.7903	0.2924	0.7989	0.2974	0.8032	0.2785	0.7865	0.2211	0.7227	0.2223	0.7236
1496	0.9337	0.2102	16.3099	0.0008	0.3238	0.9645	1.4530	0.4182	-0.2804	-0.3234	0.4178	-0.2863	-0.3425	0.3855	-0.3082	-0.3580	0.4154	-0.2687	-0.3190	0.3824	-0.2677	-0.3026	0.3683	-0.2902	-0.3266	16.3188	0.0008	0.3523	0.9541	1.6409	0.2527	-0.1877	-0.3811	0.2500	-0.1908	-0.4180	0.2234	-0.1570	-0.4307	0.2552	-0.2219	-0.3877	0.2344	-0.1500	-0.3724	0.2230	-0.1820	-0.3965	0.2739	0.7856	0.2728	0.7828	0.2706	0.7790	0.2592	0.7700	0.2080	0.7027	0.2101	0.7035
1632	0.9200	0.2121	16.3663	0.0025	0.2774	0.9746	2.3810	0.4156	-0.2783	-0.3248	0.4088	-0.2768	-0.3354	0.3618	-0.2921	-0.3597	0.4135	-0.2755	-0.3277	0.3803	-0.1980	-0.2823	0.3529	-0.2483	-0.3091	16.4277	0.0047	0.2874	0.9545	3.6473	0.1966	-0.2342	-0.3807	0.1900	-0.2088	-0.3807	0.1577	-0.1860	-0.3785	0.1965	-0.1491	-0.3640	0.1815	-0.1645	-0.3189	0.1650	-0.1351	-0.3180	0.3796	0.8456	0.3802	0.8494	0.3542	0.8385	0.3622	0.8386	0.2507	0.7583	0.2371	0.7429
1768	0.9242	0.2124	16.3518	0.0021	0.2828	0.9715	2.0594	0.4214	-0.2848	-0.3133	0.4148	-0.2867	-0.3357	0.3658	-0.2878	-0.3548	0.4194	-0.2615	-0.3131	0.3840	-0.2205	-0.2686	0.3610	-0.2318	-0.2925	16.4004	0.0037	0.2922	0.9552	3.0332	0.2175	-0.1785	-0.3724	0.2107	-0.1882	-0.3741	0.1821	-0.1842	-0.3785	0.2190	-0.1675	-0.3825	0.2053	-0.1439	-0.3316	0.1886	-0.1386	-0.3662	0.3564	0.8370	0.3547	0.8369	0.3358	0.8286	0.3323	0.8206	0.2347	0.7369	0.2211	0.7172
1904	0.9288	0.2114	16.3295	0.0013	0.2943	0.9683	1.7039	0.4231	-0.2585	-0.3147	0.4165	-0.2888	-0.3422	0.3741	-0.2986	-0.3608	0.4194	-0.2688	-0.3197	0.3878	-0.2411	-0.2748	0.3675	-0.2526	-0.2918	16.3534	0.0019	0.3032	0.9529	2.2047	0.2595	-0.2044	-0.3785	0.2541	-0.1930	-0.3789	0.2245	-0.2013	-0.3640	0.2586	-0.1851	-0.3763	0.2430	-0.2728	-0.3768	0.2264	-0.1377	-0.3447	0.2846	0.7893	0.2919	0.7965	0.2811	0.7879	0.2698	0.7753	0.2017	0.6855	0.2043	0.6894
2040	0.9292	0.2108	16.3304	0.0014	0.3103	0.9673	1.7161	0.4215	-0.2723	-0.3220	0.4185	-0.2863	-0.3382	0.3746	-0.3069	-0.3621	0.4198	-0.2773	-0.3241	0.3867	-0.2541	-0.2949	0.3683	-0.2653	-0.3149	16.3540	0.0021	0.3059	0.9525	2.1979	0.2634	-0.2377	-0.3706	0.2612	-0.2202	-0.3605	0.2273	-0.1961	-0.3886	0.2648	-0.2250	-0.3614	0.2461	-0.2522	-0.3829	0.2385	-0.1500	-0.3513	0.2829	0.7882	0.2902	0.7963	0.2723	0.7791	0.2678	0.7754	0.2034	0.6909	0.1939	0.6702
2176	0.9308	0.2093	16.3217	0.0012	0.3163	0.9655	1.5707	0.4255	-0.2794	-0.3223	0.4206	-0.2858	-0.3374	0.3776	-0.3001	-0.3549	0.4224	-0.2654	-0.3161	0.3915	-0.2538	-0.2865	0.3717	-0.2773	-0.3097	16.3391	0.0014	0.3357	0.9509	1.9193	0.2734	-0.2259	-0.3605	0.2688	-0.2399	-0.3838	0.2378	-0.2263	-0.3772	0.2729	-0.1882	-0.3763	0.2588	-0.2031	-0.3399	0.2470	-0.1417	-0.3680	0.2676	0.7762	0.2793	0.7847	0.2677	0.7759	0.2513	0.7573	0.1947	0.6744	0.1921	0.6687
2312	0.9305	0.2102	16.3223	0.0012	0.2992	0.9650	1.5697	0.4253	-0.2699	-0.3129	0.4229	-0.2849	-0.3253	0.3810	-0.2974	-0.3452	0.4220	-0.2618	-0.3120	0.3881	-0.2427	-0.2757	0.3708	-0.2662	-0.3004	16.3395	0.0015	0.3222	0.9516	1.9170	0.2720	-0.2276	-0.3724	0.2684	-0.2399	-0.3737	0.2360	-0.1496	-0.3768	0.2746	-0.1741	-0.3715	0.2586	-0.1518	-0.3320	0.2445	-0.1522	-0.3539	0.2709	0.7796	0.2801	0.7861	0.2667	0.7752	0.2579	0.7655	0.1967	0.6786	0.1928	0.6697
2448	0.9299	0.2110	16.3219	0.0012	0.3195	0.9652	1.5646	0.4270	-0.2696	-0.3137	0.4248	-0.2898	-0.3278	0.3808	-0.2892	-0.3470	0.4240	-0.2750	-0.3144	0.3923	-0.2349	-0.2767	0.3722	-0.2546	-0.2883	16.3371	0.0013	0.3387	0.9506	1.8663	0.2785	-0.2478	-0.3763	0.2737	-0.2254	-0.3732	0.2407	-0.1965	-0.3711	0.2778	-0.2035	-0.3623	0.2651	-0.3465	-0.3447	0.2525	-0.1785	-0.3382	0.2610	0.7689	0.2704	0.7796	0.2558	0.7632	0.2495	0.7558	0.1934	0.6703	0.1860	0.6548
2584	0.9300	0.2081	16.3219	0.0011	0.3287	0.9643	1.5549	0.4280	-0.2722	-0.3166	0.4237	-0.2880	-0.3312	0.3819	-0.2911	-0.3431	0.4255	-0.2697	-0.3073	0.3928	-0.2546	-0.2818	0.3720	-0.2582	-0.2821	16.3382	0.0015	0.3233	0.9511	1.8761	0.2730	-0.2658	-0.3579	0.2685	-0.2285	-0.3719	0.2378	-0.1947	-0.3636	0.2762	-0.1965	-0.3513	0.2624	-0.1737	-0.3162	0.2514	-0.0816	-0.2868	0.2675	0.7762	0.2743	0.7821	0.2617	0.7685	0.2513	0.7586	0.1914	0.6684	0.1887	0.6598
