batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
136	0.9100	0.0657	16.7894	0.0238	0.2201	0.9978	15.6573	0.4718	-0.2222	-0.3011	0.4718	-0.2222	-0.3011	0.4718	-0.2222	-0.3011	0.4718	-0.2222	-0.3011	16.8450	0.0262	0.1748	0.9961	16.2045	0.1340	-0.2390	-0.3272	0.1340	-0.2390	-0.3272	0.1340	-0.2390	-0.3272	0.1340	-0.2390	-0.3272	0.5315	0.9209	0.5315	0.9209	0.5315	0.9209	0.5315	0.9209
272	0.8941	0.1168	16.6148	0.0131	0.1954	0.9978	9.4630	0.4852	-0.2635	-0.3842	0.4852	-0.2635	-0.3842	0.4852	-0.2635	-0.3842	0.4852	-0.2635	-0.3842	16.6902	0.0154	0.1485	0.9948	11.8101	0.0913	-0.4140	-0.4452	0.0913	-0.4140	-0.4452	0.0913	-0.4140	-0.4452	0.0913	-0.4140	-0.4452	0.7295	0.9489	0.7295	0.9489	0.7295	0.9489	0.7295	0.9489
408	0.8746	0.1513	16.6111	0.0113	0.1514	0.9982	8.0850	0.4794	-0.2745	-0.4046	0.4794	-0.2745	-0.4046	0.4794	-0.2745	-0.4046	0.4794	-0.2745	-0.4046	16.7084	0.0136	0.1235	0.9955	10.8779	0.0641	-0.4171	-0.4952	0.0641	-0.4171	-0.4952	0.0641	-0.4171	-0.4952	0.0641	-0.4171	-0.4952	0.6992	0.9332	0.6992	0.9332	0.6992	0.9332	0.6992	0.9332
544	0.9233	0.1707	16.4808	0.0072	0.1984	0.9964	5.1857	0.5117	-0.3112	-0.4085	0.5117	-0.3112	-0.4085	0.5117	-0.3112	-0.4085	0.5117	-0.3112	-0.4085	16.5579	0.0102	0.1415	0.9939	7.5422	0.1299	-0.3803	-0.4991	0.1299	-0.3803	-0.4991	0.1299	-0.3803	-0.4991	0.1299	-0.3803	-0.4991	0.5992	0.9069	0.5992	0.9069	0.5992	0.9069	0.5992	0.9069
680	0.9190	0.1912	16.5004	0.0079	0.1769	0.9973	5.5395	0.5146	-0.2676	-0.3851	0.5146	-0.2676	-0.3851	0.5146	-0.2676	-0.3851	0.5146	-0.2676	-0.3851	16.5589	0.0098	0.1354	0.9934	7.3541	0.1386	-0.2789	-0.4781	0.1386	-0.2789	-0.4781	0.1386	-0.2789	-0.4781	0.1386	-0.2789	-0.4781	0.5835	0.9039	0.5835	0.9039	0.5835	0.9039	0.5835	0.9039
816	0.9222	0.2065	16.4759	0.0069	0.1910	0.9955	4.8712	0.5223	-0.2386	-0.3596	0.5223	-0.2386	-0.3596	0.5223	-0.2386	-0.3596	0.5223	-0.2386	-0.3596	16.5228	0.0082	0.1542	0.9920	6.2179	0.1527	-0.2075	-0.4614	0.1527	-0.2075	-0.4614	0.1527	-0.2075	-0.4614	0.1527	-0.2075	-0.4614	0.5591	0.9039	0.5591	0.9039	0.5591	0.9039	0.5591	0.9039
952	0.9162	0.2068	16.4885	0.0073	0.1922	0.9955	5.0432	0.5228	-0.2188	-0.3368	0.5228	-0.2188	-0.3368	0.5228	-0.2188	-0.3368	0.5228	-0.2188	-0.3368	16.5251	0.0081	0.1689	0.9904	5.9970	0.1599	-0.1829	-0.4241	0.1599	-0.1829	-0.4241	0.1599	-0.1829	-0.4241	0.1599	-0.1829	-0.4241	0.4960	0.8920	0.4960	0.8920	0.4960	0.8920	0.4960	0.8920
1088	0.9236	0.2311	16.4574	0.0062	0.1972	0.9941	4.3997	0.5341	-0.2184	-0.3247	0.5341	-0.2184	-0.3247	0.5341	-0.2184	-0.3247	0.5341	-0.2184	-0.3247	16.4853	0.0068	0.1729	0.9879	5.1608	0.1843	-0.1706	-0.4171	0.1843	-0.1706	-0.4171	0.1843	-0.1706	-0.4171	0.1843	-0.1706	-0.4171	0.4170	0.8684	0.4170	0.8684	0.4170	0.8684	0.4170	0.8684
1224	0.9246	0.2414	16.4403	0.0055	0.2111	0.9937	4.0457	0.5424	-0.2168	-0.3043	0.5424	-0.2168	-0.3043	0.5424	-0.2168	-0.3043	0.5424	-0.2168	-0.3043	16.4629	0.0060	0.1989	0.9870	4.6766	0.2049	-0.1364	-0.3987	0.2049	-0.1364	-0.3987	0.2049	-0.1364	-0.3987	0.2049	-0.1364	-0.3987	0.3710	0.8492	0.3710	0.8492	0.3710	0.8492	0.3710	0.8492
1360	0.9272	0.2442	16.4173	0.0045	0.2243	0.9923	3.5850	0.5532	-0.2176	-0.2827	0.5532	-0.2176	-0.2827	0.5532	-0.2176	-0.2827	0.5532	-0.2176	-0.2827	16.4359	0.0048	0.2104	0.9843	4.1219	0.2258	-0.1303	-0.3939	0.2258	-0.1303	-0.3939	0.2258	-0.1303	-0.3939	0.2258	-0.1303	-0.3939	0.3354	0.8303	0.3354	0.8303	0.3354	0.8303	0.3354	0.8303
1496	0.9228	0.2412	16.4266	0.0049	0.2136	0.9928	3.7679	0.5510	-0.2020	-0.2663	0.5510	-0.2020	-0.2663	0.5510	-0.2020	-0.2663	0.5510	-0.2020	-0.2663	16.4457	0.0053	0.2088	0.9827	4.2806	0.2291	-0.1539	-0.3689	0.2291	-0.1539	-0.3689	0.2291	-0.1539	-0.3689	0.2291	-0.1539	-0.3689	0.3371	0.8313	0.3371	0.8313	0.3371	0.8313	0.3371	0.8313
1632	0.9134	0.2361	16.4408	0.0051	0.2102	0.9925	4.0054	0.5452	-0.1931	-0.2498	0.5452	-0.1931	-0.2498	0.5452	-0.1931	-0.2498	0.5452	-0.1931	-0.2498	16.4599	0.0055	0.2078	0.9814	4.4535	0.2281	-0.1360	-0.3417	0.2281	-0.1360	-0.3417	0.2281	-0.1360	-0.3417	0.2281	-0.1360	-0.3417	0.3298	0.8265	0.3298	0.8265	0.3298	0.8265	0.3298	0.8265
