batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.7195	0.3683	6.5127	0.0253	0.3054	0.9961	11.2352	0.3147	0.0147	0.2197	0.2792	-0.0398	0.2204	0.2212	-0.0225	0.0931	0.3155	0.0488	0.2340	0.0435	-0.0146	-0.0204	0.1270	-0.0120	0.0930	6.5415	0.0255	0.3181	0.9878	11.4367	0.2061	0.1046	0.0594	0.1680	0.0181	0.0574	0.1123	-0.0201	-0.0116	0.2001	0.0586	0.0402	0.0063	0.0158	-0.0407	0.0606	0.0428	0.0297	0.6908	0.6247	0.7075	0.6386	0.7063	0.6478	0.7028	0.6349	0.6664	0.6083	0.6891	0.6455
762	0.9207	0.6724	6.1112	0.0066	0.1683	0.9965	4.6508	0.2912	-0.0784	-0.0454	0.2831	-0.0889	-0.0149	0.2469	-0.0881	0.0074	0.2910	-0.0889	-0.0429	0.1733	-0.2210	-0.2646	0.1529	-0.1966	-0.2414	6.1547	0.0077	0.2269	0.9918	5.3025	0.1426	-0.0820	-0.1747	0.1305	-0.0901	-0.1467	0.0974	-0.1243	-0.1390	0.1424	-0.0786	-0.1670	0.0641	-0.1800	-0.3106	0.0437	-0.2082	-0.2966	0.7088	0.6302	0.7221	0.6484	0.7144	0.6450	0.7091	0.6314	0.7225	0.6526	0.7391	0.6763
1143	0.9050	0.6682	6.1215	0.0063	0.1790	0.9972	4.3242	0.1983	-0.1487	-0.2683	0.1820	-0.1649	-0.2520	0.1295	-0.1625	-0.1714	0.1960	-0.1550	-0.2767	0.1123	-0.2450	-0.3702	0.0732	-0.2306	-0.3456	6.1630	0.0069	0.2130	0.9934	4.9887	0.0750	-0.1277	-0.3234	0.0571	-0.1525	-0.3135	0.0150	-0.1618	-0.2658	0.0720	-0.1525	-0.3286	0.0307	-0.1563	-0.3405	-0.0033	-0.1843	-0.3435	0.7101	0.6304	0.7207	0.6455	0.7209	0.6514	0.7084	0.6297	0.6897	0.6220	0.7070	0.6422
1524	0.8913	0.6619	6.1463	0.0072	0.1768	0.9968	4.6292	0.1624	-0.1813	-0.3481	0.1401	-0.2127	-0.3414	0.0735	-0.2243	-0.2982	0.1623	-0.2066	-0.3496	0.0895	-0.2044	-0.3584	0.0416	-0.2066	-0.3403	6.1855	0.0075	0.2235	0.9942	5.2640	0.0472	-0.1697	-0.3712	0.0235	-0.1827	-0.3846	-0.0273	-0.2012	-0.3536	0.0485	-0.1841	-0.3693	0.0240	-0.1326	-0.3259	-0.0217	-0.1610	-0.3635	0.7111	0.6319	0.7261	0.6534	0.7391	0.6720	0.7126	0.6324	0.6659	0.5997	0.7040	0.6302
1905	0.8880	0.6629	6.1642	0.0082	0.1913	0.9963	5.1936	0.1363	-0.1923	-0.3959	0.1142	-0.2169	-0.4005	0.0477	-0.2211	-0.3473	0.1365	-0.1952	-0.3895	0.0567	-0.2194	-0.3560	0.0134	-0.2220	-0.3456	6.2030	0.0081	0.2265	0.9935	5.8114	0.0281	-0.1613	-0.4010	0.0049	-0.1634	-0.4166	-0.0485	-0.1798	-0.3873	0.0218	-0.1763	-0.4078	-0.0081	-0.1421	-0.3348	-0.0498	-0.1516	-0.3518	0.7080	0.6329	0.7216	0.6528	0.7329	0.6692	0.7141	0.6389	0.6771	0.6026	0.6837	0.6105
2286	0.8783	0.6548	6.1758	0.0083	0.1868	0.9963	5.3056	0.1411	-0.1868	-0.4010	0.1165	-0.1992	-0.4127	0.0379	-0.2148	-0.3832	0.1388	-0.1671	-0.3995	0.0607	-0.1722	-0.3258	0.0128	-0.2050	-0.3353	6.2152	0.0086	0.2393	0.9923	5.8723	0.0395	-0.1570	-0.4055	0.0137	-0.1766	-0.4293	-0.0516	-0.1839	-0.4111	0.0372	-0.1674	-0.4091	0.0016	-0.1054	-0.3002	-0.0446	-0.1268	-0.3430	0.7024	0.6253	0.7191	0.6465	0.7333	0.6599	0.7058	0.6279	0.6508	0.5719	0.6709	0.5921
2667	0.8747	0.6542	6.1867	0.0089	0.1834	0.9960	5.6268	0.1313	-0.1957	-0.4382	0.1088	-0.2190	-0.4397	0.0449	-0.2276	-0.4096	0.1298	-0.2034	-0.4340	0.0460	-0.1946	-0.3417	-0.0057	-0.1985	-0.3417	6.2257	0.0088	0.2263	0.9907	6.1530	0.0278	-0.1601	-0.4309	0.0072	-0.1796	-0.4435	-0.0505	-0.1786	-0.4212	0.0260	-0.1786	-0.4336	-0.0085	-0.1387	-0.3398	-0.0515	-0.1444	-0.3491	0.7011	0.6225	0.7118	0.6373	0.7269	0.6536	0.7000	0.6233	0.6374	0.5634	0.6670	0.5877
3048	0.8689	0.6772	6.1886	0.0085	0.1923	0.9961	5.6893	0.1338	-0.1872	-0.4246	0.1159	-0.2053	-0.4338	0.0428	-0.2105	-0.4038	0.1346	-0.1909	-0.4229	0.0541	-0.1602	-0.3358	0.0165	-0.1825	-0.3303	6.2294	0.0085	0.2228	0.9904	6.1814	0.0418	-0.1498	-0.4268	0.0154	-0.1615	-0.4367	-0.0452	-0.1682	-0.4226	0.0393	-0.1541	-0.4206	-0.0018	-0.1055	-0.3012	-0.0447	-0.1122	-0.3069	0.6945	0.6190	0.7123	0.6339	0.7244	0.6468	0.6977	0.6226	0.6446	0.5625	0.6499	0.5729
3429	0.8610	0.6895	6.1891	0.0082	0.1944	0.9959	5.9763	0.1404	-0.1758	-0.3962	0.1190	-0.1892	-0.4079	0.0519	-0.2046	-0.3899	0.1392	-0.1586	-0.3932	0.0647	-0.1524	-0.2840	0.0273	-0.1645	-0.2888	6.2296	0.0083	0.2329	0.9918	6.4596	0.0482	-0.1277	-0.3974	0.0225	-0.1320	-0.4078	-0.0347	-0.1519	-0.3991	0.0454	-0.1373	-0.3976	0.0012	-0.0985	-0.2710	-0.0334	-0.1163	-0.2783	0.6929	0.6182	0.7044	0.6291	0.7248	0.6477	0.6968	0.6203	0.6467	0.5696	0.6424	0.5620
3810	0.8602	0.6913	6.1864	0.0079	0.1801	0.9958	5.9684	0.1277	-0.1878	-0.4299	0.1120	-0.1924	-0.4285	0.0495	-0.2135	-0.4174	0.1265	-0.1880	-0.4301	0.0597	-0.1387	-0.2673	0.0228	-0.1701	-0.2770	6.2265	0.0076	0.2218	0.9922	6.4038	0.0337	-0.1369	-0.4210	0.0153	-0.1562	-0.4354	-0.0347	-0.1598	-0.4209	0.0312	-0.1420	-0.4153	-0.0026	-0.0830	-0.2620	-0.0365	-0.0879	-0.2715	0.6909	0.6174	0.7023	0.6262	0.7168	0.6417	0.6930	0.6203	0.6369	0.5548	0.6345	0.5555
4191	0.8555	0.6872	6.1732	0.0068	0.1738	0.9953	5.6838	0.1329	-0.1795	-0.4156	0.1210	-0.1828	-0.4149	0.0599	-0.2106	-0.3991	0.1323	-0.1589	-0.4098	0.0622	-0.1465	-0.2719	0.0311	-0.1788	-0.2695	6.2143	0.0069	0.1981	0.9915	6.1235	0.0452	-0.1291	-0.3984	0.0306	-0.1346	-0.4166	-0.0175	-0.1440	-0.3991	0.0456	-0.1240	-0.3925	-0.0019	-0.0687	-0.2441	-0.0224	-0.1038	-0.2603	0.6950	0.6231	0.6996	0.6262	0.7176	0.6396	0.6998	0.6257	0.6442	0.5615	0.6385	0.5537
