batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
381	0.4541	0.2087	6.8139	0.0263	0.1643	1.0000	16.0000	0.1961	0.0901	-0.0817	0.1647	-0.0282	-0.1302	0.1188	-0.0661	-0.1013	0.1876	0.0301	-0.1145	6.8265	0.0252	0.1637	1.0000	16.0000	0.1498	0.0725	-0.0860	0.1183	0.0052	-0.1220	0.0752	-0.0376	-0.1154	0.1522	0.0619	-0.0902	0.6453	0.5336	0.6308	0.5184	0.5683	0.4729	0.6508	0.5402
762	0.4948	0.2579	6.8091	0.0273	0.1851	1.0000	16.0000	0.2261	0.0897	-0.1660	0.2026	-0.0148	-0.2187	0.1607	-0.0633	-0.1548	0.2230	0.0239	-0.1895	6.8224	0.0254	0.1697	1.0000	16.0000	0.1633	0.0501	-0.1632	0.1521	-0.0067	-0.1836	0.1231	-0.0099	-0.1379	0.1577	0.0071	-0.1696	0.6750	0.5690	0.6579	0.5591	0.6138	0.5267	0.6719	0.5741
1143	0.5279	0.2904	6.8047	0.0285	0.2014	1.0000	16.0000	0.2512	0.0869	-0.1510	0.2282	0.0138	-0.2363	0.1850	-0.0227	-0.1768	0.2427	0.0412	-0.1883	6.8182	0.0266	0.1825	1.0000	16.0000	0.1857	0.0919	-0.1476	0.1695	-0.0294	-0.2200	0.1378	-0.0525	-0.2051	0.1776	0.0703	-0.1628	0.6635	0.5708	0.6673	0.5655	0.6629	0.5687	0.6653	0.5688
1524	0.5502	0.3173	6.8021	0.0298	0.2202	1.0000	16.0000	0.2610	0.0577	-0.1949	0.2372	-0.0055	-0.2651	0.1954	-0.0272	-0.2061	0.2491	-0.0151	-0.2229	6.8159	0.0279	0.2081	1.0000	16.0000	0.1932	0.0541	-0.1596	0.1798	-0.0101	-0.2305	0.1465	-0.0677	-0.2116	0.1832	0.0453	-0.1858	0.6612	0.5710	0.6606	0.5675	0.6696	0.5815	0.6560	0.5712
1905	0.5707	0.3553	6.8002	0.0305	0.2206	1.0000	16.0000	0.2737	0.0401	-0.2305	0.2489	0.0055	-0.2818	0.2025	-0.0053	-0.2086	0.2588	0.0478	-0.2118	6.8142	0.0288	0.2118	1.0000	16.0000	0.1978	0.0474	-0.1855	0.1828	-0.0133	-0.2475	0.1509	-0.0506	-0.2170	0.1742	-0.0430	-0.2139	0.6565	0.5800	0.6603	0.5777	0.6745	0.5950	0.7151	0.6438
2286	0.5908	0.3925	6.7983	0.0315	0.2238	1.0000	16.0000	0.2792	0.0191	-0.2754	0.2526	-0.0132	-0.3146	0.2054	-0.0272	-0.2441	0.2642	-0.0078	-0.2658	6.8126	0.0299	0.2272	1.0000	16.0000	0.1974	0.0211	-0.2418	0.1838	-0.0430	-0.2799	0.1499	-0.0887	-0.2451	0.1736	-0.0801	-0.2651	0.6588	0.5902	0.6601	0.5827	0.6717	0.5941	0.6893	0.6280
2667	0.6082	0.4158	6.7959	0.0322	0.2499	1.0000	16.0000	0.2859	0.0192	-0.2954	0.2586	-0.0313	-0.3330	0.2064	-0.0495	-0.2595	0.2751	0.0530	-0.2589	6.8103	0.0305	0.2432	1.0000	16.0000	0.2003	0.0011	-0.2682	0.1830	-0.0657	-0.3015	0.1468	-0.1003	-0.2518	0.1770	-0.1376	-0.3036	0.6617	0.5955	0.6648	0.5940	0.6779	0.6017	0.6845	0.6184
3048	0.6253	0.4430	6.7942	0.0327	0.2586	1.0000	16.0000	0.2847	0.0037	-0.3334	0.2573	-0.0479	-0.3583	0.2055	-0.0809	-0.2786	0.2812	0.0261	-0.3143	6.8087	0.0310	0.2567	1.0000	16.0000	0.1939	-0.0523	-0.3153	0.1773	-0.1000	-0.3313	0.1426	-0.1164	-0.2661	0.1742	-0.1636	-0.3378	0.6562	0.5934	0.6581	0.5922	0.6722	0.6009	0.7200	0.6497
3429	0.6407	0.4633	6.7924	0.0334	0.2701	1.0000	16.0000	0.2866	-0.0170	-0.3413	0.2602	-0.0457	-0.3629	0.2056	-0.0736	-0.2586	0.2834	-0.0128	-0.3384	6.8068	0.0312	0.2689	1.0000	16.0000	0.1927	-0.0471	-0.3196	0.1745	-0.1003	-0.3358	0.1398	-0.1113	-0.2466	0.1812	-0.1179	-0.3312	0.6557	0.5892	0.6579	0.5914	0.6700	0.5938	0.6922	0.6178
3810	0.6573	0.4608	6.7871	0.0347	0.3109	1.0000	16.0000	0.2938	0.0078	-0.2956	0.2736	-0.0592	-0.3526	0.2002	-0.1176	-0.2968	0.2909	-0.0053	-0.2889	6.8016	0.0327	0.2862	1.0000	16.0000	0.1973	-0.0048	-0.2657	0.1817	-0.1007	-0.3414	0.1279	-0.1382	-0.3159	0.1850	-0.0949	-0.3057	0.6725	0.6068	0.6830	0.6156	0.6982	0.6254	0.7178	0.6488
4191	0.6660	0.4822	6.7852	0.0349	0.3038	1.0000	16.0000	0.2984	0.0038	-0.2929	0.2756	-0.0368	-0.3264	0.2018	-0.0620	-0.2063	0.2939	0.0143	-0.2728	6.7996	0.0330	0.2779	1.0000	16.0000	0.1949	-0.0351	-0.2887	0.1771	-0.0934	-0.3223	0.1282	-0.1123	-0.2389	0.1853	-0.0709	-0.3050	0.6667	0.5922	0.6701	0.5959	0.6779	0.5944	0.7093	0.6380
4572	0.6714	0.4945	6.7867	0.0351	0.3209	1.0000	16.0000	0.2815	-0.0770	-0.4014	0.2638	-0.1008	-0.4068	0.1905	-0.1204	-0.3160	0.2784	-0.0696	-0.3989	6.8012	0.0329	0.3002	1.0000	16.0000	0.1771	-0.0920	-0.3666	0.1645	-0.1455	-0.3847	0.1137	-0.1538	-0.3349	0.1711	-0.1549	-0.3816	0.6690	0.5985	0.6813	0.6065	0.6979	0.6181	0.6870	0.6100
4953	0.6868	0.5111	6.7853	0.0358	0.3377	1.0000	16.0000	0.2858	-0.0719	-0.3740	0.2677	-0.0772	-0.3872	0.1936	-0.0968	-0.2739	0.2842	-0.0705	-0.3723	6.8002	0.0332	0.3132	1.0000	16.0000	0.1832	-0.1030	-0.3493	0.1683	-0.1277	-0.3732	0.1148	-0.1419	-0.3083	0.1797	-0.1211	-0.3573	0.6740	0.6102	0.6860	0.6156	0.6941	0.6124	0.6827	0.6163
5334	0.6928	0.5196	6.7864	0.0362	0.3535	1.0000	16.0000	0.2811	-0.1061	-0.3909	0.2588	-0.0933	-0.4030	0.2003	-0.0984	-0.3075	0.2794	-0.1056	-0.3915	6.8011	0.0337	0.3352	1.0000	16.0000	0.1676	-0.1438	-0.3790	0.1505	-0.1652	-0.3968	0.1118	-0.1636	-0.3332	0.1644	-0.1630	-0.3865	0.6757	0.6048	0.6812	0.6108	0.6863	0.6032	0.6850	0.6117
5715	0.6866	0.5224	6.7855	0.0357	0.3460	1.0000	16.0000	0.2709	-0.0551	-0.3435	0.2560	-0.0329	-0.3344	0.1908	-0.0308	-0.1512	0.2695	-0.0499	-0.3417	6.8005	0.0323	0.3245	1.0000	16.0000	0.1643	-0.0977	-0.3327	0.1509	-0.1047	-0.3258	0.1105	-0.0996	-0.2069	0.1609	-0.1178	-0.3399	0.6733	0.6086	0.6794	0.6117	0.6806	0.5956	0.6860	0.6176
6096	0.6921	0.5293	6.7853	0.0360	0.3624	1.0000	16.0000	0.2692	-0.0786	-0.3929	0.2575	-0.0868	-0.3946	0.1946	-0.0886	-0.2544	0.2678	-0.0789	-0.3921	6.8001	0.0323	0.3392	1.0000	16.0000	0.1619	-0.0909	-0.3556	0.1530	-0.1186	-0.3738	0.1090	-0.1327	-0.2923	0.1595	-0.1068	-0.3610	0.6660	0.5996	0.6787	0.6087	0.6864	0.6025	0.6710	0.6031
6477	0.6856	0.5089	6.7834	0.0356	0.3504	1.0000	16.0000	0.2694	-0.1105	-0.4136	0.2552	-0.1389	-0.4234	0.1798	-0.1550	-0.3369	0.2673	-0.1231	-0.4165	6.7980	0.0334	0.3383	1.0000	16.0000	0.1637	-0.1140	-0.3722	0.1503	-0.1351	-0.3912	0.0916	-0.1563	-0.3339	0.1600	-0.1455	-0.3849	0.6691	0.5953	0.6760	0.5972	0.6723	0.5805	0.6834	0.6067
6858	0.7052	0.5351	6.7833	0.0367	0.3732	1.0000	16.0000	0.2778	-0.0772	-0.3686	0.2620	-0.0836	-0.3779	0.2000	-0.0842	-0.2461	0.2756	-0.0818	-0.3710	6.7984	0.0336	0.3443	1.0000	16.0000	0.1718	-0.1514	-0.3537	0.1572	-0.1370	-0.3581	0.1115	-0.1320	-0.2715	0.1677	-0.1606	-0.3626	0.6832	0.6134	0.6819	0.6100	0.6713	0.5804	0.6883	0.6159
7239	0.6948	0.5350	6.7831	0.0361	0.3889	1.0000	16.0000	0.2585	-0.0966	-0.4094	0.2502	-0.0923	-0.4065	0.1901	-0.1047	-0.2687	0.2563	-0.1040	-0.4091	6.7983	0.0324	0.3473	1.0000	16.0000	0.1578	-0.1288	-0.3756	0.1491	-0.1325	-0.3877	0.1042	-0.1391	-0.3053	0.1547	-0.1424	-0.3821	0.6806	0.6098	0.6882	0.6147	0.6893	0.6062	0.6850	0.6121
7620	0.6945	0.5358	6.7819	0.0360	0.3802	1.0000	16.0000	0.2559	-0.0632	-0.3745	0.2457	-0.0639	-0.3643	0.1868	-0.0651	-0.1952	0.2541	-0.0587	-0.3719	6.7971	0.0322	0.3486	1.0000	16.0000	0.1543	-0.1201	-0.3163	0.1420	-0.1297	-0.3315	0.1022	-0.1196	-0.2267	0.1510	-0.1329	-0.3263	0.6632	0.5989	0.6705	0.6011	0.6745	0.5856	0.6697	0.6041
8001	0.7108	0.5369	6.7799	0.0369	0.3800	1.0000	16.0000	0.2881	-0.0924	-0.3401	0.2734	-0.0973	-0.3489	0.2014	-0.1012	-0.2205	0.2853	-0.0981	-0.3406	6.7948	0.0343	0.3471	1.0000	16.0000	0.1816	-0.1252	-0.3315	0.1697	-0.1278	-0.3495	0.1144	-0.1331	-0.2793	0.1772	-0.1405	-0.3435	0.6727	0.6031	0.6868	0.6140	0.6865	0.6021	0.6737	0.6012
8382	0.7179	0.5483	6.7802	0.0374	0.3976	1.0000	16.0000	0.2820	-0.0852	-0.3531	0.2695	-0.0808	-0.3538	0.1972	-0.0821	-0.1987	0.2799	-0.0854	-0.3514	6.7955	0.0342	0.3617	1.0000	16.0000	0.1777	-0.1310	-0.3339	0.1672	-0.1280	-0.3459	0.1143	-0.1258	-0.2526	0.1748	-0.1381	-0.3407	0.6863	0.6187	0.6929	0.6230	0.6852	0.5997	0.6894	0.6201
8763	0.6988	0.5382	6.7799	0.0361	0.3976	1.0000	16.0000	0.2571	-0.1363	-0.4173	0.2497	-0.1236	-0.4204	0.1812	-0.1272	-0.2942	0.2550	-0.1451	-0.4194	6.7950	0.0329	0.3646	1.0000	16.0000	0.1557	-0.1322	-0.3767	0.1510	-0.1466	-0.3931	0.1006	-0.1515	-0.3224	0.1531	-0.1425	-0.3826	0.6801	0.6032	0.6918	0.6120	0.6939	0.6082	0.6832	0.6049
9144	0.7210	0.5508	6.7794	0.0375	0.4091	1.0000	16.0000	0.2725	-0.0993	-0.3775	0.2614	-0.1033	-0.3780	0.1970	-0.1064	-0.2409	0.2702	-0.0987	-0.3765	6.7946	0.0344	0.3708	1.0000	16.0000	0.1679	-0.1278	-0.3498	0.1584	-0.1358	-0.3673	0.1112	-0.1362	-0.2878	0.1642	-0.1397	-0.3579	0.6818	0.6115	0.6898	0.6181	0.6884	0.6067	0.6877	0.6152
9525	0.7210	0.5493	6.7785	0.0374	0.4078	1.0000	16.0000	0.2686	-0.0930	-0.3665	0.2607	-0.0806	-0.3662	0.1944	-0.0847	-0.2109	0.2670	-0.0944	-0.3659	6.7937	0.0342	0.3649	1.0000	16.0000	0.1647	-0.1471	-0.3544	0.1565	-0.1320	-0.3570	0.1083	-0.1234	-0.2553	0.1610	-0.1586	-0.3616	0.6799	0.6073	0.6831	0.6106	0.6744	0.5879	0.6858	0.6113
9906	0.7222	0.5535	6.7782	0.0375	0.4228	1.0000	16.0000	0.2747	-0.0895	-0.3678	0.2652	-0.0917	-0.3633	0.1964	-0.0951	-0.2071	0.2723	-0.0989	-0.3681	6.7936	0.0344	0.3718	1.0000	16.0000	0.1734	-0.1269	-0.3401	0.1655	-0.1286	-0.3520	0.1145	-0.1289	-0.2552	0.1704	-0.1359	-0.3453	0.6772	0.6088	0.6851	0.6145	0.6816	0.5964	0.6805	0.6106
10287	0.7256	0.5547	6.7776	0.0377	0.4212	1.0000	16.0000	0.2728	-0.0931	-0.3560	0.2634	-0.0875	-0.3552	0.1988	-0.0985	-0.2096	0.2705	-0.0983	-0.3566	6.7929	0.0346	0.3825	1.0000	16.0000	0.1698	-0.1299	-0.3406	0.1611	-0.1332	-0.3494	0.1138	-0.1310	-0.2601	0.1663	-0.1416	-0.3472	0.6812	0.6098	0.6873	0.6163	0.6828	0.5998	0.6863	0.6132
10668	0.7204	0.5526	6.7775	0.0373	0.4260	1.0000	16.0000	0.2676	-0.0970	-0.3785	0.2609	-0.0899	-0.3720	0.1926	-0.1016	-0.2153	0.2650	-0.1047	-0.3788	6.7930	0.0337	0.3767	1.0000	16.0000	0.1691	-0.1378	-0.3420	0.1627	-0.1300	-0.3544	0.1129	-0.1344	-0.2636	0.1661	-0.1442	-0.3478	0.6902	0.6182	0.6952	0.6228	0.6882	0.6062	0.6925	0.6196
