batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
381	0.4514	0.2070	6.8146	0.0260	0.1643	1.0000	16.0000	0.1960	0.0590	-0.0818	0.1612	-0.0219	-0.1356	0.1083	-0.0744	-0.1207	0.1978	0.0516	-0.0916	6.8271	0.0246	0.1503	1.0000	16.0000	0.1444	0.0597	-0.0694	0.1093	-0.0207	-0.1259	0.0673	-0.0551	-0.1261	0.1432	0.0237	-0.0834	0.6453	0.5222	0.6252	0.5079	0.5692	0.4616	0.6425	0.5190
762	0.4929	0.2543	6.8094	0.0273	0.1761	1.0000	16.0000	0.2228	0.1208	-0.1607	0.1975	-0.0221	-0.2262	0.1416	-0.0982	-0.1840	0.2168	0.0414	-0.1850	6.8227	0.0255	0.1557	1.0000	16.0000	0.1609	0.0461	-0.1357	0.1338	-0.0566	-0.1916	0.0923	-0.0844	-0.1901	0.1552	-0.0149	-0.1663	0.6650	0.5644	0.6580	0.5528	0.6385	0.5428	0.6679	0.5771
1143	0.5230	0.2807	6.8048	0.0285	0.1940	1.0000	16.0000	0.2382	0.1040	-0.1644	0.2172	-0.0009	-0.2494	0.1626	-0.0670	-0.1973	0.2303	0.0740	-0.1870	6.8183	0.0267	0.1829	1.0000	16.0000	0.1703	0.0457	-0.1504	0.1493	-0.0576	-0.2255	0.1040	-0.1062	-0.2405	0.1626	0.0057	-0.1883	0.6670	0.5673	0.6674	0.5652	0.6634	0.5669	0.6612	0.5610
1524	0.5471	0.3132	6.8027	0.0295	0.2117	1.0000	16.0000	0.2530	0.0812	-0.2161	0.2292	0.0048	-0.2818	0.1767	-0.0455	-0.2233	0.2452	0.0647	-0.2190	6.8163	0.0277	0.1996	1.0000	16.0000	0.1811	0.0396	-0.1665	0.1616	-0.0486	-0.2415	0.1171	-0.0767	-0.2429	0.1670	-0.0414	-0.2171	0.6486	0.5615	0.6530	0.5649	0.6677	0.5794	0.6578	0.5744
1905	0.5642	0.3516	6.8009	0.0299	0.2087	1.0000	16.0000	0.2646	0.0530	-0.2577	0.2413	0.0085	-0.3093	0.1838	-0.0395	-0.2512	0.2538	0.0639	-0.2214	6.8148	0.0284	0.2082	1.0000	16.0000	0.1852	0.0152	-0.1961	0.1680	-0.0423	-0.2608	0.1224	-0.0691	-0.2511	0.1643	-0.0709	-0.2162	0.6530	0.5770	0.6497	0.5717	0.6679	0.5898	0.6923	0.6096
2286	0.5887	0.3952	6.7990	0.0313	0.2264	1.0000	16.0000	0.2674	-0.0001	-0.3058	0.2423	-0.0375	-0.3427	0.1872	-0.0557	-0.2855	0.2549	-0.0132	-0.2862	6.8130	0.0293	0.2116	1.0000	16.0000	0.1848	-0.0015	-0.2425	0.1685	-0.0575	-0.2948	0.1231	-0.0767	-0.2834	0.1613	-0.1140	-0.2784	0.6475	0.5692	0.6432	0.5649	0.6569	0.5791	0.6947	0.6238
2667	0.6091	0.4215	6.7961	0.0321	0.2447	1.0000	16.0000	0.2738	-0.0066	-0.3150	0.2510	-0.0407	-0.3517	0.1901	-0.0536	-0.2853	0.2677	0.0079	-0.2972	6.8104	0.0302	0.2346	1.0000	16.0000	0.1874	-0.0047	-0.2587	0.1723	-0.0578	-0.2956	0.1254	-0.0637	-0.2706	0.1695	-0.1136	-0.2904	0.6536	0.5793	0.6464	0.5688	0.6501	0.5725	0.6847	0.6064
3048	0.6256	0.4466	6.7943	0.0326	0.2671	1.0000	16.0000	0.2776	-0.0430	-0.3586	0.2550	-0.0692	-0.3825	0.1976	-0.0802	-0.3061	0.2743	-0.0351	-0.3513	6.8090	0.0305	0.2404	1.0000	16.0000	0.1832	-0.0023	-0.3208	0.1670	-0.0839	-0.3469	0.1256	-0.0883	-0.3024	0.1758	-0.0713	-0.3343	0.6615	0.5938	0.6596	0.5862	0.6688	0.5942	0.6688	0.5972
3429	0.6444	0.4676	6.7916	0.0336	0.2814	1.0000	16.0000	0.2836	-0.0312	-0.3446	0.2627	-0.0629	-0.3776	0.2020	-0.0760	-0.2880	0.2812	-0.0247	-0.3366	6.8063	0.0310	0.2459	1.0000	16.0000	0.1886	-0.0220	-0.3049	0.1703	-0.0716	-0.3390	0.1267	-0.0759	-0.2682	0.1808	-0.0762	-0.3181	0.6645	0.5965	0.6601	0.5852	0.6543	0.5704	0.6866	0.6126
3810	0.6611	0.4872	6.7868	0.0346	0.3033	1.0000	16.0000	0.2958	-0.0139	-0.3127	0.2780	-0.0628	-0.3630	0.2057	-0.0753	-0.2786	0.2924	0.0187	-0.2841	6.8017	0.0322	0.2765	1.0000	16.0000	0.1974	-0.0243	-0.2770	0.1807	-0.1025	-0.3464	0.1269	-0.1105	-0.2871	0.1872	-0.0986	-0.3100	0.6769	0.6067	0.6835	0.6110	0.6795	0.5970	0.6977	0.6243
