batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.0315	0.0276	6.8309	0.0053	0.1165	0.9992	15.0831	-0.0090	-0.2419	-0.2526	-0.1575	-0.2786	-0.4218	-0.0946	0.1057	0.2292	0.0030	-0.0332	-0.0135	0.2509	0.0477	0.2545	0.2559	0.1245	0.3451	6.8401	0.0052	0.1260	0.9979	15.1119	-0.0405	-0.2012	-0.2440	-0.1895	-0.2179	-0.4008	-0.0534	0.1510	0.2251	-0.0045	0.0227	-0.0281	0.2409	0.0831	0.2806	0.2624	0.1528	0.3478	0.6306	0.5275	0.7479	0.6933	0.5228	0.3796	0.6031	0.4941	0.5323	0.4172	0.5266	0.4105
762	0.0237	0.0116	6.8300	0.0056	0.1124	0.9993	15.0266	-0.0632	-0.2764	-0.2922	-0.2441	-0.2759	-0.3160	-0.1014	0.0405	0.0401	-0.0687	-0.0725	-0.0812	0.2769	0.0047	0.1913	0.2546	-0.0254	0.1476	6.8393	0.0052	0.1114	0.9980	15.0432	-0.0954	-0.2759	-0.3322	-0.2385	-0.2340	-0.3190	-0.0773	0.0685	0.0540	-0.0649	-0.0632	-0.1018	0.2621	0.0043	0.2472	0.2739	0.0156	0.2651	0.6949	0.5946	0.7373	0.6676	0.5508	0.4124	0.5663	0.4647	0.5357	0.4522	0.5066	0.4107
1143	0.0204	0.0121	6.8292	0.0057	0.1266	0.9992	15.0100	0.0117	-0.2112	-0.1499	-0.1871	-0.2220	-0.1425	-0.1356	-0.0170	-0.0198	-0.0439	-0.1038	-0.1094	0.2488	-0.0693	0.0762	0.2674	-0.0164	0.1399	6.8388	0.0053	0.1123	0.9986	15.0257	-0.0501	-0.1983	-0.2540	-0.1684	-0.1541	-0.2024	-0.1174	0.0651	0.0376	-0.0717	-0.1317	-0.0804	0.2331	-0.0186	0.1275	0.2623	0.0586	0.2008	0.6072	0.5035	0.7074	0.6327	0.5341	0.3887	0.5241	0.3790	0.5952	0.5065	0.5498	0.4535
1524	0.0175	0.0079	6.8298	0.0053	0.1007	0.9988	15.0077	-0.0048	-0.2109	-0.2072	-0.1329	-0.2170	-0.1155	-0.1428	-0.0077	-0.0308	-0.0382	-0.0319	-0.0417	0.2700	0.0630	0.1824	0.2657	0.0152	0.1403	6.8386	0.0053	0.1134	0.9985	15.0136	-0.0254	-0.1593	-0.2187	-0.1261	-0.1245	-0.1260	-0.1109	0.0834	0.0210	-0.0563	-0.0075	-0.0227	0.2282	-0.0388	0.0710	0.2119	-0.0075	0.1070	0.6519	0.5683	0.6463	0.5417	0.5424	0.3934	0.5800	0.5006	0.5592	0.4689	0.5487	0.4415
1905	0.0198	0.0130	6.8292	0.0053	0.1137	0.9984	15.0070	0.0121	-0.2135	-0.1773	-0.1534	-0.2223	-0.1662	-0.1635	-0.0423	-0.0116	-0.0495	-0.0757	-0.0636	0.2728	0.0191	0.1825	0.2619	0.0265	0.1756	6.8383	0.0052	0.1102	0.9976	15.0126	-0.0033	-0.1373	-0.1254	-0.1645	-0.1814	-0.2268	-0.1365	0.0546	0.0133	-0.0465	-0.0386	-0.0064	0.2773	0.0432	0.2124	0.2793	0.0166	0.1849	0.6726	0.5912	0.7075	0.6068	0.5509	0.4145	0.5863	0.4818	0.5623	0.4467	0.4768	0.3453
2286	0.0257	0.0172	6.8289	0.0055	0.1278	0.9985	15.0045	0.0011	-0.2238	-0.2114	-0.0583	-0.2250	-0.1141	-0.1667	-0.0084	-0.0646	-0.0616	-0.0509	-0.1078	0.2249	0.0370	0.1516	0.2012	-0.0394	0.0803	6.8381	0.0051	0.1265	0.9985	15.0079	-0.0100	-0.1706	-0.1770	-0.0980	-0.1680	-0.1460	-0.1243	0.0769	-0.0038	-0.0471	-0.0018	-0.0204	0.1860	-0.0251	0.0936	0.2071	0.0098	0.1402	0.6458	0.5410	0.7291	0.6636	0.5372	0.4027	0.6532	0.5745	0.5187	0.3857	0.5287	0.4160
2667	0.0262	0.0178	6.8281	0.0051	0.1391	0.9988	15.0035	0.0344	-0.2253	-0.1417	-0.0989	-0.2478	-0.1822	-0.1700	-0.0404	-0.0756	-0.0507	-0.0886	-0.1181	0.2237	-0.0255	0.1338	0.2363	0.0088	0.1418	6.8375	0.0051	0.1133	0.9983	15.0068	-0.0224	-0.1595	-0.1723	-0.1208	-0.1758	-0.1930	-0.1764	0.0171	-0.0513	-0.0686	-0.0705	-0.0237	0.2234	-0.0191	0.1532	0.2379	-0.0180	0.1645	0.6530	0.5469	0.7495	0.6729	0.5581	0.4203	0.5796	0.4515	0.5921	0.4964	0.5852	0.4965
3048	0.0236	0.0139	6.8280	0.0053	0.1317	0.9990	15.0030	0.0802	-0.1752	-0.1218	-0.0672	-0.2356	-0.1007	-0.2119	-0.0133	-0.0823	-0.0598	-0.0734	-0.0392	0.2104	0.0300	0.1755	0.2253	-0.0144	0.1040	6.8369	0.0053	0.1194	0.9983	15.0055	-0.0200	-0.1718	-0.2146	-0.1071	-0.1687	-0.1611	-0.1639	0.0522	-0.0370	-0.0725	-0.1196	-0.0655	0.2224	0.0410	0.1753	0.2139	0.0133	0.1401	0.6680	0.5487	0.6640	0.5697	0.5453	0.4159	0.6100	0.5190	0.5888	0.4443	0.5126	0.3940
3429	0.0222	0.0165	6.8280	0.0054	0.1176	0.9989	15.0034	0.0704	-0.2046	-0.1169	-0.0965	-0.1981	-0.0784	-0.1314	-0.0463	-0.0509	0.0001	-0.0671	-0.0552	0.2236	0.0139	0.1714	0.2630	0.0581	0.2248	6.8367	0.0053	0.1152	0.9981	15.0054	0.0240	-0.1513	-0.1262	-0.1178	-0.1463	-0.1702	-0.1364	0.0408	-0.0233	-0.0477	-0.0477	-0.0298	0.2124	-0.0303	0.1227	0.2400	0.0470	0.2131	0.6336	0.5619	0.7097	0.6279	0.5452	0.4146	0.5987	0.4885	0.5456	0.4463	0.5703	0.4496
3810	0.0319	0.0246	6.8270	0.0051	0.1188	0.9989	15.0018	0.0548	-0.1987	-0.1301	-0.0869	-0.2590	-0.1734	-0.1725	-0.0207	-0.0867	-0.0207	-0.0361	-0.0356	0.2411	0.0055	0.1441	0.2229	-0.0568	0.1094	6.8369	0.0050	0.1213	0.9971	15.0044	-0.0023	-0.1533	-0.1078	-0.0836	-0.1813	-0.1335	-0.1625	0.0440	-0.0460	-0.0756	-0.0992	-0.1020	0.2109	0.0887	0.2057	0.2148	-0.0034	0.1351	0.6524	0.5775	0.7509	0.6729	0.5503	0.4223	0.6204	0.5476	0.5498	0.4407	0.6383	0.5271
