batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
136	0.9105	0.0729	16.7867	0.0236	0.2099	0.9984	15.6552	0.5153	-0.1889	-0.2246	0.5153	-0.1889	-0.2246	0.5153	-0.1889	-0.2246	0.5153	-0.1889	-0.2246	16.8400	0.0259	0.1590	0.9968	16.1938	0.1477	-0.1408	-0.2982	0.1477	-0.1408	-0.2982	0.1477	-0.1408	-0.2982	0.1477	-0.1408	-0.2982	0.5857	0.9404	0.5857	0.9404	0.5857	0.9404	0.5857	0.9404
272	0.8828	0.1003	16.6267	0.0134	0.1962	0.9985	10.0218	0.5070	-0.2139	-0.3515	0.5070	-0.2139	-0.3515	0.5070	-0.2139	-0.3515	0.5070	-0.2139	-0.3515	16.6970	0.0155	0.1275	0.9959	11.7519	0.0992	-0.1912	-0.4908	0.0992	-0.1912	-0.4908	0.0992	-0.1912	-0.4908	0.0992	-0.1912	-0.4908	0.7521	0.9616	0.7521	0.9616	0.7521	0.9616	0.7521	0.9616
408	0.8927	0.1499	16.5808	0.0108	0.1700	0.9986	7.7496	0.5099	-0.2637	-0.3912	0.5099	-0.2637	-0.3912	0.5099	-0.2637	-0.3912	0.5099	-0.2637	-0.3912	16.6764	0.0133	0.1173	0.9964	10.0805	0.0933	-0.2675	-0.5316	0.0933	-0.2675	-0.5316	0.0933	-0.2675	-0.5316	0.0933	-0.2675	-0.5316	0.7343	0.9418	0.7343	0.9418	0.7343	0.9418	0.7343	0.9418
544	0.9231	0.1755	16.4947	0.0078	0.1759	0.9968	5.5988	0.5284	-0.2823	-0.3907	0.5284	-0.2823	-0.3907	0.5284	-0.2823	-0.3907	0.5284	-0.2823	-0.3907	16.5756	0.0106	0.1390	0.9955	7.8094	0.1449	-0.2908	-0.5377	0.1449	-0.2908	-0.5377	0.1449	-0.2908	-0.5377	0.1449	-0.2908	-0.5377	0.6283	0.9195	0.6283	0.9195	0.6283	0.9195	0.6283	0.9195
680	0.9168	0.1843	16.5145	0.0084	0.1709	0.9970	5.9782	0.5293	-0.2478	-0.3731	0.5293	-0.2478	-0.3731	0.5293	-0.2478	-0.3731	0.5293	-0.2478	-0.3731	16.5828	0.0103	0.1244	0.9945	7.7109	0.1532	-0.2434	-0.5079	0.1532	-0.2434	-0.5079	0.1532	-0.2434	-0.5079	0.1532	-0.2434	-0.5079	0.6353	0.9246	0.6353	0.9246	0.6353	0.9246	0.6353	0.9246
816	0.9125	0.2063	16.5188	0.0083	0.1755	0.9968	5.8570	0.5274	-0.2139	-0.3500	0.5274	-0.2139	-0.3500	0.5274	-0.2139	-0.3500	0.5274	-0.2139	-0.3500	16.5763	0.0096	0.1311	0.9932	7.1933	0.1593	-0.1895	-0.4825	0.1593	-0.1895	-0.4825	0.1593	-0.1895	-0.4825	0.1593	-0.1895	-0.4825	0.6064	0.9235	0.6064	0.9235	0.6064	0.9235	0.6064	0.9235
952	0.9270	0.2133	16.4554	0.0060	0.1943	0.9951	4.3440	0.5409	-0.2153	-0.3391	0.5409	-0.2153	-0.3391	0.5409	-0.2153	-0.3391	0.5409	-0.2153	-0.3391	16.4956	0.0072	0.1488	0.9902	5.3614	0.1919	-0.1715	-0.4667	0.1919	-0.1715	-0.4667	0.1919	-0.1715	-0.4667	0.1919	-0.1715	-0.4667	0.4696	0.8923	0.4696	0.8923	0.4696	0.8923	0.4696	0.8923
1088	0.9252	0.2372	16.4756	0.0068	0.1965	0.9957	4.7608	0.5374	-0.2006	-0.3228	0.5374	-0.2006	-0.3228	0.5374	-0.2006	-0.3228	0.5374	-0.2006	-0.3228	16.5156	0.0078	0.1371	0.9907	5.6750	0.1963	-0.1000	-0.4439	0.1963	-0.1000	-0.4439	0.1963	-0.1000	-0.4439	0.1963	-0.1000	-0.4439	0.4627	0.8925	0.4627	0.8925	0.4627	0.8925	0.4627	0.8925
1224	0.9214	0.2406	16.4919	0.0074	0.1932	0.9961	5.0855	0.5331	-0.1809	-0.3053	0.5331	-0.1809	-0.3053	0.5331	-0.1809	-0.3053	0.5331	-0.1809	-0.3053	16.5340	0.0085	0.1419	0.9907	5.8995	0.1974	-0.0469	-0.4197	0.1974	-0.0469	-0.4197	0.1974	-0.0469	-0.4197	0.1974	-0.0469	-0.4197	0.4743	0.8983	0.4743	0.8983	0.4743	0.8983	0.4743	0.8983
1360	0.9321	0.2549	16.4420	0.0056	0.1931	0.9952	4.1594	0.5466	-0.2011	-0.3052	0.5466	-0.2011	-0.3052	0.5466	-0.2011	-0.3052	0.5466	-0.2011	-0.3052	16.4739	0.0065	0.1483	0.9902	4.8674	0.2216	-0.0632	-0.4193	0.2216	-0.0632	-0.4193	0.2216	-0.0632	-0.4193	0.2216	-0.0632	-0.4193	0.3980	0.8682	0.3980	0.8682	0.3980	0.8682	0.3980	0.8682
1496	0.9327	0.2585	16.4307	0.0051	0.1929	0.9942	3.8929	0.5487	-0.1998	-0.2934	0.5487	-0.1998	-0.2934	0.5487	-0.1998	-0.2934	0.5487	-0.1998	-0.2934	16.4595	0.0060	0.1631	0.9902	4.5417	0.2317	-0.0491	-0.4061	0.2317	-0.0491	-0.4061	0.2317	-0.0491	-0.4061	0.2317	-0.0491	-0.4061	0.3808	0.8586	0.3808	0.8586	0.3808	0.8586	0.3808	0.8586
1632	0.9301	0.2550	16.4317	0.0051	0.1859	0.9944	3.9091	0.5477	-0.1910	-0.2827	0.5477	-0.1910	-0.2827	0.5477	-0.1910	-0.2827	0.5477	-0.1910	-0.2827	16.4601	0.0059	0.1730	0.9893	4.5367	0.2367	-0.0360	-0.3899	0.2367	-0.0360	-0.3899	0.2367	-0.0360	-0.3899	0.2367	-0.0360	-0.3899	0.3713	0.8546	0.3713	0.8546	0.3713	0.8546	0.3713	0.8546
1768	0.9252	0.2567	16.4465	0.0056	0.1884	0.9950	4.1855	0.5423	-0.1814	-0.2719	0.5423	-0.1814	-0.2719	0.5423	-0.1814	-0.2719	0.5423	-0.1814	-0.2719	16.4743	0.0063	0.1544	0.9893	4.7751	0.2348	-0.0118	-0.3658	0.2348	-0.0118	-0.3658	0.2348	-0.0118	-0.3658	0.2348	-0.0118	-0.3658	0.3675	0.8522	0.3675	0.8522	0.3675	0.8522	0.3675	0.8522
