batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0085	0.0001	77.9495	0.0001	0.0158	0.8293	129.0151	0.0498	0.0331	0.0277	0.0396	0.0084	-0.0180	79.9864	0.0001	0.0001	0.0000	129.0000	-0.5673	-0.5115	-0.5427	-0.5637	0.0453	0.0523	0.2190	0.5074	0.2329	0.5183	0.2211	0.4951	0.2133	0.4959	0.2018	0.4634	0.2363	0.5349
850	0.0065	0.0002	77.9526	0.0001	0.0112	0.8210	129.0151	0.0378	0.0246	0.0182	-0.0168	-0.0280	0.0329	79.9895	0.0001	0.0001	0.0000	129.0000	-0.7017	-0.7353	-0.6631	0.2595	0.1500	0.1137	0.2023	0.4738	0.2172	0.5046	0.2101	0.4897	0.2102	0.4917	0.2415	0.5386	0.2076	0.4801
1275	0.0085	0.0001	77.9526	0.0001	0.0114	0.8369	129.0148	0.0854	0.1028	0.0008	0.0283	0.0568	0.1134	79.9895	0.0001	0.0001	0.0000	129.0000	0.0950	-0.0377	-0.6799	0.4470	0.3628	0.4388	0.2091	0.4919	0.2268	0.5150	0.2136	0.5016	0.2132	0.5055	0.2111	0.5007	0.1925	0.4454
1700	0.0219	0.0069	77.9247	0.0004	0.0283	0.8565	94.7224	0.0760	0.1196	0.1275	0.0653	0.2165	0.2073	79.9626	0.0002	0.0002	0.0000	100.1038	-0.2519	-0.5988	-0.6370	0.2797	-0.4518	-0.4898	0.2570	0.5376	0.2792	0.5862	0.2832	0.5908	0.2231	0.4917	0.2953	0.6327	0.2946	0.6293
2125	0.0804	0.0410	77.8651	0.0009	0.0783	0.8639	60.0435	0.1903	0.2389	0.1630	0.1496	0.1188	0.1683	79.9139	0.0006	0.0006	0.0000	66.7188	-0.2227	-0.3124	-0.2492	-0.0853	-0.1144	-0.2268	0.2747	0.5867	0.3164	0.6474	0.3041	0.6454	0.2548	0.5565	0.2991	0.6291	0.3214	0.6660
2550	0.2199	0.1403	77.7680	0.0016	0.1157	0.8520	38.6276	0.4058	0.4314	0.3307	0.3402	0.0371	0.2110	79.8658	0.0009	0.0009	0.0000	53.5343	-0.6046	-0.5929	-0.4380	-0.3839	0.1730	-0.0873	0.3419	0.6636	0.4197	0.7495	0.4342	0.7704	0.3225	0.6359	0.2916	0.6263	0.4136	0.7352
2975	0.3006	0.2171	77.6829	0.0019	0.1426	0.8545	27.7665	0.4321	0.4366	0.3447	0.3751	0.0641	0.2275	79.8193	0.0012	0.0012	0.0000	40.2903	-0.5840	-0.7454	-0.6057	-0.3625	0.0540	-0.2144	0.3013	0.6652	0.3488	0.7102	0.4081	0.7475	0.3267	0.6654	0.2796	0.6204	0.3691	0.7047
3400	0.3716	0.2675	77.6528	0.0019	0.1561	0.8594	26.2284	0.5351	0.5268	0.4171	0.4671	0.0479	0.3065	79.8213	0.0012	0.0012	0.0010	43.3942	-0.5556	-0.6613	-0.5692	-0.3458	0.1551	-0.1603	0.3638	0.7222	0.4705	0.7898	0.4923	0.8112	0.3569	0.7101	0.2933	0.6466	0.4587	0.7734
3825	0.4236	0.3120	77.6213	0.0019	0.1625	0.8659	23.8432	0.5795	0.5480	0.4219	0.5232	0.1421	0.3461	79.8070	0.0013	0.0013	0.0000	40.1452	-0.5499	-0.6490	-0.5599	-0.3732	0.1565	-0.1765	0.3900	0.7418	0.4568	0.7879	0.4929	0.8124	0.3612	0.7311	0.3207	0.6621	0.4967	0.8024
4250	0.4457	0.3266	77.6295	0.0020	0.1691	0.8639	23.3114	0.5940	0.5699	0.4298	0.5448	0.1303	0.3350	79.8092	0.0013	0.0013	0.0010	39.1613	-0.5556	-0.6369	-0.5424	-0.3695	0.1454	-0.2086	0.3661	0.7231	0.4642	0.7941	0.5046	0.8237	0.3436	0.7068	0.3269	0.6790	0.4989	0.8130
4675	0.4778	0.3715	77.6294	0.0020	0.1555	0.8699	26.6685	0.6152	0.5861	0.4344	0.5599	0.0909	0.3581	79.8301	0.0011	0.0011	0.0020	46.1653	-0.5194	-0.6180	-0.5931	-0.3240	0.1788	-0.1654	0.4308	0.7637	0.5405	0.8272	0.5470	0.8404	0.3811	0.7342	0.3040	0.6396	0.5242	0.8153
