batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.1028	0.0508	6.0796	0.0161	0.7315	0.2071	2.4367	-0.0153	-0.0484	-0.0411	-0.0076	-0.0621	-0.0240	-0.0066	-0.0187	-0.0070	-0.0072	-0.0306	-0.0294	-0.0106	-0.0580	-0.0324	-0.0189	-0.0663	-0.0386	6.0940	0.0159	0.7586	0.2082	2.4552	-0.0043	-0.0095	-0.0018	-0.0131	-0.0216	-0.0419	-0.0126	-0.0350	-0.0390	-0.0133	-0.0284	-0.0209	-0.0133	-0.0156	-0.0277	-0.0121	-0.0338	-0.0252	0.6077	0.5199	0.5892	0.5018	0.6060	0.5162	0.6006	0.5077	0.5824	0.4867	0.5886	0.5013
762	0.1572	0.0334	6.0062	0.0106	0.7714	0.2412	1.6078	0.0144	0.0429	0.0287	0.0234	0.0481	0.0230	0.0211	0.0312	0.0165	0.0270	0.0329	0.0196	0.0007	0.0159	0.0142	0.0151	0.0172	0.0058	6.0185	0.0105	0.8193	0.2332	1.6040	0.0087	0.0133	-0.0012	0.0185	0.0427	0.0259	0.0190	0.0239	-0.0000	0.0100	0.0326	0.0117	0.0126	0.0137	0.0094	0.0114	0.0152	0.0020	0.5707	0.4805	0.5711	0.4843	0.5751	0.4979	0.5716	0.4927	0.5729	0.4987	0.5764	0.5035
1143	0.0868	0.0434	6.0363	0.0144	0.7578	0.1491	1.7637	-0.0019	-0.0519	0.0028	-0.0014	-0.0469	0.0115	-0.0118	-0.0403	-0.0225	0.0016	-0.0359	0.0029	-0.0009	-0.0581	-0.0304	-0.0074	-0.0679	-0.0352	6.0488	0.0145	0.7886	0.1422	1.7645	0.0043	-0.0183	0.0158	-0.0012	-0.0685	-0.0128	-0.0044	-0.0001	0.0199	0.0055	-0.0113	0.0010	-0.0083	-0.0347	-0.0246	-0.0069	-0.0138	-0.0008	0.6122	0.5161	0.6094	0.5154	0.5812	0.4792	0.6085	0.5039	0.6042	0.5089	0.5914	0.4988
1524	0.1520	0.0369	5.9747	0.0076	0.8058	0.2042	1.3575	-0.0324	-0.0290	-0.0100	-0.0234	0.0209	0.0134	-0.0169	0.0023	0.0081	-0.0345	-0.0290	-0.0243	-0.0146	-0.0113	-0.0080	-0.0199	-0.0288	-0.0330	5.9865	0.0077	0.8561	0.1920	1.3498	-0.0578	-0.0153	-0.0350	-0.0440	0.0438	0.0086	-0.0229	0.0431	0.0388	-0.0494	-0.0130	-0.0222	-0.0206	0.0086	0.0040	-0.0309	0.0012	-0.0113	0.5797	0.5050	0.5703	0.4966	0.5498	0.4644	0.5682	0.4943	0.5483	0.4637	0.5527	0.4661
1905	0.2328	0.0392	6.0238	0.0117	0.7688	0.3061	1.6172	-0.0159	0.0152	0.0149	-0.0151	0.0054	-0.0002	0.0018	0.0095	0.0080	-0.0121	-0.0174	-0.0239	-0.0067	0.0050	0.0084	-0.0055	0.0122	0.0179	6.0414	0.0118	0.8050	0.2974	1.6412	-0.0128	0.0098	0.0001	-0.0057	0.0099	0.0048	-0.0071	0.0042	0.0056	-0.0084	0.0142	0.0065	-0.0106	0.0040	0.0035	-0.0161	-0.0021	-0.0060	0.5648	0.4933	0.5869	0.5118	0.5814	0.5068	0.5992	0.5179	0.5776	0.4991	0.5849	0.4994
2286	0.1654	0.0391	5.9996	0.0100	0.7843	0.2385	1.5248	-0.0018	-0.0151	-0.0106	-0.0020	0.0044	0.0053	-0.0133	-0.0225	-0.0208	0.0090	0.0046	0.0093	-0.0125	-0.0065	-0.0100	-0.0091	-0.0216	-0.0209	6.0159	0.0108	0.8369	0.2246	1.5457	0.0102	0.0072	0.0109	0.0033	0.0131	0.0166	0.0141	0.0050	0.0052	0.0008	0.0041	0.0066	0.0095	0.0048	0.0112	0.0040	-0.0119	-0.0084	0.6065	0.5338	0.5945	0.5258	0.6040	0.5308	0.5979	0.5209	0.6046	0.5217	0.5610	0.4827
2667	0.1331	0.0618	6.2577	0.0190	0.5426	0.4090	4.8398	-0.0161	-0.0221	-0.0388	-0.0037	0.0056	-0.0089	0.0144	-0.0135	0.0237	-0.0089	-0.0385	-0.0520	0.0099	-0.0011	0.0319	0.0009	-0.0691	-0.0229	6.2735	0.0190	0.5668	0.4107	4.8428	-0.0121	-0.0129	-0.0100	-0.0090	-0.0158	0.0134	-0.0005	-0.0313	-0.0107	-0.0198	-0.0293	-0.0354	-0.0112	-0.0248	-0.0355	-0.0168	-0.0268	-0.0295	0.5860	0.4861	0.5716	0.4670	0.5538	0.4525	0.6022	0.4962	0.6204	0.5308	0.6103	0.5057
3048	0.0830	0.0372	6.0699	0.0172	0.7226	0.1542	2.0422	-0.0071	0.0240	0.0172	0.0005	0.0218	0.0228	0.0012	0.0039	0.0076	0.0035	0.0058	0.0039	0.0172	0.0054	0.0330	-0.0056	-0.0067	0.0047	6.0788	0.0165	0.7683	0.1675	2.0403	0.0039	0.0244	0.0272	-0.0052	0.0012	0.0061	-0.0052	-0.0183	-0.0149	-0.0059	-0.0002	0.0066	-0.0092	-0.0216	-0.0157	-0.0031	-0.0150	-0.0002	0.5741	0.4957	0.5740	0.4892	0.5896	0.5167	0.5719	0.4790	0.5779	0.4969	0.5816	0.4994
3429	0.1323	0.0462	6.4179	0.0148	0.4275	0.6089	8.6629	0.0345	0.0161	0.0062	0.0326	-0.0355	0.0045	0.0142	0.0388	0.0097	0.0328	-0.0309	0.0082	-0.0018	-0.0336	-0.0074	-0.0084	-0.0240	-0.0231	6.4170	0.0146	0.4476	0.6128	8.5744	0.0441	0.0095	0.0309	0.0502	0.0207	0.0362	0.0257	0.0458	0.0231	0.0492	-0.0037	0.0321	-0.0092	-0.0055	-0.0294	-0.0023	-0.0115	-0.0196	0.5681	0.4668	0.5950	0.4878	0.5483	0.4531	0.5791	0.4775	0.5992	0.5273	0.5889	0.5030
3810	0.1363	0.0303	5.9601	0.0063	0.8273	0.1682	1.2776	-0.0213	0.0191	0.0212	-0.0272	-0.0003	0.0015	-0.0263	0.0078	0.0093	-0.0119	0.0115	0.0113	-0.0133	0.0108	0.0116	-0.0196	-0.0113	-0.0066	5.9777	0.0066	0.8634	0.1890	1.3113	-0.0173	0.0046	0.0040	-0.0139	0.0228	0.0209	-0.0121	0.0155	0.0160	-0.0080	0.0234	0.0233	0.0011	0.0143	0.0153	-0.0106	-0.0029	-0.0014	0.6104	0.5510	0.6232	0.5555	0.6291	0.5739	0.6096	0.5521	0.6015	0.5321	0.6227	0.5545
