batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.4984	0.2334	6.4527	0.0206	0.2848	0.9877	7.6574	0.3228	0.1649	0.0287	0.3083	0.0970	-0.1293	0.2225	0.0457	-0.1492	0.2996	0.1025	-0.0557	0.1384	-0.0042	0.0604	0.1590	-0.0173	0.0449	6.4643	0.0208	0.2740	0.9727	7.6507	0.2527	0.1795	-0.0419	0.2300	0.1079	-0.1469	0.1668	0.0315	-0.1512	0.2354	0.1674	-0.0636	0.0699	-0.1008	-0.0911	0.0893	-0.0860	-0.1075	0.6026	0.4975	0.6189	0.5055	0.5999	0.4861	0.6404	0.5448	0.6212	0.5096	0.6232	0.5183
762	0.5920	0.3440	6.4016	0.0152	0.2770	0.9877	6.2712	0.3455	0.0598	-0.1968	0.3005	0.0230	-0.2472	0.2171	-0.0132	-0.2388	0.3314	-0.0385	-0.2349	0.1995	0.0834	0.0420	0.2250	0.0355	0.0057	6.4271	0.0154	0.2562	0.9770	6.4180	0.2577	0.1043	-0.2167	0.2215	0.0439	-0.2568	0.1598	0.0138	-0.2334	0.2374	0.0011	-0.2603	0.1576	0.0697	-0.0120	0.1751	0.0150	-0.0570	0.6520	0.5782	0.6429	0.5592	0.6463	0.5578	0.6571	0.5820	0.6420	0.5579	0.6626	0.5781
1143	0.6536	0.4238	6.3376	0.0150	0.2518	0.9878	5.7646	0.3301	0.0703	-0.2591	0.2879	0.0288	-0.2843	0.2234	0.0178	-0.2245	0.3213	-0.0250	-0.2870	0.2174	0.0097	-0.0432	0.2183	-0.0383	-0.1160	6.3682	0.0157	0.2578	0.9781	5.9487	0.2293	0.0940	-0.2648	0.2054	0.0598	-0.2741	0.1605	0.0341	-0.2121	0.2219	-0.0061	-0.3066	0.1571	0.0099	-0.0742	0.1594	-0.0289	-0.1272	0.6622	0.6011	0.6375	0.5671	0.6479	0.5729	0.6700	0.6123	0.6754	0.5973	0.6847	0.6057
1524	0.6831	0.4934	6.3488	0.0123	0.2272	0.9889	5.4425	0.2983	-0.0090	-0.3446	0.2562	-0.0242	-0.3396	0.2125	-0.0337	-0.2927	0.2703	-0.0377	-0.3384	0.2036	-0.0328	-0.1937	0.2062	-0.0832	-0.2439	6.3806	0.0123	0.2345	0.9798	5.6410	0.2153	0.0182	-0.3316	0.1776	-0.0240	-0.3343	0.1488	-0.0191	-0.2814	0.1886	-0.0866	-0.3324	0.1501	-0.0464	-0.1728	0.1495	-0.0968	-0.2157	0.6488	0.5800	0.6420	0.5746	0.6618	0.5915	0.7123	0.6432	0.6783	0.6096	0.6826	0.6141
1905	0.6963	0.4998	6.2821	0.0147	0.2301	0.9879	4.8860	0.3361	0.0830	-0.2958	0.2908	0.0531	-0.3174	0.2106	0.0435	-0.2175	0.3139	0.0805	-0.2478	0.2008	-0.0047	-0.1757	0.1940	-0.0681	-0.2334	6.3121	0.0161	0.2788	0.9777	5.0978	0.2345	0.1094	-0.3119	0.1988	0.0674	-0.3255	0.1513	0.0520	-0.2153	0.2061	-0.0588	-0.3081	0.1152	-0.0147	-0.1781	0.1215	-0.0699	-0.2145	0.6680	0.6037	0.6538	0.5863	0.6665	0.5961	0.7771	0.7137	0.6752	0.6013	0.6786	0.6121
2286	0.7119	0.5382	6.3100	0.0128	0.2213	0.9884	5.0043	0.3083	0.0353	-0.3414	0.2610	0.0557	-0.3377	0.2064	0.0649	-0.2217	0.3024	0.0343	-0.3323	0.1814	-0.1165	-0.2859	0.1847	-0.1056	-0.2752	6.3430	0.0122	0.2470	0.9782	5.2372	0.1961	0.0766	-0.3346	0.1627	0.0840	-0.3057	0.1425	0.0882	-0.1814	0.1812	-0.0451	-0.3334	0.0882	-0.0939	-0.2691	0.1034	-0.0877	-0.2447	0.6650	0.5991	0.6365	0.5696	0.6489	0.5737	0.7262	0.6414	0.6593	0.5849	0.6520	0.5900
2667	0.7305	0.5428	6.2881	0.0133	0.2124	0.9901	4.9316	0.3220	0.0326	-0.3489	0.2769	0.0513	-0.3587	0.2052	0.0218	-0.2813	0.3111	0.0276	-0.3209	0.1927	-0.0650	-0.2633	0.1888	-0.1110	-0.2818	6.3243	0.0141	0.2498	0.9820	5.2071	0.2181	0.0716	-0.3556	0.1832	0.0577	-0.3559	0.1378	0.0340	-0.2694	0.1971	-0.0476	-0.3502	0.1099	-0.0360	-0.2434	0.1126	-0.0716	-0.2564	0.6867	0.6233	0.6703	0.6037	0.6896	0.6204	0.7249	0.6548	0.6636	0.5972	0.6647	0.6032
3048	0.7378	0.5427	6.2789	0.0113	0.2230	0.9869	4.3673	0.3142	0.0602	-0.3565	0.2707	0.0118	-0.3610	0.1934	-0.0065	-0.2773	0.3071	0.0523	-0.3471	0.1980	-0.0631	-0.2670	0.1902	-0.1192	-0.3034	6.3111	0.0121	0.2520	0.9765	4.6001	0.2084	0.0299	-0.3494	0.1786	-0.0087	-0.3646	0.1261	0.0004	-0.2691	0.1939	-0.0982	-0.3623	0.1058	-0.0457	-0.2366	0.1044	-0.0851	-0.2876	0.6677	0.6020	0.6590	0.5911	0.6758	0.5995	0.7233	0.6517	0.6831	0.6127	0.6861	0.6209
3429	0.7473	0.5605	6.2923	0.0114	0.1930	0.9907	4.8135	0.3196	0.0261	-0.3666	0.2786	0.0223	-0.3716	0.2106	-0.0003	-0.2985	0.3169	0.0285	-0.3608	0.1948	-0.0872	-0.2972	0.2016	-0.1052	-0.3152	6.3279	0.0119	0.2332	0.9825	5.0844	0.2221	0.0271	-0.3642	0.1894	-0.0171	-0.3704	0.1451	-0.0116	-0.2897	0.2125	-0.0327	-0.3597	0.1168	-0.0618	-0.2390	0.1266	-0.0853	-0.2649	0.6834	0.6148	0.6703	0.6000	0.6942	0.6195	0.7017	0.6265	0.6588	0.5899	0.6700	0.6068
3810	0.7380	0.5381	6.2615	0.0120	0.2219	0.9893	4.6993	0.3379	0.0315	-0.3231	0.2997	-0.0545	-0.3639	0.2088	-0.0853	-0.3231	0.3340	0.0204	-0.3171	0.2191	-0.0578	-0.2371	0.2106	-0.0937	-0.3005	6.2991	0.0135	0.2549	0.9807	5.0149	0.2414	0.0510	-0.3304	0.2063	-0.1034	-0.3753	0.1417	-0.0955	-0.3300	0.2285	-0.0656	-0.3384	0.1444	-0.0359	-0.2104	0.1366	-0.1002	-0.2764	0.7085	0.6429	0.7053	0.6323	0.7222	0.6457	0.7605	0.6878	0.7085	0.6471	0.7110	0.6514
