batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
136	0.9147	0.0798	16.7780	0.0232	0.2369	0.9984	15.3912	0.5287	-0.1923	-0.1830	0.5287	-0.1923	-0.1830	0.5287	-0.1923	-0.1830	0.5287	-0.1923	-0.1830	16.8268	0.0256	0.1859	0.9968	15.8995	0.1077	-0.1316	-0.2561	0.1077	-0.1316	-0.2561	0.1077	-0.1316	-0.2561	0.1077	-0.1316	-0.2561	0.4691	0.8955	0.4691	0.8955	0.4691	0.8955	0.4691	0.8955
272	0.8880	0.1105	16.6172	0.0132	0.2033	0.9982	9.6535	0.5130	-0.1808	-0.3053	0.5130	-0.1808	-0.3053	0.5130	-0.1808	-0.3053	0.5130	-0.1808	-0.3053	16.6850	0.0156	0.1572	0.9948	11.4860	0.0735	-0.1184	-0.3838	0.0735	-0.1184	-0.3838	0.0735	-0.1184	-0.3838	0.0735	-0.1184	-0.3838	0.7512	0.9544	0.7512	0.9544	0.7512	0.9544	0.7512	0.9544
408	0.8900	0.1538	16.5912	0.0111	0.1659	0.9979	7.9163	0.5104	-0.2237	-0.3741	0.5104	-0.2237	-0.3741	0.5104	-0.2237	-0.3741	0.5104	-0.2237	-0.3741	16.6790	0.0138	0.1275	0.9950	10.2101	0.0659	-0.2496	-0.4684	0.0659	-0.2496	-0.4684	0.0659	-0.2496	-0.4684	0.0659	-0.2496	-0.4684	0.7251	0.9379	0.7251	0.9379	0.7251	0.9379	0.7251	0.9379
544	0.9242	0.1779	16.4886	0.0076	0.1925	0.9965	5.4479	0.5309	-0.2498	-0.3893	0.5309	-0.2498	-0.3893	0.5309	-0.2498	-0.3893	0.5309	-0.2498	-0.3893	16.5591	0.0101	0.1435	0.9943	7.6227	0.1125	-0.2754	-0.5136	0.1125	-0.2754	-0.5136	0.1125	-0.2754	-0.5136	0.1125	-0.2754	-0.5136	0.6574	0.9205	0.6574	0.9205	0.6574	0.9205	0.6574	0.9205
680	0.9165	0.1901	16.5209	0.0086	0.1671	0.9974	6.0979	0.5293	-0.2222	-0.3721	0.5293	-0.2222	-0.3721	0.5293	-0.2222	-0.3721	0.5293	-0.2222	-0.3721	16.5807	0.0103	0.1447	0.9941	7.8517	0.1131	-0.1360	-0.5114	0.1131	-0.1360	-0.5114	0.1131	-0.1360	-0.5114	0.1131	-0.1360	-0.5114	0.6801	0.9295	0.6801	0.9295	0.6801	0.9295	0.6801	0.9295
816	0.9141	0.2012	16.5151	0.0082	0.1649	0.9966	5.7647	0.5301	-0.2000	-0.3504	0.5301	-0.2000	-0.3504	0.5301	-0.2000	-0.3504	0.5301	-0.2000	-0.3504	16.5646	0.0094	0.1400	0.9934	7.1537	0.1227	-0.1553	-0.4982	0.1227	-0.1553	-0.4982	0.1227	-0.1553	-0.4982	0.1227	-0.1553	-0.4982	0.6747	0.9322	0.6747	0.9322	0.6747	0.9322	0.6747	0.9322
952	0.9299	0.2234	16.4499	0.0059	0.1795	0.9946	4.2434	0.5439	-0.1980	-0.3405	0.5439	-0.1980	-0.3405	0.5439	-0.1980	-0.3405	0.5439	-0.1980	-0.3405	16.4840	0.0067	0.1593	0.9909	5.2527	0.1620	-0.2285	-0.4974	0.1620	-0.2285	-0.4974	0.1620	-0.2285	-0.4974	0.1620	-0.2285	-0.4974	0.5425	0.9025	0.5425	0.9025	0.5425	0.9025	0.5425	0.9025
1088	0.9266	0.2387	16.4788	0.0070	0.1802	0.9961	4.8383	0.5396	-0.1860	-0.3224	0.5396	-0.1860	-0.3224	0.5396	-0.1860	-0.3224	0.5396	-0.1860	-0.3224	16.5137	0.0077	0.1530	0.9920	5.7735	0.1653	-0.1316	-0.4855	0.1653	-0.1316	-0.4855	0.1653	-0.1316	-0.4855	0.1653	-0.1316	-0.4855	0.5427	0.9048	0.5427	0.9048	0.5427	0.9048	0.5427	0.9048
1224	0.9243	0.2467	16.4900	0.0075	0.1756	0.9967	5.0524	0.5362	-0.1756	-0.3070	0.5362	-0.1756	-0.3070	0.5362	-0.1756	-0.3070	0.5362	-0.1756	-0.3070	16.5258	0.0082	0.1604	0.9916	5.8945	0.1692	-0.1018	-0.4627	0.1692	-0.1018	-0.4627	0.1692	-0.1018	-0.4627	0.1692	-0.1018	-0.4627	0.5400	0.9067	0.5400	0.9067	0.5400	0.9067	0.5400	0.9067
1360	0.9323	0.2522	16.4398	0.0056	0.1823	0.9947	4.1245	0.5493	-0.1941	-0.3043	0.5493	-0.1941	-0.3043	0.5493	-0.1941	-0.3043	0.5493	-0.1941	-0.3043	16.4675	0.0063	0.1743	0.9907	4.8363	0.1955	-0.1092	-0.4671	0.1955	-0.1092	-0.4671	0.1955	-0.1092	-0.4671	0.1955	-0.1092	-0.4671	0.4468	0.8805	0.4468	0.8805	0.4468	0.8805	0.4468	0.8805
