batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.0394	0.0085	17.2010	0.0029	0.0682	0.9509	19.0000	-0.0587	-0.1516	0.0215	0.0756	-0.1480	-0.2019	0.1446	-0.4263	-0.5066	-0.0053	-0.2377	-0.1348	-0.0725	0.0957	0.2581	-0.0808	0.1001	0.2578	17.1929	0.0025	0.0588	0.9147	19.0000	-0.0288	-0.1623	0.2825	-0.0632	-0.0281	-0.1632	0.0526	-0.3544	-0.5680	0.0123	-0.2351	-0.1684	0.0613	0.2689	0.3338	0.0447	0.1566	0.2162	0.1528	0.5607	0.2417	0.7279	0.3006	0.7822	0.0913	0.2028	0.0830	0.0982	0.1014	0.2936
272	0.0991	0.0199	17.2014	0.0010	0.0668	0.9930	19.0000	-0.0778	-0.3108	-0.0779	-0.1281	-0.2795	-0.3081	-0.0297	-0.3398	-0.1491	-0.0483	-0.3158	-0.1287	0.0822	0.0448	0.2393	0.1000	-0.0139	0.2329	17.1935	0.0038	0.0460	0.9902	19.0000	-0.0907	-0.0386	0.0632	-0.1954	-0.1208	-0.3373	-0.0886	-0.3882	-0.5254	-0.0934	-0.2404	-0.2456	0.1832	0.0228	0.2215	0.1569	0.0072	0.1842	0.1462	0.5395	0.2551	0.7551	0.2198	0.6783	0.1050	0.3227	0.2018	0.6447	0.1418	0.5082
408	0.0534	0.0126	17.2000	0.0020	0.0565	0.9785	19.0000	0.0109	-0.2366	-0.0324	0.0164	-0.2732	-0.3980	-0.0242	-0.3857	-0.4508	-0.0423	-0.2726	-0.1078	-0.0291	0.0711	0.2982	-0.0114	0.0854	0.3635	17.1923	0.0008	0.0574	0.9679	19.0000	0.0105	-0.1211	0.1766	-0.0794	-0.0412	-0.1794	-0.1374	-0.3342	-0.5263	0.0215	-0.2294	0.0140	0.1196	0.1557	0.3316	0.1350	0.2279	0.4053	0.2420	0.7423	0.2962	0.7761	0.4792	0.8683	0.1335	0.4799	0.0934	0.2217	0.0890	0.1492
544	0.0859	0.0126	17.2000	0.0012	0.0677	0.9943	19.0000	-0.0389	-0.2070	0.0198	-0.0830	-0.2370	-0.4080	-0.0592	-0.3742	-0.4532	0.0044	-0.2514	-0.0661	0.0498	0.0705	0.3138	0.1242	0.0462	0.2952	17.1920	0.0008	0.0508	0.9895	19.0000	-0.0059	-0.0772	0.0136	-0.1406	-0.0809	-0.3279	-0.1297	-0.3048	-0.4803	0.0233	-0.2088	-0.1083	0.1936	0.0382	0.2947	0.2082	0.2167	0.4763	0.1425	0.5130	0.1688	0.6086	0.2480	0.7100	0.0885	0.1585	0.0878	0.1437	0.0815	0.0355
680	0.0478	0.0093	17.2000	0.0019	0.0679	0.9970	19.0000	-0.0591	-0.3033	-0.0142	-0.0894	-0.3852	-0.4043	-0.0752	-0.4011	-0.4786	-0.0346	-0.3089	-0.1214	0.0314	0.0811	0.3327	0.0533	0.0606	0.3149	17.1918	0.0015	0.0520	0.9895	19.0000	-0.0218	-0.1496	-0.1355	-0.1511	-0.0816	-0.4904	-0.1450	-0.3404	-0.4039	-0.0348	-0.2474	0.0061	0.1453	0.1500	0.2732	0.2140	-0.0097	0.2263	0.1120	0.3689	0.2314	0.7289	0.2538	0.6982	0.0995	0.2783	0.2189	0.5416	0.1426	0.5151
816	0.0213	0.0046	17.2002	0.0029	0.0594	0.9951	19.0000	0.0080	-0.3305	-0.0429	0.0016	-0.3779	-0.4357	-0.0336	-0.3831	-0.4022	-0.0134	-0.3176	-0.0519	0.0926	0.0382	0.3374	0.0433	0.0489	0.2894	17.1916	0.0028	0.0545	0.9832	19.0000	-0.0564	-0.1447	-0.0035	-0.1166	-0.0781	-0.3864	-0.2001	-0.3754	-0.4741	0.0282	-0.1018	-0.1750	0.1917	0.1548	0.3623	0.1405	0.1709	0.5246	0.1247	0.4469	0.2919	0.7899	0.2667	0.7211	0.0850	0.1356	0.1172	0.3882	0.0835	0.0686
952	0.0280	0.0081	17.1999	0.0031	0.0583	0.9869	19.0000	0.0153	-0.2763	-0.0090	-0.0034	-0.3090	-0.4639	0.0786	-0.3709	-0.4314	0.0793	-0.2655	-0.0341	0.0632	0.0576	0.3977	0.0449	0.0987	0.4232	17.1907	0.0030	0.0490	0.9763	19.0000	0.0136	-0.2136	0.1303	-0.1456	-0.0719	-0.3789	-0.0787	-0.2947	-0.4768	-0.0013	-0.1509	-0.1395	0.1019	0.0237	0.1873	0.1690	0.1826	0.3860	0.1724	0.5982	0.3608	0.8258	0.2997	0.7563	0.0904	0.1808	0.0864	0.1510	0.0851	0.1366
1088	0.0268	0.0075	17.1991	0.0019	0.0565	0.9915	19.0000	0.0036	-0.3246	-0.0551	-0.0653	-0.3771	-0.4701	-0.0243	-0.3905	-0.4893	0.0798	-0.3044	-0.0606	0.0033	0.0599	0.3518	0.0098	0.0461	0.3093	17.1905	0.0026	0.0454	0.9818	19.0000	0.0119	-0.1566	0.1004	-0.1289	-0.0259	-0.4846	-0.1307	-0.2715	-0.5075	-0.0272	-0.1866	-0.0408	0.1017	0.0228	0.2711	0.0808	-0.0002	0.1408	0.1605	0.5714	0.3733	0.8393	0.3945	0.8276	0.1962	0.6677	0.0865	0.1324	0.1383	0.4393
1224	0.0168	0.0061	17.1987	0.0034	0.0524	0.9953	19.0000	-0.0449	-0.3091	-0.1357	-0.0515	-0.4122	-0.5015	-0.1325	-0.4148	-0.4813	-0.0918	-0.3426	-0.1825	0.0916	0.0481	0.2949	0.0959	0.0615	0.3403	17.1919	0.0030	0.0495	0.9857	19.0000	-0.1383	-0.1127	-0.0645	-0.1417	-0.0246	-0.5320	-0.1007	-0.3325	-0.5930	-0.0924	-0.2566	-0.1855	0.0752	0.1136	0.3232	0.2255	0.2392	0.5601	0.2854	0.6131	0.2401	0.7341	0.3394	0.8174	0.1233	0.4369	0.0911	0.1881	0.1036	0.3142
1360	0.0165	0.0046	17.1989	0.0028	0.0572	0.9958	19.0000	-0.0270	-0.3683	-0.1790	-0.0673	-0.4268	-0.4836	-0.0599	-0.4140	-0.4469	0.0084	-0.3081	-0.0557	0.1387	0.0492	0.3526	-0.0005	0.0372	0.3805	17.1912	0.0024	0.0611	0.9852	19.0000	-0.0155	-0.1781	-0.0254	-0.1697	-0.0978	-0.4667	-0.1853	-0.3592	-0.5092	0.0617	-0.2013	-0.0811	0.1382	0.0061	0.0904	0.0470	0.1786	0.3399	0.4711	0.8389	0.5167	0.8999	0.2696	0.7307	0.1087	0.3326	0.1212	0.3364	0.0933	0.2331
