batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
425	0.0082	0.0001	77.9519	0.0001	0.0140	0.8304	129.0139	-0.0610	-0.0939	-0.0156	0.0100	0.0593	0.0384	79.9888	0.0001	0.0001	0.0000	129.0000	-0.1100	-0.5507	-0.1982	0.2353	0.0456	0.0500	0.2074	0.4784	0.2142	0.4980	0.2043	0.4662	0.2047	0.4662	0.2468	0.5817	0.1995	0.4308
850	0.0136	0.0008	77.9515	0.0002	0.0153	0.8401	129.0131	-0.0245	-0.0311	-0.0184	-0.0295	0.0248	0.0242	79.9884	0.0001	0.0001	0.0000	129.0000	-0.4328	-0.4081	-0.8170	-0.1370	0.3431	0.3704	0.2188	0.5166	0.2243	0.5214	0.2039	0.4838	0.1971	0.4823	0.2338	0.5262	0.2337	0.5260
1275	0.0196	0.0024	77.9133	0.0004	0.0279	0.8585	108.4256	0.1486	0.1467	0.1849	0.0211	0.1431	0.2215	79.9537	0.0003	0.0003	0.0000	109.5141	0.1207	-0.1124	-0.2068	0.4445	-0.6351	-0.5017	0.2489	0.5565	0.2335	0.5410	0.2400	0.5531	0.2274	0.5213	0.2523	0.5374	0.2579	0.5713
1700	0.0673	0.0341	77.8603	0.0009	0.0568	0.8551	57.7784	0.2723	0.2909	0.2605	0.2288	0.0040	0.1273	79.9269	0.0005	0.0005	0.0000	69.2177	-0.5248	-0.4565	-0.3861	-0.3471	-0.0978	-0.2256	0.3310	0.6411	0.3573	0.6850	0.3620	0.6944	0.2650	0.5783	0.2878	0.6116	0.3323	0.6599
2125	0.2028	0.1311	77.7765	0.0016	0.1252	0.8520	42.0866	0.3291	0.3494	0.2853	0.2908	0.0030	0.1393	79.8610	0.0009	0.0009	0.0000	53.1593	-0.6581	-0.7179	-0.5851	-0.4785	0.0038	-0.2208	0.2937	0.6120	0.3511	0.6776	0.3689	0.7090	0.2937	0.6098	0.2730	0.6025	0.3266	0.6605
2550	0.2920	0.2050	77.6717	0.0018	0.1729	0.8526	28.3273	0.4001	0.4041	0.2706	0.3680	0.1866	0.2933	79.7882	0.0014	0.0014	0.0000	42.6361	-0.6347	-0.7316	-0.5836	-0.4176	-0.0072	-0.2671	0.3584	0.6726	0.4299	0.7350	0.4431	0.7630	0.3393	0.6723	0.3427	0.6837	0.4203	0.7555
2975	0.4153	0.3215	77.6028	0.0018	0.1703	0.8602	22.4420	0.5052	0.5002	0.3661	0.4554	0.2330	0.3350	79.7683	0.0015	0.0015	0.0000	37.1421	-0.6054	-0.7088	-0.6067	-0.4235	0.0570	-0.2457	0.4029	0.7111	0.4553	0.7708	0.4675	0.8004	0.3519	0.6934	0.3722	0.7204	0.4659	0.7896
3400	0.4835	0.3630	77.5529	0.0018	0.1699	0.8656	20.8901	0.5825	0.5624	0.4196	0.5222	0.2888	0.4286	79.7726	0.0015	0.0015	0.0000	40.2581	-0.5647	-0.6731	-0.6537	-0.3988	0.0773	-0.2682	0.4496	0.7623	0.5113	0.8111	0.5209	0.8237	0.4105	0.7468	0.3628	0.7157	0.5142	0.8238
3825	0.5108	0.3938	77.5314	0.0018	0.1822	0.8713	20.7563	0.5875	0.5680	0.4480	0.5378	0.3257	0.4453	79.7597	0.0016	0.0016	0.0000	38.5464	-0.5977	-0.6636	-0.6308	-0.4268	-0.0008	-0.3591	0.4633	0.7659	0.5130	0.8102	0.5248	0.8255	0.4248	0.7553	0.3463	0.7137	0.5143	0.8237
4250	0.5435	0.4188	77.5408	0.0018	0.1760	0.8741	21.2741	0.6245	0.5913	0.4660	0.5777	0.3421	0.4670	79.7802	0.0015	0.0015	0.0000	40.6522	-0.5101	-0.6105	-0.6194	-0.3555	0.0800	-0.3082	0.4587	0.7875	0.5287	0.8276	0.5412	0.8407	0.4424	0.7767	0.3660	0.7221	0.5706	0.8461
4675	0.5659	0.4370	77.5553	0.0019	0.1883	0.8736	22.9139	0.6343	0.5955	0.4741	0.5927	0.2932	0.4565	79.7964	0.0013	0.0013	0.0000	40.5343	-0.5188	-0.6088	-0.5793	-0.3796	0.0249	-0.3322	0.4971	0.8019	0.5427	0.8382	0.5558	0.8470	0.4442	0.7898	0.3311	0.6989	0.5475	0.8378
5100	0.5878	0.4478	77.5608	0.0020	0.1967	0.8744	24.5372	0.6624	0.6080	0.4755	0.6192	0.2883	0.4470	79.8081	0.0013	0.0013	0.0000	43.0917	-0.4939	-0.5883	-0.5947	-0.3222	-0.0011	-0.3510	0.5072	0.8152	0.5428	0.8453	0.5705	0.8557	0.4625	0.8077	0.3355	0.7035	0.5577	0.8456
5525	0.5844	0.4477	77.5788	0.0021	0.1921	0.8818	27.9381	0.6613	0.6061	0.4727	0.6229	0.2827	0.4445	79.8267	0.0011	0.0011	0.0000	49.4506	-0.4754	-0.5563	-0.5708	-0.3047	0.1128	-0.2955	0.5315	0.8276	0.5567	0.8527	0.5665	0.8577	0.4546	0.8059	0.3354	0.6979	0.5567	0.8434
5950	0.5901	0.4605	77.6077	0.0021	0.1973	0.8804	30.3957	0.6560	0.6047	0.4585	0.6040	0.1999	0.4066	79.8388	0.0011	0.0011	0.0010	51.0786	-0.4499	-0.5348	-0.5415	-0.2987	0.0743	-0.2609	0.5194	0.8232	0.5628	0.8467	0.5809	0.8605	0.4523	0.7999	0.2987	0.6635	0.5684	0.8436
