batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.1141	0.0534	6.0938	0.0173	0.6973	0.2246	2.4551	-0.0192	-0.0655	-0.0355	-0.0124	-0.0748	-0.0294	-0.0175	-0.0891	-0.0571	-0.0087	-0.0736	-0.0100	-0.0227	-0.1281	-0.1412	-0.0228	-0.1256	-0.1174	6.1002	0.0168	0.7415	0.2223	2.3956	-0.0165	-0.0185	-0.0146	-0.0048	-0.0222	0.0148	-0.0145	-0.0398	-0.0355	-0.0139	-0.0387	0.0051	-0.0221	-0.0638	-0.0786	-0.0138	-0.0375	-0.0397	0.5949	0.5045	0.6025	0.5108	0.6106	0.5202	0.6117	0.5130	0.6126	0.5270	0.5961	0.5181
762	0.1474	0.0426	6.0170	0.0119	0.7901	0.2076	1.6237	-0.0037	-0.0405	0.0092	0.0052	-0.0139	0.0156	-0.0017	-0.0287	-0.0049	-0.0013	-0.0362	-0.0028	-0.0060	-0.0539	-0.0146	0.0014	-0.0536	0.0178	6.0301	0.0121	0.8092	0.2053	1.6224	-0.0061	-0.0368	-0.0239	-0.0006	-0.0298	-0.0027	-0.0002	-0.0033	0.0048	0.0060	-0.0247	-0.0067	0.0044	-0.0071	0.0095	-0.0001	-0.0072	-0.0049	0.5866	0.4974	0.5884	0.5013	0.5737	0.4788	0.5853	0.4982	0.5826	0.4933	0.5968	0.5105
1143	0.1381	0.0532	6.0607	0.0146	0.7418	0.2377	2.0304	-0.0136	-0.0446	-0.0319	-0.0106	0.0159	0.0323	-0.0081	0.0159	0.0247	0.0012	0.0176	0.0341	-0.0080	-0.0222	0.0008	0.0132	-0.0076	0.0024	6.0796	0.0152	0.7728	0.2378	2.0972	-0.0221	-0.0263	-0.0170	0.0101	0.0258	0.0313	-0.0074	-0.0029	0.0003	-0.0005	0.0270	0.0342	-0.0224	-0.0320	-0.0316	-0.0120	-0.0098	-0.0040	0.6039	0.5282	0.6088	0.5376	0.6103	0.5474	0.6283	0.5512	0.6080	0.5359	0.6111	0.5399
1524	0.1109	0.0491	6.0569	0.0146	0.7302	0.2043	2.0715	-0.0233	-0.0173	-0.0096	-0.0156	-0.0284	-0.0250	-0.0060	-0.0168	-0.0241	0.0016	0.0127	0.0052	0.0001	-0.0317	-0.0246	-0.0054	0.0022	-0.0032	6.0700	0.0148	0.7697	0.2158	2.0761	-0.0129	0.0035	-0.0034	-0.0100	-0.0068	-0.0164	-0.0154	-0.0411	-0.0457	-0.0277	-0.0110	-0.0220	-0.0002	0.0048	0.0058	-0.0059	0.0103	0.0025	0.5858	0.5057	0.5957	0.5145	0.5976	0.5188	0.5902	0.5066	0.5884	0.5162	0.6100	0.5298
1905	0.0827	0.0229	6.0433	0.0174	0.7536	0.1400	1.6338	0.0172	0.0282	0.0220	0.0184	0.0175	0.0196	0.0190	0.0437	0.0360	-0.0047	-0.0077	-0.0132	0.0053	0.0514	0.0558	0.0075	0.0048	0.0009	6.0600	0.0177	0.7849	0.1522	1.6757	0.0026	0.0104	0.0091	-0.0019	-0.0218	-0.0238	-0.0152	-0.0413	-0.0474	0.0082	-0.0013	-0.0040	0.0066	-0.0143	-0.0184	0.0050	0.0014	0.0005	0.5699	0.4972	0.5806	0.4926	0.5946	0.5280	0.5780	0.4934	0.5792	0.4871	0.5743	0.4898
2286	0.0829	0.0314	6.0890	0.0192	0.6981	0.1588	2.0505	-0.0047	0.0003	0.0103	-0.0056	0.0029	0.0101	-0.0103	-0.0057	-0.0101	-0.0145	-0.0202	-0.0082	0.0033	-0.0156	-0.0051	-0.0058	-0.0340	-0.0271	6.1005	0.0191	0.7355	0.1641	2.0631	0.0001	-0.0017	0.0009	-0.0093	-0.0062	-0.0092	-0.0161	-0.0237	-0.0220	-0.0116	-0.0072	-0.0050	-0.0198	-0.0341	-0.0344	0.0030	-0.0172	-0.0055	0.5858	0.5084	0.5800	0.5126	0.6125	0.5280	0.5689	0.4921	0.5849	0.5017	0.5866	0.5137
2667	0.2234	0.0341	5.9358	0.0037	0.6826	0.2473	1.1484	-0.0211	-0.0137	0.0110	-0.0025	0.0199	0.0504	0.0770	0.0302	0.0415	-0.0051	0.0456	0.0645	-0.0197	-0.0342	-0.0365	-0.0098	-0.0095	0.0019	5.9488	0.0038	0.7122	0.2382	1.1504	-0.0029	0.0346	0.0470	-0.0017	0.0178	0.0433	0.0612	0.0082	0.0081	0.0021	0.0343	0.0426	-0.0050	0.0205	0.0250	-0.0063	0.0132	0.0176	0.5909	0.5169	0.6070	0.5379	0.6013	0.5117	0.6002	0.5266	0.5921	0.5052	0.5985	0.5110
3048	0.0710	0.0232	5.9789	0.0088	0.7362	0.0981	1.4232	-0.0065	0.0029	0.0212	-0.0031	-0.0131	0.0093	0.0013	-0.0133	-0.0041	-0.0035	-0.0105	0.0007	0.0099	-0.0204	-0.0005	-0.0129	-0.0500	-0.0413	5.9936	0.0089	0.7527	0.1063	1.4243	-0.0066	0.0189	0.0293	0.0060	-0.0071	0.0009	-0.0173	-0.0167	-0.0131	0.0079	-0.0052	-0.0033	0.0032	0.0045	0.0078	0.0035	-0.0137	-0.0063	0.5705	0.4809	0.5883	0.5026	0.5672	0.4902	0.5660	0.4808	0.5814	0.4963	0.5886	0.5009
3429	0.0681	0.0299	6.1912	0.0262	0.6172	0.2208	2.9121	-0.0110	-0.0063	-0.0277	0.0173	0.0462	0.0345	0.0217	0.0156	0.0108	0.0004	-0.0079	-0.0073	-0.0041	0.0050	-0.0056	-0.0063	-0.0168	-0.0168	6.2073	0.0258	0.6417	0.2193	2.9473	-0.0014	-0.0088	0.0060	0.0070	-0.0129	-0.0115	0.0297	0.0029	0.0054	0.0026	0.0079	0.0016	-0.0086	-0.0175	-0.0234	0.0040	-0.0285	-0.0293	0.5806	0.4879	0.5972	0.5171	0.6029	0.5246	0.5740	0.4971	0.5997	0.5242	0.6089	0.5299
3810	0.2695	0.0279	5.9082	0.0007	0.4654	0.2735	1.0287	0.0004	0.0055	0.0076	0.0036	0.0081	0.0014	-0.0037	-0.0139	-0.0139	0.0144	0.0134	0.0115	0.0153	0.0112	0.0141	0.0049	-0.0028	0.0036	5.9210	0.0007	0.4632	0.2597	1.0325	0.0164	0.0181	0.0158	0.0036	0.0195	0.0142	0.0017	-0.0135	-0.0160	0.0001	0.0014	-0.0026	0.0014	-0.0102	-0.0116	-0.0001	0.0035	-0.0025	0.5838	0.4968	0.5887	0.5024	0.5945	0.5199	0.5832	0.4849	0.5626	0.4768	0.5786	0.4934
