batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.9272	0.0641	17.0573	0.0358	0.1498	1.0000	19.0000	0.4810	-0.2616	-0.2780	0.4779	-0.2612	-0.2781	0.4126	-0.2641	-0.2809	0.4600	-0.2560	-0.2727	-0.0492	-0.0714	0.0225	-0.0039	-0.0658	0.0500	17.0491	0.0363	0.1183	0.9992	19.0000	0.4860	-0.2662	-0.3110	0.4837	-0.2625	-0.3101	0.3989	-0.2154	-0.3557	0.4650	-0.2794	-0.3083	-0.0325	0.0509	0.1136	-0.0018	-0.0680	-0.0617	0.3653	0.7723	0.3752	0.7788	0.3431	0.7668	0.3543	0.7597	0.1240	0.4377	0.1268	0.4406
272	0.9272	0.0641	16.8187	0.0255	0.2435	1.0000	17.8232	0.4773	-0.2704	-0.2642	0.4750	-0.2708	-0.2616	0.4620	-0.2736	-0.2632	0.4679	-0.2707	-0.2599	0.0041	-0.1116	-0.0509	0.0175	-0.0908	-0.0514	16.8191	0.0262	0.1700	0.9992	17.8968	0.4800	-0.2478	-0.3035	0.4791	-0.2465	-0.2987	0.4635	-0.2338	-0.3149	0.4725	-0.2566	-0.3057	0.0145	-0.0605	-0.1189	0.0201	0.0234	0.0446	0.2835	0.7124	0.2872	0.7152	0.2950	0.7193	0.2772	0.7021	0.1414	0.5094	0.1403	0.5079
408	0.9272	0.0641	16.7802	0.0238	0.2506	0.9997	16.8076	0.4792	-0.2785	-0.2485	0.4711	-0.2780	-0.2496	0.4579	-0.2808	-0.2537	0.4615	-0.2755	-0.2406	0.0406	-0.1009	-0.0578	0.0581	-0.0610	-0.0152	16.7788	0.0244	0.1712	0.9992	17.0155	0.4789	-0.2711	-0.2917	0.4759	-0.2658	-0.2939	0.4644	-0.2601	-0.3018	0.4679	-0.2803	-0.2930	0.0384	-0.0175	-0.0189	0.0623	-0.1165	-0.1300	0.2317	0.6540	0.2383	0.6626	0.2469	0.6732	0.2180	0.6324	0.1277	0.4537	0.1399	0.5042
544	0.9272	0.0641	16.7700	0.0233	0.2592	0.9995	15.5712	0.4817	-0.2848	-0.2352	0.4649	-0.2857	-0.2403	0.4475	-0.2861	-0.2494	0.4542	-0.2803	-0.2188	0.0700	-0.0879	-0.0595	0.0817	-0.1188	-0.0652	16.7658	0.0238	0.1755	0.9988	15.8466	0.4779	-0.2750	-0.2846	0.4712	-0.2697	-0.2855	0.4600	-0.2623	-0.2877	0.4635	-0.2689	-0.2860	0.0599	-0.0022	-0.0031	0.0812	-0.1010	-0.0867	0.2005	0.6068	0.2109	0.6247	0.2212	0.6419	0.1750	0.5727	0.1452	0.5215	0.1479	0.5129
680	0.9272	0.0641	16.7667	0.0231	0.2627	0.9994	14.1483	0.4845	-0.2865	-0.2213	0.4589	-0.2883	-0.2319	0.4362	-0.2902	-0.2448	0.4498	-0.2780	-0.2002	0.0660	-0.1038	-0.0526	0.0848	-0.1365	-0.0825	16.7599	0.0235	0.1757	0.9988	14.5081	0.4778	-0.2803	-0.2816	0.4675	-0.2838	-0.2798	0.4548	-0.2781	-0.2825	0.4605	-0.2754	-0.2829	0.0698	0.0237	-0.0586	0.0841	-0.1263	-0.1606	0.1754	0.5689	0.1937	0.5952	0.2067	0.6194	0.1535	0.5274	0.1434	0.5157	0.1538	0.5287
816	0.9272	0.0641	16.7664	0.0230	0.2649	0.9991	12.7386	0.4873	-0.2850	-0.2088	0.4552	-0.2889	-0.2244	0.4269	-0.2914	-0.2404	0.4489	-0.2686	-0.1847	0.0891	-0.0791	-0.0193	0.0997	-0.1226	-0.1003	16.7566	0.0233	0.1677	0.9985	13.1144	0.4777	-0.2816	-0.2763	0.4650	-0.2873	-0.2772	0.4502	-0.2842	-0.2803	0.4581	-0.2741	-0.2781	0.0732	-0.1066	-0.1211	0.0982	-0.1061	-0.2180	0.1584	0.5363	0.1754	0.5685	0.1898	0.5997	0.1395	0.4907	0.1454	0.5232	0.1546	0.5368
952	0.9272	0.0641	16.7629	0.0228	0.2540	0.9986	11.5190	0.4892	-0.2788	-0.2006	0.4533	-0.2860	-0.2172	0.4202	-0.2902	-0.2373	0.4491	-0.2539	-0.1767	0.1057	-0.1351	-0.0810	0.1090	-0.1314	-0.0985	16.7505	0.0230	0.1673	0.9985	11.8833	0.4771	-0.2732	-0.2746	0.4629	-0.2798	-0.2675	0.4461	-0.2803	-0.2689	0.4563	-0.2627	-0.2719	0.0694	-0.0167	-0.0785	0.1086	-0.1003	-0.1349	0.1485	0.5142	0.1666	0.5487	0.1823	0.5847	0.1322	0.4671	0.1392	0.5031	0.1608	0.5675
1088	0.9272	0.0641	16.7616	0.0227	0.2532	0.9983	10.6586	0.4917	-0.2674	-0.1885	0.4532	-0.2796	-0.2064	0.4155	-0.2854	-0.2307	0.4523	-0.2327	-0.1650	0.0878	-0.1620	-0.1084	0.1207	-0.2001	-0.1552	16.7461	0.0227	0.1653	0.9985	10.9668	0.4770	-0.2645	-0.2579	0.4618	-0.2754	-0.2614	0.4426	-0.2776	-0.2618	0.4560	-0.2482	-0.2605	0.1129	-0.0513	0.0004	0.1118	-0.0922	-0.0880	0.1400	0.4909	0.1580	0.5278	0.1748	0.5688	0.1266	0.4456	0.1382	0.4944	0.1281	0.4520
1224	0.9272	0.0641	16.7476	0.0220	0.2621	0.9977	9.9189	0.4933	-0.2578	-0.1798	0.4561	-0.2722	-0.1966	0.4152	-0.2787	-0.2221	0.4579	-0.2167	-0.1572	0.1349	-0.0672	-0.0450	0.1304	-0.1743	-0.1324	16.7292	0.0219	0.1630	0.9973	10.1615	0.4768	-0.2482	-0.2412	0.4619	-0.2583	-0.2465	0.4409	-0.2640	-0.2465	0.4577	-0.2246	-0.2399	0.1226	-0.0759	-0.1759	0.1322	-0.0990	-0.1207	0.1359	0.4776	0.1500	0.5114	0.1687	0.5561	0.1243	0.4359	0.1258	0.4391	0.1337	0.4702
1360	0.9272	0.0641	16.7401	0.0216	0.2557	0.9968	9.3546	0.4950	-0.2488	-0.1724	0.4576	-0.2648	-0.1889	0.4131	-0.2720	-0.2156	0.4620	-0.1967	-0.1497	0.1487	-0.0662	-0.0334	0.1380	-0.1271	-0.1019	16.7184	0.0214	0.1578	0.9973	9.5413	0.4770	-0.2325	-0.2276	0.4616	-0.2399	-0.2289	0.4381	-0.2496	-0.2311	0.4584	-0.2088	-0.2232	0.1543	-0.0474	-0.1465	0.1577	-0.1660	-0.1952	0.1319	0.4653	0.1440	0.4965	0.1627	0.5462	0.1214	0.4235	0.1236	0.4362	0.1422	0.5150
