batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.5838	0.0531	16.3808	0.0045	0.4785	0.6383	1.3671	0.0983	0.0405	0.1043	0.0841	0.0393	0.0733	0.0558	0.0560	0.0731	0.0841	0.0088	0.0640	0.0486	-0.0117	0.0498	0.0258	-0.0241	0.0117	16.3603	0.0043	0.3327	0.6329	1.3551	0.0873	0.1469	0.1618	0.0962	0.1211	0.1706	0.0721	0.1316	0.1487	0.1018	0.0360	0.1333	0.0638	0.1241	0.1202	0.0428	0.0539	0.1022	0.1298	0.4553	0.1191	0.4105	0.1344	0.4611	0.1319	0.4549	0.1423	0.4590	0.1328	0.4580
272	0.3234	0.0364	16.4809	0.0094	0.4166	0.5979	1.9670	0.0809	0.0247	0.0874	0.0814	-0.0263	0.0177	-0.0207	-0.0568	-0.0489	0.0773	-0.0196	0.0406	0.0690	0.0395	0.0774	0.0713	0.0060	0.0844	16.4673	0.0097	0.2693	0.6213	1.9366	0.0277	0.0355	0.0149	0.0725	0.0947	0.1096	-0.0087	-0.0241	-0.0263	0.0586	0.0882	0.0469	0.0543	-0.0114	0.0259	0.0249	-0.0921	-0.0377	0.1553	0.5236	0.1442	0.4998	0.1498	0.4888	0.1448	0.5098	0.1482	0.4827	0.1302	0.4481
408	0.6570	0.0591	16.5560	0.0038	0.3624	0.8585	2.6138	0.1005	0.0081	0.0191	0.0962	0.0532	0.0386	-0.0478	-0.0529	-0.0465	0.0833	-0.0158	0.0119	0.0772	-0.0838	-0.0218	0.0705	-0.0820	-0.0077	16.5168	0.0033	0.2667	0.8516	2.4332	0.1194	0.0925	0.1851	0.1165	0.1496	0.2114	-0.0940	-0.2487	-0.2456	0.1005	0.0886	0.2048	0.0779	-0.1469	-0.0228	0.0909	0.0575	0.0693	0.1562	0.5185	0.1645	0.5129	0.1766	0.5148	0.1774	0.5559	0.1591	0.5097	0.1659	0.5235
544	0.7413	0.0603	16.5514	0.0066	0.3821	0.9262	3.0414	0.2110	0.1265	0.1652	0.2011	0.0927	0.1325	0.0838	0.0212	0.0503	0.1895	0.1047	0.1433	0.1095	0.0181	0.0743	0.1140	0.0121	0.0872	16.5641	0.0054	0.2509	0.9297	3.2427	0.2101	0.2263	0.2456	0.2121	0.2404	0.2522	0.1010	0.1482	0.1439	0.1877	0.1943	0.2263	0.1333	0.1189	0.2184	0.1292	0.1101	0.1421	0.2045	0.5445	0.2339	0.5981	0.1672	0.5342	0.1731	0.5126	0.1734	0.5373	0.2113	0.5743
680	0.4888	0.0454	16.7398	0.0061	0.2639	0.9392	4.6869	0.1150	-0.0342	-0.0027	0.1018	0.0095	-0.0151	0.0116	-0.0452	-0.0292	0.1098	-0.0384	-0.0191	0.0422	-0.0291	-0.0003	0.0443	-0.0621	-0.0250	16.7379	0.0078	0.1861	0.9389	4.6959	0.0874	0.0728	0.1241	0.0588	0.0351	0.0167	-0.0062	-0.0075	-0.0259	0.0624	0.0544	-0.0061	0.0094	0.0596	-0.0237	0.0207	-0.1000	-0.1061	0.1856	0.5384	0.1955	0.5455	0.1581	0.5454	0.1480	0.5038	0.1788	0.5695	0.1424	0.4675
816	0.9041	0.0753	16.5574	0.0118	0.3777	0.9616	3.6271	0.1632	-0.0781	-0.0634	0.1488	-0.0760	-0.1077	0.0715	-0.0641	-0.0424	0.1539	-0.0874	-0.0622	0.0935	-0.0554	-0.0031	0.0661	-0.0746	-0.0662	16.5357	0.0118	0.2439	0.9602	3.5827	0.1660	-0.1215	-0.0684	0.1429	-0.1390	-0.1456	0.0668	-0.0377	-0.0395	0.1729	-0.0553	-0.0320	0.0932	-0.0114	-0.0285	0.0845	-0.0513	-0.0526	0.1566	0.5220	0.1680	0.5330	0.1484	0.4928	0.1902	0.5715	0.1497	0.5182	0.1317	0.4473
952	0.8135	0.0684	16.6911	0.0136	0.3028	0.9647	4.3532	0.1850	-0.1090	-0.1109	0.1715	-0.0964	-0.1193	0.0889	-0.0710	-0.0490	0.1759	-0.0608	-0.0593	0.0784	-0.0834	-0.0286	0.0760	-0.0827	-0.0588	16.6781	0.0132	0.1950	0.9726	4.3767	0.1649	0.0162	0.0263	0.1558	0.0035	-0.0654	0.1099	0.0022	-0.0044	0.1595	0.0553	-0.0342	0.0649	0.0294	-0.0671	0.0499	-0.1360	-0.0711	0.1579	0.5179	0.1488	0.5188	0.1941	0.5589	0.1074	0.3446	0.1629	0.5305	0.1535	0.5131
1088	0.8790	0.0701	16.5893	0.0125	0.3555	0.9636	4.1196	0.1939	-0.0112	-0.0312	0.1919	-0.0260	-0.0485	0.0439	-0.0634	-0.0480	0.2000	-0.0220	-0.0134	0.1244	-0.0873	-0.0096	0.1153	-0.1091	-0.0263	16.5678	0.0126	0.2371	0.9641	4.2709	0.1705	0.0504	-0.0048	0.1538	0.1482	0.0908	0.0255	-0.0588	-0.0605	0.1604	0.1167	0.0496	0.0868	0.0039	-0.0298	0.0910	0.1118	0.0105	0.1352	0.4481	0.1348	0.4681	0.2304	0.6174	0.1169	0.3962	0.1638	0.5121	0.1835	0.5448
1224	0.7808	0.0663	16.7442	0.0126	0.2646	0.9735	4.7434	0.1886	-0.0635	-0.0699	0.1843	-0.0643	-0.0755	0.0723	-0.0655	-0.0282	0.1832	-0.1289	-0.0790	0.0585	-0.0678	0.0075	0.0531	-0.0914	-0.0284	16.7366	0.0114	0.1773	0.9722	4.8002	0.1624	0.0789	0.0513	0.1450	0.0390	-0.0031	0.0731	-0.0088	-0.0408	0.1680	0.0346	-0.0842	0.0346	0.0263	-0.0364	0.0568	-0.0263	0.0197	0.1566	0.5335	0.1692	0.5579	0.1697	0.5558	0.1599	0.5264	0.1454	0.5045	0.1645	0.5445
1360	0.4769	0.0592	16.7979	0.0025	0.2429	0.9669	4.9442	0.1406	-0.0894	-0.1063	0.1360	-0.1749	-0.1088	0.0938	-0.1694	-0.1466	0.1357	-0.1345	-0.1450	0.0299	-0.0517	-0.0287	0.0295	-0.0605	-0.0212	16.7839	0.0030	0.1695	0.9656	4.9162	0.1302	0.0114	-0.0553	0.1037	-0.1360	-0.1816	0.0862	-0.0754	-0.1162	0.1270	-0.2057	-0.1868	0.0329	-0.0987	-0.0877	0.0276	-0.0658	-0.1833	0.1677	0.5748	0.1646	0.5750	0.1364	0.4654	0.1475	0.5348	0.1334	0.4664	0.1503	0.5288
