batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.9272	0.0641	17.0696	0.0364	0.1452	1.0000	19.0000	0.4834	-0.2181	-0.2705	0.4761	-0.2187	-0.2723	0.3967	-0.2123	-0.2835	0.4591	-0.2187	-0.2634	-0.0216	-0.0035	0.0377	0.0179	-0.0693	0.0016	17.0595	0.0368	0.1173	1.0000	19.0000	0.4835	-0.1307	-0.1724	0.4763	-0.1281	-0.1763	0.3817	-0.0741	-0.1974	0.4570	-0.1206	-0.1662	-0.0085	0.0048	-0.0803	0.0274	0.1158	0.0089	0.3338	0.7515	0.3507	0.7634	0.3564	0.7741	0.3093	0.7264	0.1119	0.3746	0.1421	0.4964
272	0.9272	0.0641	16.8261	0.0258	0.2327	1.0000	17.8005	0.4784	-0.2283	-0.2598	0.4749	-0.2281	-0.2595	0.4584	-0.2304	-0.2635	0.4695	-0.2290	-0.2576	-0.0074	-0.0970	0.0225	0.0384	-0.1032	0.0134	16.8248	0.0265	0.1733	1.0000	17.9046	0.4776	-0.1763	-0.2018	0.4750	-0.1763	-0.1991	0.4559	-0.1776	-0.2013	0.4680	-0.1781	-0.1974	-0.0059	0.0307	-0.0640	-0.0010	-0.0318	-0.0624	0.2952	0.7238	0.3033	0.7309	0.3127	0.7401	0.2837	0.7117	0.1255	0.4426	0.1305	0.4570
408	0.9272	0.0641	16.7830	0.0239	0.2516	0.9999	16.7475	0.4796	-0.2393	-0.2516	0.4714	-0.2393	-0.2512	0.4551	-0.2410	-0.2561	0.4644	-0.2404	-0.2485	0.0290	-0.0596	-0.0172	0.0487	-0.1182	-0.0289	16.7802	0.0245	0.1728	1.0000	16.9359	0.4764	-0.1868	-0.2070	0.4712	-0.1820	-0.2048	0.4550	-0.1798	-0.2110	0.4630	-0.1956	-0.2033	0.0121	-0.0430	-0.1197	0.0243	-0.0267	-0.0112	0.2433	0.6746	0.2530	0.6857	0.2635	0.6984	0.2296	0.6558	0.1281	0.4470	0.1291	0.4521
544	0.9272	0.0641	16.7732	0.0235	0.2569	0.9998	15.5302	0.4819	-0.2490	-0.2450	0.4662	-0.2487	-0.2483	0.4455	-0.2486	-0.2545	0.4578	-0.2516	-0.2374	0.0380	-0.0656	0.0006	0.0627	-0.0534	-0.0146	16.7681	0.0239	0.1760	1.0000	15.8215	0.4761	-0.1763	-0.1961	0.4667	-0.1754	-0.2057	0.4487	-0.1908	-0.2092	0.4577	-0.1886	-0.1941	0.0420	0.0719	-0.0842	0.0287	-0.1842	-0.0724	0.2118	0.6337	0.2233	0.6515	0.2366	0.6704	0.1936	0.6018	0.1351	0.4802	0.1413	0.5028
680	0.9272	0.0641	16.7719	0.0234	0.2623	0.9997	14.1257	0.4849	-0.2535	-0.2393	0.4609	-0.2533	-0.2453	0.4347	-0.2538	-0.2544	0.4526	-0.2557	-0.2255	0.0299	-0.0447	-0.0001	0.0770	-0.1608	-0.0393	16.7641	0.0237	0.1781	0.9996	14.5039	0.4767	-0.1855	-0.1991	0.4629	-0.1820	-0.2031	0.4423	-0.1851	-0.2039	0.4540	-0.1969	-0.1982	0.0102	0.0496	-0.0035	0.0355	-0.0443	-0.1395	0.1885	0.5957	0.2031	0.6228	0.2189	0.6474	0.1674	0.5528	0.1277	0.4524	0.1302	0.4592
816	0.9272	0.0641	16.7710	0.0233	0.2643	0.9992	12.7180	0.4880	-0.2583	-0.2310	0.4567	-0.2590	-0.2422	0.4249	-0.2603	-0.2539	0.4499	-0.2569	-0.2117	0.0450	-0.0705	-0.0201	0.0788	-0.0666	-0.0490	16.7607	0.0235	0.1726	0.9996	13.1186	0.4769	-0.1899	-0.2022	0.4596	-0.1921	-0.2018	0.4362	-0.1969	-0.2075	0.4519	-0.2224	-0.2048	0.0023	-0.1399	-0.0684	0.0490	-0.0882	-0.1366	0.1711	0.5626	0.1878	0.5962	0.2048	0.6282	0.1501	0.5148	0.1187	0.4143	0.1334	0.4760
952	0.9272	0.0641	16.7673	0.0231	0.2649	0.9989	11.4991	0.4907	-0.2583	-0.2233	0.4545	-0.2608	-0.2372	0.4177	-0.2632	-0.2533	0.4496	-0.2544	-0.2032	0.0451	-0.0647	-0.0153	0.0862	-0.1144	-0.0269	16.7547	0.0232	0.1728	0.9985	11.8597	0.4777	-0.1987	-0.2000	0.4582	-0.1947	-0.1961	0.4321	-0.2000	-0.2031	0.4507	-0.2254	-0.1991	0.0549	0.1022	0.0864	0.0537	-0.1083	-0.1943	0.1594	0.5377	0.1756	0.5739	0.1937	0.6110	0.1399	0.4876	0.1222	0.4319	0.1242	0.4331
1088	0.9272	0.0641	16.7651	0.0229	0.2632	0.9981	10.6417	0.4935	-0.2578	-0.2151	0.4541	-0.2625	-0.2311	0.4121	-0.2652	-0.2510	0.4514	-0.2480	-0.1957	0.0601	-0.0115	0.0610	0.0970	-0.0773	-0.0453	16.7497	0.0230	0.1745	0.9981	10.9297	0.4779	-0.2154	-0.1961	0.4572	-0.2075	-0.1934	0.4284	-0.2079	-0.1956	0.4506	-0.2395	-0.1939	0.0588	-0.0478	-0.0548	0.0763	-0.0159	-0.1300	0.1487	0.5120	0.1643	0.5495	0.1830	0.5920	0.1321	0.4630	0.1220	0.4304	0.1376	0.4912
1224	0.9272	0.0641	16.7514	0.0223	0.2711	0.9977	9.9064	0.4953	-0.2561	-0.2098	0.4570	-0.2617	-0.2244	0.4116	-0.2664	-0.2478	0.4563	-0.2409	-0.1919	0.0918	-0.0295	0.0049	0.1116	-0.1253	-0.0852	16.7335	0.0222	0.1747	0.9977	10.1171	0.4783	-0.2184	-0.1873	0.4582	-0.2057	-0.1842	0.4273	-0.2118	-0.1934	0.4527	-0.2395	-0.1886	0.0660	-0.0539	-0.1491	0.0778	0.0089	0.0093	0.1432	0.4966	0.1564	0.5312	0.1758	0.5772	0.1288	0.4512	0.1227	0.4293	0.1285	0.4538
1360	0.9272	0.0641	16.7443	0.0219	0.2643	0.9969	9.3473	0.4971	-0.2532	-0.2049	0.4580	-0.2622	-0.2204	0.4091	-0.2667	-0.2461	0.4600	-0.2265	-0.1854	0.0850	-0.0176	-0.0106	0.1225	-0.1360	-0.0826	16.7235	0.0217	0.1744	0.9977	9.4869	0.4786	-0.2211	-0.1846	0.4585	-0.2101	-0.1864	0.4254	-0.2171	-0.1930	0.4543	-0.2303	-0.1864	0.1029	0.0395	-0.0373	0.1018	-0.1351	-0.1647	0.1384	0.4824	0.1503	0.5153	0.1689	0.5636	0.1254	0.4380	0.1117	0.3747	0.1257	0.4437
