batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.1585	0.0508	6.0695	0.0134	0.7489	0.2777	2.5450	-0.0197	-0.0572	-0.0569	-0.0214	-0.0605	-0.0702	-0.0157	-0.0529	-0.0428	-0.0253	-0.0572	-0.0621	-0.0367	-0.1132	-0.1042	-0.0352	-0.0838	-0.0954	6.0808	0.0135	0.7673	0.2795	2.5238	-0.0133	-0.0126	-0.0166	-0.0066	-0.0071	-0.0055	-0.0113	-0.0113	-0.0213	-0.0139	0.0030	0.0059	-0.0223	-0.0163	-0.0262	-0.0182	-0.0235	-0.0144	0.5771	0.4810	0.5589	0.4684	0.5871	0.4865	0.5787	0.4759	0.5685	0.4809	0.5721	0.4801
762	0.1433	0.0232	5.9251	0.0026	0.7796	0.1557	1.1182	-0.0047	-0.0028	0.0079	0.0202	0.0153	0.0252	0.0211	0.0034	0.0108	0.0140	0.0273	0.0290	0.0145	0.0152	0.0370	0.0150	0.0205	0.0231	5.9347	0.0022	0.8231	0.1743	1.1037	0.0330	0.0586	0.0550	0.0339	0.0538	0.0495	0.0457	0.0549	0.0585	0.0331	0.0508	0.0469	0.0156	0.0529	0.0435	0.0179	0.0325	0.0278	0.5381	0.4573	0.5368	0.4499	0.5339	0.4446	0.5418	0.4526	0.5616	0.4646	0.5425	0.4533
1143	0.1327	0.0437	6.0722	0.0168	0.7336	0.2177	2.0445	-0.0043	-0.0159	0.0015	0.0087	0.0052	0.0137	-0.0029	-0.0187	-0.0123	0.0074	-0.0189	0.0020	0.0002	-0.0142	0.0061	0.0157	-0.0139	-0.0014	6.0804	0.0164	0.7578	0.2092	2.0203	-0.0012	-0.0163	-0.0056	0.0147	0.0198	0.0260	-0.0079	-0.0100	-0.0085	0.0064	-0.0196	-0.0135	-0.0074	-0.0177	-0.0095	0.0008	-0.0227	-0.0187	0.5888	0.5050	0.5861	0.5092	0.5833	0.4959	0.5860	0.5037	0.5884	0.5098	0.5792	0.4988
1524	0.1037	0.0314	6.0170	0.0133	0.7525	0.1640	1.5565	-0.0113	0.0036	0.0052	-0.0053	-0.0070	-0.0101	-0.0017	-0.0150	-0.0107	0.0042	0.0003	0.0114	-0.0034	-0.0286	-0.0054	-0.0027	-0.0194	0.0005	6.0276	0.0131	0.8139	0.1447	1.5373	-0.0089	-0.0010	-0.0066	0.0047	0.0249	0.0219	0.0061	0.0057	0.0070	0.0102	0.0104	0.0112	-0.0182	-0.0149	-0.0156	0.0047	0.0217	0.0296	0.5767	0.4870	0.5807	0.4946	0.5629	0.4778	0.5727	0.4798	0.5717	0.4783	0.5814	0.4963
1905	0.0817	0.0254	5.9884	0.0101	0.7884	0.1206	1.4345	-0.0178	0.0073	0.0116	-0.0117	0.0177	0.0183	-0.0019	0.0440	0.0519	-0.0052	0.0344	0.0327	-0.0090	-0.0135	-0.0028	-0.0012	0.0135	0.0096	5.9963	0.0098	0.8483	0.1007	1.4031	-0.0127	-0.0088	-0.0097	-0.0043	0.0177	0.0189	-0.0106	0.0247	0.0212	0.0023	0.0110	0.0093	-0.0065	0.0084	0.0092	-0.0119	0.0088	-0.0049	0.5568	0.4709	0.5709	0.4783	0.5480	0.4557	0.5585	0.4597	0.5702	0.4827	0.5747	0.4841
2286	0.1124	0.0267	5.9626	0.0072	0.8405	0.1430	1.2948	0.0011	-0.0189	-0.0122	0.0141	-0.0043	0.0081	-0.0054	-0.0038	-0.0021	0.0029	-0.0165	0.0023	0.0009	-0.0151	-0.0153	-0.0019	-0.0277	-0.0011	5.9749	0.0070	0.7734	0.1479	1.2826	0.0059	-0.0160	-0.0018	-0.0020	0.0147	0.0185	-0.0048	-0.0036	0.0008	-0.0111	-0.0141	-0.0113	-0.0004	-0.0305	-0.0096	-0.0042	-0.0003	0.0001	0.5848	0.4996	0.5996	0.5057	0.5707	0.4914	0.5747	0.4807	0.5844	0.4933	0.5758	0.5025
2667	0.1010	0.0415	6.0266	0.0135	0.7702	0.1617	1.6972	-0.0188	-0.0220	-0.0121	-0.0108	-0.0088	0.0062	-0.0195	-0.0035	0.0033	-0.0026	-0.0116	0.0251	-0.0150	-0.0673	-0.0477	-0.0142	-0.0118	-0.0106	6.0387	0.0137	0.8127	0.1586	1.6849	0.0012	-0.0240	0.0087	-0.0035	-0.0255	-0.0142	-0.0041	-0.0147	-0.0088	-0.0032	-0.0196	0.0129	-0.0048	-0.0190	-0.0057	-0.0004	-0.0120	-0.0032	0.5863	0.4842	0.5935	0.5022	0.5545	0.4655	0.5972	0.4974	0.5852	0.4967	0.5874	0.4979
3048	0.1993	0.0393	5.9734	0.0073	0.8156	0.2663	1.3414	-0.0010	0.0211	0.0141	-0.0037	0.0236	0.0019	-0.0218	0.0090	0.0002	0.0051	0.0139	0.0130	-0.0132	0.0113	-0.0129	0.0039	0.0227	0.0073	5.9863	0.0075	0.8540	0.2508	1.3375	0.0116	0.0304	0.0307	0.0046	0.0245	0.0187	-0.0143	0.0035	0.0020	0.0129	0.0155	0.0123	0.0018	0.0228	0.0197	-0.0138	-0.0124	-0.0191	0.6120	0.5302	0.6068	0.5320	0.5625	0.4779	0.6217	0.5520	0.5820	0.5140	0.5607	0.4833
3429	0.1229	0.0356	6.0476	0.0145	0.7115	0.1911	1.8578	-0.0216	0.0246	0.0270	-0.0070	0.0175	0.0188	-0.0185	0.0201	0.0213	-0.0161	0.0287	0.0295	-0.0098	0.0330	0.0370	0.0001	0.0517	0.0582	6.0468	0.0136	0.8056	0.1998	1.7666	-0.0360	-0.0068	-0.0063	-0.0250	-0.0032	-0.0034	-0.0307	-0.0064	-0.0055	-0.0227	-0.0145	-0.0149	-0.0122	-0.0112	-0.0118	0.0051	0.0184	0.0184	0.5156	0.3988	0.5099	0.3902	0.5162	0.4184	0.5121	0.3956	0.5407	0.4354	0.5173	0.4121
3810	0.1441	0.0438	6.0914	0.0174	0.6886	0.2581	2.3312	0.0160	0.0163	-0.0054	0.0257	-0.0006	0.0012	0.0088	-0.0082	-0.0145	0.0237	-0.0302	-0.0308	0.0179	-0.0004	-0.0164	0.0119	-0.0128	-0.0198	6.1109	0.0177	0.7345	0.2859	2.3739	0.0223	0.0120	0.0058	0.0174	-0.0056	-0.0258	0.0150	-0.0070	-0.0169	0.0255	0.0183	0.0050	0.0272	0.0132	0.0157	0.0283	0.0163	0.0095	0.5801	0.5065	0.5649	0.4831	0.5796	0.4932	0.5777	0.4941	0.5847	0.5002	0.5909	0.5056
