batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2721	0.0267	6.7260	0.0220	0.2016	0.9987	15.0000	-0.0237	-0.0988	-0.0966	-0.0842	-0.1528	-0.1948	-0.0929	-0.1406	-0.1972	0.0384	0.0364	0.0466	-0.0016	-0.0218	0.0088	-0.0055	-0.0404	-0.0094	6.7378	0.0214	0.2134	0.9976	15.0000	-0.0057	-0.0407	-0.0400	-0.0372	-0.0760	-0.0669	-0.0575	-0.0733	-0.1134	0.0311	0.0860	0.0204	-0.0070	-0.0261	-0.0142	-0.0056	-0.0119	0.0255	0.5177	0.3828	0.5199	0.3863	0.5402	0.4256	0.5263	0.3962	0.6067	0.5083	0.5863	0.4797
762	0.2762	0.0307	6.6781	0.0230	0.2357	0.9982	13.9988	0.0702	0.0344	0.0399	-0.0704	-0.1378	-0.1884	-0.0883	-0.1426	-0.2166	0.0663	0.0403	0.0552	0.0063	-0.0509	0.0067	-0.0069	-0.0631	-0.0075	6.6891	0.0223	0.2505	0.9953	13.9985	0.0548	0.0712	0.0175	-0.0250	-0.0555	-0.0535	-0.0426	-0.0628	-0.0777	0.0589	0.0495	0.0226	0.0011	-0.0140	-0.0056	-0.0035	0.0090	0.0158	0.5049	0.3757	0.5161	0.3769	0.5243	0.3926	0.4706	0.3328	0.6005	0.4980	0.5973	0.4970
1143	0.3776	0.0745	6.6619	0.0257	0.2651	0.9972	12.8127	0.1436	0.1001	0.0323	0.0029	-0.0933	-0.1775	-0.0174	-0.1126	-0.2010	0.1329	0.1185	0.0097	-0.0063	0.0313	0.0581	-0.0018	-0.0616	-0.0343	6.6708	0.0248	0.2659	0.9905	12.7626	0.1066	0.0344	-0.0023	0.0329	-0.0208	-0.0668	0.0178	-0.0286	-0.0778	0.1005	0.0445	-0.0223	-0.0160	0.0145	0.0258	-0.0004	0.0009	0.0086	0.5010	0.3697	0.5204	0.3885	0.5260	0.3977	0.5123	0.3826	0.5987	0.4958	0.5908	0.4697
1524	0.3708	0.0703	6.6227	0.0250	0.2760	0.9962	11.9860	0.0821	0.0971	-0.0940	0.0338	-0.0250	-0.1577	0.0061	-0.0717	-0.1801	0.0740	0.1156	-0.1246	0.0053	0.0464	0.1237	0.0140	-0.0161	0.0147	6.6279	0.0244	0.2953	0.9847	11.9451	0.0594	0.0191	-0.0744	0.0492	-0.0021	-0.0876	0.0357	-0.0114	-0.0824	0.0552	0.0335	-0.0886	0.0018	0.0507	0.0582	0.0046	0.0151	0.0158	0.5379	0.4216	0.5403	0.4269	0.5329	0.4138	0.5691	0.4567	0.5729	0.4622	0.5700	0.4679
1905	0.3717	0.0708	6.5889	0.0246	0.2956	0.9941	11.4630	0.0784	0.0923	-0.1007	0.0489	0.0570	-0.1264	0.0222	-0.0214	-0.1499	0.0756	0.1151	-0.1280	0.0370	0.0935	0.1387	0.0427	0.0407	0.0519	6.5911	0.0239	0.3205	0.9814	11.3647	0.0500	0.0171	-0.0769	0.0431	0.0045	-0.0818	0.0378	-0.0127	-0.0772	0.0499	0.0345	-0.0799	0.0264	0.0434	0.0545	0.0385	0.0023	0.0087	0.5675	0.4572	0.5575	0.4505	0.5362	0.4225	0.5936	0.4760	0.5651	0.4595	0.5550	0.4483
2286	0.3743	0.0722	6.5736	0.0241	0.3091	0.9920	11.1588	0.1069	0.1100	-0.0920	0.0666	0.0890	-0.1069	0.0392	0.0238	-0.1258	0.1087	0.1356	-0.1219	0.0611	0.0974	0.1360	0.0668	0.0703	0.0891	6.5743	0.0235	0.3326	0.9786	11.0264	0.0687	0.0196	-0.0667	0.0462	0.0083	-0.0706	0.0395	-0.0163	-0.0727	0.0711	0.0467	-0.0691	0.0558	0.0233	0.0416	0.0505	0.0063	0.0089	0.5898	0.4723	0.5722	0.4643	0.5387	0.4295	0.6067	0.4805	0.5618	0.4522	0.5558	0.4443
2667	0.3781	0.0744	6.5658	0.0236	0.3158	0.9865	10.6722	0.1489	0.1217	-0.0846	0.0874	0.1031	-0.0982	0.0541	0.0524	-0.1107	0.1486	0.1522	-0.1155	0.0750	0.0711	0.1199	0.0821	0.0719	0.0913	6.5658	0.0230	0.3355	0.9721	10.5107	0.0995	0.0388	-0.0574	0.0553	0.0103	-0.0661	0.0406	-0.0151	-0.0723	0.1027	0.0787	-0.0583	0.0585	0.0046	0.0241	0.0566	-0.0022	0.0035	0.6062	0.4780	0.5871	0.4725	0.5446	0.4385	0.6166	0.4822	0.5631	0.4555	0.5605	0.4600
3048	0.3891	0.0910	6.5615	0.0230	0.3125	0.9834	10.3628	0.1766	0.1355	-0.0739	0.1093	0.1148	-0.0947	0.0635	0.0741	-0.0997	0.1711	0.1566	-0.1085	0.0862	0.0721	0.1167	0.0914	0.0584	0.0823	6.5615	0.0226	0.3372	0.9699	10.1695	0.1225	0.0710	-0.0474	0.0680	0.0164	-0.0628	0.0400	-0.0133	-0.0737	0.1229	0.1048	-0.0493	0.0703	0.0049	0.0227	0.0651	-0.0097	-0.0040	0.6187	0.4808	0.6039	0.4786	0.5549	0.4489	0.6250	0.4838	0.5706	0.4668	0.5655	0.4630
3429	0.4107	0.1192	6.5559	0.0232	0.3272	0.9847	10.1924	0.2016	0.1548	-0.0604	0.1330	0.1283	-0.0911	0.0754	0.0913	-0.0896	0.1875	0.1885	-0.0998	0.0978	0.0705	0.1089	0.0973	0.0547	0.0914	6.5569	0.0227	0.3472	0.9711	9.9966	0.1418	0.0978	-0.0391	0.0834	0.0204	-0.0622	0.0437	-0.0128	-0.0760	0.1354	0.1458	-0.0427	0.0822	0.0063	0.0176	0.0681	-0.0079	0.0023	0.6267	0.4834	0.6171	0.4824	0.5645	0.4561	0.6273	0.4842	0.5738	0.4712	0.5767	0.4784
3810	0.4116	0.1193	6.5463	0.0226	0.3198	0.9848	9.9787	0.2018	0.1668	-0.0458	0.1521	0.1327	-0.0893	0.0889	0.1015	-0.0793	0.1807	0.1878	-0.0900	0.0907	0.0651	0.0915	0.0925	0.0493	0.0705	6.5488	0.0221	0.3488	0.9705	9.7992	0.1441	0.1117	-0.0351	0.0956	0.0222	-0.0640	0.0491	-0.0114	-0.0801	0.1329	0.1512	-0.0399	0.0838	0.0036	0.0147	0.0778	-0.0157	-0.0188	0.6328	0.4854	0.6280	0.4864	0.5768	0.4651	0.6301	0.4858	0.5764	0.4735	0.5903	0.4931
