batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.3886	0.0335	17.2185	0.0181	0.0613	0.9549	19.0000	0.1332	-0.1578	-0.0339	0.0880	-0.1537	0.0027	0.0676	0.0023	0.1999	0.1176	-0.1096	0.0292	-0.0477	-0.0167	0.1168	-0.0371	-0.0868	0.0419	17.2104	0.0162	0.0541	0.9522	19.0000	0.0147	-0.1360	-0.0101	0.0286	-0.1119	0.0865	-0.0543	-0.0004	0.0855	0.0157	-0.0046	0.1406	0.0239	0.0548	0.1259	-0.0373	0.0517	0.1178	0.1512	0.5561	0.1468	0.5083	0.1681	0.5995	0.0962	0.2524	0.3474	0.5412	0.0815	0.0437
272	0.7890	0.0552	17.2182	0.0372	0.0704	0.9985	19.0000	0.2405	-0.2198	-0.2021	0.1713	-0.2159	-0.1701	0.0192	-0.0482	0.1799	0.1991	-0.2260	-0.1702	-0.0638	0.0298	0.1722	-0.0493	0.0127	0.1595	17.2106	0.0351	0.0606	0.9964	19.0000	0.1048	-0.1531	-0.0952	0.0287	-0.1858	-0.0729	-0.1237	0.0254	0.0566	0.0346	-0.0605	-0.3711	0.0152	0.0039	0.1145	-0.0272	0.0515	0.0956	0.4565	0.8404	0.1599	0.5716	0.3917	0.8226	0.1188	0.4091	0.1119	0.3587	0.1065	0.3269
408	0.8670	0.0642	17.2179	0.0409	0.0727	0.9992	19.0000	0.1364	-0.3156	-0.2142	0.0778	-0.3327	-0.2499	-0.0022	-0.0517	0.1953	0.1121	-0.2547	-0.1173	-0.1818	-0.0028	0.1456	-0.0835	-0.0245	0.1449	17.2098	0.0408	0.0652	0.9986	19.0000	0.0443	-0.2257	-0.5095	-0.0958	-0.2288	-0.1123	-0.1373	-0.0039	0.0908	0.0167	-0.1461	-0.3811	0.0520	0.0500	0.2105	-0.0122	-0.0767	0.1289	0.1776	0.6337	0.3293	0.7787	0.2127	0.6514	0.1611	0.5732	0.1837	0.5105	0.1011	0.2880
544	0.8704	0.0667	17.2181	0.0400	0.0713	0.9991	19.0000	0.0723	-0.3550	-0.2665	0.2116	-0.3343	-0.2440	-0.0070	-0.0549	0.2220	0.1517	-0.3045	-0.1151	-0.1593	-0.0201	0.1904	-0.1007	-0.0424	0.1790	17.2104	0.0382	0.0615	0.9984	19.0000	0.0282	-0.2026	-0.3697	-0.0490	-0.3453	-0.3793	-0.0421	-0.1732	0.0430	-0.0579	-0.2281	-0.3272	0.0050	0.0662	0.2482	-0.0167	0.0864	0.2724	0.3052	0.7198	0.3779	0.8512	0.5492	0.7224	0.0886	0.1617	0.2957	0.6962	0.1185	0.3959
680	0.8378	0.0616	17.2179	0.0377	0.0700	0.9988	19.0000	0.1822	-0.3469	-0.2699	0.1083	-0.3797	-0.2977	-0.0984	-0.0693	0.2381	0.1600	-0.3408	-0.1865	-0.1024	0.0014	0.2022	-0.1666	0.0311	0.2501	17.2104	0.0292	0.0590	0.9977	19.0000	0.0991	-0.2829	-0.3180	-0.0948	-0.2763	-0.3836	-0.1409	-0.0680	0.1173	-0.0834	-0.1380	-0.4908	0.0358	0.1961	0.4167	0.0666	0.2008	0.3539	0.1940	0.6396	0.2942	0.7549	0.1124	0.3714	0.1091	0.3531	0.0888	0.1474	0.1003	0.2854
816	0.8519	0.0639	17.2179	0.0383	0.0735	0.9983	19.0000	0.1543	-0.3652	-0.2826	0.1782	-0.4007	-0.3269	0.0403	-0.1318	0.1841	0.1355	-0.3239	-0.1889	-0.0990	0.0457	0.3045	-0.0343	0.0430	0.2882	17.2098	0.0371	0.0663	0.9957	19.0000	0.0004	-0.2252	-0.3355	0.0273	-0.3397	-0.4640	-0.1695	-0.0430	0.1206	-0.0207	-0.3156	-0.4228	0.0978	0.0281	0.1991	0.0697	0.0862	0.1759	0.2506	0.7025	0.2610	0.7388	0.1123	0.3758	0.1434	0.5254	0.0969	0.2638	0.0959	0.2527
952	0.8286	0.0573	17.2179	0.0370	0.0718	0.9977	19.0000	0.1601	-0.3472	-0.2060	0.0469	-0.3655	-0.2741	-0.0993	-0.1179	0.1696	0.0391	-0.3609	-0.1997	-0.0590	0.0689	0.3190	-0.0821	0.0292	0.2965	17.2102	0.0362	0.0636	0.9939	19.0000	-0.0651	-0.1825	-0.2377	-0.0269	-0.2966	-0.5372	-0.2058	-0.0180	0.1121	-0.1291	-0.1846	-0.3592	-0.0488	0.1706	0.3145	-0.0595	0.1714	0.2746	0.2058	0.6336	0.2004	0.6808	0.1267	0.4223	0.1001	0.2782	0.0941	0.2384	0.1113	0.3576
1088	0.8622	0.0638	17.2179	0.0385	0.0716	0.9981	19.0000	0.0724	-0.3681	-0.2349	0.1361	-0.3619	-0.2781	0.0114	-0.1621	0.2342	0.1196	-0.3170	-0.1221	-0.0914	0.0451	0.2890	-0.1260	0.0926	0.3979	17.2100	0.0367	0.0644	0.9936	19.0000	0.0061	-0.2509	-0.5390	-0.0847	-0.2431	-0.4467	-0.0914	0.0228	0.0838	-0.1013	-0.0096	-0.1759	0.0829	0.1921	0.3583	0.0886	0.1515	0.2842	0.1404	0.5195	0.3046	0.7800	0.2476	0.6745	0.1385	0.5079	0.1014	0.2944	0.0909	0.2000
1224	0.8627	0.0621	17.2176	0.0393	0.0745	0.9975	19.0000	0.0963	-0.3712	-0.1849	0.1238	-0.3614	-0.2603	-0.0153	-0.1189	0.1840	0.1899	-0.3527	-0.2088	-0.1589	0.0583	0.3009	-0.0727	0.0543	0.2790	17.2101	0.0374	0.0648	0.9932	19.0000	-0.0626	-0.2518	-0.5522	-0.0243	-0.2665	-0.4197	-0.0826	-0.0746	0.0377	-0.1759	-0.1000	-0.1108	0.1381	0.0570	0.2246	-0.0336	0.2222	0.3623	0.1622	0.5963	0.3279	0.7433	0.1011	0.2903	0.2253	0.4931	0.1168	0.3918	0.1071	0.3381
1360	0.7814	0.0625	17.2179	0.0402	0.0733	0.9972	19.0000	0.0791	-0.4196	-0.3595	0.0551	-0.3954	-0.2900	0.0097	-0.1090	0.2243	0.0774	-0.3779	-0.1537	-0.1690	0.0066	0.2792	0.0081	0.0931	0.3495	17.2096	0.0378	0.0661	0.9879	19.0000	-0.1167	-0.2158	-0.4235	0.0102	-0.2198	-0.3347	-0.1722	-0.0917	0.1908	-0.1083	-0.2522	-0.4732	0.0415	0.2693	0.4965	0.0633	0.2870	0.4636	0.4122	0.8480	0.2680	0.7638	0.1029	0.3092	0.1056	0.3137	0.0975	0.2654	0.1130	0.3766
