batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2721	0.0267	6.7304	0.0219	0.1972	0.9995	15.0000	-0.0470	-0.0941	-0.1367	-0.0947	-0.1399	-0.2100	-0.1266	-0.1505	-0.2367	0.0455	0.0037	0.0289	-0.0029	-0.0509	-0.0028	0.0037	-0.0539	-0.0154	6.7426	0.0213	0.2081	0.9943	15.0000	-0.0082	-0.0062	-0.0155	-0.0423	-0.0353	-0.0652	-0.0702	-0.0237	-0.0638	0.0372	0.0719	0.0437	-0.0015	-0.0078	-0.0212	0.0067	-0.0502	-0.0098	0.5348	0.4068	0.5323	0.4034	0.5368	0.4081	0.5515	0.4257	0.6038	0.5001	0.6018	0.5009
762	0.2850	0.0377	6.6789	0.0225	0.2382	0.9982	13.9980	0.0440	0.0006	-0.0098	-0.0891	-0.1329	-0.2142	-0.1119	-0.1483	-0.2405	0.0251	-0.0206	-0.0034	0.0017	0.0053	0.0481	0.0087	-0.0494	0.0115	6.6905	0.0217	0.2465	0.9891	13.9970	0.0514	0.0841	0.0319	-0.0375	-0.0159	-0.0645	-0.0565	-0.0186	-0.0710	0.0440	0.0404	0.0531	0.0084	-0.0075	-0.0089	0.0010	-0.0323	-0.0055	0.5143	0.3847	0.5250	0.3897	0.5278	0.3917	0.5141	0.4016	0.6032	0.4931	0.5821	0.4810
1143	0.3777	0.0735	6.6564	0.0256	0.2587	0.9970	12.8104	0.1100	0.0973	-0.0418	-0.0114	-0.0952	-0.1976	-0.0281	-0.1236	-0.2214	0.0957	0.1123	-0.0836	-0.0150	0.0360	0.1025	-0.0089	0.0175	0.0433	6.6653	0.0246	0.2682	0.9864	12.7709	0.0870	0.0448	-0.0168	0.0279	0.0166	-0.0792	0.0134	0.0046	-0.0767	0.0809	0.0647	-0.0602	-0.0205	0.0437	0.0357	-0.0077	0.0020	0.0257	0.5091	0.3860	0.5318	0.4070	0.5292	0.3981	0.5548	0.4490	0.5870	0.4729	0.5715	0.4671
1524	0.3724	0.0706	6.6135	0.0251	0.2766	0.9961	12.0178	0.0546	0.1020	-0.1140	0.0029	-0.0333	-0.1573	-0.0158	-0.0841	-0.1871	0.0569	0.1195	-0.1376	0.0025	0.0614	0.1238	0.0036	0.0414	0.0778	6.6185	0.0246	0.2990	0.9839	11.9591	0.0442	0.0224	-0.0757	0.0325	0.0249	-0.0842	0.0230	0.0242	-0.0786	0.0516	0.0486	-0.0790	-0.0030	0.0602	0.0637	-0.0038	0.0100	0.0165	0.5477	0.4462	0.5492	0.4406	0.5329	0.4122	0.5937	0.4804	0.5815	0.4563	0.5577	0.4501
1905	0.3753	0.0717	6.5834	0.0245	0.2982	0.9941	11.4201	0.0583	0.1059	-0.1104	0.0195	0.0540	-0.1283	-0.0041	-0.0572	-0.1542	0.0636	0.1299	-0.1335	0.0196	0.1048	0.1315	0.0180	0.0749	0.1007	6.5856	0.0239	0.3229	0.9813	11.3185	0.0385	0.0143	-0.0701	0.0240	0.0157	-0.0760	0.0188	0.0113	-0.0743	0.0483	0.0430	-0.0673	0.0042	0.0576	0.0585	0.0072	0.0273	0.0325	0.5753	0.4689	0.5613	0.4572	0.5329	0.4186	0.6056	0.4827	0.5661	0.4555	0.5633	0.4502
2286	0.3803	0.0737	6.5702	0.0239	0.3043	0.9917	11.1352	0.0873	0.1048	-0.1024	0.0435	0.0976	-0.1112	0.0171	-0.0041	-0.1332	0.0985	0.1437	-0.1265	0.0366	0.1185	0.1466	0.0302	0.0855	0.0988	6.5712	0.0235	0.3312	0.9790	10.9942	0.0555	0.0146	-0.0609	0.0276	0.0098	-0.0687	0.0180	-0.0075	-0.0735	0.0712	0.0603	-0.0548	0.0293	0.0389	0.0507	0.0158	0.0239	0.0218	0.5961	0.4765	0.5744	0.4673	0.5353	0.4264	0.6207	0.4842	0.5622	0.4516	0.5545	0.4490
2667	0.3826	0.0747	6.5620	0.0236	0.3139	0.9864	10.6456	0.1329	0.1205	-0.0964	0.0644	0.1070	-0.1049	0.0346	0.0417	-0.1213	0.1377	0.1668	-0.1219	0.0476	0.1040	0.1335	0.0358	0.0751	0.0896	6.5629	0.0230	0.3349	0.9741	10.4717	0.0893	0.0284	-0.0529	0.0335	0.0036	-0.0667	0.0177	-0.0206	-0.0779	0.1007	0.0835	-0.0499	0.0407	0.0247	0.0404	0.0248	0.0125	0.0046	0.6194	0.4819	0.5924	0.4751	0.5441	0.4396	0.6340	0.4857	0.5615	0.4513	0.5697	0.4710
3048	0.3869	0.0763	6.5587	0.0232	0.3118	0.9844	10.3148	0.1724	0.1501	-0.0871	0.0888	0.1153	-0.1016	0.0489	0.0631	-0.1120	0.1680	0.1833	-0.1145	0.0550	0.0826	0.1172	0.0498	0.0703	0.0972	6.5599	0.0226	0.3373	0.9705	10.1369	0.1220	0.0506	-0.0483	0.0484	0.0072	-0.0665	0.0206	-0.0283	-0.0837	0.1261	0.1101	-0.0450	0.0483	-0.0012	0.0144	0.0376	0.0134	0.0092	0.6333	0.4839	0.6140	0.4814	0.5587	0.4547	0.6379	0.4862	0.5688	0.4659	0.5716	0.4799
3429	0.3920	0.0873	6.5545	0.0229	0.3088	0.9852	10.1178	0.1928	0.1598	-0.0753	0.1114	0.1299	-0.1008	0.0596	0.0779	-0.1066	0.1859	0.1882	-0.1063	0.0551	0.0746	0.1027	0.0550	0.0673	0.1037	6.5564	0.0225	0.3381	0.9705	9.9499	0.1428	0.0714	-0.0431	0.0656	0.0126	-0.0670	0.0246	-0.0302	-0.0916	0.1465	0.1352	-0.0411	0.0568	-0.0022	0.0121	0.0418	-0.0052	-0.0110	0.6375	0.4853	0.6285	0.4862	0.5752	0.4681	0.6379	0.4872	0.5725	0.4745	0.5887	0.4984
3810	0.4092	0.1159	6.5493	0.0228	0.3187	0.9860	9.9190	0.2108	0.1667	-0.0589	0.1279	0.1385	-0.1007	0.0703	0.0924	-0.1015	0.1950	0.2000	-0.0939	0.0617	0.0767	0.1025	0.0616	0.0610	0.0950	6.5522	0.0222	0.3356	0.9702	9.7681	0.1589	0.0958	-0.0363	0.0784	0.0140	-0.0693	0.0294	-0.0291	-0.0977	0.1588	0.1544	-0.0355	0.0595	-0.0004	0.0055	0.0493	-0.0023	-0.0090	0.6387	0.4870	0.6367	0.4906	0.5917	0.4798	0.6366	0.4882	0.5809	0.4761	0.5957	0.5025
