batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2721	0.0267	6.7124	0.0223	0.1787	0.9961	14.2078	0.0826	0.0106	0.0438	0.0755	0.0085	0.0461	0.0809	0.0163	0.0442	-0.0555	-0.0369	-0.0051	-0.0461	-0.0261	-0.0149	-0.0307	-0.0351	-0.0343	6.7254	0.0217	0.1815	0.9915	14.2313	0.0796	0.0540	0.1063	0.0795	0.0476	0.0997	0.0751	0.0443	0.0949	-0.0386	0.0051	0.0182	-0.0623	-0.0987	-0.1166	-0.0380	-0.0719	-0.0597	0.6107	0.4980	0.6105	0.4992	0.6111	0.5016	0.5979	0.4841	0.5962	0.4933	0.6076	0.5159
762	0.2721	0.0267	6.7071	0.0224	0.1834	0.9955	14.0242	0.0626	-0.0150	0.0830	0.0566	-0.0097	0.0707	0.0590	-0.0104	0.0620	0.0589	-0.0151	0.0852	-0.0501	-0.0575	-0.0495	-0.0114	-0.0338	-0.0312	6.7201	0.0218	0.2050	0.9917	14.0498	0.0533	0.0510	0.1495	0.0544	0.0774	0.0995	0.0551	0.0685	0.0713	0.0561	0.0450	0.1624	-0.0497	-0.1488	-0.1602	-0.0208	-0.1383	-0.1016	0.6019	0.4910	0.6145	0.5287	0.6229	0.5450	0.6018	0.4825	0.6401	0.5258	0.6428	0.5313
1143	0.2721	0.0267	6.6781	0.0231	0.2319	0.9932	13.7464	0.0477	0.0818	0.0921	0.0446	0.0924	0.0659	0.0452	0.0792	0.0603	0.0482	0.0798	0.0986	-0.0381	-0.0290	-0.0452	-0.0254	-0.0875	-0.0297	6.6922	0.0225	0.2350	0.9909	13.8036	0.0497	0.1715	0.1991	0.0480	0.1554	0.1073	0.0492	0.1657	0.0832	0.0508	0.1713	0.2027	-0.0431	-0.0965	-0.1159	-0.0515	-0.1816	-0.1605	0.6175	0.5201	0.6390	0.5739	0.6482	0.5872	0.6125	0.5073	0.6361	0.5229	0.6463	0.5394
1524	0.2261	0.0368	6.7034	0.0201	0.1976	0.9475	13.7441	-0.0573	-0.0576	0.0565	-0.0497	0.0673	0.0473	-0.0463	0.0676	0.0448	-0.0537	0.0647	0.0548	-0.0039	0.0021	-0.0145	-0.0232	-0.0881	-0.0175	6.7187	0.0189	0.1931	0.9528	13.8097	-0.0494	-0.2185	-0.0214	-0.0307	0.1839	-0.0111	-0.0201	0.1814	-0.0119	-0.0372	0.1764	-0.0298	-0.0255	-0.1206	-0.1221	-0.0561	-0.2214	-0.1881	0.6931	0.6156	0.6930	0.6108	0.6896	0.6088	0.6979	0.6178	0.6664	0.5664	0.6314	0.5265
1905	0.2297	0.0374	6.6893	0.0213	0.2098	0.9920	13.7693	-0.0306	-0.0506	0.0643	-0.0261	0.0578	0.0654	-0.0263	0.0571	0.0641	-0.0110	0.0084	0.0720	0.0226	-0.0086	-0.0246	-0.0101	-0.0691	-0.0072	6.7048	0.0200	0.2118	0.9890	13.8302	-0.0203	-0.2140	0.0101	0.0021	0.1773	0.0166	0.0038	0.1756	0.0226	0.0124	0.1595	0.0533	-0.0316	-0.1604	-0.1749	-0.0505	-0.1731	-0.1170	0.6821	0.6003	0.6857	0.6023	0.6811	0.6009	0.6635	0.5938	0.6162	0.5014	0.6342	0.5372
2286	0.2721	0.0267	6.6828	0.0229	0.2217	0.9945	13.9295	0.0777	0.1141	0.1295	0.0826	0.1115	0.0805	0.0818	0.1185	0.0792	0.0866	0.1168	0.1288	-0.0569	-0.0118	-0.0301	-0.0297	-0.0691	-0.0111	6.6966	0.0223	0.2303	0.9907	13.9694	0.0815	0.1685	0.2002	0.0831	0.1651	0.0408	0.0846	0.1690	0.0352	0.0929	0.1663	0.1987	-0.0860	-0.1388	-0.1470	-0.0535	-0.1622	-0.1124	0.6098	0.4999	0.6632	0.5999	0.6687	0.6045	0.6115	0.4992	0.6527	0.5410	0.6390	0.5390
2667	0.2462	0.0377	6.7407	0.0172	0.1891	0.9969	13.9338	0.0127	0.0121	-0.0525	-0.0269	0.0803	0.0300	-0.0267	0.0330	0.0255	0.0404	0.0704	-0.0610	-0.0130	-0.0021	-0.0148	-0.0307	-0.0909	-0.0493	6.7524	0.0165	0.1778	0.9930	13.9656	0.0009	-0.0647	-0.1111	-0.0172	0.1266	-0.0096	-0.0173	0.1251	-0.0094	0.0263	0.0637	-0.1479	-0.0220	-0.0776	-0.0860	-0.0227	-0.1411	-0.0838	0.6251	0.5198	0.6631	0.5927	0.6572	0.5898	0.5485	0.4549	0.6272	0.5503	0.6219	0.5207
3048	0.2721	0.0267	6.6953	0.0228	0.2348	0.9975	14.0078	0.0252	0.0778	0.0938	0.0289	0.0160	0.1014	0.0351	0.0511	0.0521	0.0255	0.0262	0.0955	-0.0264	-0.0169	-0.0365	-0.0108	-0.0668	-0.0220	6.7090	0.0223	0.2395	0.9943	14.0340	0.0318	0.1238	0.1418	0.0276	0.1042	0.1398	0.0305	0.0888	0.0508	0.0306	0.0752	0.1394	-0.0370	-0.1245	-0.1304	-0.0197	-0.1223	-0.0773	0.6139	0.5030	0.6148	0.5095	0.6540	0.5859	0.6129	0.5034	0.6374	0.5505	0.6311	0.5395
3429	0.2468	0.0377	6.7325	0.0173	0.1740	0.9969	13.9337	0.0203	-0.0628	0.0245	0.0248	0.0673	0.0987	0.0263	0.0703	0.0532	-0.0064	0.0511	-0.0339	-0.0272	-0.0364	-0.0572	-0.0017	-0.0606	-0.0338	6.7451	0.0166	0.1791	0.9931	13.9636	0.0195	-0.1253	-0.0263	0.0339	0.1129	0.1416	0.0329	0.1217	0.0509	-0.0182	-0.0468	-0.0861	-0.0186	-0.0105	-0.0339	-0.0094	-0.1097	-0.0617	0.6533	0.5857	0.6136	0.5066	0.6511	0.5852	0.6287	0.5297	0.6270	0.5357	0.6244	0.5420
3810	0.2721	0.0267	6.6293	0.0245	0.2858	0.9939	13.7451	-0.0032	0.1514	0.0763	-0.0069	0.1483	0.0348	-0.0040	0.1537	0.0310	-0.0028	0.1519	0.1189	0.0025	-0.0004	-0.0207	-0.0274	-0.0925	-0.0786	6.6441	0.0240	0.2950	0.9916	13.7975	0.0032	0.1753	0.1184	0.0013	0.1725	0.0157	0.0040	0.1768	0.0201	0.0022	0.1737	0.1641	-0.0194	-0.1033	-0.1130	-0.0259	-0.1271	-0.1025	0.6341	0.5636	0.6672	0.6068	0.6642	0.6060	0.6130	0.5151	0.6427	0.5426	0.6529	0.5594
