batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.0070	0.0037	17.2176	0.0025	0.0332	0.9928	19.0000	-0.0909	-0.0898	-0.0819	-0.0380	-0.1291	-0.1201	-0.0829	-0.1526	-0.1522	-0.1054	-0.1148	-0.1023	-0.0045	-0.0263	0.0886	-0.0165	-0.0297	0.0810	17.2097	0.0024	0.0323	0.9898	19.0000	-0.0422	-0.0434	-0.0211	-0.0457	0.0285	-0.0929	-0.0362	-0.0741	-0.0658	-0.0551	-0.0866	0.0476	0.0127	0.1066	0.1083	0.0374	0.0446	0.0349	0.1737	0.6065	0.2054	0.6948	0.1924	0.6580	0.1722	0.5919	0.0936	0.2280	0.1111	0.3445
272	0.0069	0.0070	17.2178	0.0026	0.0343	0.9985	19.0000	-0.0683	-0.1454	-0.1452	-0.0453	-0.1653	-0.1376	-0.0739	-0.2245	-0.3256	-0.0746	-0.1490	-0.1133	0.0810	0.0900	0.2152	0.0739	0.0445	0.1716	17.2100	0.0026	0.0323	0.9982	19.0000	-0.0798	-0.0728	-0.0246	-0.1245	-0.0125	-0.0704	-0.0819	-0.1184	-0.2425	-0.0601	-0.0145	0.0009	0.1465	-0.0294	0.0333	0.1540	-0.0092	0.0636	0.2892	0.7855	0.1276	0.4596	0.1721	0.6135	0.1472	0.4834	0.1665	0.5859	0.1588	0.5757
408	0.0025	0.0135	17.2177	0.0027	0.0363	0.9988	19.0000	-0.0676	-0.1899	-0.2216	-0.0428	-0.2005	-0.2639	-0.0044	-0.2840	-0.4546	-0.0458	-0.1654	-0.2404	0.0040	0.1153	0.2579	0.0068	0.1211	0.2878	17.2097	0.0027	0.0372	0.9991	19.0000	-0.1204	-0.1083	-0.2004	-0.1534	-0.1042	-0.3076	-0.0846	-0.0509	-0.4386	-0.0917	-0.0452	-0.1035	0.1856	0.3009	0.4465	0.1904	0.2456	0.3197	0.1768	0.5891	0.3830	0.8673	0.2598	0.7592	0.2443	0.7367	0.0990	0.2692	0.0883	0.1579
544	0.0032	0.0145	17.2177	0.0027	0.0326	0.9992	19.0000	-0.0592	-0.1694	-0.2485	-0.0589	-0.1834	-0.2410	-0.0533	-0.2790	-0.4432	-0.0715	-0.2067	-0.2644	0.0100	0.0591	0.2033	0.0618	0.0451	0.2106	17.2098	0.0028	0.0328	0.9991	19.0000	-0.0827	-0.1544	-0.1816	-0.1411	-0.1228	-0.2920	-0.1196	-0.0039	-0.2421	-0.1230	-0.1965	-0.3956	0.2046	0.0829	0.1711	0.1275	0.3407	0.3647	0.4684	0.7220	0.3606	0.8161	0.3800	0.8299	0.1180	0.4126	0.0895	0.1687	0.0807	0.0220
680	0.0036	0.0165	17.2178	0.0027	0.0420	0.9990	19.0000	-0.0674	-0.2189	-0.3009	-0.1054	-0.2074	-0.2518	-0.0468	-0.2927	-0.4569	-0.0495	-0.1995	-0.2451	0.0171	0.0033	0.2210	0.0399	0.0206	0.2420	17.2098	0.0027	0.0438	0.9989	19.0000	-0.1172	-0.0724	-0.0855	-0.1351	-0.0746	-0.3505	-0.1103	-0.1890	-0.5215	-0.1013	-0.1544	-0.0680	0.1117	0.1890	0.2987	0.1292	0.0514	0.1868	0.4361	0.8151	0.1294	0.4699	0.3015	0.7654	0.1372	0.5007	0.1244	0.4413	0.2630	0.7149
816	0.0061	0.0193	17.2178	0.0026	0.0347	0.9993	19.0000	-0.0867	-0.2027	-0.3097	-0.0684	-0.2204	-0.3047	-0.0694	-0.2860	-0.4675	-0.0443	-0.1925	-0.2872	0.0844	0.0102	0.2865	0.0689	0.0161	0.2577	17.2097	0.0027	0.0323	0.9989	19.0000	-0.1195	-0.0289	-0.1522	-0.2090	-0.0217	-0.3174	-0.1449	-0.1759	-0.4531	-0.1602	-0.0601	-0.3031	0.2233	0.2452	0.3833	0.1434	0.0690	0.1877	0.4377	0.8590	0.2777	0.7531	0.3449	0.8350	0.1226	0.4338	0.1381	0.4656	0.0828	0.0656
952	0.0048	0.0160	17.2178	0.0027	0.0340	0.9989	19.0000	-0.0797	-0.2421	-0.2978	-0.0156	-0.2187	-0.2682	-0.1005	-0.2696	-0.4035	-0.0194	-0.2466	-0.3167	0.0958	-0.0002	0.2691	0.0682	0.0056	0.2953	17.2096	0.0027	0.0323	0.9991	19.0000	-0.1244	-0.0068	-0.1632	-0.1486	-0.0318	-0.3984	-0.1569	-0.1259	-0.4417	-0.0775	-0.0250	-0.2274	0.1694	0.2105	0.2930	0.2337	0.2895	0.3632	0.1675	0.5680	0.2547	0.7719	0.2398	0.7101	0.4321	0.8896	0.0872	0.1650	0.0935	0.2298
1088	0.0048	0.0192	17.2176	0.0025	0.0403	0.9988	19.0000	-0.0664	-0.2309	-0.3473	-0.0430	-0.2315	-0.3103	-0.0130	-0.2840	-0.3826	-0.0839	-0.2486	-0.3041	0.0558	-0.0598	0.2818	0.0876	-0.0470	0.2882	17.2099	0.0023	0.0294	0.9977	19.0000	-0.1796	0.0294	-0.3893	-0.2015	-0.1205	-0.4080	-0.0727	-0.0974	-0.2066	-0.1082	0.0754	-0.2917	0.2156	0.1570	0.3035	0.1840	0.0588	0.2298	0.2492	0.7169	0.2556	0.7370	0.2666	0.7615	0.1805	0.6407	0.0938	0.2258	0.1219	0.3987
1224	0.0041	0.0236	17.2176	0.0027	0.0311	0.9986	19.0000	-0.0350	-0.2209	-0.2631	-0.0536	-0.1975	-0.2833	0.0153	-0.2818	-0.3810	-0.0887	-0.2327	-0.2667	0.0702	-0.0117	0.2135	0.1239	-0.0193	0.2828	17.2096	0.0027	0.0361	0.9980	19.0000	-0.1069	-0.1039	-0.1893	-0.1861	-0.1277	-0.3703	-0.1424	-0.1224	-0.2855	-0.1799	-0.1586	-0.3333	0.1780	0.0719	0.4202	0.2036	0.1693	0.3982	0.3813	0.7852	0.4660	0.8703	0.2377	0.6883	0.1473	0.4967	0.0987	0.2564	0.1023	0.3083
1360	0.0062	0.0253	17.2176	0.0026	0.0379	0.9981	19.0000	-0.0413	-0.2275	-0.3027	-0.0554	-0.2200	-0.2613	-0.0935	-0.2700	-0.3837	0.0461	-0.2327	-0.2213	0.0309	-0.0270	0.2358	0.0818	-0.0775	0.2703	17.2100	0.0026	0.0326	0.9980	19.0000	-0.1729	-0.0798	-0.3658	-0.1453	-0.1878	-0.3025	-0.1807	-0.1338	-0.5079	-0.1434	-0.0882	-0.3640	0.1748	0.0254	0.1798	0.1112	0.1406	0.3346	0.1616	0.5652	0.5729	0.8494	0.2718	0.6885	0.1119	0.3575	0.1051	0.3070	0.1814	0.3185
