batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.6722	0.3338	6.5643	0.0259	0.2839	0.9966	11.2630	0.3312	0.0446	0.3021	0.2984	0.0015	0.2909	0.2561	0.0331	0.2452	0.3332	0.0867	0.2940	-0.0220	-0.0931	-0.0973	0.1028	-0.0706	0.0833	6.5925	0.0256	0.3037	0.9917	11.5346	0.2191	0.0900	0.0867	0.1863	-0.0395	0.0765	0.1563	-0.0162	0.0696	0.2247	0.1125	0.1011	-0.0487	-0.0197	-0.0967	0.0418	-0.0658	-0.0038	0.6962	0.6172	0.7092	0.6318	0.7110	0.6398	0.6788	0.6005	0.6802	0.6090	0.7180	0.6567
762	0.9241	0.6775	6.1112	0.0066	0.1614	0.9961	4.4850	0.3082	-0.0721	-0.0310	0.2996	-0.0471	0.0149	0.2584	-0.0701	0.0590	0.3076	-0.0402	-0.0210	0.1917	-0.2181	-0.2403	0.1752	-0.1731	-0.1842	6.1561	0.0074	0.2148	0.9898	5.1118	0.1501	-0.1080	-0.1924	0.1445	-0.1099	-0.1595	0.1127	-0.0970	-0.1204	0.1502	-0.1196	-0.2005	0.0756	-0.1560	-0.2928	0.0644	-0.1721	-0.2623	0.7306	0.6579	0.7330	0.6644	0.7289	0.6608	0.7254	0.6528	0.7355	0.6657	0.7473	0.6874
1143	0.9077	0.6710	6.1187	0.0062	0.1492	0.9960	4.0252	0.2233	-0.1206	-0.2391	0.2084	-0.1148	-0.2114	0.1450	-0.1192	-0.0943	0.2226	-0.1181	-0.2365	0.1338	-0.2197	-0.3395	0.1078	-0.1878	-0.3059	6.1597	0.0067	0.2002	0.9906	4.6333	0.0976	-0.1447	-0.3136	0.0838	-0.1386	-0.2793	0.0374	-0.1173	-0.2026	0.0962	-0.1581	-0.3070	0.0442	-0.1507	-0.3373	0.0188	-0.1798	-0.3317	0.7168	0.6360	0.7333	0.6592	0.7367	0.6696	0.7204	0.6381	0.6953	0.6231	0.7210	0.6550
1524	0.8955	0.6674	6.1500	0.0076	0.1687	0.9961	4.6922	0.1585	-0.1663	-0.3648	0.1394	-0.1807	-0.3516	0.0690	-0.1771	-0.2701	0.1568	-0.1699	-0.3656	0.0760	-0.2149	-0.3696	0.0381	-0.2402	-0.3647	6.1931	0.0079	0.2078	0.9945	5.4133	0.0467	-0.1848	-0.4016	0.0267	-0.1917	-0.3819	-0.0270	-0.1784	-0.3442	0.0437	-0.2236	-0.4072	0.0024	-0.1754	-0.3795	-0.0325	-0.1678	-0.3697	0.7237	0.6452	0.7459	0.6727	0.7543	0.6877	0.7290	0.6478	0.6948	0.6184	0.7101	0.6450
1905	0.8880	0.6627	6.1620	0.0081	0.1956	0.9961	5.0292	0.1454	-0.1669	-0.3852	0.1259	-0.1988	-0.3890	0.0513	-0.2160	-0.3423	0.1450	-0.1672	-0.3867	0.0677	-0.1833	-0.3460	0.0260	-0.2092	-0.3519	6.2032	0.0084	0.2434	0.9945	5.7014	0.0362	-0.1602	-0.4105	0.0166	-0.1714	-0.4143	-0.0414	-0.1878	-0.3909	0.0348	-0.1722	-0.4105	-0.0028	-0.1379	-0.3372	-0.0354	-0.1413	-0.3625	0.7254	0.6469	0.7401	0.6666	0.7528	0.6837	0.7250	0.6477	0.6942	0.6137	0.6898	0.6188
2286	0.8859	0.6666	6.1796	0.0090	0.1931	0.9962	5.4816	0.1369	-0.1934	-0.4178	0.1201	-0.1959	-0.4161	0.0560	-0.2126	-0.3781	0.1376	-0.1783	-0.4165	0.0522	-0.1848	-0.3556	0.0061	-0.2150	-0.3468	6.2218	0.0092	0.2452	0.9946	6.1318	0.0336	-0.1794	-0.4280	0.0136	-0.1808	-0.4384	-0.0401	-0.1868	-0.4291	0.0297	-0.1907	-0.4366	-0.0110	-0.1070	-0.3284	-0.0483	-0.1335	-0.3648	0.7133	0.6371	0.7294	0.6569	0.7494	0.6825	0.7158	0.6422	0.6753	0.5969	0.6702	0.5973
2667	0.8826	0.6821	6.1884	0.0094	0.1921	0.9963	5.5830	0.1417	-0.1856	-0.4270	0.1230	-0.1895	-0.4291	0.0569	-0.2162	-0.3966	0.1391	-0.1772	-0.4256	0.0480	-0.1740	-0.3283	0.0048	-0.1963	-0.3357	6.2298	0.0096	0.2378	0.9941	6.1335	0.0397	-0.1705	-0.4349	0.0179	-0.1707	-0.4383	-0.0401	-0.1750	-0.4319	0.0386	-0.1812	-0.4280	-0.0158	-0.1195	-0.3209	-0.0486	-0.1306	-0.3402	0.7087	0.6350	0.7218	0.6509	0.7412	0.6715	0.7112	0.6383	0.6638	0.5903	0.6701	0.5942
3048	0.8768	0.7003	6.1956	0.0096	0.2030	0.9961	5.9157	0.1393	-0.1841	-0.4087	0.1197	-0.1728	-0.4185	0.0611	-0.1966	-0.3974	0.1389	-0.1589	-0.4063	0.0403	-0.1475	-0.2939	0.0032	-0.1735	-0.2860	6.2375	0.0094	0.2333	0.9947	6.4460	0.0440	-0.1719	-0.4183	0.0223	-0.1660	-0.4349	-0.0302	-0.1708	-0.4313	0.0423	-0.1811	-0.4121	-0.0128	-0.1188	-0.2972	-0.0514	-0.1076	-0.3002	0.7012	0.6284	0.7218	0.6463	0.7405	0.6618	0.7066	0.6302	0.6651	0.5836	0.6652	0.5815
3429	0.8697	0.6964	6.1913	0.0089	0.1845	0.9963	5.9140	0.1513	-0.1559	-0.3995	0.1312	-0.1657	-0.4103	0.0640	-0.1864	-0.3813	0.1504	-0.1537	-0.4000	0.0624	-0.1431	-0.2752	0.0307	-0.1642	-0.2761	6.2328	0.0088	0.2209	0.9945	6.4373	0.0599	-0.1595	-0.4069	0.0402	-0.1594	-0.4226	-0.0189	-0.1639	-0.4212	0.0581	-0.1705	-0.4133	-0.0052	-0.0931	-0.2782	-0.0286	-0.0961	-0.2619	0.6953	0.6239	0.7122	0.6380	0.7347	0.6620	0.6986	0.6288	0.6543	0.5725	0.6569	0.5748
3810	0.8714	0.7138	6.1936	0.0091	0.1916	0.9958	5.9556	0.1385	-0.1790	-0.4359	0.1277	-0.1768	-0.4307	0.0697	-0.1940	-0.4004	0.1371	-0.1749	-0.4362	0.0578	-0.1123	-0.2526	0.0296	-0.1663	-0.2798	6.2356	0.0087	0.2134	0.9947	6.4441	0.0481	-0.1618	-0.4339	0.0360	-0.1542	-0.4414	-0.0106	-0.1648	-0.4248	0.0469	-0.1618	-0.4366	-0.0042	-0.0727	-0.2540	-0.0246	-0.0979	-0.2687	0.6929	0.6227	0.7065	0.6358	0.7294	0.6516	0.6971	0.6230	0.6308	0.5463	0.6321	0.5554
