batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.7026	0.0555	16.3873	0.0025	0.4709	0.8388	1.4037	0.1640	0.1144	0.1318	0.1399	0.1073	0.1175	0.0566	0.0287	0.0395	0.1403	0.0983	0.1200	0.1358	0.0852	0.1097	0.1109	0.0553	0.0542	16.3722	0.0025	0.3194	0.8632	1.4127	0.1517	0.2162	0.2289	0.1778	0.1921	0.2281	0.1248	0.1329	0.1456	0.1853	0.2789	0.3096	0.1602	0.2101	0.2154	0.1147	0.1478	0.1750	0.1617	0.5218	0.1461	0.4945	0.1874	0.5092	0.1692	0.5475	0.1749	0.5597	0.1698	0.5260
272	0.7210	0.0582	16.5010	0.0041	0.4183	0.8670	1.9454	0.1048	0.0802	0.0644	0.1260	0.1100	0.0934	0.0294	0.0027	-0.0006	0.1072	0.0995	0.0736	0.0899	0.0995	0.0952	0.0894	0.0670	0.0785	16.4587	0.0031	0.2821	0.8821	1.7956	0.1037	0.0640	0.0623	0.1256	0.1496	0.1610	0.1117	0.1430	0.1395	0.1015	0.0772	0.0579	0.0755	0.0596	0.0820	0.0310	-0.0596	-0.0640	0.1101	0.3469	0.1077	0.3185	0.1756	0.5869	0.1398	0.4095	0.1423	0.4440	0.1327	0.4022
408	0.3742	0.0404	16.6250	0.0127	0.3220	0.8720	2.9514	0.0626	-0.0058	-0.0275	0.0862	0.0289	-0.0046	-0.0110	-0.0129	-0.0169	0.0819	-0.0139	-0.0020	0.0514	-0.0023	0.0003	0.0380	-0.0248	-0.0265	16.6300	0.0126	0.2284	0.8736	2.9811	0.1177	0.0855	0.0364	0.1798	0.2241	0.1838	-0.0292	-0.1535	-0.1513	0.1257	0.1149	0.0798	0.1084	0.0789	0.0947	0.0924	0.0803	0.1123	0.1616	0.5509	0.1583	0.5341	0.1837	0.5964	0.1496	0.5117	0.1546	0.5074	0.1340	0.4533
544	0.2165	0.0278	16.6152	0.0210	0.3446	0.6929	3.5364	0.0260	0.0103	0.0484	0.0386	-0.0034	0.0111	0.0224	-0.0338	-0.0222	0.0238	0.0084	0.0183	-0.0325	-0.0154	-0.0016	0.0129	-0.0345	0.0046	16.6321	0.0201	0.2220	0.7446	3.6816	0.0055	0.0127	-0.0140	-0.0030	0.0421	-0.0048	0.0457	-0.0075	0.0000	-0.0212	-0.0395	-0.0246	-0.0264	0.0785	0.1237	-0.0281	-0.0487	-0.1022	0.2324	0.6107	0.2863	0.6637	0.1790	0.5170	0.2434	0.6165	0.1749	0.5466	0.2021	0.5850
680	0.6941	0.0547	16.6093	0.0042	0.3363	0.9527	2.7560	0.1974	0.0499	0.0335	0.1810	-0.0102	-0.0082	0.0996	0.0122	0.0305	0.2012	0.0714	0.0395	0.0675	0.0116	0.0242	0.0540	-0.0342	0.0086	16.5910	0.0036	0.2102	0.9583	2.7326	0.1716	0.0601	-0.0399	0.1534	0.0399	-0.0579	0.0474	-0.0083	-0.0368	0.1385	0.0355	-0.0285	0.0055	-0.0386	-0.1215	0.0183	-0.0193	-0.0759	0.1864	0.5668	0.1948	0.5694	0.1886	0.5344	0.1753	0.5339	0.1431	0.4956	0.1418	0.4792
816	0.7902	0.0648	16.5887	0.0075	0.3583	0.9510	3.2220	0.2017	0.0037	-0.0084	0.2066	0.0500	0.0208	0.1426	0.0456	0.0518	0.1965	0.0556	0.0569	0.1295	0.0071	0.0308	0.1493	0.0503	0.0729	16.5664	0.0049	0.2481	0.9552	3.1406	0.1405	0.0649	0.0614	0.1791	0.0904	0.1474	0.0774	-0.0070	-0.0123	0.1519	0.1518	0.1272	0.0910	0.0039	-0.0070	0.1201	0.0662	0.0575	0.1595	0.5065	0.2031	0.5958	0.1862	0.5332	0.1903	0.5511	0.1524	0.5186	0.1841	0.5636
952	0.8180	0.0614	16.6962	0.0142	0.2945	0.9655	4.6081	0.2090	-0.0440	-0.0677	0.2030	-0.0301	-0.0708	0.0208	-0.0533	-0.0183	0.2067	0.0006	-0.0258	0.1087	-0.0454	-0.0138	0.1068	-0.0606	-0.0540	16.6925	0.0154	0.1796	0.9656	4.6986	0.1697	0.0627	-0.0561	0.1528	-0.0596	-0.1478	0.0250	0.1149	0.1004	0.1669	0.0254	-0.0579	0.1250	0.1149	0.0518	0.1142	0.0079	0.0904	0.1592	0.5580	0.1636	0.5601	0.1546	0.4761	0.1770	0.5978	0.1612	0.5403	0.1497	0.5062
1088	0.8806	0.0669	16.6200	0.0147	0.3452	0.9682	3.7430	0.1679	-0.0423	-0.0717	0.1672	-0.0691	-0.0822	0.0966	-0.0702	-0.0378	0.1648	-0.0420	-0.0659	0.0783	-0.0424	0.0090	0.0778	-0.0807	-0.0097	16.6085	0.0150	0.2217	0.9652	3.6368	0.1528	-0.0539	-0.1035	0.1550	0.0496	-0.0575	0.0748	-0.0075	-0.0522	0.1477	0.0154	-0.0303	0.0800	-0.0307	-0.0360	0.0758	-0.0175	-0.0719	0.1709	0.5539	0.1416	0.5072	0.1289	0.4499	0.1181	0.4060	0.1540	0.5338	0.1541	0.4872
1224	0.8070	0.0644	16.7793	0.0167	0.2415	0.9776	5.5173	0.1914	-0.0289	-0.0908	0.1911	-0.0535	-0.0996	0.1322	-0.0056	0.0165	0.1987	-0.0203	-0.0706	0.0658	-0.1590	-0.0969	0.0569	-0.1019	-0.0672	16.7865	0.0170	0.1561	0.9795	5.6159	0.1739	0.1452	0.0557	0.1618	0.0026	-0.0947	0.1148	0.0851	0.0987	0.1779	0.0789	-0.0268	0.0364	-0.0320	0.0399	0.0736	0.0715	0.1364	0.1917	0.5914	0.1751	0.5850	0.2064	0.5531	0.1777	0.5753	0.1643	0.5558	0.1501	0.5178
1360	0.8792	0.0659	16.6163	0.0139	0.3229	0.9686	3.5927	0.2054	-0.0365	-0.0837	0.2033	0.0105	-0.0431	0.1040	-0.0001	0.0704	0.2001	-0.0099	-0.0594	0.1216	-0.0437	0.0262	0.1075	-0.0003	0.0334	16.6286	0.0148	0.2127	0.9664	3.7500	0.1817	0.1092	-0.0026	0.1645	0.0189	-0.1443	0.0704	0.0873	0.0241	0.1656	-0.0035	-0.1057	0.0778	0.0175	-0.0232	0.0740	0.0531	0.0684	0.1730	0.5812	0.1550	0.5355	0.1609	0.5308	0.1636	0.5600	0.1544	0.5124	0.1617	0.5441
