batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.9272	0.0641	16.7995	0.0247	0.2542	1.0000	16.5602	0.4105	-0.3271	-0.3234	0.4071	-0.3261	-0.3210	0.4019	-0.3270	-0.3200	0.4060	-0.3285	-0.3252	-0.0815	0.1144	0.2442	-0.1174	0.1263	0.2555	16.8021	0.0255	0.1786	0.9992	16.8134	0.4253	-0.3123	-0.3382	0.4255	-0.3136	-0.3364	0.4240	-0.3171	-0.3342	0.4199	-0.3145	-0.3404	-0.0773	0.0925	0.1895	-0.1006	0.1022	0.2013	0.3634	0.7886	0.3747	0.7975	0.3855	0.8049	0.3524	0.7780	0.0884	0.1712	0.0878	0.1613
272	0.9272	0.0641	16.7879	0.0242	0.2554	0.9991	12.1974	0.4312	-0.3385	-0.3169	0.4152	-0.3366	-0.3206	0.3937	-0.3367	-0.3252	0.4182	-0.3401	-0.3104	0.1892	-0.1168	-0.0263	0.2029	-0.1483	-0.0645	16.7837	0.0247	0.1703	0.9985	12.7222	0.4340	-0.3202	-0.3285	0.4321	-0.3206	-0.3259	0.4253	-0.3180	-0.3281	0.4254	-0.3189	-0.3373	0.1764	-0.0548	-0.0750	0.1943	-0.1026	-0.1360	0.2670	0.6997	0.2883	0.7244	0.3091	0.7469	0.2437	0.6671	0.1226	0.4243	0.1281	0.4392
408	0.9272	0.0641	16.8398	0.0264	0.2275	0.9985	11.3273	0.4506	-0.3284	-0.2957	0.4258	-0.3289	-0.3054	0.3921	-0.3312	-0.3143	0.4303	-0.3259	-0.2833	0.0217	-0.0074	0.1282	0.2082	-0.1428	-0.0715	16.8318	0.0267	0.1572	0.9985	11.7233	0.4442	-0.3211	-0.3206	0.4387	-0.3149	-0.3232	0.4249	-0.3101	-0.3254	0.4338	-0.3158	-0.3272	0.0225	0.0211	0.1066	0.2141	-0.1636	-0.1478	0.2124	0.6266	0.2363	0.6633	0.2626	0.6991	0.1864	0.5808	0.1178	0.3978	0.1273	0.4424
544	0.9272	0.0641	16.8068	0.0249	0.2408	0.9985	10.9968	0.4584	-0.3070	-0.2758	0.4421	-0.3109	-0.2807	0.4094	-0.3143	-0.2929	0.4465	-0.3053	-0.2675	-0.1747	0.1178	0.2667	0.0150	0.0609	0.1439	16.7979	0.0252	0.1586	0.9985	11.2863	0.4477	-0.2750	-0.2939	0.4442	-0.2789	-0.2934	0.4300	-0.2886	-0.2908	0.4412	-0.2868	-0.3004	-0.1979	0.1880	0.2763	0.0112	0.0329	0.0697	0.1891	0.5888	0.2019	0.6119	0.2251	0.6501	0.1737	0.5585	0.1149	0.3798	0.1057	0.3336
680	0.9272	0.0641	16.8141	0.0251	0.2413	0.9990	11.2924	0.4671	-0.2836	-0.2504	0.4528	-0.2893	-0.2554	0.4219	-0.2963	-0.2686	0.4572	-0.2811	-0.2423	-0.3526	0.1066	0.2714	-0.2811	0.1240	0.2786	16.8011	0.0252	0.1553	0.9985	11.4556	0.4505	-0.2408	-0.2596	0.4482	-0.2412	-0.2592	0.4340	-0.2478	-0.2596	0.4448	-0.2526	-0.2618	-0.3603	0.2088	0.2724	-0.3180	0.1943	0.2645	0.1632	0.5378	0.1729	0.5561	0.1907	0.5941	0.1516	0.5095	0.1346	0.4556	0.1168	0.3906
816	0.9272	0.0641	16.7966	0.0242	0.2368	0.9989	11.4033	0.4686	-0.2666	-0.2333	0.4574	-0.2728	-0.2356	0.4313	-0.2797	-0.2506	0.4615	-0.2599	-0.2244	-0.3830	0.0959	0.2533	-0.3328	0.1139	0.2726	16.7776	0.0242	0.1636	0.9985	11.3964	0.4486	-0.2105	-0.2355	0.4474	-0.2101	-0.2325	0.4350	-0.2158	-0.2289	0.4437	-0.2219	-0.2447	-0.3784	0.1737	0.2539	-0.3550	0.1675	0.2474	0.1440	0.4899	0.1498	0.5041	0.1654	0.5419	0.1348	0.4638	0.1560	0.5153	0.1372	0.4607
952	0.9272	0.0641	16.7899	0.0238	0.2441	0.9989	12.0431	0.4619	-0.2615	-0.2272	0.4534	-0.2673	-0.2283	0.4322	-0.2727	-0.2426	0.4561	-0.2544	-0.2164	-0.3460	0.1000	0.2512	-0.2957	0.1230	0.2785	16.7649	0.0236	0.1573	0.9985	11.8640	0.4415	-0.2018	-0.2224	0.4412	-0.1969	-0.2105	0.4315	-0.1912	-0.2149	0.4361	-0.2075	-0.2228	-0.3441	0.1346	0.2364	-0.3201	0.1333	0.2311	0.1314	0.4530	0.1347	0.4618	0.1472	0.4990	0.1242	0.4284	0.1936	0.5613	0.1634	0.5038
1088	0.9272	0.0641	16.7895	0.0237	0.2326	0.9993	12.9711	0.4412	-0.2546	-0.2199	0.4382	-0.2636	-0.2198	0.4269	-0.2693	-0.2333	0.4328	-0.2418	-0.2092	-0.2559	0.0883	0.2315	-0.2261	0.1167	0.2670	16.7587	0.0233	0.1650	0.9988	12.6611	0.4212	-0.2079	-0.2031	0.4227	-0.2044	-0.1956	0.4194	-0.1996	-0.2013	0.4142	-0.2140	-0.2044	-0.2536	0.1167	0.2228	-0.2456	0.1110	0.2101	0.1207	0.4140	0.1219	0.4172	0.1311	0.4511	0.1153	0.3899	0.2792	0.6225	0.2352	0.5662
1224	0.9277	0.0703	16.8045	0.0243	0.2254	0.9997	14.0184	0.4095	-0.2555	-0.2248	0.4085	-0.2654	-0.2234	0.4049	-0.2693	-0.2358	0.4029	-0.2382	-0.2115	-0.1613	0.0584	0.2209	-0.1283	0.0958	0.2716	16.7703	0.0237	0.1629	0.9996	13.6777	0.3911	-0.2268	-0.1956	0.3932	-0.2202	-0.1917	0.3954	-0.2162	-0.1947	0.3834	-0.2088	-0.1974	-0.1520	0.1272	0.2075	-0.1583	0.1224	0.2000	0.1171	0.3986	0.1175	0.3987	0.1249	0.4302	0.1122	0.3736	0.3094	0.6359	0.2342	0.5606
1360	0.9278	0.0730	16.8078	0.0244	0.2335	0.9998	14.5223	0.3790	-0.2682	-0.2356	0.3787	-0.2775	-0.2335	0.3800	-0.2803	-0.2462	0.3692	-0.2564	-0.2233	-0.0962	0.0379	0.2086	-0.0675	0.0669	0.2705	16.7751	0.0239	0.1572	1.0000	14.2454	0.3651	-0.2377	-0.2114	0.3666	-0.2373	-0.2039	0.3716	-0.2298	-0.2105	0.3546	-0.2263	-0.2066	-0.0739	0.0939	0.2114	-0.0968	0.1101	0.2101	0.1163	0.3959	0.1163	0.3948	0.1235	0.4272	0.1117	0.3709	0.3004	0.6576	0.2213	0.5615
