batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.9049	0.1341	16.5425	0.0091	0.1435	0.9975	7.1210	0.4005	-0.3506	-0.3958	0.3963	-0.3206	-0.3536	0.3828	-0.2276	-0.2885	0.4003	-0.3399	-0.3816	0.3094	-0.2602	-0.3472	0.3126	-0.2676	-0.3062	16.6376	0.0114	0.1025	0.9939	8.4173	0.0577	-0.1811	-0.4618	0.0523	-0.0719	-0.4228	0.0574	0.0439	-0.3614	0.0581	-0.2154	-0.4518	0.0552	0.0408	-0.1645	0.0510	0.1719	-0.2868	0.3616	0.8262	0.3204	0.8065	0.2799	0.7778	0.3392	0.8150	0.2012	0.6909	0.1943	0.6756
272	0.9333	0.2308	16.4043	0.0036	0.1348	0.9958	3.2312	0.3973	-0.3297	-0.4026	0.3976	-0.3161	-0.3855	0.3890	-0.2948	-0.3529	0.3955	-0.3201	-0.3934	0.3516	-0.3192	-0.4064	0.3439	-0.3126	-0.3931	16.4956	0.0060	0.1191	0.9839	5.1844	0.0590	-0.2215	-0.4667	0.0595	-0.0259	-0.4346	0.0618	-0.1254	-0.3640	0.0593	-0.2241	-0.4439	0.0815	0.0404	-0.4215	0.0704	0.0421	-0.3632	0.4878	0.8638	0.4997	0.8641	0.5048	0.8607	0.4592	0.8555	0.2312	0.7363	0.2477	0.7535
408	0.9322	0.2679	16.4103	0.0036	0.1415	0.9954	3.1353	0.3897	-0.3109	-0.4127	0.3860	-0.2928	-0.4134	0.3666	-0.2860	-0.3902	0.3898	-0.3020	-0.4084	0.3435	-0.2820	-0.4363	0.3322	-0.3066	-0.4432	16.5284	0.0064	0.1306	0.9718	5.6011	0.0541	-0.1476	-0.4719	0.0468	-0.1110	-0.4522	0.0370	-0.0561	-0.3961	0.0536	-0.0798	-0.4548	0.0836	0.1325	-0.3890	0.0609	0.0246	-0.4439	0.5945	0.9047	0.6224	0.9128	0.6454	0.9196	0.5426	0.8962	0.2541	0.7643	0.2963	0.8046
544	0.9343	0.2723	16.4029	0.0035	0.1434	0.9940	2.8637	0.3801	-0.3116	-0.4193	0.3746	-0.3086	-0.4262	0.3393	-0.3056	-0.4173	0.3813	-0.2885	-0.4100	0.3377	-0.2651	-0.4205	0.3220	-0.2933	-0.4398	16.5052	0.0067	0.1594	0.9702	4.7346	0.0409	-0.2443	-0.5259	0.0328	-0.0982	-0.5237	0.0113	-0.0553	-0.4803	0.0417	-0.1197	-0.5250	0.0662	0.1320	-0.3930	0.0383	0.0452	-0.4645	0.5610	0.8972	0.5711	0.9040	0.5702	0.9048	0.5395	0.8940	0.2498	0.7547	0.2834	0.7932
680	0.9439	0.2640	16.3395	0.0017	0.2345	0.9864	1.9698	0.4025	-0.3278	-0.4004	0.4000	-0.3283	-0.4115	0.3719	-0.3527	-0.4220	0.3998	-0.3196	-0.3975	0.3621	-0.3030	-0.3992	0.3490	-0.3353	-0.4232	16.3904	0.0032	0.2208	0.9788	3.1851	0.1025	-0.1237	-0.4877	0.0973	-0.1421	-0.5101	0.0808	-0.0789	-0.5211	0.1031	-0.2180	-0.4952	0.0931	-0.0443	-0.4346	0.0767	-0.0996	-0.4851	0.3914	0.8445	0.4090	0.8538	0.4214	0.8606	0.3666	0.8363	0.2541	0.7590	0.2802	0.7860
816	0.9368	0.2865	16.3717	0.0026	0.1932	0.9872	2.4422	0.3971	-0.2800	-0.3684	0.3931	-0.2904	-0.3928	0.3536	-0.3039	-0.4032	0.3950	-0.2739	-0.3738	0.3550	-0.2252	-0.3626	0.3431	-0.2491	-0.3791	16.4431	0.0049	0.2206	0.9711	3.9531	0.1043	-0.1167	-0.4118	0.0953	-0.0575	-0.4294	0.0668	-0.0526	-0.4535	0.1019	-0.1053	-0.4053	0.1091	0.0246	-0.3561	0.0833	-0.0075	-0.4167	0.4131	0.8491	0.4422	0.8610	0.4485	0.8662	0.4084	0.8451	0.2433	0.7408	0.2703	0.7719
952	0.9373	0.2767	16.3705	0.0027	0.2150	0.9890	2.7243	0.4101	-0.3234	-0.3952	0.4053	-0.3084	-0.4052	0.3753	-0.3273	-0.4123	0.4085	-0.3051	-0.3865	0.3709	-0.2760	-0.3868	0.3521	-0.3265	-0.4059	16.4303	0.0047	0.2281	0.9784	4.2217	0.1340	-0.1846	-0.4360	0.1274	-0.0592	-0.4355	0.1106	-0.1325	-0.4469	0.1335	-0.1579	-0.4355	0.1303	-0.0632	-0.3939	0.1004	-0.0838	-0.4057	0.3306	0.8118	0.3590	0.8223	0.3441	0.8219	0.3305	0.8104	0.2228	0.7134	0.2288	0.7244
1088	0.9337	0.2690	16.3720	0.0026	0.2093	0.9877	2.6271	0.4079	-0.2825	-0.3709	0.4013	-0.2784	-0.3826	0.3711	-0.2890	-0.3954	0.4073	-0.2824	-0.3683	0.3680	-0.2276	-0.3432	0.3498	-0.2714	-0.3807	16.4555	0.0051	0.2120	0.9709	4.5060	0.1333	-0.1579	-0.3864	0.1229	0.0000	-0.3939	0.1052	-0.0412	-0.4083	0.1310	-0.0829	-0.3956	0.1254	-0.1425	-0.3689	0.1079	-0.0566	-0.3684	0.4339	0.8540	0.4431	0.8604	0.4312	0.8588	0.4227	0.8456	0.2439	0.7411	0.2505	0.7518
1224	0.9355	0.2898	16.3670	0.0025	0.2275	0.9888	2.5737	0.4153	-0.2822	-0.3636	0.4070	-0.2849	-0.3795	0.3757	-0.3001	-0.3976	0.4119	-0.2738	-0.3575	0.3756	-0.2541	-0.3438	0.3534	-0.3049	-0.3792	16.4358	0.0043	0.2312	0.9743	4.2290	0.1588	-0.1140	-0.3904	0.1499	-0.0658	-0.4048	0.1372	-0.0311	-0.4118	0.1561	-0.0500	-0.4039	0.1480	-0.0509	-0.3750	0.1303	-0.0610	-0.3737	0.3739	0.8293	0.3876	0.8371	0.3756	0.8348	0.3564	0.8231	0.2321	0.7227	0.2375	0.7340
1360	0.9399	0.2893	16.3366	0.0015	0.2708	0.9828	1.9532	0.4158	-0.3089	-0.3680	0.4123	-0.3046	-0.3771	0.3838	-0.3177	-0.3947	0.4144	-0.3005	-0.3691	0.3774	-0.2920	-0.3568	0.3602	-0.3140	-0.3674	16.3829	0.0026	0.2474	0.9725	3.0127	0.1808	-0.1693	-0.4149	0.1758	-0.0504	-0.4206	0.1666	-0.1311	-0.4289	0.1805	-0.1241	-0.4162	0.1659	-0.1522	-0.3557	0.1525	-0.0588	-0.3750	0.3329	0.8165	0.3470	0.8229	0.3396	0.8218	0.3275	0.8131	0.2267	0.7209	0.2280	0.7261
