batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2725	0.0271	6.6870	0.0231	0.2297	0.9982	14.6508	-0.0656	-0.1697	-0.1497	-0.0978	-0.2143	-0.1917	-0.1034	-0.2112	-0.1995	0.0081	-0.0241	-0.0386	0.0717	0.0888	0.1671	0.0701	0.0910	0.1655	6.6972	0.0226	0.2495	0.9973	14.5903	-0.0425	-0.0239	-0.0434	-0.0521	-0.0553	-0.0543	-0.0564	-0.0589	-0.0593	-0.0019	0.0148	-0.0286	0.0335	0.0546	0.0589	0.0330	0.0441	0.0593	0.5207	0.3687	0.5158	0.3659	0.5171	0.3685	0.4992	0.3559	0.7087	0.6318	0.7065	0.6314
762	0.3396	0.0680	6.6693	0.0238	0.2465	0.9968	12.4421	0.0895	0.0504	-0.0103	-0.0540	-0.1953	-0.1742	-0.0671	-0.1976	-0.1894	0.1018	0.0334	0.0024	0.0568	0.0698	0.1766	0.0466	0.0572	0.1625	6.6792	0.0235	0.2679	0.9906	12.3916	0.0583	0.0533	0.0143	-0.0153	-0.0435	-0.0459	-0.0255	-0.0481	-0.0542	0.0716	0.0465	0.0301	0.0212	0.0613	0.0617	0.0160	0.0299	0.0561	0.4993	0.3697	0.5105	0.3617	0.5131	0.3649	0.4927	0.3607	0.7004	0.6342	0.7004	0.6332
1143	0.3779	0.0738	6.6436	0.0255	0.2576	0.9951	11.6984	0.0920	0.0501	-0.0563	0.0047	-0.1651	-0.1558	-0.0099	-0.1705	-0.1713	0.0712	0.0752	-0.1088	0.0340	0.0370	0.2134	0.0326	0.0517	0.2226	6.6509	0.0245	0.2813	0.9836	11.6354	0.0611	-0.0050	-0.0360	0.0204	-0.0415	-0.0626	0.0138	-0.0419	-0.0586	0.0460	0.0223	-0.0731	-0.0021	0.0211	0.1153	0.0003	0.0290	0.1150	0.5063	0.3866	0.5109	0.3795	0.5107	0.3687	0.5406	0.4370	0.6284	0.5333	0.6437	0.5688
1524	0.3788	0.0743	6.6086	0.0254	0.2787	0.9950	11.5957	0.0575	0.0460	-0.1138	0.0327	-0.0097	-0.1358	0.0053	-0.1495	-0.1512	0.0479	0.0643	-0.1450	0.0219	0.0406	0.2174	0.0311	0.0305	0.2200	6.6137	0.0248	0.3105	0.9828	11.5243	0.0329	-0.0376	-0.0871	0.0178	-0.0474	-0.0885	0.0102	-0.0571	-0.0739	0.0290	-0.0204	-0.0890	-0.0112	0.0221	0.1132	-0.0001	0.0003	0.1160	0.5552	0.4563	0.5393	0.4384	0.5149	0.3922	0.5897	0.4770	0.6233	0.5069	0.6253	0.5163
1905	0.3827	0.0761	6.5886	0.0250	0.2806	0.9961	11.6294	0.0628	0.0321	-0.1442	0.0494	0.0210	-0.1425	0.0402	-0.0344	-0.1523	0.0456	0.0420	-0.1661	0.0205	0.1117	0.2291	0.0295	0.0703	0.2271	6.5940	0.0244	0.3218	0.9839	11.5929	0.0394	-0.0340	-0.0994	0.0276	-0.0600	-0.1022	0.0218	-0.0680	-0.1022	0.0342	-0.0243	-0.0944	-0.0069	0.1028	0.1271	0.0024	0.0562	0.1252	0.5959	0.4826	0.5800	0.4759	0.5358	0.4323	0.6139	0.4879	0.6171	0.4988	0.6212	0.5074
2286	0.3868	0.0774	6.5841	0.0244	0.2828	0.9961	11.6786	0.0985	0.0542	-0.1662	0.0835	0.0038	-0.1637	0.0766	-0.0163	-0.1617	0.0753	0.0542	-0.1814	0.0208	0.1429	0.2328	0.0367	0.1240	0.2325	6.5905	0.0240	0.3120	0.9842	11.6386	0.0661	-0.0408	-0.1093	0.0525	-0.0583	-0.1105	0.0441	-0.0771	-0.1225	0.0499	-0.0379	-0.1028	0.0000	0.1322	0.1327	0.0141	0.1075	0.1316	0.6246	0.4942	0.6108	0.4901	0.5650	0.4670	0.6314	0.4951	0.6155	0.4975	0.6203	0.5062
2667	0.3925	0.0795	6.5845	0.0243	0.2869	0.9962	11.7120	0.1418	0.0844	-0.1803	0.1159	0.0151	-0.1810	0.1057	-0.0089	-0.1702	0.1340	0.0896	-0.1924	0.0274	0.1439	0.2340	0.0511	0.1345	0.2359	6.5920	0.0235	0.2987	0.9845	11.6811	0.1005	-0.0170	-0.1181	0.0794	-0.0702	-0.1182	0.0693	-0.0786	-0.1332	0.0891	-0.0181	-0.1121	0.0147	0.1353	0.1341	0.0333	0.1188	0.1353	0.6408	0.5006	0.6320	0.4983	0.5939	0.4875	0.6440	0.4997	0.6178	0.4992	0.6217	0.5080
3048	0.3947	0.0820	6.5827	0.0245	0.2680	0.9970	12.4035	0.1700	0.0913	-0.1924	0.1487	0.0464	-0.1958	0.1251	0.0085	-0.1819	0.1834	0.0985	-0.2026	0.0426	0.1476	0.2338	0.0652	0.1413	0.2410	6.5915	0.0238	0.2941	0.9916	12.3186	0.1199	-0.0058	-0.1296	0.1053	-0.0569	-0.1273	0.0821	-0.0678	-0.1415	0.1256	-0.0113	-0.1232	0.0336	0.1397	0.1368	0.0489	0.1297	0.1397	0.6504	0.5052	0.6420	0.5030	0.6180	0.4983	0.6516	0.5035	0.6213	0.5037	0.6247	0.5124
3429	0.4005	0.0869	6.5818	0.0251	0.2634	0.9970	12.7674	0.1992	0.0787	-0.2026	0.1846	0.0602	-0.2034	0.1604	0.0291	-0.1844	0.2108	0.0870	-0.2122	0.0381	0.1441	0.2384	0.0700	0.1439	0.2476	6.5918	0.0243	0.2770	0.9931	12.7503	0.1412	-0.0321	-0.1411	0.1313	-0.0204	-0.1355	0.1084	-0.0537	-0.1484	0.1508	-0.0095	-0.1346	0.0358	0.1437	0.1441	0.0562	0.1368	0.1510	0.6560	0.5092	0.6468	0.5060	0.6321	0.5045	0.6549	0.5061	0.6233	0.5090	0.6252	0.5137
3810	0.4044	0.0857	6.5857	0.0253	0.2607	0.9970	12.8782	0.2168	0.0749	-0.2107	0.2028	0.0658	-0.2102	0.1866	0.0406	-0.1847	0.2243	0.0888	-0.2193	0.0134	0.1049	0.2340	0.0604	0.0672	0.2351	6.5961	0.0250	0.2741	0.9933	12.8700	0.1521	-0.0640	-0.1483	0.1433	0.0051	-0.1419	0.1274	-0.0256	-0.1550	0.1618	-0.0032	-0.1404	0.0258	0.1546	0.1748	0.0568	0.1511	0.1791	0.6559	0.5109	0.6458	0.5075	0.6366	0.5078	0.6490	0.5066	0.6113	0.4903	0.6105	0.4919
