batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
136	0.9017	0.0784	17.2236	0.0414	0.0804	0.9999	19.0000	0.2266	-0.2092	-0.1965	0.1863	-0.2002	-0.2433	0.1212	-0.2325	-0.2426	0.2178	-0.2019	-0.2367	17.2086	0.0422	0.0716	1.0000	19.0000	0.2147	-0.0553	-0.2000	0.2082	-0.0794	-0.1522	0.1577	-0.0864	-0.1671	0.2321	-0.0127	-0.0890	0.1631	0.5655	0.1987	0.6088	0.3035	0.7537	0.1483	0.5315
272	0.9150	0.0931	17.2082	0.0414	0.0926	0.9999	19.0000	0.2891	-0.2066	-0.2175	0.2739	-0.2126	-0.2250	0.2139	-0.1912	-0.2086	0.2885	-0.1973	-0.2089	17.1932	0.0416	0.0761	1.0000	19.0000	0.3061	-0.1614	-0.2658	0.2755	-0.1746	-0.2768	0.2266	-0.1504	-0.2197	0.2869	-0.1206	-0.2206	0.1705	0.5694	0.1851	0.5821	0.2452	0.6745	0.1471	0.4999
408	0.8861	0.1218	17.2075	0.0397	0.0996	0.9999	19.0000	0.3382	-0.2037	-0.2141	0.3240	-0.2478	-0.2225	0.2580	-0.2670	-0.2771	0.3400	-0.2056	-0.2020	17.1910	0.0399	0.0807	1.0000	19.0000	0.3394	-0.1421	-0.2465	0.3246	-0.1711	-0.2807	0.2680	-0.2118	-0.2750	0.3364	-0.1118	-0.2439	0.1246	0.4350	0.1309	0.4567	0.1919	0.5836	0.1206	0.4181
544	0.8860	0.1414	17.2018	0.0392	0.1386	1.0000	19.0000	0.3721	-0.2308	-0.2489	0.3591	-0.2947	-0.2722	0.3072	-0.3000	-0.3017	0.3705	-0.2463	-0.2544	17.1857	0.0397	0.0959	1.0000	19.0000	0.3838	-0.1575	-0.2627	0.3718	-0.1974	-0.2759	0.3160	-0.2044	-0.2768	0.3821	-0.1474	-0.2596	0.1259	0.4406	0.1270	0.4455	0.1604	0.5253	0.1220	0.4253
680	0.8491	0.1553	17.2019	0.0374	0.1563	0.9999	19.0000	0.3890	-0.2758	-0.2517	0.3740	-0.2873	-0.2637	0.3176	-0.3052	-0.3041	0.3883	-0.2600	-0.2451	17.1858	0.0378	0.0947	1.0000	19.0000	0.3966	-0.1974	-0.2662	0.3867	-0.2417	-0.2654	0.3317	-0.2961	-0.2728	0.3963	-0.1899	-0.2662	0.1309	0.4625	0.1340	0.4691	0.1810	0.5545	0.1294	0.4571
816	0.9053	0.1770	17.1902	0.0398	0.1450	0.9999	19.0000	0.4299	-0.2408	-0.2405	0.4199	-0.2623	-0.2565	0.3518	-0.2896	-0.2935	0.4268	-0.2186	-0.2368	17.1738	0.0396	0.0893	1.0000	19.0000	0.4301	-0.2123	-0.2522	0.4234	-0.2136	-0.2697	0.3595	-0.2368	-0.2895	0.4297	-0.2175	-0.2601	0.1341	0.4719	0.1342	0.4694	0.1594	0.5309	0.1299	0.4569
952	0.9223	0.1705	17.1850	0.0404	0.1248	1.0000	19.0000	0.4514	-0.2003	-0.1889	0.4465	-0.2105	-0.1948	0.3822	-0.2244	-0.2063	0.4486	-0.2054	-0.1875	17.1684	0.0405	0.0877	1.0000	19.0000	0.4393	-0.2592	-0.2557	0.4358	-0.2417	-0.2754	0.3741	-0.2399	-0.2759	0.4366	-0.2509	-0.2579	0.1213	0.4154	0.1182	0.3995	0.1273	0.4329	0.1188	0.4037
1088	0.9229	0.1799	17.1847	0.0404	0.1305	0.9998	19.0000	0.4684	-0.2280	-0.2023	0.4638	-0.2278	-0.2047	0.3936	-0.2411	-0.2179	0.4656	-0.2106	-0.1925	17.1686	0.0405	0.0869	0.9992	19.0000	0.4480	-0.1518	-0.2272	0.4453	-0.2211	-0.2478	0.3851	-0.2461	-0.2561	0.4463	-0.1706	-0.2272	0.1314	0.4540	0.1292	0.4421	0.1448	0.4859	0.1302	0.4476
1224	0.9007	0.1871	17.1876	0.0393	0.1439	0.9997	19.0000	0.4509	-0.1993	-0.2115	0.4452	-0.2104	-0.2147	0.3722	-0.2285	-0.2210	0.4486	-0.1914	-0.2080	17.1716	0.0394	0.0973	0.9992	19.0000	0.4342	-0.1553	-0.1904	0.4297	-0.1956	-0.2215	0.3587	-0.2404	-0.2654	0.4326	-0.1658	-0.1934	0.1296	0.4580	0.1271	0.4483	0.1391	0.4858	0.1273	0.4497
1360	0.9202	0.1911	17.1841	0.0403	0.1443	0.9994	19.0000	0.4762	-0.2502	-0.2514	0.4713	-0.2639	-0.2576	0.3905	-0.2624	-0.2640	0.4720	-0.2421	-0.2495	17.1684	0.0402	0.0933	0.9992	19.0000	0.4554	-0.2386	-0.2785	0.4525	-0.2294	-0.2877	0.3845	-0.2294	-0.2759	0.4549	-0.2544	-0.2842	0.1463	0.5148	0.1437	0.5067	0.1616	0.5500	0.1401	0.4967
