batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.0574	0.0441	6.6596	0.0122	0.2006	0.7749	12.4903	-0.0011	-0.0424	0.0251	-0.0070	-0.0877	0.0130	-0.0001	-0.0531	0.0240	-0.0014	-0.0541	0.0022	-0.0055	-0.0300	0.0165	0.0021	-0.0235	0.0141	6.6676	0.0122	0.1921	0.7792	12.4855	-0.0025	-0.0178	0.0246	-0.0047	-0.0299	-0.0075	-0.0059	-0.0243	0.0073	0.0013	-0.0352	-0.0119	-0.0010	-0.0325	-0.0086	0.0025	-0.0352	-0.0165	0.6021	0.5023	0.6115	0.5079	0.6006	0.4886	0.6123	0.5127	0.5913	0.4817	0.6041	0.5073
762	0.0615	0.0459	6.6598	0.0120	0.1930	0.7730	12.5042	-0.0010	-0.0691	0.0049	-0.0054	-0.0657	-0.0230	-0.0030	-0.0732	-0.0197	0.0034	-0.0357	0.0031	-0.0013	-0.0556	0.0036	0.0021	-0.0611	-0.0120	6.6688	0.0119	0.1957	0.7817	12.5090	0.0046	-0.0272	-0.0078	-0.0023	-0.0300	-0.0168	-0.0010	-0.0216	-0.0097	-0.0007	-0.0537	0.0041	0.0036	-0.0211	-0.0089	-0.0015	-0.0244	0.0021	0.6001	0.4968	0.6256	0.5317	0.5878	0.4786	0.6270	0.5239	0.6135	0.5084	0.6141	0.5115
1143	0.0583	0.0434	6.6602	0.0121	0.2000	0.7714	12.5115	-0.0047	-0.0355	0.0292	-0.0022	-0.0595	0.0099	-0.0029	-0.0631	0.0049	-0.0058	-0.0438	0.0053	-0.0026	-0.0597	-0.0190	-0.0015	-0.0457	-0.0197	6.6701	0.0119	0.1891	0.7707	12.5223	0.0037	-0.0273	-0.0028	0.0012	-0.0412	-0.0070	-0.0000	-0.0375	0.0011	-0.0049	-0.0437	0.0013	-0.0079	-0.0355	0.0054	-0.0029	-0.0491	-0.0275	0.6111	0.5082	0.6352	0.5338	0.5904	0.4780	0.6062	0.4984	0.6137	0.5091	0.5934	0.4918
1524	0.0584	0.0436	6.6619	0.0118	0.2011	0.7758	12.5226	0.0009	-0.0544	-0.0050	-0.0008	-0.0667	0.0101	0.0027	-0.0488	-0.0192	0.0009	-0.0594	-0.0054	0.0019	-0.0403	0.0130	0.0015	-0.0647	-0.0065	6.6696	0.0121	0.1896	0.7653	12.5062	0.0036	-0.0254	0.0160	0.0015	-0.0322	0.0107	-0.0045	-0.0262	0.0028	0.0042	-0.0144	0.0013	0.0024	-0.0426	0.0027	-0.0053	-0.0258	-0.0110	0.5986	0.4949	0.6211	0.5176	0.5989	0.4984	0.6196	0.5196	0.6062	0.4972	0.5986	0.4950
1905	0.0560	0.0435	6.6607	0.0120	0.1982	0.7688	12.5046	-0.0029	-0.0094	0.0307	0.0007	-0.0673	-0.0027	-0.0068	-0.0696	-0.0084	-0.0037	-0.0495	0.0432	0.0009	-0.0584	0.0096	-0.0028	-0.0409	0.0042	6.6702	0.0120	0.1938	0.7711	12.5168	-0.0044	-0.0256	0.0297	0.0026	-0.0161	0.0293	0.0001	-0.0242	0.0024	0.0000	-0.0397	-0.0104	-0.0005	-0.0427	-0.0078	-0.0036	-0.0290	0.0202	0.6012	0.5018	0.6060	0.4957	0.5961	0.4829	0.6139	0.5089	0.6106	0.5059	0.6120	0.5057
2286	0.0583	0.0433	6.6601	0.0121	0.2017	0.7723	12.5077	-0.0030	-0.0371	0.0010	-0.0028	-0.0628	0.0017	-0.0054	-0.0702	-0.0067	0.0012	-0.0498	0.0024	-0.0019	-0.0250	0.0410	-0.0049	-0.0654	0.0186	6.6701	0.0120	0.2001	0.7748	12.5210	-0.0017	-0.0507	0.0226	-0.0059	-0.0413	-0.0243	-0.0041	-0.0348	-0.0014	0.0051	-0.0330	0.0014	0.0048	-0.0377	-0.0156	-0.0110	-0.0222	-0.0037	0.6112	0.5056	0.6141	0.5122	0.5906	0.4901	0.6154	0.5131	0.6038	0.5023	0.5877	0.4896
2667	0.0592	0.0445	6.6606	0.0120	0.2054	0.7713	12.5167	0.0071	-0.0509	-0.0014	0.0005	-0.0655	0.0076	0.0019	-0.0718	0.0023	0.0027	-0.0577	-0.0001	-0.0047	-0.0410	-0.0004	0.0080	-0.0373	0.0254	6.6693	0.0120	0.1953	0.7734	12.5058	0.0044	-0.0310	0.0055	0.0018	-0.0258	0.0052	0.0058	-0.0315	0.0125	-0.0027	-0.0225	0.0245	0.0013	-0.0102	0.0119	0.0018	-0.0295	-0.0101	0.6169	0.5152	0.6096	0.5177	0.6046	0.5036	0.6114	0.5125	0.6017	0.5018	0.6018	0.4950
3048	0.0603	0.0455	6.6616	0.0117	0.1940	0.7721	12.5145	0.0030	-0.0498	0.0541	-0.0029	-0.0482	0.0209	0.0016	-0.0707	0.0076	0.0019	-0.0312	0.0103	0.0018	-0.0392	0.0238	-0.0038	-0.0526	-0.0308	6.6695	0.0120	0.1988	0.7756	12.5114	0.0019	-0.0546	-0.0128	0.0001	-0.0237	0.0061	-0.0069	-0.0462	0.0062	0.0027	-0.0505	-0.0075	0.0028	-0.0545	-0.0125	-0.0026	-0.0200	0.0096	0.6099	0.4995	0.5964	0.4914	0.5851	0.4801	0.6289	0.5191	0.6044	0.5003	0.6112	0.5052
3429	0.0617	0.0470	6.6609	0.0121	0.1937	0.7687	12.5138	-0.0025	-0.0438	0.0282	0.0057	-0.0398	0.0395	-0.0059	-0.0723	-0.0207	-0.0017	-0.0172	0.0286	0.0007	-0.0509	0.0088	0.0033	-0.0619	0.0203	6.6706	0.0118	0.1899	0.7760	12.5158	-0.0053	-0.0004	0.0073	-0.0026	-0.0381	-0.0013	-0.0019	-0.0348	0.0060	0.0031	-0.0210	0.0047	-0.0034	-0.0279	-0.0101	-0.0022	-0.0221	0.0310	0.6127	0.5052	0.5983	0.5048	0.6028	0.4907	0.6036	0.4902	0.6128	0.4939	0.5939	0.4828
3810	0.0599	0.0451	6.6589	0.0121	0.1987	0.7721	12.4992	-0.0021	-0.0662	-0.0018	0.0022	-0.0721	0.0015	-0.0045	-0.0722	-0.0159	0.0021	-0.0541	0.0033	-0.0016	-0.0520	0.0019	-0.0002	-0.0298	0.0385	6.6699	0.0117	0.1948	0.7767	12.5193	0.0002	-0.0347	0.0081	-0.0041	-0.0308	0.0265	-0.0015	-0.0241	-0.0060	-0.0042	-0.0279	0.0059	0.0022	-0.0227	-0.0011	0.0004	-0.0347	0.0015	0.6278	0.5244	0.6186	0.5119	0.6058	0.5045	0.6088	0.5074	0.6171	0.5075	0.6159	0.5128
