batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2725	0.0271	6.6844	0.0232	0.2329	0.9989	14.4965	-0.0643	-0.1621	-0.1469	-0.0952	-0.2003	-0.1848	-0.0973	-0.2019	-0.1901	0.0036	-0.0233	-0.0494	0.0373	0.0303	0.1108	0.0482	0.0353	0.1229	6.6942	0.0227	0.2535	0.9969	14.4394	-0.0378	-0.0325	-0.0419	-0.0451	-0.0570	-0.0487	-0.0470	-0.0559	-0.0508	-0.0016	0.0034	-0.0349	0.0250	0.0200	0.0259	0.0255	0.0337	0.0291	0.5144	0.3673	0.5089	0.3626	0.5095	0.3633	0.4984	0.3599	0.7098	0.6326	0.7124	0.6341
762	0.3516	0.0725	6.6738	0.0244	0.2407	0.9967	12.3863	0.0947	0.0219	-0.0142	-0.0429	-0.1877	-0.1715	-0.0534	-0.1925	-0.1826	0.1153	0.0333	0.0003	0.0357	0.0637	0.1517	0.0353	0.0253	0.1386	6.6836	0.0238	0.2626	0.9901	12.3387	0.0665	0.0258	0.0117	-0.0005	-0.0403	-0.0409	-0.0088	-0.0420	-0.0457	0.0796	0.0268	0.0247	0.0219	0.0384	0.0473	0.0195	-0.0033	0.0350	0.4971	0.3688	0.5033	0.3579	0.5051	0.3590	0.4918	0.3616	0.6944	0.6321	0.7030	0.6341
1143	0.3766	0.0730	6.6431	0.0253	0.2576	0.9949	11.6469	0.0765	0.0583	-0.0732	-0.0018	-0.1657	-0.1580	-0.0089	-0.1687	-0.1674	0.0616	0.0841	-0.1167	0.0136	0.0440	0.2065	0.0198	0.0782	0.1993	6.6501	0.0243	0.2798	0.9829	11.5850	0.0483	0.0061	-0.0465	0.0203	-0.0424	-0.0618	0.0193	-0.0346	-0.0529	0.0393	0.0229	-0.0702	-0.0028	0.0653	0.1246	0.0095	0.0848	0.1034	0.5116	0.3954	0.5083	0.3817	0.5039	0.3646	0.5497	0.4451	0.6274	0.5285	0.6501	0.5806
1524	0.3783	0.0740	6.6054	0.0254	0.2772	0.9947	11.4995	0.0515	0.0442	-0.1152	0.0236	-0.0181	-0.1367	0.0028	-0.1491	-0.1492	0.0438	0.0588	-0.1451	-0.0026	0.1192	0.2255	-0.0007	0.1280	0.2153	6.6103	0.0248	0.3132	0.9822	11.4025	0.0228	-0.0302	-0.0844	0.0093	-0.0502	-0.0859	0.0090	-0.0578	-0.0723	0.0195	-0.0111	-0.0859	-0.0096	0.1120	0.1324	-0.0042	0.1145	0.1325	0.5605	0.4597	0.5420	0.4405	0.5120	0.3905	0.5929	0.4759	0.6135	0.4985	0.6179	0.5142
1905	0.3824	0.0760	6.5884	0.0250	0.2907	0.9960	11.5700	0.0593	0.0408	-0.1434	0.0442	0.0210	-0.1416	0.0374	-0.0370	-0.1507	0.0460	0.0510	-0.1641	-0.0049	0.1805	0.2367	-0.0111	0.1725	0.2213	6.5937	0.0244	0.3313	0.9833	11.4930	0.0301	-0.0385	-0.0991	0.0183	-0.0566	-0.1010	0.0168	-0.0660	-0.1029	0.0224	-0.0314	-0.0926	-0.0017	0.1521	0.1457	-0.0067	0.1430	0.1404	0.5988	0.4828	0.5806	0.4750	0.5335	0.4306	0.6144	0.4864	0.6043	0.4905	0.6123	0.5082
2286	0.3863	0.0772	6.5872	0.0242	0.2892	0.9961	11.6648	0.0958	0.0576	-0.1679	0.0705	0.0126	-0.1651	0.0667	-0.0115	-0.1618	0.0754	0.0714	-0.1814	-0.0065	0.1907	0.2406	-0.0090	0.1826	0.2225	6.5934	0.0237	0.3135	0.9840	11.6198	0.0499	-0.0170	-0.1101	0.0291	-0.0618	-0.1116	0.0278	-0.0733	-0.1256	0.0408	-0.0059	-0.1010	0.0076	0.1553	0.1585	0.0023	0.1479	0.1469	0.6247	0.4944	0.6121	0.4904	0.5667	0.4693	0.6310	0.4938	0.5999	0.4898	0.6126	0.5132
2667	0.3918	0.0798	6.5799	0.0243	0.2931	0.9967	12.2171	0.1438	0.1008	-0.1801	0.1139	0.0378	-0.1829	0.0963	0.0061	-0.1711	0.1508	0.1087	-0.1919	-0.0069	0.1839	0.2366	0.0042	0.1838	0.2127	6.5872	0.0236	0.3087	0.9906	12.1169	0.0874	-0.0069	-0.1216	0.0638	-0.0457	-0.1231	0.0502	-0.0719	-0.1402	0.0869	0.0074	-0.1138	0.0169	0.1293	0.1680	0.0197	0.1465	0.1415	0.6417	0.5022	0.6334	0.4995	0.6017	0.4927	0.6416	0.4993	0.5984	0.4917	0.6132	0.5161
3048	0.3965	0.0824	6.5833	0.0245	0.2723	0.9970	12.6706	0.1591	0.0897	-0.1999	0.1415	0.0728	-0.2008	0.1196	0.0295	-0.1882	0.1734	0.0988	-0.2077	-0.0017	0.1574	0.1954	0.0187	0.1620	0.1719	6.5921	0.0234	0.2922	0.9928	12.6379	0.0970	-0.0234	-0.1373	0.0855	-0.0075	-0.1342	0.0638	-0.0523	-0.1523	0.1025	0.0001	-0.1290	0.0256	0.1161	0.1725	0.0364	0.1279	0.1416	0.6528	0.5090	0.6433	0.5052	0.6299	0.5050	0.6511	0.5050	0.5811	0.4627	0.5991	0.4978
3429	0.4023	0.0862	6.5928	0.0251	0.2653	0.9974	13.5991	0.1790	0.0756	-0.2135	0.1632	0.0683	-0.2118	0.1509	0.0425	-0.1949	0.1943	0.0924	-0.2191	0.0029	0.1363	0.1960	0.0475	0.1027	0.1592	6.6019	0.0248	0.2801	0.9938	13.5635	0.1101	-0.0372	-0.1503	0.0987	0.0023	-0.1453	0.0870	-0.0332	-0.1643	0.1228	0.0067	-0.1394	0.0344	0.0016	0.0281	0.0689	-0.0738	-0.0086	0.6495	0.5109	0.6390	0.5069	0.6358	0.5100	0.6297	0.5031	0.6516	0.5493	0.6575	0.5569
3810	0.4092	0.0888	6.6096	0.0257	0.2619	0.9983	13.8198	0.2237	0.0294	-0.2209	0.2069	0.0629	-0.2195	0.1943	0.0505	-0.1949	0.2306	0.0672	-0.2260	-0.0551	0.1269	0.1476	0.0063	0.0612	0.1064	6.6196	0.0256	0.2796	0.9945	13.7958	0.1437	-0.0144	-0.1632	0.1319	0.0023	-0.1561	0.1201	-0.0038	-0.1756	0.1473	-0.0037	-0.1543	0.0024	0.0796	0.1032	0.0534	0.0172	0.0455	0.6125	0.4970	0.6167	0.4999	0.6246	0.5060	0.5996	0.4885	0.6295	0.5424	0.6364	0.5494
